model,direction,setup_timestamp,bos_timestamp,retest_timestamp,confirm_timestamp,entry_timestamp,exit_timestamp,entry_price,stop_price,target_price,exit_price,result_R,score,htf_regime,session_bucket,exit_reason,source_window
Retest,Short,2022-09-12 10:55:00-05:00,2022-09-12 10:55:00-05:00,2022-09-12 11:05:00-05:00,,2022-09-12 11:05:00-05:00,2022-09-12 11:20:00-05:00,12641.5,12676.47409589516,12571.551808209682,12676.47409589516,-1.0,75.0,1,3,STOP,2018-2023
Confirm,Short,2022-09-12 10:55:00-05:00,2022-09-12 10:55:00-05:00,2022-09-12 11:05:00-05:00,2022-09-12 11:15:00-05:00,2022-09-12 11:15:00-05:00,2022-09-12 11:35:00-05:00,12656.25,12692.545904113682,12583.658191772634,12692.545904113682,-1.0,75.0,1,3,STOP,2018-2023
BOS,Long,2022-09-12 12:50:00-05:00,2022-09-12 12:50:00-05:00,,,2022-09-12 12:50:00-05:00,2022-09-12 13:15:00-05:00,12733.5,12704.036924219688,12792.426151560623,12704.036924219688,-1.0,75.0,1,4,STOP,2018-2023
Control,Long,2022-09-12 12:50:00-05:00,,,,2022-09-12 12:50:00-05:00,2022-09-12 13:15:00-05:00,12733.5,12704.036924219688,12792.426151560623,12704.036924219688,-1.0,75.0,1,4,STOP,2018-2023
Retest,Long,2022-09-12 12:50:00-05:00,2022-09-12 12:50:00-05:00,2022-09-12 12:55:00-05:00,,2022-09-12 12:55:00-05:00,2022-09-12 13:15:00-05:00,12730.25,12702.19500106114,12786.35999787772,12702.19500106114,-1.0,75.0,1,4,STOP,2018-2023
Retest,Short,2022-09-12 13:15:00-05:00,2022-09-12 13:15:00-05:00,2022-09-12 13:20:00-05:00,,2022-09-12 13:20:00-05:00,2022-09-12 14:10:00-05:00,12697.25,12727.58417432284,12636.581651354323,12727.58417432284,-1.0,75.0,1,4,STOP,2018-2023
Confirm,Short,2022-09-12 13:15:00-05:00,2022-09-12 13:15:00-05:00,2022-09-12 13:20:00-05:00,2022-09-12 13:25:00-05:00,2022-09-12 13:25:00-05:00,2022-09-12 14:05:00-05:00,12685.5,12716.051376156922,12624.397247686156,12716.051376156922,-1.0,75.0,1,4,STOP,2018-2023
BOS,Long,2022-09-12 14:55:00-05:00,2022-09-12 14:55:00-05:00,,,2022-09-12 14:55:00-05:00,2022-09-12 15:55:00-05:00,12734.5,12706.814276543208,12789.871446913588,12763.25,1.038441348475792,75.0,1,5,TIME,2018-2023
Control,Long,2022-09-12 14:55:00-05:00,,,,2022-09-12 14:55:00-05:00,2022-09-12 15:55:00-05:00,12734.5,12706.814276543208,12789.871446913588,12763.25,1.038441348475792,75.0,1,5,TIME,2018-2023
Retest,Long,2022-09-12 14:55:00-05:00,2022-09-12 14:55:00-05:00,2022-09-12 15:00:00-05:00,,2022-09-12 15:00:00-05:00,2022-09-12 17:00:00-05:00,12746.5,12718.006113932975,12803.487772134044,12759.25,0.4474644128922955,75.0,1,5,TIME,2018-2023
Confirm,Long,2022-09-12 14:55:00-05:00,2022-09-12 14:55:00-05:00,2022-09-12 15:00:00-05:00,2022-09-12 15:05:00-05:00,2022-09-12 15:05:00-05:00,2022-09-12 17:05:00-05:00,12753.0,12725.282462937765,12808.435074124469,12758.25,0.1894107686484574,75.0,1,5,TIME,2018-2023
Control,Short,2022-09-13 00:40:00-05:00,,,,2022-09-13 00:40:00-05:00,2022-09-13 00:50:00-05:00,12749.25,12756.715693487497,12734.318613025003,12756.715693487497,-1.0,75.0,1,0,STOP,2018-2023
Control,Short,2022-09-13 05:35:00-05:00,,,,2022-09-13 05:35:00-05:00,2022-09-13 05:55:00-05:00,12801.25,12814.691584375763,12774.366831248471,12814.691584375763,-1.0,75.0,1,1,STOP,2018-2023
BOS,Long,2022-09-13 12:20:00-05:00,2022-09-13 12:20:00-05:00,,,2022-09-13 12:20:00-05:00,2022-09-13 12:55:00-05:00,12235.25,12201.613925607746,12302.52214878451,12201.613925607746,-1.0,75.0,-1,4,STOP,2018-2023
Control,Long,2022-09-13 12:20:00-05:00,,,,2022-09-13 12:20:00-05:00,2022-09-13 12:55:00-05:00,12235.25,12201.613925607746,12302.52214878451,12201.613925607746,-1.0,75.0,-1,4,STOP,2018-2023
Retest,Long,2022-09-13 12:20:00-05:00,2022-09-13 12:20:00-05:00,2022-09-13 12:25:00-05:00,,2022-09-13 12:25:00-05:00,2022-09-13 12:50:00-05:00,12243.5,12210.605788064337,12309.28842387133,12210.605788064337,-1.0,75.0,-1,4,STOP,2018-2023
Control,Long,2022-09-13 13:00:00-05:00,,,,2022-09-13 13:00:00-05:00,2022-09-13 13:35:00-05:00,12190.75,12158.340882547442,12255.568234905117,12158.340882547442,-1.0,85.0,-1,4,STOP,2018-2023
Control,Long,2022-09-13 19:10:00-05:00,,,,2022-09-13 19:10:00-05:00,2022-09-13 19:15:00-05:00,12038.0,12022.265546042585,12069.468907914834,12022.265546042585,-1.0,75.0,-1,0,STOP,2018-2023
Control,Long,2022-09-13 22:35:00-05:00,,,,2022-09-13 22:35:00-05:00,2022-09-13 23:35:00-05:00,12045.0,12030.439192850034,12074.121614299933,12054.5,0.6524363589295994,75.0,-1,0,TIME,2018-2023
Control,Short,2022-09-14 00:05:00-05:00,,,,2022-09-14 00:05:00-05:00,2022-09-14 00:30:00-05:00,12049.75,12062.97820318281,12023.293593634378,12062.97820318281,-1.0,75.0,-1,0,STOP,2018-2023
BOS,Short,2022-09-14 00:45:00-05:00,2022-09-14 00:45:00-05:00,,,2022-09-14 00:45:00-05:00,2022-09-14 01:25:00-05:00,12034.0,12048.084046168451,12005.831907663098,12048.084046168451,-1.0,90.0,-1,0,STOP,2018-2023
Control,Short,2022-09-14 00:45:00-05:00,,,,2022-09-14 00:45:00-05:00,2022-09-14 01:25:00-05:00,12034.0,12048.084046168451,12005.831907663098,12048.084046168451,-1.0,90.0,-1,0,STOP,2018-2023
Retest,Short,2022-09-14 00:45:00-05:00,2022-09-14 00:45:00-05:00,2022-09-14 00:50:00-05:00,,2022-09-14 00:50:00-05:00,2022-09-14 01:25:00-05:00,12027.75,12042.16732858499,11998.91534283002,12042.16732858499,-1.0,90.0,-1,0,STOP,2018-2023
Confirm,Short,2022-09-14 00:45:00-05:00,2022-09-14 00:45:00-05:00,2022-09-14 00:50:00-05:00,2022-09-14 00:55:00-05:00,2022-09-14 00:55:00-05:00,2022-09-14 01:10:00-05:00,12016.5,12031.44109082892,11986.617818342162,12031.44109082892,-1.0,90.0,-1,0,STOP,2018-2023
Control,Short,2022-09-14 01:30:00-05:00,,,,2022-09-14 01:30:00-05:00,2022-09-14 02:00:00-05:00,12057.75,12077.167437887056,12018.915124225889,12077.167437887056,-1.0,75.0,-1,0,STOP,2018-2023
Control,Long,2022-09-14 09:30:00-05:00,,,,2022-09-14 09:30:00-05:00,2022-09-14 10:30:00-05:00,12052.5,11993.570174161949,12170.359651676104,12105.75,0.9036171283848484,100.0,-1,2,TIME,2018-2023
BOS,Long,2022-09-14 09:30:00-05:00,2022-09-14 09:50:00-05:00,,,2022-09-14 09:50:00-05:00,2022-09-14 10:50:00-05:00,12134.5,12074.733548371496,12254.032903257008,12139.75,0.0878419222983643,100.0,-1,2,TIME,2018-2023
Retest,Long,2022-09-14 09:30:00-05:00,2022-09-14 09:50:00-05:00,2022-09-14 09:55:00-05:00,,2022-09-14 09:55:00-05:00,2022-09-14 10:55:00-05:00,12126.25,12067.350794916389,12244.04841016722,12120.75,-0.0933798680677001,100.0,-1,2,TIME,2018-2023
Control,Long,2022-09-14 11:05:00-05:00,,,,2022-09-14 11:05:00-05:00,2022-09-14 12:05:00-05:00,12105.25,12060.160721168624,12195.42855766275,12132.75,0.6099010832008327,85.0,-1,3,TIME,2018-2023
BOS,Long,2022-09-14 11:05:00-05:00,2022-09-14 11:50:00-05:00,,,2022-09-14 11:50:00-05:00,2022-09-14 12:35:00-05:00,12151.75,12111.795102901804,12231.65979419639,12111.795102901804,-1.0,85.0,-1,3,STOP,2018-2023
BOS,Long,2022-09-14 14:50:00-05:00,2022-09-14 14:50:00-05:00,,,2022-09-14 14:50:00-05:00,2022-09-14 15:50:00-05:00,12121.75,12077.03464452566,12211.180710948678,12159.0,0.8330471625430045,100.0,-1,5,TIME,2018-2023
Control,Long,2022-09-14 14:50:00-05:00,,,,2022-09-14 14:50:00-05:00,2022-09-14 15:50:00-05:00,12121.75,12077.03464452566,12211.180710948678,12159.0,0.8330471625430045,100.0,-1,5,TIME,2018-2023
Control,Short,2022-09-15 01:25:00-05:00,,,,2022-09-15 01:25:00-05:00,2022-09-15 02:25:00-05:00,12137.5,12150.038363810712,12112.423272378575,12150.038363810712,-1.0,75.0,-1,0,STOP,2018-2023
Control,Short,2022-09-15 08:45:00-05:00,,,,2022-09-15 08:45:00-05:00,2022-09-15 09:25:00-05:00,12113.0,12151.571454280282,12035.857091439437,12035.857091439437,2.0,75.0,-1,1,TARGET,2018-2023
BOS,Short,2022-09-15 09:30:00-05:00,2022-09-15 09:30:00-05:00,,,2022-09-15 09:30:00-05:00,2022-09-15 10:00:00-05:00,12016.5,12064.1612502421,11921.1774995158,11921.1774995158,2.0,85.0,-1,2,TARGET,2018-2023
Control,Short,2022-09-15 09:30:00-05:00,,,,2022-09-15 09:30:00-05:00,2022-09-15 10:00:00-05:00,12016.5,12064.1612502421,11921.1774995158,11921.1774995158,2.0,85.0,-1,2,TARGET,2018-2023
BOS,Long,2022-09-15 12:00:00-05:00,2022-09-15 12:00:00-05:00,,,2022-09-15 12:00:00-05:00,2022-09-15 12:50:00-05:00,12035.0,11993.936355097074,12117.127289805854,11993.936355097074,-1.0,75.0,-1,4,STOP,2018-2023
Control,Long,2022-09-15 12:00:00-05:00,,,,2022-09-15 12:00:00-05:00,2022-09-15 12:50:00-05:00,12035.0,11993.936355097074,12117.127289805854,11993.936355097074,-1.0,75.0,-1,4,STOP,2018-2023
BOS,Short,2022-09-15 13:45:00-05:00,2022-09-15 13:45:00-05:00,,,2022-09-15 13:45:00-05:00,2022-09-15 14:25:00-05:00,11926.5,11965.3992544492,11848.7014911016,11848.7014911016,2.0,75.0,-1,4,TARGET,2018-2023
Control,Short,2022-09-15 13:45:00-05:00,,,,2022-09-15 13:45:00-05:00,2022-09-15 14:25:00-05:00,11926.5,11965.3992544492,11848.7014911016,11848.7014911016,2.0,75.0,-1,4,TARGET,2018-2023
Retest,Short,2022-09-15 13:45:00-05:00,2022-09-15 13:45:00-05:00,2022-09-15 13:50:00-05:00,,2022-09-15 13:50:00-05:00,2022-09-15 14:20:00-05:00,11942.0,11980.397521988543,11865.204956022915,11865.204956022915,2.0,75.0,-1,4,TARGET,2018-2023
Confirm,Short,2022-09-15 13:45:00-05:00,2022-09-15 13:45:00-05:00,2022-09-15 13:50:00-05:00,2022-09-15 13:55:00-05:00,2022-09-15 13:55:00-05:00,2022-09-15 14:25:00-05:00,11934.0,11971.23519898936,11859.52960202128,11859.52960202128,2.0,75.0,-1,4,TARGET,2018-2023
Control,Short,2022-09-15 19:20:00-05:00,,,,2022-09-15 19:20:00-05:00,2022-09-15 20:20:00-05:00,11843.75,11860.730716494783,11809.788567010435,11819.0,1.4575356703943876,75.0,-1,0,TIME,2018-2023
BOS,Short,2022-09-15 19:20:00-05:00,2022-09-15 19:50:00-05:00,,,2022-09-15 19:50:00-05:00,2022-09-15 20:50:00-05:00,11819.5,11835.81148917456,11786.877021650878,11821.0,-0.0919597213931509,75.0,-1,0,TIME,2018-2023
Control,Short,2022-09-16 04:55:00-05:00,,,,2022-09-16 04:55:00-05:00,2022-09-16 05:35:00-05:00,11775.5,11793.180145861274,11740.139708277453,11793.180145861274,-1.0,90.0,-1,1,STOP,2018-2023
BOS,Short,2022-09-16 07:00:00-05:00,2022-09-16 07:00:00-05:00,,,2022-09-16 07:00:00-05:00,2022-09-16 07:55:00-05:00,11785.0,11804.745572364514,11745.508855270971,11745.508855270971,2.0,90.0,-1,1,TARGET,2018-2023
Control,Short,2022-09-16 07:00:00-05:00,,,,2022-09-16 07:00:00-05:00,2022-09-16 07:55:00-05:00,11785.0,11804.745572364514,11745.508855270971,11745.508855270971,2.0,90.0,-1,1,TARGET,2018-2023
BOS,Long,2022-09-16 09:30:00-05:00,2022-09-16 09:30:00-05:00,,,2022-09-16 09:30:00-05:00,2022-09-16 09:45:00-05:00,11809.75,11759.419710431755,11910.410579136484,11759.419710431755,-1.0,100.0,-1,2,STOP,2018-2023
Control,Long,2022-09-16 09:30:00-05:00,,,,2022-09-16 09:30:00-05:00,2022-09-16 09:45:00-05:00,11809.75,11759.419710431755,11910.410579136484,11759.419710431755,-1.0,100.0,-1,2,STOP,2018-2023
BOS,Long,2022-09-16 13:25:00-05:00,2022-09-16 13:25:00-05:00,,,2022-09-16 13:25:00-05:00,2022-09-16 14:25:00-05:00,11781.25,11744.769400664534,11854.211198670931,11807.75,0.7264135042386054,75.0,-1,4,TIME,2018-2023
Control,Long,2022-09-16 13:25:00-05:00,,,,2022-09-16 13:25:00-05:00,2022-09-16 14:25:00-05:00,11781.25,11744.769400664534,11854.211198670931,11807.75,0.7264135042386054,75.0,-1,4,TIME,2018-2023
Retest,Long,2022-09-16 13:25:00-05:00,2022-09-16 13:25:00-05:00,2022-09-16 13:30:00-05:00,,2022-09-16 13:30:00-05:00,2022-09-16 14:30:00-05:00,11786.0,11749.312657759923,11859.37468448015,11797.25,0.3066452709052107,75.0,-1,4,TIME,2018-2023
Confirm,Long,2022-09-16 13:25:00-05:00,2022-09-16 13:25:00-05:00,2022-09-16 13:30:00-05:00,2022-09-16 13:40:00-05:00,2022-09-16 13:40:00-05:00,2022-09-16 14:05:00-05:00,11773.25,11736.041271231772,11847.667457536456,11847.667457536456,2.0,75.0,-1,4,TARGET,2018-2023
Control,Long,2022-09-19 00:40:00-05:00,,,,2022-09-19 00:40:00-05:00,2022-09-19 00:55:00-05:00,11789.25,11778.326725266284,11811.096549467433,11778.326725266284,-1.0,75.0,-1,0,STOP,2018-2023
BOS,Long,2022-09-19 05:45:00-05:00,2022-09-19 05:45:00-05:00,,,2022-09-19 05:45:00-05:00,2022-09-19 06:25:00-05:00,11739.5,11722.218002339036,11774.063995321923,11722.218002339036,-1.0,90.0,-1,1,STOP,2018-2023
Control,Long,2022-09-19 05:45:00-05:00,,,,2022-09-19 05:45:00-05:00,2022-09-19 06:25:00-05:00,11739.5,11722.218002339036,11774.063995321923,11722.218002339036,-1.0,90.0,-1,1,STOP,2018-2023
Retest,Long,2022-09-19 05:45:00-05:00,2022-09-19 05:45:00-05:00,2022-09-19 05:50:00-05:00,,2022-09-19 05:50:00-05:00,2022-09-19 06:50:00-05:00,11733.75,11716.925645029109,11767.398709941788,11738.5,0.2823288029893253,90.0,-1,1,TIME,2018-2023
Confirm,Long,2022-09-19 05:45:00-05:00,2022-09-19 05:45:00-05:00,2022-09-19 05:50:00-05:00,2022-09-19 05:55:00-05:00,2022-09-19 05:55:00-05:00,2022-09-19 06:25:00-05:00,11740.25,11723.58274181274,11773.584516374518,11723.58274181274,-1.0,90.0,-1,1,STOP,2018-2023
Control,Short,2022-09-20 02:05:00-05:00,,,,2022-09-20 02:05:00-05:00,2022-09-20 02:15:00-05:00,11978.5,11991.995903781077,11951.50819243785,11991.995903781077,-1.0,75.0,1,0,STOP,2018-2023
BOS,Short,2022-09-20 02:40:00-05:00,2022-09-20 02:40:00-05:00,,,2022-09-20 02:40:00-05:00,2022-09-20 03:10:00-05:00,11931.75,11950.42046118173,11894.40907763654,11894.40907763654,2.0,90.0,1,0,TARGET,2018-2023
Control,Short,2022-09-20 02:40:00-05:00,,,,2022-09-20 02:40:00-05:00,2022-09-20 03:10:00-05:00,11931.75,11950.42046118173,11894.40907763654,11894.40907763654,2.0,90.0,1,0,TARGET,2018-2023
BOS,Short,2022-09-20 20:25:00-05:00,2022-09-20 20:25:00-05:00,,,2022-09-20 20:25:00-05:00,2022-09-20 21:05:00-05:00,11828.25,11842.759025344203,11799.231949311592,11842.759025344203,-1.0,90.0,-1,0,STOP,2018-2023
Control,Short,2022-09-20 20:25:00-05:00,,,,2022-09-20 20:25:00-05:00,2022-09-20 21:05:00-05:00,11828.25,11842.759025344203,11799.231949311592,11842.759025344203,-1.0,90.0,-1,0,STOP,2018-2023
Retest,Short,2022-09-20 20:25:00-05:00,2022-09-20 20:25:00-05:00,2022-09-20 20:30:00-05:00,,2022-09-20 20:30:00-05:00,2022-09-20 21:05:00-05:00,11825.25,11839.57980924819,11796.59038150362,11839.57980924819,-1.0,90.0,-1,0,STOP,2018-2023
BOS,Short,2022-09-21 00:55:00-05:00,2022-09-21 00:55:00-05:00,,,2022-09-21 00:55:00-05:00,2022-09-21 01:00:00-05:00,11826.0,11840.020053315857,11797.959893368288,11840.020053315857,-1.0,90.0,-1,0,STOP,2018-2023
Control,Short,2022-09-21 00:55:00-05:00,,,,2022-09-21 00:55:00-05:00,2022-09-21 01:00:00-05:00,11826.0,11840.020053315857,11797.959893368288,11840.020053315857,-1.0,90.0,-1,0,STOP,2018-2023
BOS,Short,2022-09-21 01:30:00-05:00,2022-09-21 01:30:00-05:00,,,2022-09-21 01:30:00-05:00,2022-09-21 01:45:00-05:00,11799.25,11821.632221047845,11754.48555790431,11821.632221047845,-1.0,75.0,-1,0,STOP,2018-2023
Control,Short,2022-09-21 01:30:00-05:00,,,,2022-09-21 01:30:00-05:00,2022-09-21 01:45:00-05:00,11799.25,11821.632221047845,11754.48555790431,11821.632221047845,-1.0,75.0,-1,0,STOP,2018-2023
Retest,Short,2022-09-21 01:30:00-05:00,2022-09-21 01:30:00-05:00,2022-09-21 01:35:00-05:00,,2022-09-21 01:35:00-05:00,2022-09-21 01:45:00-05:00,11798.25,11820.345990973,11754.058018054002,11820.345990973,-1.0,75.0,-1,0,STOP,2018-2023
BOS,Short,2022-09-22 01:30:00-05:00,2022-09-22 01:30:00-05:00,,,2022-09-22 01:30:00-05:00,2022-09-22 02:25:00-05:00,11534.25,11552.329784706695,11498.090430586608,11552.329784706695,-1.0,90.0,-1,0,STOP,2018-2023
Control,Short,2022-09-22 01:30:00-05:00,,,,2022-09-22 01:30:00-05:00,2022-09-22 02:25:00-05:00,11534.25,11552.329784706695,11498.090430586608,11552.329784706695,-1.0,90.0,-1,0,STOP,2018-2023
Retest,Short,2022-09-22 01:30:00-05:00,2022-09-22 01:30:00-05:00,2022-09-22 01:35:00-05:00,,2022-09-22 01:35:00-05:00,2022-09-22 02:15:00-05:00,11528.0,11546.341942941932,11491.316114116136,11546.341942941932,-1.0,90.0,-1,0,STOP,2018-2023
Confirm,Short,2022-09-22 01:30:00-05:00,2022-09-22 01:30:00-05:00,2022-09-22 01:35:00-05:00,2022-09-22 01:40:00-05:00,2022-09-22 01:40:00-05:00,2022-09-22 02:15:00-05:00,11520.0,11538.237161303225,11483.525677393556,11538.237161303225,-1.0,90.0,-1,0,STOP,2018-2023
Control,Long,2022-09-22 02:30:00-05:00,,,,2022-09-22 02:30:00-05:00,2022-09-22 02:45:00-05:00,11562.5,11541.37824773362,11604.74350453276,11604.74350453276,2.0,75.0,-1,0,TARGET,2018-2023
Control,Short,2022-09-22 07:45:00-05:00,,,,2022-09-22 07:45:00-05:00,2022-09-22 08:20:00-05:00,11636.0,11670.30465720719,11567.390685585617,11567.390685585617,2.0,75.0,-1,1,TARGET,2018-2023
BOS,Short,2022-09-22 08:20:00-05:00,2022-09-22 08:20:00-05:00,,,2022-09-22 08:20:00-05:00,2022-09-22 08:40:00-05:00,11565.25,11600.355351683116,11495.039296633768,11495.039296633768,2.0,90.0,-1,1,TARGET,2018-2023
Retest,Short,2022-09-22 08:20:00-05:00,2022-09-22 08:20:00-05:00,2022-09-22 08:30:00-05:00,,2022-09-22 08:30:00-05:00,2022-09-22 08:55:00-05:00,11563.25,11601.736884869626,11486.276230260748,11486.276230260748,2.0,90.0,-1,1,TARGET,2018-2023
Confirm,Short,2022-09-22 08:20:00-05:00,2022-09-22 08:20:00-05:00,2022-09-22 08:30:00-05:00,2022-09-22 08:35:00-05:00,2022-09-22 08:35:00-05:00,2022-09-22 09:35:00-05:00,11535.75,11577.487821664652,11452.274356670694,11518.75,0.4073044380846806,90.0,-1,1,TIME,2018-2023
BOS,Long,2022-09-22 11:20:00-05:00,2022-09-22 11:20:00-05:00,,,2022-09-22 11:20:00-05:00,2022-09-22 12:05:00-05:00,11511.5,11465.114557209105,11604.270885581796,11465.114557209105,-1.0,75.0,-1,3,STOP,2018-2023
Control,Long,2022-09-22 11:20:00-05:00,,,,2022-09-22 11:20:00-05:00,2022-09-22 12:05:00-05:00,11511.5,11465.114557209105,11604.270885581796,11465.114557209105,-1.0,75.0,-1,3,STOP,2018-2023
Control,Long,2022-09-22 12:15:00-05:00,,,,2022-09-22 12:15:00-05:00,2022-09-22 13:15:00-05:00,11462.0,11421.319409947617,11543.361180104768,11459.25,-0.0675998061104536,85.0,-1,4,TIME,2018-2023
BOS,Short,2022-09-22 13:20:00-05:00,2022-09-22 13:20:00-05:00,,,2022-09-22 13:20:00-05:00,2022-09-22 13:50:00-05:00,11436.0,11473.045641138884,11361.908717722232,11473.045641138884,-1.0,100.0,-1,4,STOP,2018-2023
Control,Short,2022-09-22 13:20:00-05:00,,,,2022-09-22 13:20:00-05:00,2022-09-22 13:50:00-05:00,11436.0,11473.045641138884,11361.908717722232,11473.045641138884,-1.0,100.0,-1,4,STOP,2018-2023
BOS,Long,2022-09-22 14:00:00-05:00,2022-09-22 14:00:00-05:00,,,2022-09-22 14:00:00-05:00,2022-09-22 14:55:00-05:00,11521.0,11481.386855813707,11600.226288372583,11481.386855813707,-1.0,75.0,-1,5,STOP,2018-2023
Control,Long,2022-09-22 14:00:00-05:00,,,,2022-09-22 14:00:00-05:00,2022-09-22 14:55:00-05:00,11521.0,11481.386855813707,11600.226288372583,11481.386855813707,-1.0,75.0,-1,5,STOP,2018-2023
Retest,Long,2022-09-22 14:00:00-05:00,2022-09-22 14:00:00-05:00,2022-09-22 14:05:00-05:00,,2022-09-22 14:05:00-05:00,2022-09-22 14:55:00-05:00,11525.75,11486.850294684158,11603.549410631686,11486.850294684158,-1.0,75.0,-1,5,STOP,2018-2023
Confirm,Long,2022-09-22 14:00:00-05:00,2022-09-22 14:00:00-05:00,2022-09-22 14:05:00-05:00,2022-09-22 14:10:00-05:00,2022-09-22 14:10:00-05:00,2022-09-22 14:20:00-05:00,11563.25,11522.789559349574,11644.17088130085,11522.789559349574,-1.0,75.0,-1,5,STOP,2018-2023
BOS,Short,2022-09-23 02:00:00-05:00,2022-09-23 02:00:00-05:00,,,2022-09-23 02:00:00-05:00,2022-09-23 02:10:00-05:00,11411.5,11431.944504052894,11370.610991894217,11431.944504052894,-1.0,90.0,-1,0,STOP,2018-2023
Control,Short,2022-09-23 02:00:00-05:00,,,,2022-09-23 02:00:00-05:00,2022-09-23 02:10:00-05:00,11411.5,11431.944504052894,11370.610991894217,11431.944504052894,-1.0,90.0,-1,0,STOP,2018-2023
Retest,Short,2022-09-23 02:00:00-05:00,2022-09-23 02:00:00-05:00,2022-09-23 02:10:00-05:00,,2022-09-23 02:10:00-05:00,2022-09-23 03:00:00-05:00,11417.25,11438.354572372138,11375.040855255726,11438.354572372138,-1.0,90.0,-1,0,STOP,2018-2023
Confirm,Short,2022-09-23 02:00:00-05:00,2022-09-23 02:00:00-05:00,2022-09-23 02:10:00-05:00,2022-09-23 02:20:00-05:00,2022-09-23 02:20:00-05:00,2022-09-23 03:20:00-05:00,11424.0,11445.271927198424,11381.456145603152,11409.25,0.6934021474599861,90.0,-1,0,TIME,2018-2023
Control,Long,2022-09-23 08:40:00-05:00,,,,2022-09-23 08:40:00-05:00,2022-09-23 08:50:00-05:00,11321.0,11282.56294589854,11397.874108202925,11282.56294589854,-1.0,75.0,-1,1,STOP,2018-2023
BOS,Short,2022-09-23 13:10:00-05:00,2022-09-23 13:10:00-05:00,,,2022-09-23 13:10:00-05:00,2022-09-23 14:05:00-05:00,11185.5,11224.203184263912,11108.093631472171,11224.203184263912,-1.0,75.0,-1,4,STOP,2018-2023
Control,Short,2022-09-23 13:10:00-05:00,,,,2022-09-23 13:10:00-05:00,2022-09-23 14:05:00-05:00,11185.5,11224.203184263912,11108.093631472171,11224.203184263912,-1.0,75.0,-1,4,STOP,2018-2023
Control,Short,2022-09-23 14:30:00-05:00,,,,2022-09-23 14:30:00-05:00,2022-09-23 14:40:00-05:00,11250.5,11294.515630158228,11162.468739683543,11294.515630158228,-1.0,85.0,-1,5,STOP,2018-2023
BOS,Short,2022-09-25 18:35:00-05:00,2022-09-25 18:35:00-05:00,,,2022-09-25 18:35:00-05:00,2022-09-25 19:05:00-05:00,11246.0,11272.76178468109,11192.476430637818,11272.76178468109,-1.0,90.0,-1,0,STOP,2018-2023
Control,Short,2022-09-25 18:35:00-05:00,,,,2022-09-25 18:35:00-05:00,2022-09-25 19:05:00-05:00,11246.0,11272.76178468109,11192.476430637818,11272.76178468109,-1.0,90.0,-1,0,STOP,2018-2023
Retest,Short,2022-09-25 18:35:00-05:00,2022-09-25 18:35:00-05:00,2022-09-25 18:45:00-05:00,,2022-09-25 18:45:00-05:00,2022-09-25 19:05:00-05:00,11254.0,11278.957865362778,11204.084269274446,11278.957865362778,-1.0,90.0,-1,0,STOP,2018-2023
Confirm,Short,2022-09-25 18:35:00-05:00,2022-09-25 18:35:00-05:00,2022-09-25 18:45:00-05:00,2022-09-25 18:50:00-05:00,2022-09-25 18:50:00-05:00,2022-09-25 19:05:00-05:00,11252.75,11277.612660694009,11203.024678611986,11277.612660694009,-1.0,90.0,-1,0,STOP,2018-2023
BOS,Long,2022-09-26 07:20:00-05:00,2022-09-26 07:20:00-05:00,,,2022-09-26 07:20:00-05:00,2022-09-26 07:50:00-05:00,11239.75,11215.977903120456,11287.294193759088,11287.294193759088,2.0,90.0,-1,1,TARGET,2018-2023
Control,Long,2022-09-26 07:20:00-05:00,,,,2022-09-26 07:20:00-05:00,2022-09-26 07:50:00-05:00,11239.75,11215.977903120456,11287.294193759088,11287.294193759088,2.0,90.0,-1,1,TARGET,2018-2023
Retest,Long,2022-09-26 07:20:00-05:00,2022-09-26 07:20:00-05:00,2022-09-26 07:25:00-05:00,,2022-09-26 07:25:00-05:00,2022-09-26 07:30:00-05:00,11245.75,11221.854481468996,11293.54103706201,11221.854481468996,-1.0,90.0,-1,1,STOP,2018-2023
BOS,Short,2022-09-26 12:55:00-05:00,2022-09-26 12:55:00-05:00,,,2022-09-26 12:55:00-05:00,2022-09-26 13:00:00-05:00,11209.25,11251.553971121695,11124.642057756611,11251.553971121695,-1.0,75.0,-1,4,STOP,2018-2023
Control,Short,2022-09-26 12:55:00-05:00,,,,2022-09-26 12:55:00-05:00,2022-09-26 13:00:00-05:00,11209.25,11251.553971121695,11124.642057756611,11251.553971121695,-1.0,75.0,-1,4,STOP,2018-2023
BOS,Long,2022-09-26 13:45:00-05:00,2022-09-26 13:45:00-05:00,,,2022-09-26 13:45:00-05:00,2022-09-26 14:40:00-05:00,11294.0,11248.399306372314,11385.201387255373,11248.399306372314,-1.0,100.0,-1,4,STOP,2018-2023
