model,direction,setup_timestamp,bos_timestamp,retest_timestamp,confirm_timestamp,entry_timestamp,exit_timestamp,entry_price,stop_price,target_price,exit_price,result_R,score,htf_regime,session_bucket,exit_reason,source_window,atr,body,body_sma,normalized_atr,volatility_q33,volatility_q67,volatility_regime,trend_regime,crt_high,crt_low,sweep_above,sweep_below,volume,volume_zscore,direction_name,htf_regime_name,session_name,score_band,date_third,bos_present,retest_present,confirmation_present,stop_distance_points,target_distance_points,stop_distance_atr,stop_distance_pct,body_to_atr,time_since_setup_bars,time_since_bos_bars,time_since_retest_bars,relevant_crt_level,distance_from_crt_points,distance_from_crt_atr,outcome,split,range_atr,body_range_ratio,close_location,upper_wick_ratio,lower_wick_ratio,momentum_3_atr,accel_3,atr_ratio_6_72,body_atr_pct,minutes_from_rth_open,day_of_week,volatility_regime_code,trend_aligned,dist_pdh_atr,dist_pdl_atr,dist_onh_atr,dist_onl_atr,model_code,direction_code,win,large_winner,large_loser,mfe_r,mae_r,bars_to_mfe,bars_to_mae,good_entry,strong_entry,bad_entry,very_bad_entry,bars_in_trade
BOS,Short,2026-06-12 00:00:00-05:00,2026-06-12 00:35:00-05:00,,,2026-06-12 00:35:00-05:00,2026-06-12 00:50:00-05:00,27094.5,27135.765739778933,27011.968520442137,27011.968520442137,2.0,90.0,1,0,TARGET,2024-2026,27.510493185954463,41.25,12.25,0.001015353418072098,0.0007460156151009583,0.001210530572903045,Medium,Bullish trend,27154.25,27121.75,False,False,756.0,-0.47491645023101253,Short,Bull,Overnight,90-94,Late third,True,False,False,41.265739778933494,82.53147955786335,1.5000000000000655,0.15230301271082136,1.4994278627131363,7.0,0.0,,27154.25,59.75,2.1718985405359974,Win,Validation,2.3445599307878133,0.6395348837209303,0.748062015503876,0.10852713178294573,0.25193798449612403,-1.935625059138776,0.37267080745341613,0.5933571018759046,0.8510547624121031,-535,4,1.0,0,4.125698482859175,43.88325544873779,2.9715934006496703,0.5906837034930537,1,0,1,1,0,2.3748514027617125,0.9026858648252427,3.0,1.0,False,False,True,False,3
Retest,Short,2026-06-12 00:00:00-05:00,2026-06-12 00:35:00-05:00,2026-06-12 00:40:00-05:00,,2026-06-12 00:40:00-05:00,2026-06-12 00:50:00-05:00,27102.0,27144.577115509008,27016.845768981984,27016.845768981984,2.0,90.0,1,0,TARGET,2024-2026,28.384743672672,9.25,12.9,0.0010473302218534425,0.0007461242347786926,0.001210530572903045,Medium,Bullish trend,27142.75,27078.25,False,False,458.0,-0.5695037954364157,Short,Bull,Overnight,90-94,Late third,True,True,False,42.577115509007854,85.15423101801571,1.499999999999995,0.15709953327801585,0.32587928595267285,8.0,1.0,0.0,27142.75,40.75,1.4356303678455589,Win,Validation,1.4004001747695942,0.23270440251572327,0.7484276729559748,0.7484276729559748,0.018867924528301886,-1.9200455226400726,0.045203415369161226,0.6078399072921599,0.2145748987854251,-530,4,1.0,0,3.7344004660522514,42.79587703902804,2.615841835890374,0.83671708555416,2,0,1,1,0,2.477856913009521,0.10569057922789427,2.0,1.0,True,True,False,False,2
Confirm,Short,2026-06-12 00:00:00-05:00,2026-06-12 00:35:00-05:00,2026-06-12 00:40:00-05:00,2026-06-12 00:45:00-05:00,2026-06-12 00:45:00-05:00,2026-06-12 01:10:00-05:00,27049.0,27095.018035829795,26956.963928340418,27095.018035829795,-1.0,90.0,1,0,STOP,2024-2026,30.678690553195427,54.0,17.775,0.0011341894544417697,0.0007461459680425084,0.001210530572903045,Medium,Bullish trend,27131.75,27092.0,False,False,797.0,-0.4612000631636448,Short,Bull,Overnight,90-94,Late third,True,True,True,46.018035829794826,92.03607165958238,1.5000000000000548,0.17012841816627167,1.7601794283353296,9.0,2.0,1.0,27131.75,82.75,2.697311994347195,Loss,Validation,1.9720528780423598,0.8925619834710744,0.9504132231404959,0.05785123966942149,0.049586776859504134,-2.8928874863844536,1.485981308411215,0.6290045203206474,0.9061723133745294,-525,4,1.0,0,5.182750538987359,37.86830464571424,4.147830226956865,0.09778774601862941,3,0,0,0,1,1.1408570368839681,1.0267713331955712,1.0,5.0,True,True,False,False,5
Control,Short,2026-06-12 03:20:00-05:00,,,,2026-06-12 03:20:00-05:00,2026-06-12 04:20:00-05:00,27163.75,27231.531729238875,27028.18654152225,27192.5,-0.4241555994931847,75.0,1,0,TIME,2024-2026,45.18781949258373,2.5,21.05,0.0016635339190127919,0.0007491368330094613,0.001213734137243977,High,Bullish trend,27171.5,27064.5,True,False,974.0,-0.40474555785113503,Short,Bull,Overnight,75-79,Late third,False,False,False,67.78172923887541,135.56345847775083,1.499999999999996,0.24953008785191813,0.05532464341215452,0.0,,,27171.5,7.75,0.17150639457767902,Loss,Validation,1.3886485496450784,0.0398406374501992,0.5219123505976095,0.5219123505976095,0.43824701195219123,1.7759210535301602,2.9805194805194803,0.9826547185951807,0.043468996377583634,-370,4,2.0,0,0.979246188395135,28.248762926246098,0.7247528286992242,6.246152241232245,0,0,0,0,0,1.3941810139862976,0.7339736026012519,4.0,12.0,True,False,False,False,12
BOS,Short,2026-06-12 14:30:00-05:00,2026-06-12 14:30:00-05:00,,,2026-06-12 14:30:00-05:00,2026-06-12 14:35:00-05:00,27226.5,27298.168317019677,27083.163365960645,27298.168317019677,-1.0,75.0,1,5,STOP,2024-2026,47.77887801311782,55.0,25.025,0.0017548666928587156,0.0007506436556140731,0.0012242164129003777,High,Bullish trend,27318.0,27276.25,False,False,3136.0,0.6212310273498342,Short,Bull,PM,75-79,Late third,True,False,False,71.66831701967749,143.33663403935498,1.500000000000016,0.26323000392881013,1.1511362821223974,0.0,0.0,,27318.0,91.5,1.9150721784399882,Loss,Validation,1.475547416175073,0.7801418439716312,0.9042553191489362,0.12411347517730496,0.09574468085106383,-1.7005422349535415,1.0741797432239657,0.8101444107502462,0.7301299808225016,300,4,2.0,0,0.38720038580480637,28.030168469680376,1.4650825408830512,7.848656469016346,1,0,0,0,1,0.3418525928727083,1.0988119056622767,1.0,1.0,False,False,True,True,1
Control,Short,2026-06-12 14:30:00-05:00,,,,2026-06-12 14:30:00-05:00,2026-06-12 14:35:00-05:00,27226.5,27298.168317019677,27083.163365960645,27298.168317019677,-1.0,75.0,1,5,STOP,2024-2026,47.77887801311782,55.0,25.025,0.0017548666928587156,0.0007506436556140731,0.0012242164129003777,High,Bullish trend,27318.0,27276.25,False,False,3136.0,0.6212310273498342,Short,Bull,PM,75-79,Late third,False,False,False,71.66831701967749,143.33663403935498,1.500000000000016,0.26323000392881013,1.1511362821223974,0.0,,,27318.0,91.5,1.9150721784399882,Loss,Validation,1.475547416175073,0.7801418439716312,0.9042553191489362,0.12411347517730496,0.09574468085106383,-1.7005422349535415,0.0,0.8101444107502462,0.7301299808225016,300,4,2.0,0,0.38720038580480637,28.030168469680376,1.4650825408830512,7.848656469016346,0,0,0,0,1,0.3418525928727083,1.0988119056622767,1.0,1.0,False,False,True,True,1
Retest,Short,2026-06-12 14:30:00-05:00,2026-06-12 14:30:00-05:00,2026-06-12 14:35:00-05:00,,2026-06-12 14:35:00-05:00,2026-06-12 15:05:00-05:00,27235.25,27312.861651518273,27080.026696963458,27312.861651518273,-1.0,75.0,1,5,STOP,2024-2026,51.74110101218083,9.75,25.4,0.0018997843240719592,0.0007506436556140731,0.0012242164129003777,High,Bullish trend,27290.25,27219.75,True,True,4351.0,1.1574041229727305,Short,Bull,PM,75-79,Late third,True,True,False,77.61165151827299,155.22330303654235,1.5000000000000338,0.2849676486108003,0.18843820114505616,1.0,1.0,0.0,27290.25,55.0,1.062984724408009,Loss,Validation,1.9955122326386716,0.09443099273607748,0.6779661016949152,0.6779661016949152,0.22760290556900725,-1.2562546743003744,0.14788732394366197,0.818869110998855,0.12749485048654025,305,4,2.0,0,0.5266606134566955,26.052789245490843,1.1837784430907374,7.416734327119518,2,0,0,0,1,0.16105829157696744,1.2401488451426494,1.0,6.0,False,False,True,False,6
Control,Short,2026-06-12 15:10:00-05:00,,,,2026-06-12 15:10:00-05:00,2026-06-14 17:00:00-05:00,27335.75,27405.2123348311,27196.825330337804,27405.2123348311,-1.0,85.0,1,5,STOP,2024-2026,46.308223220732195,13.75,19.825,0.0016940535094421114,0.0007506436556140731,0.0012242973650567316,High,Bullish trend,27331.5,27295.5,False,False,1786.0,0.025091600485817787,Short,Bull,PM,85-89,Late third,False,False,False,69.46233483109972,138.9246696621958,1.5000000000000309,0.25410802641632196,0.29692350610083706,0.0,,,27331.5,4.25,0.09177635643116781,Loss,Validation,0.6208400582108411,0.4782608695652174,0.2,0.2,0.3217391304347826,1.425232829284018,4.216783216783217,0.821348082767891,0.19596562255842034,340,4,2.0,0,2.758689302136868,31.279541715422724,0.8475816446878439,10.457106023951297,0,0,0,0,1,0.6838238322322167,4.815559408035295,8.0,10.0,True,False,False,False,10
Control,Short,2026-06-14 19:00:00-05:00,,,,2026-06-14 19:00:00-05:00,2026-06-14 19:10:00-05:00,27712.75,27766.257432129085,27605.735135741834,27766.257432129085,-1.0,75.0,1,0,STOP,2024-2026,35.67162141938882,38.75,13.625,0.0012871916868368828,0.0007506436556140731,0.0012274686000272336,High,Bullish trend,27682.0,27656.5,False,False,1070.0,-0.19648943090673832,Short,Bull,Overnight,75-79,Late third,False,False,False,53.50743212908492,107.0148642581662,1.5000000000000473,0.19307875302553848,1.086297691501569,0.0,,,27682.0,30.75,0.8620297809980193,Loss,Validation,1.5838921179313201,0.6858407079646017,0.15486725663716813,0.15486725663716813,0.1592920353982301,1.6399590955572074,10.352402745995423,0.7126325548231269,0.6980609418282548,570,6,2.0,0,0.07709209423559522,5.16517031378488,,,0,0,0,0,1,0.34574636202629494,1.3315907186147846,1.0,2.0,False,False,True,False,2
Control,Long,2026-06-14 22:45:00-05:00,,,,2026-06-14 22:45:00-05:00,2026-06-14 23:45:00-05:00,27811.5,27787.195058431866,27860.10988313627,27839.5,1.15202910163384,75.0,1,0,TIME,2024-2026,16.203294378755775,5.75,6.025,0.0005826113075078933,0.000752174052711685,0.0012280633185079996,Low,Bullish trend,27834.0,27809.5,False,True,122.0,-0.6546923643309817,Long,Bull,Overnight,75-79,Late third,False,False,False,24.30494156813438,48.60988313626876,1.5000000000000444,0.08739169612618658,0.3548661071997097,0.0,,,27809.5,2.0,0.12343168946076859,Win,Validation,1.0491693604165329,0.3382352941176471,0.38235294117647056,0.27941176470588236,0.38235294117647056,-1.6200409241725877,0.6092544987146529,0.4246243917414306,0.23084025854108955,795,6,0.0,1,5.924721094116892,17.465584058698756,,,0,1,1,1,0,1.604611962989944,0.7817340332515113,10.0,5.0,False,False,True,False,12
BOS,Long,2026-06-14 23:30:00-05:00,2026-06-14 23:30:00-05:00,,,2026-06-14 23:30:00-05:00,2026-06-15 00:30:00-05:00,27849.0,27825.897160958026,27895.20567808395,27841.25,-0.3354566071260544,90.0,1,0,TIME,2024-2026,15.401892694649446,16.5,6.65,0.0005530501165086518,0.000752174052711685,0.0012280633185079996,Low,Bullish trend,27838.0,27824.25,False,False,127.0,-0.6479786399969214,Long,Bull,Overnight,90-94,Late third,True,False,False,23.10283904197422,46.20567808394844,1.5000000000000033,0.08295751747629797,1.0712969066283673,0.0,0.0,,27824.25,24.75,1.606945359942551,Loss,Validation,1.3959323328793878,0.7674418604651163,1.0,0.0,0.23255813953488372,1.9965078714437754,0.19522776572668113,0.426498809996824,0.6898927480644932,840,6,0.0,1,8.667765880902245,20.809130822690406,,,1,1,0,0,0,0.7466614803773453,0.6384496716270054,10.0,5.0,False,False,True,False,12
Retest,Long,2026-06-14 23:30:00-05:00,2026-06-14 23:30:00-05:00,2026-06-14 23:35:00-05:00,,2026-06-14 23:35:00-05:00,2026-06-15 00:35:00-05:00,27844.25,27821.297363746737,27890.155272506523,27850.5,0.2722998757544389,90.0,1,0,TIME,2024-2026,15.301757502174485,2.25,6.3,0.0005495482012327315,0.000752174052711685,0.0012280633185079996,Low,Bullish trend,27849.0,27827.5,True,False,96.0,-0.6632219235273864,Long,Bull,Overnight,90-94,Late third,True,True,False,22.952636253263336,45.90527250652303,1.500000000000105,0.08243223018491551,0.14704193290739703,1.0,1.0,0.0,27827.5,16.75,1.0946455005328446,Win,Validation,0.9149275825349149,0.16071428571428573,0.5535714285714286,0.2857142857142857,0.5535714285714286,1.258025425985508,0.02776424744276668,0.4291095430790206,0.10235101924852617,845,6,0.0,1,8.414066160812164,20.634884584671386,,,2,1,1,0,0,0.958495562655558,0.8168996272632597,9.0,12.0,True,False,False,False,12
Confirm,Long,2026-06-14 23:30:00-05:00,2026-06-14 23:30:00-05:00,2026-06-14 23:35:00-05:00,2026-06-14 23:40:00-05:00,2026-06-14 23:40:00-05:00,2026-06-15 00:40:00-05:00,27846.75,27824.043980621973,27892.162038756054,27847.5,0.0330308887486342,90.0,1,0,TIME,2024-2026,15.137346252019166,3.5,6.375,0.0005435947193844584,0.000752174052711685,0.0012280633185079996,Low,Bullish trend,27850.5,27836.5,False,True,42.0,-0.690530577375971,Long,Bull,Overnight,90-94,Late third,True,True,True,22.706019378027122,45.412038756054244,1.4999999999998925,0.0815392079076629,0.23121622124043945,2.0,2.0,1.0,27836.5,10.25,0.6771332193470012,Win,Validation,0.8588031074644893,0.2692307692307692,0.9423076923076923,0.057692307692307696,0.6730769230769231,0.644102330598367,0.05319148936170213,0.4311162958825765,0.15377512607429505,850,6,0.0,1,8.670608296516479,21.02416068850567,,,3,1,1,0,0,0.8588031074645508,0.9358751812113695,8.0,11.0,False,False,True,False,12
BOS,Long,2026-06-15 06:00:00-05:00,2026-06-15 06:00:00-05:00,,,2026-06-15 06:00:00-05:00,2026-06-15 07:00:00-05:00,27897.5,27869.57837645652,27953.343247086956,27914.75,0.6178007512041406,90.0,1,1,TIME,2024-2026,18.61441569565208,17.25,9.325,0.000667243147079562,0.000752733632395818,0.0012280633185079996,Low,Bullish trend,27887.25,27872.0,False,False,301.0,-0.5074359281062187,Long,Bull,Premarket,90-94,Late third,True,False,False,27.921623543479654,55.84324708695567,1.5000000000000824,0.1000864720619398,0.9267011268062109,0.0,0.0,,27872.0,25.5,1.369906013539616,Win,Validation,1.7325281935942203,0.5348837209302325,0.7751937984496124,0.2248062015503876,0.24031007751937986,0.8461184201274099,3.4022346368715084,0.7512480761095184,0.6071098799630655,-210,0,0.0,1,9.77736841036118,19.82334584298503,2.57864661372163,3.867969920582445,1,1,1,0,0,1.5579323291233993,0.21488721781012404,6.0,8.0,True,False,False,False,12
Control,Long,2026-06-15 06:00:00-05:00,,,,2026-06-15 06:00:00-05:00,2026-06-15 07:00:00-05:00,27897.5,27869.57837645652,27953.343247086956,27914.75,0.6178007512041406,90.0,1,1,TIME,2024-2026,18.61441569565208,17.25,9.325,0.000667243147079562,0.000752733632395818,0.0012280633185079996,Low,Bullish trend,27887.25,27872.0,False,False,301.0,-0.5074359281062187,Long,Bull,Premarket,90-94,Late third,False,False,False,27.921623543479654,55.84324708695567,1.5000000000000824,0.1000864720619398,0.9267011268062109,0.0,,,27872.0,25.5,1.369906013539616,Win,Validation,1.7325281935942203,0.5348837209302325,0.7751937984496124,0.2248062015503876,0.24031007751937986,0.8461184201274099,0.0,0.7512480761095184,0.6071098799630655,-210,0,0.0,1,9.77736841036118,19.82334584298503,2.57864661372163,3.867969920582445,0,1,1,0,0,1.5579323291233993,0.21488721781012404,6.0,8.0,True,False,False,False,12
Control,Long,2026-06-15 07:15:00-05:00,,,,2026-06-15 07:15:00-05:00,2026-06-15 07:45:00-05:00,27898.5,27866.18721680713,27963.125566385737,27866.18721680713,-1.0,75.0,1,1,STOP,2024-2026,21.541855461912224,19.75,11.825,0.000772151028260022,0.000752733632395818,0.0012280633185079996,Medium,Bullish trend,27936.0,27914.5,False,False,347.0,-0.4773416421154786,Long,Bull,Premarket,75-79,Late third,False,False,False,32.312783192868665,64.62556638573733,1.5000000000000153,0.11582265423900448,0.9168198178155836,0.0,,,27914.5,16.0,0.7427401055721183,Loss,Validation,1.8220343214816028,0.5031847133757962,0.33121019108280253,0.16560509554140126,0.33121019108280253,-0.7543454197216827,0.056338028169014086,0.8461985570945461,0.5990482278570921,-135,0,1.0,1,8.495089957481104,17.175864941355236,2.181799060118098,3.38875173167279,0,1,0,0,1,0.22436940689157514,1.191478919355261,1.0,6.0,False,False,True,False,6
BOS,Long,2026-06-15 08:25:00-05:00,2026-06-15 08:25:00-05:00,,,2026-06-15 08:25:00-05:00,2026-06-15 08:35:00-05:00,27955.25,27921.2255861882,28023.298827623596,28023.298827623596,2.0,90.0,1,1,TARGET,2024-2026,22.682942541199047,25.75,11.225,0.0008114018848409171,0.0007536811591254479,0.0012280633185079996,Medium,Bullish trend,27934.5,27912.75,False,False,1233.0,-0.033072105720258815,Long,Bull,Premarket,90-94,Late third,True,False,False,34.024413811799604,68.04882762359557,1.5000000000000455,0.12171028272614126,1.135214267427176,0.0,0.0,,27912.75,42.5,1.8736546161419407,Win,Validation,1.4107517109774612,0.8046875,0.8046875,0.1953125,0.0,1.4879021951715412,3.289855072463768,0.9501488833617999,0.7223879536898927,-65,0,1.0,1,10.569616334588948,18.813696645613486,0.2755374435502854,5.720157328103925,1,1,1,1,0,2.4320771684037785,0.9258058103289308,2.0,1.0,False,False,True,False,2
Control,Long,2026-06-15 08:25:00-05:00,,,,2026-06-15 08:25:00-05:00,2026-06-15 08:35:00-05:00,27955.25,27921.2255861882,28023.298827623596,28023.298827623596,2.0,90.0,1,1,TARGET,2024-2026,22.682942541199047,25.75,11.225,0.0008114018848409171,0.0007536811591254479,0.0012280633185079996,Medium,Bullish trend,27934.5,27912.75,False,False,1233.0,-0.033072105720258815,Long,Bull,Premarket,90-94,Late third,False,False,False,34.024413811799604,68.04882762359557,1.5000000000000455,0.12171028272614126,1.135214267427176,0.0,,,27912.75,42.5,1.8736546161419407,Win,Validation,1.4107517109774612,0.8046875,0.8046875,0.1953125,0.0,1.4879021951715412,0.0,0.9501488833617999,0.7223879536898927,-65,0,1.0,1,10.569616334588948,18.813696645613486,0.2755374435502854,5.720157328103925,0,1,1,1,0,2.4320771684037785,0.9258058103289308,2.0,1.0,False,False,True,False,2
Retest,Long,2026-06-15 08:25:00-05:00,2026-06-15 08:25:00-05:00,2026-06-15 08:30:00-05:00,,2026-06-15 08:30:00-05:00,2026-06-15 08:45:00-05:00,27979.25,27937.879115746186,28061.991768507625,28061.991768507625,2.0,90.0,1,1,TARGET,2024-2026,27.580589502541972,24.25,12.675,0.000985751565983433,0.0007537525343537291,0.0012280633185079996,Medium,Bullish trend,27961.5,27929.5,False,True,5118.0,1.8941298471735164,Long,Bull,Premarket,90-94,Late third,True,True,False,41.37088425381444,82.74176850762524,1.5000000000000537,0.14786273489752028,0.8792415404233833,1.0,1.0,0.0,27929.5,49.75,1.80380480973457,Win,Validation,3.3084862088096383,0.26575342465753427,0.6082191780821918,0.3917808219178082,0.3424657534246575,1.912576959065298,1.2467532467532467,0.9860315966708738,0.5721997300944669,-60,0,1.0,1,9.56288479532649,16.343015436941858,1.2962014461911735,5.574572653199802,2,1,1,1,0,2.948933826299627,0.14502953244096525,3.0,2.0,True,True,False,False,3
Confirm,Long,2026-06-15 08:25:00-05:00,2026-06-15 08:25:00-05:00,2026-06-15 08:30:00-05:00,2026-06-15 08:35:00-05:00,2026-06-15 08:35:00-05:00,2026-06-15 08:45:00-05:00,27990.5,27945.709178907175,28080.081642185654,28080.081642185654,2.0,90.0,1,1,TARGET,2024-2026,29.860547395217544,10.25,12.275,0.0010668100746759632,0.0007537938263382154,0.0012280633185079996,Medium,Bullish trend,28015.0,27923.75,True,False,3339.0,0.9983898411648792,Long,Bull,Premarket,90-94,Late third,True,True,True,44.790821092825354,89.58164218565435,1.4999999999999678,0.16002151120139102,0.3432622940342224,2.0,2.0,1.0,27923.75,66.75,2.2353910367594487,Win,Validation,1.9925957556132914,0.1722689075630252,0.20168067226890757,0.7983193277310925,0.029411764705882353,2.06794601527934,0.4179566563467492,1.0302021133118375,0.22430570353008025,-55,0,1.0,1,9.209476181405968,15.471919984762026,1.5907277040610308,5.5256857088435805,3,1,1,1,0,2.4726048171896555,0.38512354940425786,2.0,1.0,True,True,False,False,2
BOS,Short,2026-06-15 19:45:00-05:00,2026-06-15 19:45:00-05:00,,,2026-06-15 19:45:00-05:00,2026-06-15 20:45:00-05:00,28106.75,28143.77637007164,28032.69725985671,28114.75,-0.2160622276642423,90.0,1,0,TIME,2024-2026,24.68424671442923,22.5,14.675,0.0008782319803758609,0.0007537525343537291,0.0012218065199416613,Medium,Bullish trend,28150.75,28126.5,False,False,103.0,-0.5182217570772436,Short,Bull,Overnight,90-94,Late third,True,False,False,37.02637007163867,74.05274014328825,1.4999999999997904,0.1317347970563607,0.9115125229585223,0.0,0.0,,28150.75,44.0,1.7825133782299991,Loss,Validation,1.3470129505942607,0.6766917293233082,0.9097744360902256,0.23308270676691728,0.09022556390977443,-1.9648158828217035,9.893617021276595,0.8923879924001162,0.5960295475530932,615,0,1.0,0,5.1551097131765315,20.154554674305103,,,1,0,0,0,0,0.8642489106570901,0.39161278764149393,4.0,12.0,True,False,False,False,12
Control,Short,2026-06-15 19:45:00-05:00,,,,2026-06-15 19:45:00-05:00,2026-06-15 20:45:00-05:00,28106.75,28143.77637007164,28032.69725985671,28114.75,-0.2160622276642423,90.0,1,0,TIME,2024-2026,24.68424671442923,22.5,14.675,0.0008782319803758609,0.0007537525343537291,0.0012218065199416613,Medium,Bullish trend,28150.75,28126.5,False,False,103.0,-0.5182217570772436,Short,Bull,Overnight,90-94,Late third,False,False,False,37.02637007163867,74.05274014328825,1.4999999999997904,0.1317347970563607,0.9115125229585223,0.0,,,28150.75,44.0,1.7825133782299991,Loss,Validation,1.3470129505942607,0.6766917293233082,0.9097744360902256,0.23308270676691728,0.09022556390977443,-1.9648158828217035,0.0,0.8923879924001162,0.5960295475530932,615,0,1.0,0,5.1551097131765315,20.154554674305103,,,0,0,0,0,0,0.8642489106570901,0.39161278764149393,4.0,12.0,True,False,False,False,12
