event_id,direction,opportunity_time,take_time,entry_time,marker_time,causal_known_time,delta_bars,signal_entry_delta,pass_fail
P60-005803,LONG,504080,504080,504081,504081,504081,0,1,PASS
P60-005804,SHORT,504094,504094,504095,504095,504095,0,1,PASS
P60-005805,SHORT,504144,504144,504145,504145,504145,0,1,PASS
P60-005806,SHORT,504238,504238,504239,504239,504239,0,1,PASS
P60-005807,LONG,504291,504291,504292,504292,504292,0,1,PASS
P60-005808,LONG,504355,504355,504356,504356,504356,0,1,PASS
P60-005809,LONG,504401,504401,504402,504402,504402,0,1,PASS
P60-005810,LONG,504551,504551,504552,504552,504552,0,1,PASS
P60-005811,SHORT,504570,504570,504571,504571,504571,0,1,PASS
P60-005812,LONG,504697,504697,504698,504698,504698,0,1,PASS
P60-005813,SHORT,504787,504787,504788,504788,504788,0,1,PASS
P60-005814,SHORT,504821,504821,504822,504822,504822,0,1,PASS
P60-005815,SHORT,504873,504873,504874,504874,504874,0,1,PASS
P60-005816,LONG,504885,504885,504886,504886,504886,0,1,PASS
P60-005817,SHORT,505006,505006,505007,505007,505007,0,1,PASS
P60-005818,SHORT,505058,505058,505059,505059,505059,0,1,PASS
P60-005819,SHORT,505186,505186,505187,505187,505187,0,1,PASS
P60-005820,LONG,505200,505200,505201,505201,505201,0,1,PASS
P60-005821,SHORT,505245,505245,505246,505246,505246,0,1,PASS
P60-005822,LONG,505353,505353,505354,505354,505354,0,1,PASS
P60-005823,LONG,505404,505404,505405,505405,505405,0,1,PASS
P60-005824,SHORT,505616,505616,505617,505617,505617,0,1,PASS
P60-005825,SHORT,505657,505657,505658,505658,505658,0,1,PASS
P60-005826,LONG,505814,505814,505815,505815,505815,0,1,PASS
P60-005827,LONG,505869,505869,505870,505870,505870,0,1,PASS
P60-005828,LONG,505918,505918,505919,505919,505919,0,1,PASS
P60-005829,LONG,506056,506056,506057,506057,506057,0,1,PASS
P60-005830,SHORT,506063,506063,506064,506064,506064,0,1,PASS
P60-005831,LONG,506213,506213,506214,506214,506214,0,1,PASS
P60-005832,LONG,506258,506258,506259,506259,506259,0,1,PASS
P60-005833,LONG,506328,506328,506329,506329,506329,0,1,PASS
P60-005834,LONG,506361,506361,506362,506362,506362,0,1,PASS
P60-005835,LONG,506404,506404,506405,506405,506405,0,1,PASS
P60-005836,LONG,506426,506426,506427,506427,506427,0,1,PASS
P60-005837,SHORT,506562,506562,506563,506563,506563,0,1,PASS
P60-005838,SHORT,506604,506604,506605,506605,506605,0,1,PASS
P60-005839,LONG,506695,506695,506696,506696,506696,0,1,PASS
P60-005840,SHORT,506711,506711,506712,506712,506712,0,1,PASS
P60-005841,SHORT,506767,506767,506768,506768,506768,0,1,PASS
P60-005842,LONG,506807,506807,506808,506808,506808,0,1,PASS
P60-005843,LONG,506917,506917,506918,506918,506918,0,1,PASS
P60-005844,LONG,506959,506959,506960,506960,506960,0,1,PASS
P60-005845,LONG,507079,507079,507080,507080,507080,0,1,PASS
P60-005846,LONG,507123,507123,507124,507124,507124,0,1,PASS
P60-005847,SHORT,507222,507222,507223,507223,507223,0,1,PASS
P60-005848,SHORT,507290,507290,507291,507291,507291,0,1,PASS
P60-005849,LONG,507561,507561,507562,507562,507562,0,1,PASS
P60-005850,SHORT,507629,507629,507630,507630,507630,0,1,PASS
P60-005851,SHORT,507662,507662,507663,507663,507663,0,1,PASS
P60-005852,LONG,507733,507733,507734,507734,507734,0,1,PASS
P60-005853,LONG,507866,507866,507867,507867,507867,0,1,PASS
P60-005854,LONG,507988,507988,507989,507989,507989,0,1,PASS
P60-005855,SHORT,508021,508021,508022,508022,508022,0,1,PASS
P60-005856,LONG,508225,508225,508226,508226,508226,0,1,PASS
P60-005857,SHORT,508329,508329,508330,508330,508330,0,1,PASS
P60-005858,LONG,508370,508370,508371,508371,508371,0,1,PASS
P60-005859,SHORT,508384,508384,508385,508385,508385,0,1,PASS
P60-005860,LONG,508606,508606,508607,508607,508607,0,1,PASS
P60-005861,LONG,508675,508675,508676,508676,508676,0,1,PASS
P60-005862,LONG,508849,508849,508850,508850,508850,0,1,PASS
P60-005863,SHORT,508859,508859,508860,508860,508860,0,1,PASS
P60-005864,SHORT,508903,508903,508904,508904,508904,0,1,PASS
P60-005865,SHORT,509103,509103,509104,509104,509104,0,1,PASS
P60-005866,LONG,509143,509143,509144,509144,509144,0,1,PASS
P60-005867,SHORT,509263,509263,509264,509264,509264,0,1,PASS
P60-005868,LONG,509279,509279,509280,509280,509280,0,1,PASS
P60-005869,SHORT,509303,509303,509304,509304,509304,0,1,PASS
P60-005870,SHORT,509340,509340,509341,509341,509341,0,1,PASS
P60-005871,SHORT,509435,509435,509436,509436,509436,0,1,PASS
P60-005872,LONG,509560,509560,509561,509561,509561,0,1,PASS
P60-005873,LONG,509690,509690,509691,509691,509691,0,1,PASS
P60-005874,LONG,509875,509875,509876,509876,509876,0,1,PASS
P60-005875,LONG,509979,509979,509980,509980,509980,0,1,PASS
P60-005876,SHORT,509992,509992,509993,509993,509993,0,1,PASS
P60-005877,SHORT,510280,510280,510281,510281,510281,0,1,PASS
P60-005878,LONG,510288,510288,510289,510289,510289,0,1,PASS
P60-005879,LONG,510319,510319,510320,510320,510320,0,1,PASS
P60-005880,SHORT,510327,510327,510328,510328,510328,0,1,PASS
P60-005881,LONG,510589,510589,510590,510590,510590,0,1,PASS
P60-005882,LONG,510835,510835,510836,510836,510836,0,1,PASS
P60-005883,LONG,510885,510885,510886,510886,510886,0,1,PASS
P60-005884,SHORT,510946,510946,510947,510947,510947,0,1,PASS
P60-005885,SHORT,510987,510987,510988,510988,510988,0,1,PASS
P60-005886,SHORT,511129,511129,511130,511130,511130,0,1,PASS
P60-005887,SHORT,511220,511220,511221,511221,511221,0,1,PASS
P60-005888,SHORT,511334,511334,511335,511335,511335,0,1,PASS
P60-005889,LONG,511342,511342,511343,511343,511343,0,1,PASS
P60-005890,SHORT,511351,511351,511352,511352,511352,0,1,PASS
P60-005891,LONG,511423,511423,511424,511424,511424,0,1,PASS
P60-005892,SHORT,511487,511487,511488,511488,511488,0,1,PASS
P60-005893,LONG,511575,511575,511576,511576,511576,0,1,PASS
P60-005894,LONG,511701,511701,511702,511702,511702,0,1,PASS
P60-005895,LONG,511922,511922,511923,511923,511923,0,1,PASS
P60-005896,LONG,511974,511974,511975,511975,511975,0,1,PASS
P60-005897,SHORT,512077,512077,512078,512078,512078,0,1,PASS
P60-005898,LONG,512100,512100,512101,512101,512101,0,1,PASS
P60-005899,LONG,512175,512175,512176,512176,512176,0,1,PASS
P60-005900,SHORT,512388,512388,512389,512389,512389,0,1,PASS
P60-005901,SHORT,512447,512447,512448,512448,512448,0,1,PASS
P60-005902,LONG,512464,512464,512465,512465,512465,0,1,PASS
P60-005903,LONG,512634,512634,512635,512635,512635,0,1,PASS
P60-005904,SHORT,512644,512644,512645,512645,512645,0,1,PASS
P60-005905,LONG,512849,512849,512850,512850,512850,0,1,PASS
P60-005906,SHORT,512923,512923,512924,512924,512924,0,1,PASS
P60-005907,SHORT,512955,512955,512956,512956,512956,0,1,PASS
P60-005908,SHORT,513014,513014,513015,513015,513015,0,1,PASS
P60-005909,SHORT,513129,513129,513130,513130,513130,0,1,PASS
P60-005910,SHORT,513166,513166,513167,513167,513167,0,1,PASS
P60-005911,SHORT,513328,513328,513329,513329,513329,0,1,PASS
P60-005912,SHORT,513362,513362,513363,513363,513363,0,1,PASS
P60-005913,SHORT,513393,513393,513394,513394,513394,0,1,PASS
P60-005914,LONG,513439,513439,513440,513440,513440,0,1,PASS
P60-005915,SHORT,513456,513456,513457,513457,513457,0,1,PASS
P60-005916,SHORT,513666,513666,513667,513667,513667,0,1,PASS
P60-005917,SHORT,513753,513753,513754,513754,513754,0,1,PASS
P60-005918,LONG,513827,513827,513828,513828,513828,0,1,PASS
P60-005919,LONG,514015,514015,514016,514016,514016,0,1,PASS
P60-005920,LONG,514037,514037,514038,514038,514038,0,1,PASS
P60-005921,LONG,514118,514118,514119,514119,514119,0,1,PASS
P60-005922,SHORT,514487,514487,514488,514488,514488,0,1,PASS
P60-005923,LONG,514508,514508,514509,514509,514509,0,1,PASS
P60-005924,SHORT,515007,515007,515008,515008,515008,0,1,PASS
P60-005925,LONG,515101,515101,515102,515102,515102,0,1,PASS
P60-005926,SHORT,515121,515121,515122,515122,515122,0,1,PASS
P60-005927,SHORT,515281,515281,515282,515282,515282,0,1,PASS
P60-005928,SHORT,515368,515368,515369,515369,515369,0,1,PASS
P60-005929,LONG,515485,515485,515486,515486,515486,0,1,PASS
P60-005930,LONG,515583,515583,515584,515584,515584,0,1,PASS
P60-005931,LONG,515604,515604,515605,515605,515605,0,1,PASS
P60-005932,LONG,515648,515648,515649,515649,515649,0,1,PASS
P60-005933,SHORT,515808,515808,515809,515809,515809,0,1,PASS
P60-005934,SHORT,515850,515850,515851,515851,515851,0,1,PASS
P60-005935,SHORT,515904,515904,515905,515905,515905,0,1,PASS
P60-005936,SHORT,516019,516019,516020,516020,516020,0,1,PASS
P60-005937,LONG,516213,516213,516214,516214,516214,0,1,PASS
P60-005938,LONG,516248,516248,516249,516249,516249,0,1,PASS
P60-005939,LONG,516269,516269,516270,516270,516270,0,1,PASS
P60-005940,SHORT,516285,516285,516286,516286,516286,0,1,PASS
P60-005941,LONG,516364,516364,516365,516365,516365,0,1,PASS
P60-005942,LONG,516421,516421,516422,516422,516422,0,1,PASS
P60-005943,LONG,516459,516459,516460,516460,516460,0,1,PASS
P60-005944,LONG,516484,516484,516485,516485,516485,0,1,PASS
P60-005945,LONG,516573,516573,516574,516574,516574,0,1,PASS
P60-005946,LONG,516647,516647,516648,516648,516648,0,1,PASS
P60-005947,SHORT,516863,516863,516864,516864,516864,0,1,PASS
P60-005948,LONG,516971,516971,516972,516972,516972,0,1,PASS
P60-005949,LONG,517005,517005,517006,517006,517006,0,1,PASS
P60-005950,SHORT,517051,517051,517052,517052,517052,0,1,PASS
P60-005951,LONG,517316,517316,517317,517317,517317,0,1,PASS
P60-005952,SHORT,517365,517365,517366,517366,517366,0,1,PASS
P60-005953,SHORT,517483,517483,517484,517484,517484,0,1,PASS
P60-005954,SHORT,517652,517652,517653,517653,517653,0,1,PASS
P60-005955,SHORT,517674,517674,517675,517675,517675,0,1,PASS
P60-005956,SHORT,517695,517695,517696,517696,517696,0,1,PASS
P60-005957,LONG,517704,517704,517705,517705,517705,0,1,PASS
P60-005958,SHORT,517717,517717,517718,517718,517718,0,1,PASS
P60-005959,LONG,517807,517807,517808,517808,517808,0,1,PASS
P60-005960,LONG,517873,517873,517874,517874,517874,0,1,PASS
P60-005961,SHORT,517889,517889,517890,517890,517890,0,1,PASS
P60-005962,SHORT,517943,517943,517944,517944,517944,0,1,PASS
P60-005963,LONG,518019,518019,518020,518020,518020,0,1,PASS
P60-005964,LONG,518150,518150,518151,518151,518151,0,1,PASS
P60-005965,SHORT,518336,518336,518337,518337,518337,0,1,PASS
P60-005966,SHORT,518368,518368,518369,518369,518369,0,1,PASS
P60-005967,LONG,518420,518420,518421,518421,518421,0,1,PASS
P60-005968,SHORT,518561,518561,518562,518562,518562,0,1,PASS
P60-005969,SHORT,518617,518617,518618,518618,518618,0,1,PASS
P60-005970,LONG,518630,518630,518631,518631,518631,0,1,PASS
P60-005971,LONG,518666,518666,518667,518667,518667,0,1,PASS
P60-005972,LONG,518731,518731,518732,518732,518732,0,1,PASS
P60-005973,LONG,518763,518763,518764,518764,518764,0,1,PASS
P60-005974,LONG,518870,518870,518871,518871,518871,0,1,PASS
P60-005975,LONG,518957,518957,518958,518958,518958,0,1,PASS
P60-005976,SHORT,519075,519075,519076,519076,519076,0,1,PASS
P60-005977,LONG,519100,519100,519101,519101,519101,0,1,PASS
P60-005978,SHORT,519316,519316,519317,519317,519317,0,1,PASS
P60-005979,SHORT,519357,519357,519358,519358,519358,0,1,PASS
P60-005980,LONG,519436,519436,519437,519437,519437,0,1,PASS
P60-005981,LONG,519654,519654,519655,519655,519655,0,1,PASS
P60-005982,SHORT,519815,519815,519816,519816,519816,0,1,PASS
P60-005983,LONG,519970,519970,519971,519971,519971,0,1,PASS
P60-005984,LONG,520016,520016,520017,520017,520017,0,1,PASS
P60-005985,LONG,520088,520088,520089,520089,520089,0,1,PASS
P60-005986,LONG,520145,520145,520146,520146,520146,0,1,PASS
P60-005987,LONG,520206,520206,520207,520207,520207,0,1,PASS
P60-005988,LONG,520270,520270,520271,520271,520271,0,1,PASS
P60-005989,LONG,520326,520326,520327,520327,520327,0,1,PASS
P60-005990,LONG,520379,520379,520380,520380,520380,0,1,PASS
P60-005991,LONG,520414,520414,520415,520415,520415,0,1,PASS
P60-005992,SHORT,520615,520615,520616,520616,520616,0,1,PASS
P60-005993,SHORT,520742,520742,520743,520743,520743,0,1,PASS
P60-005994,LONG,520769,520769,520770,520770,520770,0,1,PASS
P60-005995,SHORT,521017,521017,521018,521018,521018,0,1,PASS
P60-005996,LONG,521033,521033,521034,521034,521034,0,1,PASS
P60-005997,LONG,521104,521104,521105,521105,521105,0,1,PASS
P60-005998,SHORT,521142,521142,521143,521143,521143,0,1,PASS
P60-005999,LONG,521304,521304,521305,521305,521305,0,1,PASS
P60-006000,LONG,521373,521373,521374,521374,521374,0,1,PASS
P60-006001,LONG,521429,521429,521430,521430,521430,0,1,PASS
P60-006002,LONG,521493,521493,521494,521494,521494,0,1,PASS
P60-006003,LONG,521510,521510,521511,521511,521511,0,1,PASS
P60-006004,LONG,521570,521570,521571,521571,521571,0,1,PASS
P60-006005,LONG,521601,521601,521602,521602,521602,0,1,PASS
P60-006006,SHORT,521615,521615,521616,521616,521616,0,1,PASS
P60-006007,SHORT,521645,521645,521646,521646,521646,0,1,PASS
P60-006008,LONG,521661,521661,521662,521662,521662,0,1,PASS
P60-006009,LONG,521719,521719,521720,521720,521720,0,1,PASS
P60-006010,SHORT,521739,521739,521740,521740,521740,0,1,PASS
P60-006011,SHORT,521793,521793,521794,521794,521794,0,1,PASS
P60-006012,SHORT,521955,521955,521956,521956,521956,0,1,PASS
P60-006013,SHORT,522023,522023,522024,522024,522024,0,1,PASS
P60-006014,LONG,522047,522047,522048,522048,522048,0,1,PASS
P60-006015,LONG,522164,522164,522165,522165,522165,0,1,PASS
P60-006016,LONG,522208,522208,522209,522209,522209,0,1,PASS
P60-006017,LONG,522240,522240,522241,522241,522241,0,1,PASS
P60-006018,LONG,522291,522291,522292,522292,522292,0,1,PASS
P60-006019,LONG,522538,522538,522539,522539,522539,0,1,PASS
P60-006020,LONG,522573,522573,522574,522574,522574,0,1,PASS
P60-006021,LONG,522606,522606,522607,522607,522607,0,1,PASS
P60-006022,LONG,522700,522700,522701,522701,522701,0,1,PASS
P60-006023,LONG,522796,522796,522797,522797,522797,0,1,PASS
P60-006024,SHORT,523049,523049,523050,523050,523050,0,1,PASS
P60-006025,LONG,523091,523091,523092,523092,523092,0,1,PASS
P60-006026,LONG,523141,523141,523142,523142,523142,0,1,PASS
P60-006027,LONG,523196,523196,523197,523197,523197,0,1,PASS
P60-006028,LONG,523255,523255,523256,523256,523256,0,1,PASS
P60-006029,SHORT,523312,523312,523313,523313,523313,0,1,PASS
P60-006030,LONG,523398,523398,523399,523399,523399,0,1,PASS
P60-006031,LONG,523502,523502,523503,523503,523503,0,1,PASS
P60-006032,LONG,523575,523575,523576,523576,523576,0,1,PASS
P60-006033,SHORT,523583,523583,523584,523584,523584,0,1,PASS
P60-006034,LONG,523629,523629,523630,523630,523630,0,1,PASS
P60-006035,SHORT,523636,523636,523637,523637,523637,0,1,PASS
P60-006036,LONG,523777,523777,523778,523778,523778,0,1,PASS
P60-006037,LONG,523803,523803,523804,523804,523804,0,1,PASS
P60-006038,SHORT,523819,523819,523820,523820,523820,0,1,PASS
P60-006039,LONG,523839,523839,523840,523840,523840,0,1,PASS
P60-006040,SHORT,523862,523862,523863,523863,523863,0,1,PASS
P60-006041,LONG,523874,523874,523875,523875,523875,0,1,PASS
P60-006042,LONG,523904,523904,523905,523905,523905,0,1,PASS
P60-006043,LONG,524009,524009,524010,524010,524010,0,1,PASS
P60-006044,SHORT,524165,524165,524166,524166,524166,0,1,PASS
P60-006045,SHORT,524203,524203,524204,524204,524204,0,1,PASS
P60-006046,SHORT,524237,524237,524238,524238,524238,0,1,PASS
P60-006047,LONG,524247,524247,524248,524248,524248,0,1,PASS
P60-006048,SHORT,524413,524413,524414,524414,524414,0,1,PASS
P60-006049,LONG,524428,524428,524429,524429,524429,0,1,PASS
P60-006050,LONG,524558,524558,524559,524559,524559,0,1,PASS
P60-006051,SHORT,524677,524677,524678,524678,524678,0,1,PASS
P60-006052,SHORT,524751,524751,524752,524752,524752,0,1,PASS
P60-006053,SHORT,524984,524984,524985,524985,524985,0,1,PASS
P60-006054,LONG,525002,525002,525003,525003,525003,0,1,PASS
P60-006055,LONG,525166,525166,525167,525167,525167,0,1,PASS
P60-006056,LONG,525217,525217,525218,525218,525218,0,1,PASS
P60-006057,SHORT,525315,525315,525316,525316,525316,0,1,PASS
P60-006058,LONG,525356,525356,525357,525357,525357,0,1,PASS
P60-006059,SHORT,525377,525377,525378,525378,525378,0,1,PASS
P60-006060,LONG,525609,525609,525610,525610,525610,0,1,PASS
P60-006061,SHORT,525725,525725,525726,525726,525726,0,1,PASS
P60-006062,SHORT,525760,525760,525761,525761,525761,0,1,PASS
P60-006063,LONG,525788,525788,525789,525789,525789,0,1,PASS
P60-006064,LONG,525821,525821,525822,525822,525822,0,1,PASS
P60-006065,LONG,526045,526045,526046,526046,526046,0,1,PASS
P60-006066,LONG,526136,526136,526137,526137,526137,0,1,PASS
P60-006067,LONG,526261,526261,526262,526262,526262,0,1,PASS
P60-006068,LONG,526627,526627,526628,526628,526628,0,1,PASS
P60-006069,SHORT,526733,526733,526734,526734,526734,0,1,PASS
P60-006070,LONG,526803,526803,526804,526804,526804,0,1,PASS
P60-006071,LONG,526860,526860,526861,526861,526861,0,1,PASS
P60-006072,SHORT,526870,526870,526871,526871,526871,0,1,PASS
P60-006073,LONG,526977,526977,526978,526978,526978,0,1,PASS
P60-006074,LONG,527012,527012,527013,527013,527013,0,1,PASS
P60-006075,LONG,527084,527084,527085,527085,527085,0,1,PASS
P60-006076,LONG,527121,527121,527122,527122,527122,0,1,PASS
P60-006077,SHORT,527138,527138,527139,527139,527139,0,1,PASS
P60-006078,LONG,527251,527251,527252,527252,527252,0,1,PASS
P60-006079,SHORT,527331,527331,527332,527332,527332,0,1,PASS
P60-006080,SHORT,527403,527403,527404,527404,527404,0,1,PASS
P60-006081,SHORT,527422,527422,527423,527423,527423,0,1,PASS
P60-006082,SHORT,527452,527452,527453,527453,527453,0,1,PASS
P60-006083,LONG,527589,527589,527590,527590,527590,0,1,PASS
P60-006084,SHORT,527674,527674,527675,527675,527675,0,1,PASS
P60-006085,LONG,527791,527791,527792,527792,527792,0,1,PASS
P60-006086,LONG,527830,527830,527831,527831,527831,0,1,PASS
P60-006087,SHORT,527941,527941,527942,527942,527942,0,1,PASS
P60-006088,LONG,528256,528256,528257,528257,528257,0,1,PASS
P60-006089,LONG,528420,528420,528421,528421,528421,0,1,PASS
P60-006090,LONG,528457,528457,528458,528458,528458,0,1,PASS
P60-006091,SHORT,528686,528686,528687,528687,528687,0,1,PASS
P60-006092,LONG,528717,528717,528718,528718,528718,0,1,PASS
P60-006093,SHORT,528863,528863,528864,528864,528864,0,1,PASS
P60-006094,SHORT,528928,528928,528929,528929,528929,0,1,PASS
P60-006095,SHORT,528993,528993,528994,528994,528994,0,1,PASS
P60-006096,LONG,529039,529039,529040,529040,529040,0,1,PASS
P60-006097,SHORT,529131,529131,529132,529132,529132,0,1,PASS
P60-006098,LONG,529229,529229,529230,529230,529230,0,1,PASS
P60-006099,SHORT,529236,529236,529237,529237,529237,0,1,PASS
P60-006100,SHORT,529298,529298,529299,529299,529299,0,1,PASS
P60-006101,LONG,529451,529451,529452,529452,529452,0,1,PASS
P60-006102,SHORT,529662,529662,529663,529663,529663,0,1,PASS
P60-006103,SHORT,529832,529832,529833,529833,529833,0,1,PASS
P60-006104,LONG,529866,529866,529867,529867,529867,0,1,PASS
P60-006105,LONG,530129,530129,530130,530130,530130,0,1,PASS
P60-006106,LONG,530236,530236,530237,530237,530237,0,1,PASS
P60-006107,LONG,530296,530296,530297,530297,530297,0,1,PASS
P60-006108,SHORT,530388,530388,530389,530389,530389,0,1,PASS
P60-006109,LONG,530410,530410,530411,530411,530411,0,1,PASS
P60-006110,SHORT,530446,530446,530447,530447,530447,0,1,PASS
P60-006111,LONG,530453,530453,530454,530454,530454,0,1,PASS
P60-006112,LONG,530568,530568,530569,530569,530569,0,1,PASS
P60-006113,SHORT,530650,530650,530651,530651,530651,0,1,PASS
P60-006114,LONG,530694,530694,530695,530695,530695,0,1,PASS
P60-006115,LONG,530735,530735,530736,530736,530736,0,1,PASS
P60-006116,LONG,530801,530801,530802,530802,530802,0,1,PASS
P60-006117,SHORT,530873,530873,530874,530874,530874,0,1,PASS
P60-006118,SHORT,530965,530965,530966,530966,530966,0,1,PASS
P60-006119,LONG,531063,531063,531064,531064,531064,0,1,PASS
P60-006120,LONG,531130,531130,531131,531131,531131,0,1,PASS
P60-006121,LONG,531176,531176,531177,531177,531177,0,1,PASS
P60-006122,LONG,531213,531213,531214,531214,531214,0,1,PASS
P60-006123,LONG,531321,531321,531322,531322,531322,0,1,PASS
P60-006124,SHORT,531527,531527,531528,531528,531528,0,1,PASS
P60-006125,LONG,531656,531656,531657,531657,531657,0,1,PASS
P60-006126,SHORT,531667,531667,531668,531668,531668,0,1,PASS
P60-006127,SHORT,531729,531729,531730,531730,531730,0,1,PASS
P60-006128,LONG,531971,531971,531972,531972,531972,0,1,PASS
P60-006129,LONG,532422,532422,532423,532423,532423,0,1,PASS
P60-006130,LONG,532491,532491,532492,532492,532492,0,1,PASS
P60-006131,LONG,532573,532573,532574,532574,532574,0,1,PASS
