trade_id,signal_time,entry_time,entry_price,direction,initial_atr,stop_price,target_price,t5_time_c,mfe_at_t5_r_c,t5_result,exit_time,exit_bar,exit_price,exit_reason,gross_r_c,net_r,hold_minutes,entry_i,gross_r_i,mfe_at_t5_r_i,t5_time_i
P60-002488,,2018-05-18 02:31:00-05:00,6925.0,SHORT,3.7142857142857144,6928.714285714285,6915.714285714285,217893.0,0.8076923076923077,FAIL,217893,217893,6923.0,T5_NO_PROGRESS,0.5384615384615384,0.538356789137507,15,217878,0.5384615384615384,0.8076923076923077,217893.0
P60-002503,,2018-05-21 00:06:00-05:00,6926.0,SHORT,0.5892857142857143,6926.589285714285,6924.526785714285,219102.0,0.8484848484848485,FAIL,219102,219102,6926.0,T5_NO_PROGRESS,-0.0,-0.0001046869319251308,15,219087,-0.0,0.8484848484848485,219102.0
P60-002515,,2018-05-21 17:16:00-05:00,6911.25,SHORT,1.25,6912.5,6908.125,220058.0,0.6,FAIL,220058,220058,6911.0,T5_NO_PROGRESS,0.2,0.19989507959479016,15,220043,0.2,0.6,220058.0
P60-002529,,2018-05-22 22:42:00-05:00,6873.0,SHORT,0.9642857142857143,6873.964285714285,6870.589285714285,221725.0,0.0,FAIL,221725,221725,6873.5,T5_NO_PROGRESS,-0.5185185185185185,-0.5186240185522993,15,221710,-0.5185185185185185,0.0,221725.0
P60-002601,,2018-05-29 17:11:00-05:00,6944.75,LONG,1.4107142857142858,6943.339285714285,6948.276785714285,227969.0,0.8860759493670886,FAIL,227969,227969,6944.25,T5_NO_PROGRESS,-0.35443037974683544,-0.3545347963639942,15,227954,-0.35443037974683544,0.8860759493670886,227969.0
P60-002813,,2018-06-15 03:42:00-05:00,7291.75,SHORT,2.017857142857143,7293.767857142857,7286.705357142857,244922.0,0.6194690265486726,FAIL,244922,244922,7290.5,T5_NO_PROGRESS,0.6194690265486726,0.619369571591235,15,244907,0.6194690265486726,0.6194690265486726,244922.0
P60-002881,,2018-06-21 03:13:00-05:00,7325.5,SHORT,1.5178571428571428,7327.017857142857,7321.705357142857,250350.0,0.9882352941176471,FAIL,250350,250350,7325.75,T5_NO_PROGRESS,-0.16470588235294117,-0.16480487221745185,15,250335,-0.16470588235294117,0.9882352941176471,250350.0
P60-002924,,2018-06-25 19:03:00-05:00,7058.75,SHORT,2.2857142857142856,7061.035714285715,7053.035714285715,253949.0,0.875,FAIL,253949,253949,7058.5,T5_NO_PROGRESS,0.109375,0.1092722573273746,15,253934,0.109375,0.875,253949.0
P60-003288,,2018-07-27 10:16:00-05:00,7374.75,SHORT,5.517857142857143,7380.267857142857,7360.955357142857,285824.0,0.27184466019417475,FAIL,285824,285824,7374.0,T5_NO_PROGRESS,0.13592233009708737,0.1358239480694968,15,285809,0.13592233009708737,0.27184466019417475,285824.0
P60-003325,,2018-07-31 14:06:00-05:00,7251.0,SHORT,2.625,7253.625,7244.4375,288786.0,0.7619047619047619,FAIL,288786,288786,7248.25,T5_NO_PROGRESS,1.0476190476190477,1.0475190252002298,15,288771,1.0476190476190477,0.7619047619047619,288786.0
P60-003713,,2018-09-03 02:20:00-05:00,7663.0,SHORT,1.4821428571428572,7664.482142857143,7659.294642857143,320782.0,0.8433734939759036,FAIL,320782,320782,7662.0,T5_NO_PROGRESS,0.6746987951807228,0.6746041664121788,15,320767,0.6746987951807228,0.8433734939759036,320782.0
P60-003738,,2018-09-04 19:13:00-05:00,7631.0,SHORT,1.4642857142857142,7632.464285714285,7627.339285714285,322849.0,0.853658536585366,FAIL,322849,322849,7630.5,T5_NO_PROGRESS,0.34146341463414637,0.34136838919260576,15,322834,0.34146341463414637,0.853658536585366,322849.0
P60-003831,,2018-09-13 10:12:00-05:00,7562.5,LONG,5.178571428571429,7557.321428571428,7575.446428571428,331924.0,0.9172413793103448,FAIL,331924,331924,7560.5,T5_NO_PROGRESS,-0.38620689655172413,-0.3863028300126537,15,331909,-0.38620689655172413,0.9172413793103448,331924.0
P60-003879,,2018-09-18 19:58:00-05:00,7525.25,SHORT,1.125,7526.375,7522.4375,336519.0,0.8888888888888888,FAIL,336519,336519,7525.25,T5_NO_PROGRESS,-0.0,-9.635671921984284e-05,15,336504,-0.0,0.8888888888888888,336519.0
P60-003931,,2018-09-21 15:38:00-05:00,7551.5,SHORT,1.9285714285714286,7553.428571428572,7546.678571428572,340407.0,0.9074074074074074,FAIL,340407,340407,7550.25,T5_NO_PROGRESS,0.6481481481481481,0.6480521162068837,15,340392,0.6481481481481481,0.9074074074074074,340407.0
P60-004102,,2018-10-09 02:42:00-05:00,7380.5,SHORT,1.8214285714285714,7382.321428571428,7375.946428571428,355998.0,0.5490196078431373,FAIL,355998,355998,7379.5,T5_NO_PROGRESS,0.5490196078431373,0.5489213517674753,15,355983,0.5490196078431373,0.5490196078431373,355998.0
P60-004179,,2018-10-16 04:02:00-05:00,7114.5,SHORT,2.4107142857142856,7116.910714285715,7108.473214285715,362903.0,0.725925925925926,FAIL,362903,362903,7115.75,T5_NO_PROGRESS,-0.5185185185185186,-0.5186204576212035,15,362888,-0.5185185185185186,0.725925925925926,362903.0
P60-004246,,2018-10-22 23:35:00-05:00,7086.0,SHORT,2.75,7088.75,7079.125,369460.0,0.36363636363636365,FAIL,369460,369460,7086.25,T5_NO_PROGRESS,-0.09090909090909091,-0.0910114450544338,15,369445,-0.09090909090909091,0.36363636363636365,369460.0
P60-004260,,2018-10-23 19:31:00-05:00,7124.5,SHORT,3.5535714285714284,7128.053571428572,7115.616071428572,370581.0,0.2814070351758794,FAIL,370581,370581,7123.5,T5_NO_PROGRESS,0.2814070351758794,0.28130522286662074,15,370566,0.2814070351758794,0.2814070351758794,370581.0
P60-004381,,2018-11-04 21:14:00-06:00,6967.0,LONG,2.017857142857143,6964.982142857143,6972.044642857143,381604.0,0.9911504424778761,FAIL,381604,381604,6968.0,T5_NO_PROGRESS,0.49557522123893805,0.495471129084051,15,381589,0.49557522123893805,0.9911504424778761,381604.0
P60-004457,,2018-11-11 21:40:00-06:00,7093.25,LONG,4.607142857142857,7088.642857142857,7104.767857142857,388455.0,0.8139534883720931,FAIL,388455,388455,7091.75,T5_NO_PROGRESS,-0.32558139534883723,-0.3256836716257792,15,388440,-0.32558139534883723,0.8139534883720931,388455.0
P60-004574,,2018-11-21 15:01:00-06:00,6578.5,SHORT,6.303571428571429,6584.803571428572,6562.741071428572,399051.0,0.07932011331444759,FAIL,399051,399051,6576.75,T5_NO_PROGRESS,0.2776203966005666,0.27751008340346733,15,399036,0.2776203966005666,0.07932011331444759,399051.0
P60-004692,,2018-12-03 07:59:00-06:00,7092.25,SHORT,2.6964285714285716,7094.946428571428,7085.508928571428,409111.0,0.37086092715231783,FAIL,409111,409111,7093.0,T5_NO_PROGRESS,-0.2781456953642384,-0.27824795850291073,15,409096,-0.2781456953642384,0.37086092715231783,409111.0
P60-004744,,2018-12-09 17:13:00-06:00,6581.5,SHORT,7.214285714285714,6588.714285714285,6563.464285714285,414615.0,0.3465346534653465,FAIL,414615,414615,6580.5,T5_NO_PROGRESS,0.1386138613861386,0.13850358324619944,15,414600,0.1386138613861386,0.3465346534653465,414615.0
P60-004763,,2018-12-10 19:51:00-06:00,6673.0,SHORT,4.821428571428571,6677.821428571428,6660.946428571428,416138.0,0.6222222222222222,FAIL,416138,416138,6670.0,T5_NO_PROGRESS,0.6222222222222222,0.6221134968795767,15,416123,0.6222222222222222,0.6222222222222222,416138.0
P60-004764,,2018-12-10 20:19:00-06:00,6663.0,SHORT,3.9464285714285716,6666.946428571428,6653.133928571428,416166.0,0.38009049773755654,FAIL,416166,416166,6664.75,T5_NO_PROGRESS,-0.4434389140271493,-0.4435477883577465,15,416151,-0.4434389140271493,0.38009049773755654,416166.0
P60-004808,,2018-12-13 11:07:00-06:00,6746.75,SHORT,9.446428571428571,6756.196428571428,6723.133928571428,419784.0,0.26465028355387527,FAIL,419784,419784,6741.25,T5_NO_PROGRESS,0.5822306238185255,0.5821230140021778,15,419769,0.5822306238185255,0.26465028355387527,419784.0
P60-004910,,2018-12-21 02:31:00-06:00,6290.0,SHORT,5.125,6295.125,6277.1875,427457.0,0.43902439024390244,FAIL,427457,427457,6284.75,T5_NO_PROGRESS,1.024390243902439,1.0242748875906589,15,427442,1.024390243902439,0.43902439024390244,427457.0
P60-004978,,2018-12-31 00:05:00-06:00,6350.0,LONG,1.1071428571428572,6348.892857142857,6352.767857142857,433926.0,0.9032258064516129,FAIL,433926,433926,6350.0,T5_NO_PROGRESS,0.0,-0.00011419313828620289,15,433911,0.0,0.9032258064516129,433926.0
P60-004988,,2018-12-31 15:02:00-06:00,6351.25,LONG,13.410714285714286,6337.839285714285,6384.776785714285,434823.0,0.35419440745672437,FAIL,434823,434823,6354.25,T5_NO_PROGRESS,0.22370173102529958,0.22358733872733863,15,434808,0.22370173102529958,0.35419440745672437,434823.0
P60-004996,,2019-01-02 07:26:00-06:00,6193.5,SHORT,5.142857142857143,6198.642857142857,6180.642857142857,435732.0,0.8749999999999999,FAIL,435732,435732,6192.0,T5_NO_PROGRESS,0.29166666666666663,0.29154951117882655,15,435717,0.29166666666666663,0.8749999999999999,435732.0
P60-005005,,2019-01-02 23:14:00-06:00,6214.25,SHORT,3.6607142857142856,6217.910714285715,6205.098214285715,436605.0,0.9560975609756098,FAIL,436605,436605,6213.5,T5_NO_PROGRESS,0.20487804878048782,0.20476131267596587,15,436590,0.20487804878048782,0.9560975609756098,436605.0
P60-005054,,2019-01-07 15:05:00-06:00,6501.75,SHORT,5.267857142857143,6507.017857142857,6488.580357142857,440286.0,0.8542372881355932,FAIL,440286,440286,6501.25,T5_NO_PROGRESS,0.09491525423728812,0.09480365537746564,15,440271,0.09491525423728812,0.8542372881355932,440286.0
P60-005127,,2019-01-11 14:38:00-06:00,6612.75,LONG,3.1785714285714284,6609.571428571428,6620.696428571428,445719.0,0.7078651685393259,FAIL,445719,445719,6612.5,T5_NO_PROGRESS,-0.07865168539325842,-0.078761374804718,15,445704,-0.07865168539325842,0.7078651685393259,445719.0
P60-005327,,2019-01-30 15:13:00-06:00,6833.5,LONG,9.267857142857142,6824.232142857143,6856.669642857143,463274.0,0.674373795761079,FAIL,463274,463274,6839.75,T5_NO_PROGRESS,0.674373795761079,0.6742675567022629,15,463259,0.674373795761079,0.674373795761079,463274.0
P60-005361,,2019-02-03 17:10:00-06:00,6871.0,SHORT,3.1607142857142856,6874.160714285715,6863.098214285715,466046.0,0.632768361581921,FAIL,466046,466046,6869.5,T5_NO_PROGRESS,0.4745762711864407,0.4744707066893931,15,466031,0.4745762711864407,0.632768361581921,466046.0
P60-005373,,2019-02-04 11:00:00-06:00,6944.75,LONG,3.142857142857143,6941.607142857143,6952.607142857143,467116.0,0.875,FAIL,467116,467116,6944.25,T5_NO_PROGRESS,-0.1590909090909091,-0.1591953517632009,15,467101,-0.1590909090909091,0.875,467116.0
P60-005447,,2019-02-11 08:43:00-06:00,6938.75,SHORT,9.5,6948.25,6915.0,473801.0,0.9210526315789473,FAIL,473801,473801,6929.0,T5_NO_PROGRESS,1.0263157894736843,1.0262111605455897,15,473786,1.0263157894736843,0.9210526315789473,473801.0
P60-005497,,2019-02-14 10:09:00-06:00,7008.0,LONG,5.785714285714286,7002.214285714285,7022.464285714285,477981.0,0.8209876543209876,FAIL,477981,477981,7006.0,T5_NO_PROGRESS,-0.345679012345679,-0.3457825510222201,15,477966,-0.345679012345679,0.8209876543209876,477981.0
P60-005587,,2019-02-21 15:35:00-06:00,7035.75,SHORT,1.8928571428571428,7037.642857142857,7031.017857142857,484891.0,0.2641509433962264,FAIL,484891,484891,7036.75,T5_NO_PROGRESS,-0.5283018867924528,-0.5284049596847898,15,484876,-0.5283018867924528,0.2641509433962264,484891.0
P60-005686,,2019-03-01 15:05:00-06:00,7156.75,LONG,3.0357142857142856,7153.714285714285,7164.339285714285,492881.0,0.823529411764706,FAIL,492881,492881,7159.0,T5_NO_PROGRESS,0.7411764705882353,0.7410751246340856,15,492866,0.7411764705882353,0.823529411764706,492881.0
P60-005729,,2019-03-06 15:05:00-06:00,7113.25,SHORT,3.642857142857143,7116.892857142857,7104.142857142857,496976.0,0.9607843137254902,FAIL,496976,496976,7110.75,T5_NO_PROGRESS,0.6862745098039216,0.6861725351117294,15,496961,0.6862745098039216,0.9607843137254902,496976.0
P60-005737,,2019-03-07 01:08:00-06:00,7088.75,SHORT,1.7142857142857142,7090.464285714285,7084.464285714285,497504.0,0.14583333333333334,FAIL,497504,497504,7088.0,T5_NO_PROGRESS,0.4375,0.4373977005296391,15,497489,0.4375,0.14583333333333334,497504.0
P60-005759,,2019-03-10 23:06:00-05:00,7062.75,LONG,1.375,7061.375,7066.1875,500111.0,0.36363636363636365,FAIL,500111,500111,7062.5,T5_NO_PROGRESS,-0.18181818181818182,-0.18192085304014638,15,500096,-0.18181818181818182,0.36363636363636365,500111.0
P60-005780,,2019-03-12 15:32:00-05:00,7239.25,LONG,2.1607142857142856,7237.089285714285,7244.651785714285,502444.0,0.9256198347107438,FAIL,502444,502444,7237.5,T5_NO_PROGRESS,-0.8099173553719009,-0.810017533768405,15,502429,-0.8099173553719009,0.9256198347107438,502444.0
P60-005799,,2019-03-13 17:16:00-05:00,7308.5,LONG,1.5,7307.0,7312.25,503853.0,0.8333333333333334,FAIL,503853,503853,7309.75,T5_NO_PROGRESS,0.8333333333333334,0.8332341134072351,15,503838,0.8333333333333334,0.8333333333333334,503853.0
P60-005837,,2019-03-17 17:12:00-05:00,7337.0,SHORT,1.9285714285714286,7338.928571428572,7332.178571428572,506578.0,0.9074074074074074,FAIL,506578,506578,7334.75,T5_NO_PROGRESS,1.1666666666666667,1.1665678264567165,15,506563,1.1666666666666667,0.9074074074074074,506578.0
P60-005978,,2019-03-29 01:05:00-05:00,7367.25,SHORT,1.3035714285714286,7368.553571428572,7363.991071428572,519332.0,0.958904109589041,FAIL,519332,519332,7367.25,T5_NO_PROGRESS,-0.0,-9.84259126821546e-05,15,519317,-0.0,0.958904109589041,519332.0
P60-006013,,2019-04-02 00:42:00-05:00,7488.25,SHORT,1.0178571428571428,7489.267857142857,7485.705357142857,522039.0,0.9824561403508772,FAIL,522039,522039,7487.75,T5_NO_PROGRESS,0.4912280701754386,0.4911312386646524,15,522024,0.4912280701754386,0.9824561403508772,522039.0
P60-006077,,2019-04-07 19:03:00-05:00,7610.75,SHORT,1.3035714285714286,7612.053571428572,7607.491071428572,527154.0,0.7671232876712328,FAIL,527154,527154,7610.25,T5_NO_PROGRESS,0.3835616438356164,0.38346636752257507,15,527139,0.3835616438356164,0.7671232876712328,527154.0
P60-006097,,2019-04-09 05:33:00-05:00,7612.5,SHORT,0.875,7613.375,7610.3125,529147.0,0.8571428571428571,FAIL,529147,529147,7612.5,T5_NO_PROGRESS,-0.0,-9.524904340400375e-05,15,529132,-0.0,0.8571428571428571,529147.0
P60-006143,,2019-04-14 17:44:00-05:00,7647.5,SHORT,0.5357142857142857,7648.035714285715,7646.160714285715,533895.0,0.4666666666666667,FAIL,533895,533895,7647.5,T5_NO_PROGRESS,-0.0,-9.48088643953016e-05,15,533880,-0.0,0.4666666666666667,533895.0
P60-006167,,2019-04-16 00:37:00-05:00,7670.25,LONG,1.7678571428571428,7668.482142857143,7674.669642857143,535669.0,0.7070707070707071,FAIL,535669,535669,7669.25,T5_NO_PROGRESS,-0.5656565656565656,-0.5657511084860974,15,535654,-0.5656565656565656,0.7070707070707071,535669.0
P60-006214,,2019-04-22 19:15:00-05:00,7735.5,SHORT,1.5357142857142858,7737.035714285715,7731.660714285715,540805.0,0.6511627906976744,FAIL,540805,540805,7733.75,T5_NO_PROGRESS,1.1395348837209303,1.139441141369244,15,540790,1.1395348837209303,0.6511627906976744,540805.0
P60-006388,,2019-05-08 15:42:00-05:00,7639.0,SHORT,2.125,7641.125,7633.6875,557027.0,0.0,FAIL,557027,557027,7640.5,T5_NO_PROGRESS,-0.7058823529411765,-0.7059772870601715,15,557012,-0.7058823529411765,0.0,557027.0
P60-006502,,2019-05-17 14:14:00-05:00,7527.5,SHORT,9.696428571428571,7537.196428571428,7503.258928571428,566508.0,0.9281767955801106,FAIL,566508,566508,7533.0,T5_NO_PROGRESS,-0.567219152854512,-0.5673155905963486,15,566493,-0.567219152854512,0.9281767955801106,566508.0
P60-006569,,2019-05-23 14:54:00-05:00,7313.0,LONG,7.696428571428571,7305.303571428572,7332.241071428572,572008.0,0.877030162412993,FAIL,572008,572008,7315.75,T5_NO_PROGRESS,0.35730858468677495,0.357209341719948,15,571993,0.35730858468677495,0.877030162412993,572008.0
P60-006666,,2019-06-02 19:09:00-05:00,7087.25,SHORT,3.5535714285714284,7090.803571428572,7078.366071428572,580148.0,0.5628140703517588,FAIL,580148,580148,7084.5,T5_NO_PROGRESS,0.7738693467336684,0.7737669990388863,15,580133,0.7738693467336684,0.5628140703517588,580148.0
P60-006679,,2019-06-03 14:28:00-05:00,6958.75,SHORT,9.25,6968.0,6935.625,581307.0,0.8378378378378378,FAIL,581307,581307,6955.5,T5_NO_PROGRESS,0.35135135135135137,0.35124702729926127,15,581292,0.35135135135135137,0.8378378378378378,581307.0
P60-006782,,2019-06-12 17:46:00-05:00,7484.0,LONG,1.6428571428571428,7482.357142857143,7488.107142857143,590984.0,0.9130434782608696,FAIL,590984,590984,7484.0,T5_NO_PROGRESS,0.0,-9.68945996773362e-05,15,590969,0.0,0.9130434782608696,590984.0
P60-006830,,2019-06-17 17:07:00-05:00,7542.0,LONG,1.125,7540.875,7544.8125,595033.0,0.6666666666666666,FAIL,595033,595033,7542.0,T5_NO_PROGRESS,0.0,-9.61426890115537e-05,15,595018,0.0,0.6666666666666666,595033.0
P60-006845,,2019-06-19 02:11:00-05:00,7678.0,SHORT,1.7678571428571428,7679.767857142857,7673.580357142857,596922.0,0.7070707070707071,FAIL,596922,596922,7676.75,T5_NO_PROGRESS,0.7070707070707071,0.7069762596925523,15,596907,0.7070707070707071,0.7070707070707071,596922.0
P60-006902,,2019-06-24 15:06:00-05:00,7757.5,SHORT,2.875,7760.375,7750.3125,601791.0,0.0,FAIL,601791,601791,7759.5,T5_NO_PROGRESS,-0.6956521739130435,-0.6957456665061733,15,601776,-0.6956521739130435,0.0,601791.0
P60-006941,,2019-06-26 13:36:00-05:00,7652.75,SHORT,3.6607142857142856,7656.410714285715,7643.598214285715,604428.0,0.8878048780487805,FAIL,604428,604428,7650.5,T5_NO_PROGRESS,0.6146341463414634,0.6145393638159994,15,604413,0.6146341463414634,0.8878048780487805,604428.0
P60-006942,,2019-06-26 15:02:00-05:00,7653.75,SHORT,3.8214285714285716,7657.571428571428,7644.196428571428,604514.0,0.7850467289719626,FAIL,604514,604514,7650.25,T5_NO_PROGRESS,0.9158878504672897,0.9157930783405659,15,604499,0.9158878504672897,0.7850467289719626,604514.0
P60-006975,,2019-06-30 17:07:00-05:00,7813.25,LONG,7.714285714285714,7805.535714285715,7832.535714285715,607293.0,0.9398148148148148,FAIL,607293,607293,7811.75,T5_NO_PROGRESS,-0.19444444444444445,-0.19453732724282471,15,607278,-0.19444444444444445,0.9398148148148148,607293.0
P60-007156,,2019-07-17 09:19:00-05:00,7944.75,SHORT,4.125,7948.875,7934.4375,624191.0,0.8484848484848485,FAIL,624191,624191,7943.75,T5_NO_PROGRESS,0.24242424242424243,0.24233293978748524,15,624176,0.24242424242424243,0.8484848484848485,624191.0
P60-007264,,2019-07-25 17:08:00-05:00,7996.75,LONG,2.1785714285714284,7994.571428571428,8002.196428571428,632774.0,0.5737704918032788,FAIL,632774,632774,7995.5,T5_NO_PROGRESS,-0.5737704918032788,-0.5738611783405719,15,632759,-0.5737704918032788,0.5737704918032788,632774.0
P60-007363,,2019-08-05 05:29:00-05:00,7570.75,SHORT,3.5892857142857144,7574.339285714285,7561.776785714285,641704.0,0.34825870646766166,FAIL,641704,641704,7572.0,T5_NO_PROGRESS,-0.34825870646766166,-0.34835451519003113,15,641689,-0.34825870646766166,0.34825870646766166,641704.0
P60-007457,,2019-08-12 17:25:00-05:00,7571.25,SHORT,1.375,7572.625,7567.8125,649170.0,0.9090909090909091,FAIL,649170,649170,7571.75,T5_NO_PROGRESS,-0.36363636363636365,-0.363732138005161,15,649155,-0.36363636363636365,0.9090909090909091,649170.0
P60-007475,,2019-08-13 22:34:00-05:00,7730.75,SHORT,2.517857142857143,7733.267857142857,7724.455357142857,650844.0,0.6950354609929078,FAIL,650844,650844,7730.5,T5_NO_PROGRESS,0.09929078014184398,0.09919696826008392,15,650829,0.09929078014184398,0.6950354609929078,650844.0
P60-007476,,2019-08-13 22:42:00-05:00,7732.25,LONG,2.8392857142857144,7729.410714285715,7739.348214285715,650852.0,0.9685534591194969,FAIL,650852,650852,7733.75,T5_NO_PROGRESS,0.5283018867924528,0.5282080892150178,15,650837,0.5283018867924528,0.9685534591194969,650852.0
P60-007594,,2019-08-23 13:04:00-05:00,7500.5,SHORT,5.767857142857143,7506.267857142857,7486.080357142857,661268.0,0.5634674922600619,FAIL,661268,661268,7495.0,T5_NO_PROGRESS,0.9535603715170278,0.9534636369058127,15,661253,0.9535603715170278,0.5634674922600619,661268.0
P60-007596,,2019-08-23 14:27:00-05:00,7483.0,SHORT,5.517857142857143,7488.517857142857,7469.205357142857,661351.0,0.7249190938511326,FAIL,661351,661351,7479.25,T5_NO_PROGRESS,0.6796116504854368,0.6795146927146059,15,661336,0.6796116504854368,0.7249190938511326,661351.0
P60-007651,,2019-08-28 14:30:00-05:00,7590.5,SHORT,4.357142857142857,7594.857142857143,7579.607142857143,665449.0,0.6311475409836066,FAIL,665449,665449,7589.75,T5_NO_PROGRESS,0.17213114754098363,0.17203557855241425,15,665434,0.17213114754098363,0.6311475409836066,665449.0
P60-007684,,2019-08-30 07:53:00-05:00,7755.25,SHORT,2.1785714285714284,7757.428571428572,7749.803571428572,667781.0,0.918032786885246,FAIL,667781,667781,7754.5,T5_NO_PROGRESS,0.34426229508196726,0.3441687837546592,15,667766,0.34426229508196726,0.918032786885246,667781.0
P60-007716,,2019-09-03 13:58:00-05:00,7599.0,SHORT,3.767857142857143,7602.767857142857,7589.580357142857,670651.0,0.7962085308056872,FAIL,670651,670651,7598.0,T5_NO_PROGRESS,0.26540284360189575,0.26530738898163353,15,670636,0.26540284360189575,0.7962085308056872,670651.0
P60-007729,,2019-09-04 09:08:00-05:00,7676.0,SHORT,5.214285714285714,7681.214285714285,7662.964285714285,671726.0,0.910958904109589,FAIL,671726,671726,7675.75,T5_NO_PROGRESS,0.04794520547945205,0.047850691041556884,15,671711,0.04794520547945205,0.910958904109589,671726.0
P60-007766,,2019-09-09 04:54:00-05:00,7879.25,LONG,1.6785714285714286,7877.571428571428,7883.446428571428,675565.0,0.8936170212765957,FAIL,675565,675565,7880.75,T5_NO_PROGRESS,0.8936170212765957,0.8935249878362679,15,675550,0.8936170212765957,0.8936170212765957,675565.0
P60-007802,,2019-09-11 15:03:00-05:00,7888.75,LONG,4.892857142857143,7883.857142857143,7900.982142857143,678904.0,0.5620437956204379,FAIL,678904,678904,7889.0,T5_NO_PROGRESS,0.0510948905109489,0.05100293044789057,15,678889,0.0510948905109489,0.5620437956204379,678904.0
P60-007882,,2019-09-18 13:20:00-05:00,7836.25,SHORT,11.964285714285714,7848.214285714285,7806.339285714285,685623.0,0.33432835820895523,FAIL,685623,685623,7832.0,T5_NO_PROGRESS,0.35522388059701493,0.3551312203815685,15,685608,0.35522388059701493,0.33432835820895523,685623.0
P60-007921,,2019-09-23 18:12:00-05:00,7887.25,LONG,6.25,7881.0,7902.875,689935.0,0.72,FAIL,689935,689935,7887.0,T5_NO_PROGRESS,-0.04,-0.04009199340185256,15,689920,-0.04,0.72,689935.0
P60-007972,,2019-09-27 11:25:00-05:00,7738.75,SHORT,7.125,7745.875,7720.9375,695063.0,0.7017543859649122,FAIL,695063,695063,7740.5,T5_NO_PROGRESS,-0.24561403508771928,-0.24570780580215512,15,695048,-0.24561403508771928,0.7017543859649122,695063.0
P60-008004,,2019-10-01 04:30:00-05:00,7792.5,SHORT,3.0357142857142856,7795.535714285715,7784.910714285715,697378.0,0.32941176470588235,FAIL,697378,697378,7791.25,T5_NO_PROGRESS,0.411764705882353,0.41167163144572844,15,697363,0.411764705882353,0.32941176470588235,697378.0
P60-008016,,2019-10-01 20:16:00-05:00,7709.75,SHORT,2.267857142857143,7712.017857142857,7704.080357142857,698249.0,0.8818897637795275,FAIL,698249,698249,7709.25,T5_NO_PROGRESS,0.2204724409448819,0.22037837650378916,15,698234,0.2204724409448819,0.8818897637795275,698249.0
P60-008091,,2019-10-08 14:05:00-05:00,7666.75,SHORT,15.267857142857142,7682.017857142857,7628.580357142857,704778.0,0.4584795321637427,FAIL,704778,704778,7675.75,T5_NO_PROGRESS,-0.5894736842105264,-0.5895684370945381,15,704763,-0.5894736842105264,0.4584795321637427,704778.0
P60-008152,,2019-10-14 04:25:00-05:00,7829.75,SHORT,5.5,7835.25,7816.0,709658.0,0.9545454545454546,FAIL,709658,709658,7816.75,T5_NO_PROGRESS,2.3636363636363638,2.363543702997964,15,709643,2.3636363636363638,0.9545454545454546,709658.0
P60-008192,,2019-10-16 04:15:00-05:00,7937.25,SHORT,2.5714285714285716,7939.821428571428,7930.821428571428,712378.0,0.6805555555555555,FAIL,712378,712378,7936.5,T5_NO_PROGRESS,0.29166666666666663,0.29157529560563705,15,712363,0.29166666666666663,0.6805555555555555,712378.0
P60-008338,,2019-10-29 09:05:00-05:00,8082.25,SHORT,4.785714285714286,8087.035714285715,8070.285714285715,724943.0,0.835820895522388,FAIL,724943,724943,8078.75,T5_NO_PROGRESS,0.7313432835820896,0.7312535276915829,15,724928,0.7313432835820896,0.835820895522388,724943.0
P60-008379,,2019-10-31 04:13:00-05:00,8103.75,SHORT,7.839285714285714,8111.589285714285,8084.151785714285,727380.0,0.8610478359908884,FAIL,727380,727380,8099.0,T5_NO_PROGRESS,0.6059225512528473,0.6058329998699843,15,727365,0.6059225512528473,0.8610478359908884,727380.0
P60-008406,,2019-11-01 13:32:00-05:00,8146.25,LONG,1.8928571428571428,8144.357142857143,8150.982142857143,729302.0,0.5283018867924528,FAIL,729302,729302,8146.25,T5_NO_PROGRESS,0.0,-8.90186895396462e-05,15,729287,0.0,0.5283018867924528,729302.0
P60-008429,,2019-11-04 17:08:00-06:00,8216.25,SHORT,1.6785714285714286,8217.92857142857,8212.05357142857,730808.0,0.7446808510638298,FAIL,730808,730808,8214.5,T5_NO_PROGRESS,1.0425531914893618,1.042464933689633,15,730793,1.0425531914893618,0.7446808510638298,730808.0
P60-008430,,2019-11-04 17:46:00-06:00,8239.75,LONG,7.160714285714286,8232.589285714286,8257.651785714286,730846.0,0.41895261845386533,FAIL,730846,730846,8238.25,T5_NO_PROGRESS,-0.20947630922693267,-0.20956437386550975,15,730831,-0.20947630922693267,0.41895261845386533,730846.0
P60-008442,,2019-11-05 10:40:00-06:00,8219.0,SHORT,2.5714285714285716,8221.57142857143,8212.57142857143,731860.0,0.9722222222222221,FAIL,731860,731860,8221.0,T5_NO_PROGRESS,-0.7777777777777777,-0.7778660156287731,15,731845,-0.7777777777777777,0.9722222222222221,731860.0
P60-008467,,2019-11-07 11:10:00-06:00,8267.25,LONG,5.25,8262.0,8280.375,734617.0,0.9047619047619048,FAIL,734617,734617,8266.5,T5_NO_PROGRESS,-0.14285714285714285,-0.1429448940069855,15,734602,-0.14285714285714285,0.9047619047619048,734617.0
P60-008613,,2019-11-21 06:28:00-06:00,8280.0,SHORT,1.5535714285714286,8281.55357142857,8276.11607142857,747984.0,0.48275862068965514,FAIL,747984,747984,8279.5,T5_NO_PROGRESS,0.3218390804597701,0.32175150364131083,15,747969,0.3218390804597701,0.48275862068965514,747984.0
