gross_R,net_R,cost_R,MFE_R,MAE_R,bars_to_MFE,bars_to_MAE,bars_to_plus_0.5r,bars_to_plus_1r,bars_to_stop,bars_to_target,exit_type,exit_timestamp,wrong_direction,signal_id,fold,variant
1.0,0.998914452694217,0.0010855473057830795,0.023208252744327904,0.006363553171831845,1.0,1.0,,,1.0,,STOP,2023-10-26 10:41:00-05:00,0,4046,4,M0
1.0,0.9989220168243838,0.0010779831756161976,0.001486873345677514,0.016727325138872033,1.0,1.0,,,1.0,,STOP,2023-10-27 12:31:00-05:00,0,4051,4,M0
1.0,0.9989097204311751,0.001090279568824855,0.01015087874423141,0.0033836262480771363,1.0,1.0,,,1.0,,STOP,2023-10-30 11:46:00-05:00,0,4054,4,M0
1.0,0.998860899416483,0.0011391005835169696,0.01060541922584765,0.0035351397419492166,1.0,1.0,,,1.0,,STOP,2023-10-30 11:46:00-05:00,0,4055,4,M0
3.0,2.999041087373902,0.0009589126260978722,0.006943850051053558,0.0013226381049625824,1.0,1.0,,,,1.0,TARGET,2023-11-06 13:46:00-06:00,0,4064,4,M0
3.0,2.9991029164117795,0.0008970835882206278,0.0027840525151674655,0.003093391683519406,1.0,1.0,,,,1.0,TARGET,2023-11-10 10:16:00-06:00,0,4072,4,M0
3.0,2.999026572140573,0.0009734278594270942,0.0010069943373383732,0.01544057983918839,1.0,1.0,,,,1.0,TARGET,2023-11-10 12:05:00-06:00,0,4073,4,M0
3.0,2.999022254939177,0.0009777450608228907,0.0006743069384985453,0.007754529792733272,1.0,1.0,,,,1.0,TARGET,2023-11-13 10:39:00-06:00,0,4074,4,M0
3.0,2.999031032594092,0.0009689674059079257,0.0033412669169238817,0.004677773683693435,1.0,1.0,,,,1.0,TARGET,2023-11-20 10:25:00-06:00,0,4082,4,M0
1.0,0.9989258780367833,0.0010741219632166854,0.010741219632166853,0.0003703868838678225,1.0,1.0,,,1.0,,STOP,2023-11-29 10:32:00-06:00,0,4097,4,M0
1.0,0.874037828581507,0.12596217141849297,1.129316019614075,0.47778754675980095,1.0,1.0,1.0,1.0,1.0,,STOP,2023-12-01 10:22:00-06:00,0,4105,4,M0
-0.02137006766874493,-0.022778549401457664,0.001408481732712734,0.0038854668488627147,0.08790868745551891,1.0,16.0,,,,,TIME,2023-12-01 13:24:00-06:00,0,4107,4,M0
1.0,0.9980225682113874,0.0019774317886126023,0.0020456190916682093,0.04159425486392026,1.0,1.0,,,1.0,,STOP,2023-12-04 10:23:00-06:00,0,4108,4,M0
0.07537896681079366,0.07439428661371572,0.0009846801970779353,0.08760258305038182,0.0013581795821764624,43.0,1.0,,,,,TIME,2023-12-04 11:30:00-06:00,0,4109,4,M0
1.0,0.970922778853048,0.029077221146951993,0.010026627981707583,0.16042604770732133,1.0,1.0,,,1.0,,STOP,2023-12-04 12:18:00-06:00,0,4111,4,M0
0.09001850424057216,0.07957635774866578,0.010442146491906371,0.7021443330764628,0.2376488511951105,3.0,19.0,2.0,,,,TIME,2023-12-05 11:36:00-06:00,0,4113,4,M0
1.0,0.9973924864086191,0.0026075135913808693,0.017982852354350824,0.011688854030328035,1.0,1.0,,,1.0,,STOP,2023-12-05 13:06:00-06:00,0,4114,4,M0
-0.1515640560028104,-0.16344340093276039,0.011879344929950002,0.29083913449187937,0.32360974119518976,8.0,26.0,,,,,TIME,2023-12-06 13:18:00-06:00,0,4117,4,M0
-0.039449927025912344,-0.04050923062197851,0.001059303596066165,0.005479156531376715,0.047120746169839745,6.0,43.0,,,,,TIME,2023-12-10 18:46:00-06:00,0,4127,4,M0
-0.012827247569305054,-0.01361871603634728,0.0007914684670422268,0.004093802415735656,0.022925293528119672,1.0,28.0,,,,,TIME,2023-12-13 12:34:00-06:00,0,4138,4,M0
0.0994289516459459,0.09829373920589375,0.0011352124400521382,0.10804090808772074,0.0,50.0,,,,,,TIME,2023-12-14 14:00:00-06:00,0,4142,4,M0
0.042685042481494906,0.041920927523492836,0.0007641149580020693,0.04426596998080953,0.0013174395827621884,45.0,1.0,,,,,TIME,2023-12-14 14:01:00-06:00,0,4143,4,M0
-0.06597254410829437,-0.06701232877087075,0.0010397846625763787,0.004661103659825146,0.17246083541353038,3.0,44.0,,,,,TIME,2023-12-22 13:47:00-06:00,0,4166,4,M0
0.006425842501765002,0.005680444771560262,0.0007453977302047402,0.011566516503177004,0.010024314302753403,39.0,29.0,,,,,TIME,2023-12-26 11:55:00-06:00,0,4168,4,M0
3.0,2.997053437940394,0.0029465620596061635,0.00406422353049126,0.019305061769833484,1.0,1.0,,,,1.0,TARGET,2024-01-02 10:31:00-06:00,0,4183,5,M0
1.0,0.99594895176038,0.00405104823961994,0.039113569210123565,0.0013969131860758414,1.0,1.0,,,1.0,,STOP,2024-01-03 11:09:00-06:00,0,4187,5,M0
1.0,0.9960380589199485,0.003961941080051531,0.008197119475968684,0.03552085106253096,1.0,1.0,,,1.0,,STOP,2024-01-05 10:46:00-06:00,0,4191,5,M0
1.0,0.9959423514707858,0.004057648529214182,0.006995945740024451,0.03637891784812714,1.0,1.0,,,1.0,,STOP,2024-01-05 14:20:00-06:00,0,4192,5,M0
2.5,2.4972122936941963,0.0027877063058036784,0.001922556072968054,0.006728946255388189,1.0,1.0,,,,1.0,TARGET,2024-01-05 15:06:00-06:00,0,4193,5,M0
3.0,2.9970931655856172,0.0029068344143827903,0.009021210251532798,0.003007070083844266,1.0,1.0,,,,1.0,TARGET,2024-01-09 10:32:00-06:00,0,4195,5,M0
3.0,2.9969072920199866,0.003092707980013587,0.006398706165545352,0.01706321644145427,1.0,1.0,,,,1.0,TARGET,2024-01-10 10:01:00-06:00,0,4197,5,M0
1.0,0.9957780806241322,0.004221919375867746,0.029116685350812042,0.055321702166542884,1.0,1.0,,,1.0,,STOP,2024-01-11 10:31:00-06:00,0,4201,5,M0
1.0,0.9958795862165793,0.0041204137834206225,0.017049988069326713,0.02841664678221119,1.0,1.0,,,1.0,,STOP,2024-01-16 11:26:00-06:00,0,4203,5,M0
3.0,2.997273976980243,0.0027260230197571687,0.007520063502778397,0.029140246073266287,1.0,1.0,,,,1.0,TARGET,2024-01-17 13:46:00-06:00,0,4205,5,M0
3.0,2.9970926258125408,0.0029073741874594446,0.02406102775828506,0.002005085646523755,1.0,1.0,,,,1.0,TARGET,2024-01-18 13:02:00-06:00,0,4208,5,M0
3.0,2.9970111186644712,0.002988881335528682,0.010306487363892008,0.01236778483667041,1.0,1.0,,,,1.0,TARGET,2024-01-19 13:01:00-06:00,0,4210,5,M0
1.0,0.9958846828875867,0.004115317112413346,0.00283814973269886,0.08798264171366464,1.0,1.0,,,1.0,,STOP,2024-01-25 13:19:00-06:00,0,4221,5,M0
1.0,0.995655998121958,0.004344001878041947,0.0074896584104171505,0.05841933560125377,1.0,1.0,,,1.0,,STOP,2024-01-26 12:01:00-06:00,0,4226,5,M0
1.0,0.996131241745787,0.0038687582542130056,0.0026681091408365556,0.05469623738714939,1.0,1.0,,,1.0,,STOP,2024-01-30 11:51:00-06:00,0,4231,5,M0
3.0,2.9969375227997195,0.003062477200280657,0.008448212966291467,0.02745669214044727,1.0,1.0,,,,1.0,TARGET,2024-01-31 10:38:00-06:00,0,4233,5,M0
2.5,2.4971908177029465,0.0028091822970536104,0.024217088767703537,0.00678078485495699,1.0,1.0,,,,1.0,TARGET,2024-02-01 11:02:00-06:00,0,4236,5,M0
3.0,2.9972326232604867,0.0027673767395132312,0.012405481935748969,0.05725607047268755,1.0,1.0,,,,1.0,TARGET,2024-02-01 15:31:00-06:00,0,4238,5,M0
3.0,2.997079894277821,0.002920105722179003,0.007048531053535524,0.032221856244733824,1.0,1.0,,,,1.0,TARGET,2024-02-02 10:11:00-06:00,0,4239,5,M0
3.0,2.9969306020155173,0.0030693979844828006,0.009525717882877658,0.01270095717717021,1.0,1.0,,,,1.0,TARGET,2024-02-09 10:02:00-06:00,0,4251,5,M0
1.0,0.9942948951032616,0.005705104896738396,0.14951309384555797,0.0,1.0,,,,1.0,,STOP,2024-02-14 10:01:00-06:00,0,4260,5,M0
3.0,2.9971602041343957,0.0028397958656045633,0.002937719860970238,0.017626319165821427,1.0,1.0,,,,1.0,TARGET,2024-02-14 11:49:00-06:00,0,4262,5,M0
3.0,2.997075972819245,0.0029240271807550603,0.04839769126766997,0.004033140938972497,1.0,1.0,,,,1.0,TARGET,2024-02-16 10:01:00-06:00,0,4265,5,M0
3.0,2.997097095598751,0.002902904401249003,0.027027040977145894,0.011011016694392771,1.0,1.0,,,,1.0,TARGET,2024-02-20 10:25:00-06:00,0,4268,5,M0
1.0,0.9943331023067219,0.005666897693278145,0.003908205305709065,0.09379692733701757,1.0,1.0,,,1.0,,STOP,2024-02-20 11:01:00-06:00,0,4269,5,M0
1.0,0.9959989603527984,0.004001039647201573,0.02759337687725223,0.028973045721114837,1.0,1.0,,,1.0,,STOP,2024-02-23 10:01:00-06:00,0,4279,5,M0
1.0,0.9960782670871129,0.003921732912887125,0.02298946879968315,0.03245572065837621,1.0,1.0,,,1.0,,STOP,2024-02-23 14:31:00-06:00,0,4280,5,M0
1.0,0.9960951253620135,0.0039048746379864844,0.004039525487572225,0.018851118942003718,1.0,1.0,,,1.0,,STOP,2024-02-28 11:53:00-06:00,0,4287,5,M0
1.0,0.996216382640783,0.0037836173592169916,0.02739860846329546,0.0013046956411093076,1.0,1.0,,,1.0,,STOP,2024-02-28 13:31:00-06:00,0,4288,5,M0
1.0,0.9959121920431897,0.004087807956810287,0.029601367963108974,0.001409588950624237,1.0,1.0,,,1.0,,STOP,2024-02-28 13:31:00-06:00,0,4289,5,M0
1.0,0.9952392953322322,0.0047607046677678325,0.1149135609461201,0.06566489196921149,1.0,1.0,,,1.0,,STOP,2024-03-08 10:46:00-06:00,0,4304,5,M0
1.0,0.9955557668026997,0.004444233197300305,0.01838993047158747,0.06283226244459052,1.0,1.0,,,1.0,,STOP,2024-03-08 14:56:00-06:00,0,4305,5,M0
1.0,0.998030839611367,0.001969160388633042,0.014259437296997891,0.002716083294666265,1.0,1.0,,,1.0,,STOP,2024-03-14 14:24:00-05:00,0,4315,5,M0
1.0,0.9982709706437095,0.001729029356290497,0.003577302116463097,0.01550164250467342,1.0,1.0,,,1.0,,STOP,2024-03-15 11:10:00-05:00,0,4316,5,M0
1.0,0.9982851407928712,0.0017148592071287898,0.043758476319838084,0.0,1.0,,,,1.0,,STOP,2024-03-18 10:32:00-05:00,0,4320,5,M0
3.0,2.9986393927880535,0.0013606072119465389,0.004691749006712203,0.007975973311410745,1.0,1.0,,,,1.0,TARGET,2024-03-19 11:46:00-05:00,0,4324,5,M0
1.0,0.9982723184916782,0.001727681508321796,0.0035745134654933705,0.017872567327466855,1.0,1.0,,,1.0,,STOP,2024-03-21 13:17:00-05:00,0,4329,5,M0
3.0,2.9985478479371404,0.0014521520628597297,0.0,0.015022262719238583,,1.0,,,,1.0,TARGET,2024-03-22 12:16:00-05:00,0,4332,5,M0
1.0,0.9982636934797454,0.001736306520254528,0.026942687383259917,0.005987263862946648,1.0,1.0,,,1.0,,STOP,2024-03-26 14:31:00-05:00,0,4336,5,M0
3.0,2.99865038050663,0.0013496194933702475,0.0,0.025596231770815037,,1.0,,,,1.0,TARGET,2024-03-27 14:55:00-05:00,0,4339,5,M0
3.0,2.9985536797626313,0.0014463202373688174,0.012468277908351873,0.011470815675683723,1.0,1.0,,,,1.0,TARGET,2024-04-02 10:37:00-05:00,0,4345,5,M0
3.0,2.998543533538714,0.001456466461286372,0.00552452795660348,0.00652898758507684,1.0,1.0,,,,1.0,TARGET,2024-04-02 14:47:00-05:00,0,4347,5,M0
2.5,2.4985590063841245,0.0014409936158754854,0.0004968943503018916,0.0024844717515094578,1.0,1.0,,,,1.0,TARGET,2024-04-03 15:26:00-05:00,0,4351,5,M0
1.0,0.9982199591835815,0.0017800408164185058,0.04173888810912359,0.005524264602678122,1.0,1.0,,,1.0,,STOP,2024-04-04 13:06:00-05:00,0,4353,5,M0
3.0,2.998713585689746,0.0012864143102541735,0.015969281092810428,0.019961601366013035,1.0,1.0,,,,1.0,TARGET,2024-04-05 10:01:00-05:00,0,4354,5,M0
3.0,2.9985286450712083,0.0014713549287917514,0.03094918988148167,0.0020294550741955194,1.0,1.0,,,,1.0,TARGET,2024-04-09 14:55:00-05:00,0,4357,5,M0
2.5,2.498698346771548,0.0013016532284520006,0.01615845387043863,0.007630380994373798,1.0,1.0,,,,1.0,TARGET,2024-04-10 14:47:00-05:00,0,4360,5,M0
2.5,2.4986277550456415,0.001372244954358643,0.017981140781251185,0.0014195637458882513,1.0,1.0,,,,1.0,TARGET,2024-04-12 10:31:00-05:00,0,4364,5,M0
1.0,0.9983265949733423,0.0016734050266577372,0.04443178863884337,0.0,1.0,,,,1.0,,STOP,2024-04-12 12:02:00-05:00,0,4365,5,M0
1.0,0.9982873501298657,0.0017126498701342662,0.003543413524415723,0.014764223018398845,1.0,1.0,,,1.0,,STOP,2024-04-15 12:11:00-05:00,0,4368,5,M0
1.0,0.9981948651083538,0.0018051348916462585,0.01867380922392681,0.006847063382106498,1.0,1.0,,,1.0,,STOP,2024-04-17 10:49:00-05:00,0,4371,5,M0
3.0,2.998593036411173,0.0014069635888270214,0.001940639432864857,0.017950914753999927,1.0,1.0,,,,1.0,TARGET,2024-04-17 12:31:00-05:00,0,4372,5,M0
3.0,2.998528324434412,0.0014716755655880783,0.006089691995536876,0.017254127320687814,1.0,1.0,,,,1.0,TARGET,2024-04-18 10:09:00-05:00,0,4373,5,M0
1.0,0.9982026386424903,0.0017973613575097706,0.036567006928647054,0.003098898892258225,1.0,1.0,,,1.0,,STOP,2024-04-18 12:18:00-05:00,0,4374,5,M0
3.0,2.998540240724121,0.00145975927587924,0.0005033652675445655,0.013087496956158703,1.0,1.0,,,,1.0,TARGET,2024-04-22 10:49:00-05:00,0,4378,5,M0
3.0,2.9986066131809763,0.001393386819023476,0.012492433549865647,0.006726694988389194,1.0,1.0,,,,1.0,TARGET,2024-04-22 12:31:00-05:00,0,4379,5,M0
1.0,0.9982071118338965,0.001792888166103437,0.011128271375814437,0.019165356258347085,1.0,1.0,,,1.0,,STOP,2024-04-24 11:11:00-05:00,0,4381,5,M0
3.0,2.9986118289294414,0.0013881710705584977,0.004786796795029303,0.004786796795029303,1.0,1.0,,,,1.0,TARGET,2024-04-24 12:48:00-05:00,0,4382,5,M0
1.0,0.998294965981795,0.0017050340182049523,0.001175885529796519,0.007643255943677373,1.0,1.0,,,1.0,,STOP,2024-04-26 15:07:00-05:00,0,4387,5,M0
1.0,0.9979755201811251,0.002024479818874848,0.004886675424870323,0.03490482446335945,1.0,1.0,,,1.0,,STOP,2024-04-30 10:16:00-05:00,0,4391,5,M0
1.0,0.9982904401410081,0.00170955985899192,0.0017685101989571587,0.02947516998261931,1.0,1.0,,,1.0,,STOP,2024-05-07 13:20:00-05:00,0,4407,5,M0
3.0,2.998512444014847,0.0014875559851531238,0.020005063248610976,0.0,1.0,,,,,1.0,TARGET,2024-05-14 13:33:00-05:00,0,4419,5,M0
3.0,2.998522962791967,0.001477037208032868,0.0005093231751837475,0.01018646350367495,1.0,1.0,,,,1.0,TARGET,2024-05-15 10:01:00-05:00,0,4420,5,M0
1.0,0.9982282368136028,0.0017717631863971497,0.03543526372794299,0.003665716937373413,1.0,1.0,,,1.0,,STOP,2024-05-23 12:20:00-05:00,0,4439,5,M0
1.0,0.9981519729023616,0.0018480270976384064,0.015294017359766121,0.013382265189795357,1.0,1.0,,,1.0,,STOP,2024-05-28 13:47:00-05:00,0,4446,5,M0
1.0,0.9981740795482824,0.0018259204517175629,0.008185160645630454,0.034629525808436534,1.0,1.0,,,1.0,,STOP,2024-05-31 10:03:00-05:00,0,4453,5,M0
1.0,0.9979826436655543,0.0020173563344456783,0.009043321499239247,0.03339072553565261,1.0,1.0,,,1.0,,STOP,2024-06-03 10:06:00-05:00,0,4455,5,M0
3.0,2.9985424009704382,0.001457599029561957,0.002010481420085458,0.010555027455448654,1.0,1.0,,,,1.0,TARGET,2024-06-05 10:36:00-05:00,0,4461,5,M0
1.0,0.9982898245832363,0.0017101754167637045,0.008845734914295023,0.03125493003050908,1.0,1.0,,,1.0,,STOP,2024-06-07 13:35:00-05:00,0,4467,5,M0
3.0,2.9984947041552887,0.001505295844711357,0.009862283120522683,0.0020762701306363545,1.0,1.0,,,,1.0,TARGET,2024-06-10 10:24:00-05:00,0,4469,5,M0
3.0,2.998514217863499,0.0014857821365010036,0.02049354671035867,0.0015370160032769002,1.0,1.0,,,,1.0,TARGET,2024-06-17 11:46:00-05:00,0,4485,5,M0
3.0,2.999056429834218,0.000943570165781875,0.009110332635135344,0.0006507380453668103,1.0,1.0,,,,1.0,TARGET,2024-06-21 10:18:00-05:00,0,4495,5,M0
1.0,0.9989526127932142,0.001047387206785754,0.01878073612167559,0.0032505120210592365,1.0,1.0,,,1.0,,STOP,2024-06-24 12:32:00-05:00,0,4499,5,M0
3.0,2.9990673069678935,0.0009326930321066169,0.0003216182869333162,0.009970166894932802,1.0,1.0,,,,1.0,TARGET,2024-06-25 10:33:00-05:00,0,4500,5,M0
3.0,2.9990695096053153,0.0009304903946845669,0.003208587567877817,0.002246011297514472,1.0,1.0,,,,1.0,TARGET,2024-06-27 11:34:00-05:00,0,4506,5,M0
3.0,2.9990601962630414,0.0009398037369583696,0.003240702541235757,0.007777686098965817,1.0,1.0,,,,1.0,TARGET,2024-06-27 14:16:00-05:00,0,4507,5,M0
3.0,2.999056392600701,0.0009436073992991192,0.0003253818618272825,0.010086837716645758,1.0,1.0,,,,1.0,TARGET,2024-07-03 10:07:00-05:00,0,4514,5,M0
3.0,2.999074496690781,0.0009255033092188992,0.005744503298600065,0.007340198659322304,1.0,1.0,,,,1.0,TARGET,2024-07-08 10:31:00-05:00,0,4521,5,M0
3.0,2.9990592091281734,0.0009407908718264471,0.009407908718264472,0.00583939161823312,1.0,1.0,,,,1.0,TARGET,2024-07-10 12:05:00-05:00,0,4528,5,M0
1.0,0.9989044081136302,0.0010955918863697167,0.008689177029828788,0.007178015807249869,1.0,1.0,,,1.0,,STOP,2024-07-11 10:01:00-05:00,0,4529,5,M0
3.0,2.9990787586652403,0.0009212413347598051,0.01111842990227351,0.006671057941364106,1.0,1.0,,,,1.0,TARGET,2024-07-12 10:07:00-05:00,0,4532,5,M0
3.0,2.9990747236223987,0.0009252763776010957,0.0038287298383493616,0.0025524865588995747,1.0,1.0,,,,1.0,TARGET,2024-07-12 12:22:00-05:00,0,4533,5,M0
2.5,2.4990820457036587,0.000917954296341422,0.003798431571067953,0.0025322877140453023,1.0,1.0,,,,1.0,TARGET,2024-07-12 12:22:00-05:00,0,4534,5,M0
3.0,2.999069207467824,0.0009307925321761833,0.015406221222226481,0.0,1.0,,,,,1.0,TARGET,2024-07-15 10:01:00-05:00,0,4535,5,M0
2.5,2.499077439385318,0.0009225606146819186,0.0025449947991225343,0.0012724973995612671,1.0,1.0,,,,1.0,TARGET,2024-07-15 15:33:00-05:00,0,4537,5,M0
3.0,2.9990441677328463,0.0009558322671535367,0.0,0.008569530671031708,,1.0,,,,1.0,TARGET,2024-07-16 14:09:00-05:00,0,4540,5,M0
1.0,0.9988858090531907,0.0011141909468093557,0.0295836906566622,0.00038420377476184675,1.0,1.0,,,1.0,,STOP,2024-07-18 10:33:00-05:00,0,4545,5,M0
2.5,2.499184486443244,0.0008155135567562213,0.01996602156196266,0.0028121157129524874,1.0,1.0,,,,1.0,TARGET,2024-07-18 14:48:00-05:00,0,4547,5,M0
1.0,0.9989381935969572,0.0010618064030427715,0.006956662640625055,0.0018307006949013303,1.0,1.0,,,1.0,,STOP,2024-07-19 15:09:00-05:00,0,4550,5,M0
1.0,0.9988264043625905,0.0011735956374094665,0.01618752603323402,0.013759397128248918,1.0,1.0,,,1.0,,STOP,2024-07-22 10:17:00-05:00,0,4552,5,M0
2.5,2.499120124444357,0.0008798755556429127,0.016080484292784265,0.0018204321840887849,1.0,1.0,,,,1.0,TARGET,2024-07-22 11:51:00-05:00,0,4553,5,M0
3.0,2.9991207471497314,0.0008792528502686156,0.007276575312567853,0.013340388073041064,1.0,1.0,,,,1.0,TARGET,2024-07-22 12:06:00-05:00,0,4554,5,M0
1.0,0.9989285693668892,0.0010714306331107524,0.0022167530340222465,0.012931059365129772,1.0,1.0,,,1.0,,STOP,2024-07-24 10:08:00-05:00,0,4557,5,M0
3.0,2.999127917821607,0.0008720821783930218,0.00030071799254931784,0.019245951523156342,1.0,1.0,,,,1.0,TARGET,2024-07-25 10:16:00-05:00,0,4559,5,M0
1.0,0.9986577950510747,0.0013422049489253845,0.01203356161105517,0.013884878781986736,1.0,1.0,,,1.0,,STOP,2024-07-25 15:02:00-05:00,0,4560,5,M0
3.0,2.999082448452346,0.0009175515476542244,0.0006327941707960169,0.016769045526094446,1.0,1.0,,,,1.0,TARGET,2024-07-26 12:01:00-05:00,0,4563,5,M0
1.0,0.9988640872750182,0.0011359127249818512,0.004308634474069091,0.025851806844414547,1.0,1.0,,,1.0,,STOP,2024-07-29 10:16:00-05:00,0,4564,5,M0
1.0,0.9988416134332504,0.0011583865667496073,0.007988872874135222,0.041542138945503154,1.0,1.0,,,1.0,,STOP,2024-08-01 10:24:00-05:00,0,4573,5,M0
3.0,2.999134445675027,0.0008655543249730121,0.0032831370947252183,0.0325329039386408,1.0,1.0,,,,1.0,TARGET,2024-08-02 11:06:00-05:00,0,4577,5,M0
3.0,2.9992211683530834,0.0007788316469165012,0.014770945027726747,0.0163823208489333,1.0,1.0,,,,1.0,TARGET,2024-08-05 10:38:00-05:00,0,4579,5,M0
1.0,0.9987454324422668,0.0012545675577332613,0.010382628063999404,0.04153051225599762,1.0,1.0,,,1.0,,STOP,2024-08-06 14:17:00-05:00,0,4582,5,M0
1.0,0.9988421978812756,0.0011578021187244206,0.00918256852781437,0.04750981107869174,1.0,1.0,,,1.0,,STOP,2024-08-07 12:03:00-05:00,0,4584,5,M0
3.0,2.999094585143769,0.0009054148562311294,0.006244240387800893,0.009366360581701339,1.0,1.0,,,,1.0,TARGET,2024-08-08 12:47:00-05:00,0,4588,5,M0
3.0,2.9991530060114946,0.0008469939885054099,0.0014603344629403618,0.03183529129209989,1.0,1.0,,,,1.0,TARGET,2024-08-09 12:31:00-05:00,0,4590,5,M0
1.0,0.9988909181847343,0.0011090818152657347,0.009178608126337116,0.01415035419476972,1.0,1.0,,,1.0,,STOP,2024-08-09 13:25:00-05:00,0,4591,5,M0
3.0,2.9990673777244212,0.0009326222755787316,0.008039847203264928,0.012863755525223885,1.0,1.0,,,,1.0,TARGET,2024-08-12 11:22:00-05:00,0,4592,5,M0
3.0,2.9990832506466685,0.000916749353331345,0.005057927466655696,0.00316120466665981,1.0,1.0,,,,1.0,TARGET,2024-08-14 10:26:00-05:00,0,4597,5,M0
2.5,2.4991210732973244,0.0008789267026757889,0.009395423373430847,0.003940016253374226,1.0,1.0,,,,1.0,TARGET,2024-08-14 15:06:00-05:00,0,4600,5,M0
3.0,2.9990633829600393,0.0009366170399609322,0.010012113185789274,0.0038756567170797193,1.0,1.0,,,,1.0,TARGET,2024-08-16 11:08:00-05:00,0,4603,5,M0
3.0,2.9990553326906917,0.0009446673093082185,0.010423915137194135,0.0029317261323358506,1.0,1.0,,,,1.0,TARGET,2024-08-19 10:24:00-05:00,0,4607,5,M0
1.0,0.9987760066677829,0.0012239933322171427,0.013506133321016748,0.029544666639724135,1.0,1.0,,,1.0,,STOP,2024-08-22 10:46:00-05:00,0,4613,5,M0
1.0,0.9989228401818852,0.0010771598181148541,0.01225733586130696,0.01374307354146538,1.0,1.0,,,1.0,,STOP,2024-08-27 10:53:00-05:00,0,4620,5,M0
1.0,0.9988983563121431,0.0011016436878569054,0.017474348152212982,0.011396314012312815,1.0,1.0,,,1.0,,STOP,2024-08-28 10:01:00-05:00,0,4621,5,M0
1.0,0.9988270486155079,0.0011729513844921636,0.031143881588240205,0.004449125941177173,1.0,1.0,,,1.0,,STOP,2024-08-29 13:31:00-05:00,0,4626,5,M0
1.0,0.998936163716994,0.0010638362830059406,0.009904682634882894,0.009904682634882894,1.0,1.0,,,1.0,,STOP,2024-08-30 10:18:00-05:00,0,4627,5,M0
3.0,2.999042042387185,0.0009579576128149174,0.00033033021131548875,0.004294292747101354,1.0,1.0,,,,1.0,TARGET,2024-09-02 10:02:00-05:00,0,4631,5,M0
3.0,2.999089778331802,0.0009102216681982573,0.0043941735706122765,0.01129930346728871,1.0,1.0,,,,1.0,TARGET,2024-09-04 10:01:00-05:00,0,4635,5,M0
1.0,0.9988927207107272,0.0011072792892728013,0.005345486224075593,0.024818328897493823,1.0,1.0,,,1.0,,STOP,2024-09-05 10:22:00-05:00,0,4639,5,M0
3.0,2.999101300676659,0.0008986993233406363,0.003098963183933228,0.01642450487484611,1.0,1.0,,,,1.0,TARGET,2024-09-05 13:01:00-05:00,0,4641,5,M0
1.0,0.9989293268325138,0.0010706731674862617,0.010706731674862618,0.024736242145372254,1.0,1.0,,,1.0,,STOP,2024-09-06 10:09:00-05:00,0,4643,5,M0
1.0,0.9989531911327402,0.0010468088672598084,0.008302277223095032,0.007580340073260681,1.0,1.0,,,1.0,,STOP,2024-09-09 10:01:00-05:00,0,4647,5,M0
2.5,2.499127252147333,0.0008727478526670124,0.016853061982535413,0.0009028426062072543,1.0,1.0,,,,1.0,TARGET,2024-09-09 11:03:00-05:00,0,4648,5,M0
1.0,0.9989361149921989,0.0010638850078010969,0.0073371379848351514,0.0073371379848351514,1.0,1.0,,,1.0,,STOP,2024-09-09 13:04:00-05:00,0,4649,5,M0
3.0,2.9991246798540074,0.0008753201459926038,0.022939424515668237,0.0,1.0,,,,,1.0,TARGET,2024-09-10 12:11:00-05:00,0,4652,5,M0
2.5,2.499128317355282,0.0008716826447183485,0.022844096896067066,0.0,1.0,,,,,1.0,TARGET,2024-09-10 12:11:00-05:00,0,4653,5,M0
3.0,2.9990710353974572,0.000928964602542937,0.00608631980976407,0.005765987188197539,1.0,1.0,,,,1.0,TARGET,2024-09-12 12:16:00-05:00,0,4658,5,M0
3.0,2.99906538496397,0.0009346150360300727,0.003545091515976138,0.0022559673283484515,1.0,1.0,,,,1.0,TARGET,2024-09-13 12:16:00-05:00,0,4660,5,M0
1.0,0.9992290619292757,0.0007709380707242978,0.0031900885685143356,0.009570265705543007,1.0,1.0,,,1.0,,STOP,2024-09-18 11:01:00-05:00,0,4667,5,M0
1.0,0.999184909047694,0.0008150909523059984,0.013210094744269629,0.0016863950737365484,1.0,1.0,,,1.0,,STOP,2024-09-20 10:16:00-05:00,0,4671,5,M0
2.5,2.499294895588786,0.0007051044112138602,0.00024313945214271042,0.008509880824994865,1.0,1.0,,,,1.0,TARGET,2024-09-20 11:04:00-05:00,0,4672,5,M0
3.0,2.9992860292661683,0.0007139707338317251,0.0007385904143086811,0.009601675386012854,1.0,1.0,,,,1.0,TARGET,2024-09-20 14:19:00-05:00,0,4673,5,M0
3.0,2.999301504351136,0.0006984956488640206,0.0016860239800166015,0.012283888997263811,1.0,1.0,,,,1.0,TARGET,2024-09-24 10:17:00-05:00,0,4678,5,M0
3.0,2.9992736376741123,0.0007263623258876226,0.0017532883728321926,0.0005009395350949121,1.0,1.0,,,,1.0,TARGET,2024-09-25 15:31:00-05:00,0,4683,5,M0
1.0,0.9992085572300823,0.0007914427699177074,0.015283032798410904,0.019649613597956875,1.0,1.0,,,1.0,,STOP,2024-09-26 10:20:00-05:00,0,4684,5,M0
3.0,2.9992937759930016,0.0007062240069983418,0.001948204157236805,0.010715122864802428,1.0,1.0,,,,1.0,TARGET,2024-09-26 13:31:00-05:00,0,4686,5,M0
