signal_id,direction,mfe_r,mae_r,result_R,P_p0.5R_before_l0.5R,P_p0.5R_before_l1.0R,P_p1.0R_before_l0.5R,P_p1.0R_before_l1.0R,P_p1.5R_before_l0.5R,P_p1.5R_before_l1.0R,P_p2.0R_before_l0.5R,P_p2.0R_before_l1.0R,P_p2.5R_before_l0.5R,P_p2.5R_before_l1.0R,P_p3.0R_before_l0.5R,P_p3.0R_before_l1.0R
3249,Short,0.8058384448724601,1.2505727703676308,-1.0000000000000349,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3251,Short,0.009302477146189186,1.209322029004594,-1.000000000000054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3254,Short,2.0643682071901153,0.5308375389917439,0.04718555902148835,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
3256,Long,0.07815529100005296,1.8087367345726542,-0.9999999999999871,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3258,Long,0.38213219715913355,0.6779764788307208,-0.24653690139298937,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3260,Short,1.8231133801982309,0.0,0.8810186897669432,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
3261,Long,0.7992821546134601,0.9675520819005043,0.12620244546528317,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3262,Short,0.28426705928043533,0.8243744719132625,-0.07106676482010883,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3264,Short,0.7001043656861338,0.512271487087415,-0.22198431107121316,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3265,Long,1.5266086256515854,0.4110100145985037,1.1743143274242964,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3268,Long,1.8518240247585644,1.8578955789381009,-0.999999999999971,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3272,Short,0.12234675394378892,1.0410097042847277,-1.0000000000000198,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3274,Short,1.7001941791361401,0.4102312235810997,1.0105126749801794,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
3275,Short,1.1896027506311397,0.8395273317583826,0.41892353664665777,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3278,Short,0.9379491009130262,1.137612049554306,-1.0000000000000226,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3281,Long,0.24495213679722738,1.003075317019776,-0.999999999999986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3282,Short,1.2657449592251377,0.8148469809569266,0.12792124193807128,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
3284,Long,1.2403309085837573,0.4940772042235086,1.1278287607259887,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
3285,Short,5.005505292335385,0.0,2.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
3286,Short,1.2651408436736282,0.31217761077660955,0.9858240340313986,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3287,Short,0.30926929539404413,0.3183654511409278,0.14553849195013843,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3288,Long,0.3478172073642692,1.254249929586304,-0.9999999999999847,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3291,Short,2.63686491199885,0.0,2.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0
3292,Long,0.16409074305830346,0.9921765859339278,-0.6182023343126781,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3298,Short,2.841564049055781,0.05874993097691973,2.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
3299,Long,1.3715262885177935,0.9807562286607686,1.1378304684072198,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3300,Short,0.7646888975855047,1.0257221209521026,-0.9999999999999759,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3301,Short,1.6974541751832999,0.37431040786093284,-0.22632722335777333,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
3303,Long,2.4359785804402585,0.5811129625628568,0.8746043577966228,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
3308,Short,0.0,1.2378281610708752,-1.0000000000000129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3309,Short,0.9370387344797226,0.8260736211860713,0.01232945703262793,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3311,Short,7.616024459178167,1.360346507173962,-0.9999999999999333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3313,Short,1.7123778570359536,0.4431530635042794,0.7486275053373264,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3314,Short,1.1765546242643654,0.2865966392438839,1.0961064448274858,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
3315,Short,4.2578160839281285,0.0,2.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
3317,Short,0.6596964531074844,1.3895733799498076,-0.999999999999986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3318,Long,0.5253645308040739,1.881538087065753,-0.9999999999999803,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3319,Long,1.3399207111416398,0.7998629291938845,-0.5323899741519439,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3321,Short,0.730135327953119,0.3729158788370947,-0.1703146367735861,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3322,Short,0.3763970844692098,0.5466719560148047,0.07169468275603996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3323,Long,2.4009730161545946,0.3465321878986013,1.5779590698954165,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
3325,Short,0.9020166848030207,1.431558818169968,-0.9999999999999875,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3326,Short,0.3303741909243408,0.6753566929220394,0.17678967171627288,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
3328,Short,0.7052375789261444,0.8619570409097319,-0.09041507422130056,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3330,Long,1.874963849655781,0.1973646157532401,1.1595171175502856,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
3333,Short,0.257413271308215,1.051843884483568,-0.9999999999999803,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3334,Short,1.619315478400027,0.8552228933541268,0.22432075891255784,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3335,Long,0.8690192958087208,0.4905806851713811,0.8476643222854732,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3337,Short,0.04680687558721026,1.2345313436126706,-1.0000000000000386,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3341,Short,0.9316796978943644,0.29328476226875905,-0.07396798119151861,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3343,Short,0.14629440237850744,1.3349364217038804,-1.0000000000000075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3346,Short,1.04445764309525,0.35945620184446914,-0.21703015960420777,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
3348,Long,1.293133957565483,0.19238701970744512,0.8906056927560445,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3349,Long,0.5302991299780907,0.894229905453251,-0.08318417725146521,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3350,Short,1.0317631960648876,0.1633006497368887,0.5715522740791105,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3351,Long,3.791380704915691,0.4701866975692579,2.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
3352,Short,0.11295331736430517,1.2063414294507793,-1.0000000000000315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3358,Short,1.9528556632881438,0.0,1.4459109187216321,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3361,Long,1.7587174456551506,0.0,1.1910461876318275,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3363,Short,1.0562559570245884,0.1656872089450335,0.8698578469614259,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3364,Short,1.8064624798739894,1.46663290445215,-0.9999999999998861,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3365,Long,0.35854364677508566,1.331733545164604,-1.0000000000000848,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3366,Short,0.7329384766242585,0.9156183994121898,-0.4878283239850102,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3370,Short,1.756047411408487,0.8443012147394189,-0.6830392844356727,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3371,Long,1.230317963539323,0.34074241905223895,-0.3022360371259752,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3372,Long,0.10395639303363406,1.1057179986304715,-0.9999999999999752,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3374,Long,1.3851675024252386,0.6207118525018758,0.7775232678707706,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3375,Long,0.5053138320494485,1.2428836299522976,-0.9999999999999771,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3377,Long,0.02662648241519493,1.8505405278560476,-0.9999999999999799,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3378,Short,1.9477659060934491,0.0,1.5914247346379369,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
3380,Long,1.0982712868495808,1.7444623942668178,-1.0000000000000477,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3383,Short,0.0,1.3501597656068556,-1.0000000000000013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3385,Long,0.2017479634698985,1.458792966628497,-0.9999999999999891,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3386,Long,0.8370607843933421,0.5758978196626194,0.4151821490590977,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3389,Short,0.6410541617451659,0.652643952965784,-0.3740599931607712,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3390,Short,0.39953518984913666,1.041645316392392,-0.999999999999959,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3392,Long,0.6041815836728625,1.1504279469935326,-1.0000000000000573,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3395,Short,1.327331350432102,0.45201013555255365,0.41613631527060496,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
3396,Long,0.0720133002174054,1.3802549208336035,-1.0000000000000333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3397,Short,2.061587876172323,0.6029746357561764,-0.010849633105398666,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
3398,Short,0.3876276252887037,1.1968334085148513,-0.999999999999982,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3399,Short,2.3986504344908917,0.015058509974458546,1.5175398684803103,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0
3400,Long,2.9849794209886134,0.08411204384205455,2.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
3402,Short,1.565647617938335,0.4573392425547438,1.334074607989883,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
3404,Short,3.016361348750599,0.0,2.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
3405,Short,2.593549087044266,0.5469389231181785,2.5,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
3406,Short,1.0235228475821934,0.3263666071616913,-0.2104481221282829,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3407,Short,0.5629864876216921,0.8656978151368734,0.08770141264458521,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3409,Short,0.3795480291388425,0.8539830655623957,-0.6900873257069864,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3410,Long,1.125155095591414,0.5563735798469853,0.7116644376967256,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3411,Long,1.5513580731968202,0.0,1.27782474282192,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3412,Short,0.14266160419903098,0.8189832833648075,-0.7661456521799813,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3413,Short,0.4804214046050011,1.1577368274907405,-1.000000000000032,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3415,Long,1.2073124252606784,0.4558731564262313,0.7013433175788174,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
3417,Short,1.2480170723542243,0.2337902918347749,0.45629328210161824,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3419,Short,3.1110687522044027,0.550083584991645,2.5,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
3423,Short,0.1709197134169273,1.0824915183072061,-0.999999999999988,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3424,Short,0.2854149055438846,0.9589940826274522,-0.4794970413137261,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3426,Short,0.8621448047808762,1.1923835033036485,-0.9999999999999873,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3427,Long,1.6225905614505067,0.3115697586825163,1.2179545112134726,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0
3428,Long,1.02002358601473,0.30869134839919465,0.8656779118151328,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0
3429,Long,1.0301337596816904,0.33180338326825987,0.559435936905787,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
3430,Short,0.9592537729815738,0.23664410258576268,0.3380630036939467,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
3431,Long,6.182797305013451,0.2791479627143026,2.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
3432,Short,3.024419981617548,0.013021013049727359,2.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
3433,Long,0.10992266872388204,0.8543989250810832,-0.20985236756377482,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3435,Short,1.1268123412567799,0.6001031242708521,0.6562278769005001,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
3436,Long,0.4811767683373394,1.2373116900103014,-1.000000000000022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3438,Long,1.4708809267566683,0.36685475776765014,-0.2033551417067677,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3440,Long,1.674597504671063,0.22369344980041028,0.7344915081709048,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
3441,Short,0.44976476369033086,0.68719824262828,-0.5138315430832435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3443,Long,1.238069321106115,0.6928368463610862,0.5512571429742555,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
3444,Long,1.9514113849725911,0.5156348989904797,0.6756595228151112,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
3445,Long,0.7457889725901975,0.20097671820632562,0.04735526626489357,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3446,Short,2.718057819429705,0.47957185224423254,2.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
3447,Long,2.42741248056883,0.6549138687511925,1.2247999049324934,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
3452,Long,0.7008336596141922,0.955682263110262,0.39076785869397385,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
3454,Long,1.64120056663329,0.4331239721881071,0.37321583370389005,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3456,Short,0.03977182587854626,1.3806505269266773,-0.9999999999999774,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3457,Long,3.2979753822832505,0.02240472406442426,2.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
3458,Long,0.5011848449441326,1.0691943358808162,-1.0000000000000282,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3460,Short,0.024489819838377926,2.06326732138334,-0.9999999999999755,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3463,Long,1.5731378681099828,1.862917144706509,-1.0000000000000542,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3465,Short,1.3350966475063717,0.0,0.4734363546111264,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3468,Long,2.3761904350668317,0.3178850080356965,2.0503583018302427,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
3469,Short,0.4871631632172464,1.0439210640369565,-1.0000000000000422,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3472,Long,0.7703735546913993,1.266246187596208,-1.0000000000000042,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3475,Long,0.7419166276441662,1.1542478685080506,-1.0000000000000289,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3476,Long,1.4283486983237283,0.38718641945844073,1.111595762880882,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
3478,Long,0.5986105761449069,0.8926648942511769,0.010501939932366788,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
3479,Short,2.1797340705845194,0.5755877118550441,0.8474139175567811,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
3482,Short,2.3846701988133066,2.384002560160919,-1.0000000000000282,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
3488,Short,4.3420044047354205,0.0,2.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
3489,Short,1.0520958315668756,0.5178850508640253,-0.28101074228673145,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3490,Long,1.2255912108110003,0.1580982086564612,1.0855750195553644,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
3493,Long,0.20985724595561356,1.4303428079606293,-1.0000000000000169,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3494,Long,3.6339465200064174,0.16749653298626774,2.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
3496,Long,0.5277934178955742,0.35386149608907813,0.21591548913909853,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3498,Long,1.2747236443067813,1.214228284915951,-0.9999999999999702,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3500,Short,0.2324661280032941,1.1672767278463279,-1.0000000000000329,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3502,Short,1.7710907173727954,0.344865849257409,1.1515012254866028,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3503,Long,0.5884313404104663,0.7421656545717592,0.3922875602736442,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3504,Long,0.24501067151804762,1.1760512232866287,-1.0000000000000142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3505,Long,2.0262936581515585,0.43680581852368927,1.422652283941738,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0
3507,Short,0.003504338593538522,1.5173786110021799,-1.0000000000000222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3508,Short,2.0493584500872384,0.0,1.3991719828268248,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
3509,Short,2.6650314868933274,0.11515568153242772,2.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
3510,Short,2.896008155912799,0.18345753023881983,2.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0
3511,Short,1.5538942811995053,0.0,0.8933099232803203,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
3512,Long,2.4100204070904057,0.7403408701425188,-0.3846549194871886,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
3513,Short,2.738396366599006,0.0,2.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
3514,Short,1.2693700003229333,0.26725708467336623,0.7736838438725141,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3515,Short,0.7852387083151416,0.10523817740306021,0.45333368727472095,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
3516,Long,1.6312481116506645,0.35487328122470535,1.3810280936506178,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3518,Short,2.247633618581309,0.060365919673539166,2.113512580038654,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
3520,Short,0.6014992256713031,1.519040417373291,-1.0000000000000002,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3523,Long,1.4142775144357218,0.7183041060160377,0.9081150355850424,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3524,Long,1.2301747620449124,1.121447194692458,-0.9999999999999916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3526,Short,1.111855205887159,0.7800091905916069,0.7492193541208855,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
3529,Short,2.1851113544490315,2.1824786901665627,-1.0000000000000118,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3536,Short,1.1791563700268046,1.031761823773454,-0.9999999999999594,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3537,Long,0.1847270041075275,1.4218581623759783,-1.0000000000000129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3539,Short,3.3786777001018704,0.029637523685104125,2.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
3542,Short,0.17918822964064193,0.7167529185625677,-0.2635121024127087,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3543,Long,1.2415283728309845,1.0910400852151076,-1.0000000000000577,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3544,Short,2.304573470920493,0.4403643575007311,1.76879683596127,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
3545,Long,0.7328534041011574,0.8739450830066583,0.6131596116077986,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3546,Short,1.6873289389056314,0.0,0.9857364684880037,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
3548,Long,0.0,1.5630745743378314,-1.0000000000000069,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3551,Short,0.6944064867618467,0.5825557774847707,-0.4287610522287913,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
