signal_id,marker_bar_timestamp,signal_type,direction,entry_price,stop,target,risk_points,atr_at_entry,exit_type,exit_timestamp,exit_price,realized_R,MFE_R,MAE_R,MFE_ATR,MAE_ATR,bars_held,max_forward_range,net_directional_move,total_absolute_move,directional_efficiency,movement_efficiency,fav_excursion_over_total,adv_excursion_over_total,time_near_entry_bars,direction_changes,max_consec_favorable,max_consec_adverse,bars_to_plus_0.25r,bars_to_plus_0.50r,bars_to_plus_1.00r,bars_to_plus_1.50r,bars_to_plus_2.00r,bars_to_target,bars_to_minus_0.25r,bars_to_minus_0.50r,bars_to_minus_1.00r,behavior_class,meaningful_expansion,candidate_id,candidate_ids,timestamp_ct,bar_index_x,open,high,low,close,signal_atr,source_displacement_time,source_displacement_high,source_displacement_low,source_displacement_midpoint,bos_or_reclaim_time,bos_level,retest_time,expiry_time,event_id,reclaim_level,body_atr,body_range,upper_wick_ratio,lower_wick_ratio,close_loc,range_atr,rel_volume,ret_1,ret_2,ret_3,ret_4,ret_8,mom_accel,consec_up,consec_down,dist_high_8_atr,dist_low_8_atr,break_high_8,break_low_8,dist_high_16_atr,dist_low_16_atr,break_high_16,break_low_16,dist_high_32_atr,dist_low_32_atr,break_high_32,break_low_32,impulse_3bar,pullback_from_high_8,pullback_from_low_8,disp_long,disp_short,mid_reclaim_up,mid_reclaim_down,ema8_slope,price_vs_ema8,price_vs_ema21,trend_agree,atr_percentile,atr_expansion,session_bucket,minutes_since_open,timestamp,bar_index_y,in_rth,avg_range_3_atr,avg_range_5_atr,avg_range_8_atr,atr_short_long_ratio,realized_vol_8,inside_bar_density_8,alternating_bars_8,overlap_density_5,dist_session_high_atr,dist_session_low_atr,session_travel_atr,pre_entry_efficiency_5,atr,pre_entry_move_3_atr,pre_entry_move_5_atr,day_of_week,dist_from_disp_mid_atr,dist_from_bos_atr,net_R
1520,2019-12-26 20:45:00+00:00,L,Long,8565.796163482908,8561.041632084081,8580.059757679386,4.754531398826657,6.339375198434772,TARGET,2019-12-26 15:00:00-06:00,8580.059757679386,3.0,3.040012843465281,0.0,2.2952518344050277,0.0,1,5.75,13.703836517091986,13.703836517091986,1.0,1.0,1.054729199305944,0.0,0,0,1,0,1.0,1.0,1.0,1.0,1.0,1.0,,,,CLEAN_WINNER,True,,,2019-12-26 20:45:00+00:00,52166,8563.75,8577.25,8559.5,8576.5,6.339375198434772,2019-12-26 14:30:00-06:00,8565.25,8554.5,8559.875,2019-12-26 14:30:00-06:00,8565.25,2019-12-26 14:45:00-06:00,2019-12-26 17:00:00-06:00,MOMENTUM_DISPLACEMENT_2019-12-26 14:30:00-06:00_Long,,2.011239215364323,0.7183098591549296,0.04225352112676056,0.23943661971830985,0.9577464788732394,2.7999604762915085,3.5639303199362407,0.0014595983185428096,0.002073900978530663,0.0019275700934580087,0.0017227786375448861,0.0014011325821705611,0.00084619098686467,2,0,1.459134332715293,-3.470373548079616,1.0,0.0,1.459134332715293,-5.44217670039758,1.0,0.0,1.459134332715293,-10.095632139867973,1.0,0.0,2.602780161059712,-1.459134332715293,3.470373548079616,1.0,0.0,0.0,0.0,0.5485876902623206,1.920056915918696,3.315663742013474,True,1.0,1.2033036804446278,5.0,315.0,2019-12-26 14:45:00-06:00,52166,True,1.0384829935541275,0.812382898755001,0.7936507688079804,1.609180818939854,0.00034755283060524566,0.0,4.0,1.0,0.11830818913907781,10.29281245509977,10.411120644238848,0.7176470588235294,6.339375198434772,2.602780161059712,2.4055998458279158,3,0.9340295056790427,0.08615415018231842,2.847513889554096
1521,2019-12-27 17:00:00+00:00,S,Short,8583.108578433807,8589.90597862694,8562.716377854405,6.797400193134308,9.06320025751182,TIME,2019-12-27 12:00:00-06:00,8574.0,1.3400091468803959,1.7813543545717334,0.42537168388495483,1.3416473468822319,0.3136236079571741,4,11.25,-9.108578433806542,19.608578433806542,0.0,0.8072385622537694,0.6175143432596071,0.14745697022117868,0,3,2,1,1.0,1.0,1.0,2.0,,,1.0,,,IMMEDIATE_EXPANSION,True,,,2019-12-27 17:00:00+00:00,52242,8584.25,8589.0,8578.0,8582.5,9.06320025751182,2019-12-27 10:45:00-06:00,8593.5,8584.0,8588.75,2019-12-27 10:45:00-06:00,8584.0,2019-12-27 11:00:00-06:00,2019-12-27 12:00:00-06:00,MOMENTUM_DISPLACEMENT_2019-12-27 10:45:00-06:00_Short,,0.1930885283649728,0.1590909090909091,0.4318181818181818,0.4090909090909091,0.4090909090909091,1.2136993211512577,0.9627868194311479,-0.0002038617235052831,-0.0012219248225299184,-0.000931261276992057,-0.0005240479795038944,0.0009038164377970226,0.0008144089619364081,0,2,-1.4343719249969409,-3.006664227397434,0.0,0.0,-3.9996909447030085,-3.006664227397434,0.0,0.0,-3.9996909447030085,-3.006664227397434,0.0,0.0,0.8826904153827329,1.4343719249969409,3.006664227397434,0.0,0.0,0.0,0.0,-0.12595681236678294,-0.4408488432837403,-1.1263251827827838,True,0.94,0.9530524689866755,3.0,90.0,2019-12-27 11:00:00-06:00,52242,True,0.7815488052867947,0.8109718191328857,1.1102590380985937,1.8093268195979875,0.0008668520291300873,0.0,4.0,1.0,3.9996909447030085,3.006664227397434,7.0063551721004425,-0.12,9.06320025751182,0.8826904153827329,0.24825667932639361,4,0.6224535932015514,0.09835615906805369,1.2333507216883226
1522,2019-12-27 20:30:00+00:00,S,Short,8569.930650618675,8576.453798095763,8550.36120818741,6.5231474770880595,8.697529969450887,TARGET,2019-12-27 14:45:00-06:00,8550.36120818741,3.0,3.9368496126870935,0.0,2.5992957938682353,0.0,1,25.25,-2.1806506186749175,2.1806506186749175,0.0,1.0,11.776600248910981,0.0,0,0,1,0,1.0,1.0,1.0,1.0,1.0,1.0,,,,CLEAN_WINNER,True,,,2019-12-27 20:30:00+00:00,52256,8571.25,8573.25,8558.0,8558.0,8.697529969450887,2019-12-27 14:15:00-06:00,8580.25,8570.75,8575.5,2019-12-27 14:15:00-06:00,8570.75,2019-12-27 14:30:00-06:00,2019-12-27 15:45:00-06:00,MOMENTUM_DISPLACEMENT_2019-12-27 14:15:00-06:00_Short,,1.523421022582177,0.8688524590163934,0.13114754098360656,0.0,0.0,1.7533713656134489,1.2606414284174838,-0.0015749868751093743,-0.0024187673029287815,-0.002854646082143919,-0.0027384489891044694,-0.0012545587162654526,-0.0007298754078209901,0,3,-2.903123080769809,0.48864447894145296,0.0,1.0,-4.31156893183635,0.48864447894145296,0.0,1.0,-6.984741669574887,-0.31618172166799896,0.0,0.0,2.816891702133082,2.903123080769809,-0.48864447894145296,0.0,1.0,0.0,0.0,-0.4657628536501387,-1.6301699877759037,-2.327273065139473,True,0.83,1.0004476261433257,5.0,300.0,2019-12-27 14:30:00-06:00,52256,True,0.7760824077305429,0.7990774420336701,0.8263840452686337,1.351382589342469,0.0005096423770626454,0.125,2.0,1.0,6.984741669574887,0.31618172166799896,7.300923391242885,-0.6065573770491803,8.697529969450887,2.816891702133082,2.1270406730392657,4,0.6403369003483526,0.0942048356490816,2.88885733420155
1523,2019-12-27 21:00:00+00:00,RL,Long,8557.75,8550.239926410062,8576.525183974845,7.510073589937747,10.013431453251018,TIME,2019-12-29 17:00:00-06:00,8567.25,1.2649676313063596,1.4646993625652585,0.665772437529663,1.1470914088845354,0.5416549468658579,3,10.5,9.5,19.5,0.48717948717948717,0.6875,0.5641025641025641,0.2564102564102564,0,2,2,1,3.0,3.0,3.0,,,,1.0,1.0,,DELAYED_EXPANSION,True,2089.0,2089.0,2019-12-27 21:00:00+00:00,52258,8568.0,8569.25,8557.5,8557.75,10.013431453251018,2019-12-27 14:30:00-06:00,8573.25,8558.0,8565.625,2019-12-27 14:45:00-06:00,,2019-12-27 15:00:00-06:00,2019-12-29 17:00:00-06:00,A_MID_4_2019-12-27 14:30:00-06:00_Long,8565.625,1.0236251227017863,0.8723404255319149,0.10638297872340426,0.02127659574468085,0.02127659574468085,1.1734239211459503,1.0227826420777533,-0.0011671675760847045,-2.9212432811398514e-05,-0.0016041532987225438,-0.002447909077662791,-0.0016623891740550345,-0.0023064524557294686,0,1,-2.5465795735507855,-1.3481891859974746,0.0,0.0,-3.12080830092008,-1.3481891859974746,0.0,0.0,-6.091817803395997,-1.3481891859974746,0.0,0.0,1.3731556524048354,2.5465795735507855,1.3481891859974746,0.0,1.0,0.0,1.0,-0.298362629130377,-1.0442692019564102,-1.7737768352373018,True,1.0,1.2217013556667178,5.0,330.0,2019-12-27 15:00:00-06:00,52258,True,1.664431093824043,1.2133702673977274,1.017383506099946,1.4955921171780284,0.0008737417857696895,0.0,2.0,1.0,6.091817803395997,1.3481891859974746,7.4400069893934715,-0.559322033898305,10.013431453251018,-1.3731556524048354,-2.4716801743287036,4,0.7864436918318602,,1.1684306278645584
1524,2019-12-30 16:30:00+00:00,L,Long,8510.5,8500.477957590969,8540.566127227092,10.0220424090312,13.362723212040873,TIME,2019-12-30 11:30:00-06:00,8525.75,1.521645925810263,1.820986107936872,0.14967009106330456,1.5283659288049618,0.11668909576525235,4,9.5,15.25,15.25,1.0,0.9240506329113923,1.1967213114754098,0.09836065573770492,1,3,4,0,1.0,2.0,3.0,4.0,,,,,,CLEAN_WINNER,True,,,2019-12-30 16:30:00+00:00,52331,8508.5,8512.5,8502.75,8510.5,13.362723212040873,2019-12-30 10:15:00-06:00,8511.5,8495.75,8503.625,2019-12-30 10:15:00-06:00,8511.5,2019-12-30 10:30:00-06:00,2019-12-30 11:30:00-06:00,MOMENTUM_DISPLACEMENT_2019-12-30 10:15:00-06:00_Long,,0.14967009106331272,0.20512820512820512,0.20512820512820512,0.5897435897435898,0.7948717948717948,0.7296416939336495,0.9150142574610916,0.0002056706331716729,0.0016182658075145628,0.0014709343374912365,0.001500397163955114,0.0010880752830466633,-0.001206634071568402,2,0,-4.321723879453154,-3.29274200339288,0.0,0.0,-4.471393970516467,-3.29274200339288,0.0,0.0,-5.313288232747602,-3.29274200339288,0.0,0.0,0.9354380691457045,4.321723879453154,3.29274200339288,0.0,0.0,0.0,0.0,0.06569296795434236,0.22992538783992603,-1.2035365589249887,False,0.97,1.0317441534937708,3.0,60.0,2019-12-30 10:30:00-06:00,52331,True,1.0352181298545797,1.2796792785913238,1.9199866369215584,2.294191979142538,0.0028209759401810206,0.125,3.0,1.0,5.313288232747602,3.29274200339288,8.606030236140482,0.898989898989899,13.362723212040873,0.9354380691457045,1.665079763079354,0,0.5144909380301375,-0.07483504553165636,1.4493053817963326
1525,2019-12-30 20:45:00+00:00,S,Short,8506.75,8514.400468836644,8483.798593490066,7.650468836643995,10.20062511552628,TIME,2019-12-30 17:00:00-06:00,8510.25,-0.4574883023162974,0.555521509955504,0.8496211328731237,0.4568402735286238,0.6529938532059515,4,8.5,3.5,6.5,0.5384615384615384,0.3953488372093023,0.6538461538461539,1.0,2,3,1,2,3.0,4.0,,,,,1.0,1.0,,DELAYED_EXPANSION,False,,,2019-12-30 20:45:00+00:00,52348,8508.5,8510.75,8495.5,8506.75,10.20062511552628,2019-12-30 14:30:00-06:00,8518.0,8506.25,8512.125,2019-12-30 14:30:00-06:00,8506.25,2019-12-30 14:45:00-06:00,2019-12-30 17:00:00-06:00,MOMENTUM_DISPLACEMENT_2019-12-30 14:30:00-06:00_Short,,0.17155811336859547,0.11475409836065574,0.14754098360655737,0.7377049180327869,0.7377049180327869,1.4950064164977606,2.3216587620089992,-0.00020567667626492092,-0.0009982090954464562,-0.00044063216027256935,-0.00014692054536902255,-0.00214076246334316,0.0005870187818837191,0,2,-2.009680756603547,-0.22057471718819419,0.0,0.0,-2.4018135871603365,-0.22057471718819419,0.0,0.0,-6.225108685089036,-3.945836607477696,0.0,0.0,0.3676245286469903,2.009680756603547,0.22057471718819419,0.0,0.0,1.0,0.0,-0.1265035519972151,-0.44276243199052034,-0.9656813641834636,True,0.8,0.9883717936951766,5.0,315.0,2019-12-30 14:45:00-06:00,52348,True,0.8986377366926429,0.7450523780579004,0.8485999536268026,1.226081618150521,0.0006323999973875663,0.0,3.0,1.0,7.327982271030007,3.945836607477696,11.273818878507702,-0.17142857142857143,10.20062511552628,0.3676245286469903,0.29409962291759223,0,0.5269284910606861,-0.04901660381959871,-0.5522537363675304
1526,2019-12-31 21:30:00+00:00,L,Long,8541.75,8534.555411944559,8563.333764166322,7.1945880554412724,9.592784073921138,TIME,2020-01-01 17:30:00-06:00,8551.75,1.3899336449759612,2.397635537583533,0.0,1.8635362190162061,0.0,4,12.5,10.0,22.5,0.4444444444444444,1.0,0.7666666666666667,0.0,0,3,3,1,1.0,1.0,2.0,2.0,2.0,,,,,CLEAN_WINNER,True,,,2019-12-31 21:30:00+00:00,52441,8539.75,8543.5,8538.5,8541.75,9.592784073921138,2019-12-31 15:00:00-06:00,8543.5,8522.5,8533.0,2019-12-31 15:00:00-06:00,8543.5,2019-12-31 15:30:00-06:00,2020-01-01 17:30:00-06:00,MOMENTUM_DISPLACEMENT_2019-12-31 15:00:00-06:00_Long,,0.2084900467464063,0.4,0.35,0.25,0.65,0.5212251168660158,0.18767671285638005,5.853944094824648e-05,0.002229327388460378,0.002758782613799804,0.0033182592353320217,0.004320987654321096,-0.0021121214372894492,6,0,-0.18242879090310551,-5.264373680346759,0.0,0.0,-0.18242879090310551,-5.342557447876662,0.0,0.0,-0.18242879090310551,-7.740192985460334,0.0,0.0,2.449758049270274,0.18242879090310551,5.264373680346759,0.0,0.0,0.0,0.0,0.5349009945433343,1.8721534809012905,3.1232739622349848,True,0.76,1.1246901937219527,5.0,360.0,2019-12-31 15:30:00-06:00,52441,True,1.6244849475657492,1.2978505409963792,1.1304069722031718,1.2266875440114857,0.0006639588772969636,0.0,3.0,1.0,0.18242879090310551,7.740192985460334,7.92262177636344,1.0,9.592784073921138,2.449758049270274,3.2837182362558996,1,0.9121439545155277,-0.18242879090310551,1.289163455715204
1527,2020-01-02 16:00:00+00:00,L,Long,8606.650818000933,8598.167442637288,8632.10094409187,8.483375363644882,11.311167151527656,STOP,2020-01-02 10:30:00-06:00,8598.167442637288,-1.0,0.24744655388735184,3.082595886656313,0.1907787658668485,2.208258363082397,2,22.75,-12.400818000933214,12.400818000933214,0.0,0.0743073274005942,0.16927770401184938,2.108797822769857,0,1,0,2,,,,,,,1.0,1.0,2.0,WRONG_DIRECTION,False,,,2020-01-02 16:00:00+00:00,52511,8604.0,8609.25,8600.5,8608.25,11.311167151527656,2020-01-02 09:45:00-06:00,8605.5,8586.0,8595.75,2020-01-02 09:45:00-06:00,8605.5,2020-01-02 10:00:00-06:00,2020-01-02 11:00:00-06:00,MOMENTUM_DISPLACEMENT_2020-01-02 09:45:00-06:00_Long,,0.3757348771409506,0.4857142857142857,0.11428571428571428,0.4,0.8857142857142857,0.7735718058784278,1.1916086146695453,0.000493956299395526,0.002007915260155979,0.0017455561050825352,0.001075706477497329,0.0013668353399638455,-0.0010192552010119815,2,0,-1.7239600245290676,-2.7185523463727606,0.0,0.0,-1.7239600245290676,-2.7185523463727606,0.0,0.0,-1.7239600245290676,-3.5584303070407675,0.0,0.0,1.3261230957915904,1.7239600245290676,2.7185523463727606,0.0,0.0,0.0,0.0,0.14877964555293066,0.5207287594351769,0.955965423372721,True,0.9,1.3141664537134536,2.0,30.0,2020-01-02 10:00:00-06:00,52511,True,1.5913477149499085,1.719539614209762,1.7073834858316728,2.010726975963019,0.001627794291067307,0.25,3.0,1.0,1.7239600245290676,4.243593906533089,5.967553931062157,-0.30303030303030304,11.311167151527656,1.3261230957915904,-1.3261230957915904,3,0.9637217676038833,0.10174175533934951,-1.0854612661732446
1528,2020-01-02 16:45:00+00:00,RS,Short,8604.5,8613.376767738313,8582.308080654218,8.876767738312992,11.835690317750094,STOP,2020-01-02 11:15:00-06:00,8613.376767738313,-1.0,0.2816340444742918,1.070209369002309,0.21859428691351157,0.8355464755804514,2,10.5,4.75,4.75,1.0,0.20833333333333334,0.5263157894736842,2.0,0,1,0,2,1.0,,,,,,1.0,2.0,2.0,WRONG_DIRECTION,False,2095.0,2095.0,2020-01-02 16:45:00+00:00,52514,8594.25,8605.75,8594.0,8604.5,11.835690317750094,2020-01-02 09:45:00-06:00,8605.5,8586.0,8595.75,2020-01-02 10:30:00-06:00,,2020-01-02 10:45:00-06:00,2020-01-02 11:30:00-06:00,A_MID_4_2020-01-02 09:45:00-06:00_Short,8595.75,0.8660246867584884,0.8723404255319149,0.10638297872340426,0.02127659574468085,0.8936170212765957,0.9927600067719258,0.9091262513363787,0.0011926578817231803,0.00017435778216912112,-0.00043562861208723547,5.811250581122529e-05,-0.0021743542167975694,0.0022097449443757577,1,0,-1.7320493735169769,-2.281235760241872,0.0,0.0,-1.9643974602082788,-2.281235760241872,0.0,0.0,-1.9643974602082788,-3.083892786993642,0.0,0.0,0.3168383000335933,1.7320493735169769,2.281235760241872,1.0,0.0,0.0,0.0,0.07194126138173193,0.2517944148361386,0.5294498724773942,True,0.98,1.0864985736541641,3.0,75.0,2020-01-02 10:45:00-06:00,52514,True,1.084291071226075,1.19976102946054,1.4336933076520098,1.9674473239369579,0.0012888718564182291,0.375,3.0,1.0,1.9643974602082788,3.7386919403964014,5.70308940060468,0.3253012048192771,11.835690317750094,0.3168383000335933,-1.140617880120936,3,0.7392893667450511,,-1.0816738728975446
1529,2020-01-02 21:00:00+00:00,L,Long,8665.70039787371,8658.532448396087,8687.20424630658,7.1679494776235515,9.557265970164606,TIME,2020-01-02 17:15:00-06:00,8677.5,1.6461614528848176,2.3437110122962896,0.0,1.8116541787088678,0.0,4,11.75,11.799602126289756,17.299602126289756,0.6820736130317244,1.0,0.9710976011847022,0.0,0,3,3,1,1.0,1.0,2.0,2.0,3.0,,,,,CLEAN_WINNER,True,,,2020-01-02 21:00:00+00:00,52531,8664.25,8670.0,8659.75,8666.75,9.557265970164606,2020-01-02 14:45:00-06:00,8664.75,8642.25,8653.5,2020-01-02 14:45:00-06:00,8664.75,2020-01-02 15:00:00-06:00,2020-01-02 17:15:00-06:00,MOMENTUM_DISPLACEMENT_2020-01-02 14:45:00-06:00_Long,,0.2615810847793056,0.24390243902439024,0.3170731707317073,0.43902439024390244,0.6829268292682927,1.0724824475951529,1.2563865171621575,0.0002885419972877834,0.0025738909132975163,0.0029799791690776622,0.0030380186331808723,0.0049279647505580115,-0.0019961476897965014,10,0,0.20926486782344447,-4.996198719284736,1.0,0.0,0.20926486782344447,-6.774950095784015,1.0,0.0,0.20926486782344447,-9.33844472662121,1.0,0.0,2.6942851732268474,-0.20926486782344447,4.996198719284736,0.0,0.0,0.0,0.0,0.5893486599815645,2.062720309935761,3.899037837067704,True,0.82,1.0531035667355804,5.0,330.0,2020-01-02 15:00:00-06:00,52531,True,1.2294310984627363,0.9573867702922585,0.9057245060483456,1.2056693804922134,0.0007184383895749322,0.0,0.0,1.0,0.34005541021309726,11.143354211598417,11.483409621811516,1.0,9.557265970164606,2.6942851732268474,3.034340583439945,3,1.2765573242177037,0.09944244271082847,1.5450167667701542
1530,2020-01-03 21:00:00+00:00,S,Short,8585.0,8595.888114673753,8552.335655978739,10.88811467375308,14.51748623167178,TARGET,2020-01-05 17:00:00-06:00,8552.335655978739,3.0,5.694282422415827,0.2296081621941866,3.6723160533065076,0.18855544101817953,3,24.5,-50.75,60.75,0.0,0.9612403100775193,1.0205761316872428,0.0411522633744856,0,2,1,1,1.0,3.0,3.0,3.0,3.0,3.0,,,,CLEAN_WINNER,True,,,2020-01-03 21:00:00+00:00,52622,8585.0,8591.25,8582.75,8585.0,14.51748623167178,2020-01-03 14:45:00-06:00,8605.75,8584.75,8595.25,2020-01-03 14:45:00-06:00,8584.75,2020-01-03 15:00:00-06:00,2020-01-05 17:15:00-06:00,MOMENTUM_DISPLACEMENT_2020-01-03 14:45:00-06:00_Short,,0.0,0.0,0.7352941176470589,0.2647058823529412,0.2647058823529412,0.5855008135951352,1.0230522976772287,0.0,-0.0017441860465116088,-0.002150287673621243,-0.0031351602415234936,-0.0016861445432874156,0.0017441860465116088,0,0,-2.7036361098363595,-0.0172206121645628,0.0,0.0,-3.5818873302290624,-0.0172206121645628,0.0,0.0,-3.5818873302290624,-2.824180394988299,0.0,0.0,1.2743253001776473,2.7036361098363595,0.0172206121645628,0.0,0.0,0.0,0.0,-0.26718097892306963,-0.935133426230681,-1.1295315323761463,True,0.74,0.961913540764042,5.0,330.0,2020-01-03 15:00:00-06:00,52622,True,1.0102759136543509,0.9746866485142546,0.9126924447218284,0.9520929443169437,0.0009242028701497078,0.0,2.0,1.0,3.5818873302290624,5.131742425039715,8.713629755268776,-1.0,14.517486231671779,1.2743253001776473,2.135355908405787,4,0.7060450987470748,-0.0172206121645628,2.9334136329636857
1531,2020-01-06 19:15:00+00:00,L,Long,8615.75,8606.69382323028,8642.918530309158,9.056176769719968,12.074902359625582,TIME,2020-01-06 14:15:00-06:00,8618.75,0.33126561862515025,1.0214023240942132,0.4968984279377253,0.8615221978882961,0.4081907839853511,4,10.5,3.0,13.0,0.23076923076923078,0.6727272727272727,0.7115384615384616,0.34615384615384615,1,3,2,1,3.0,3.0,4.0,,,,1.0,,,DELAYED_EXPANSION,True,,,2020-01-06 19:15:00+00:00,52706,8620.0,8621.5,8613.75,8615.75,12.074902359625582,2020-01-06 13:00:00-06:00,8621.75,8600.75,8611.25,2020-01-06 13:00:00-06:00,8621.75,2020-01-06 13:15:00-06:00,2020-01-06 14:15:00-06:00,MOMENTUM_DISPLACEMENT_2020-01-06 13:00:00-06:00_Long,,0.3519697197892525,0.5483870967741935,0.1935483870967742,0.25806451612903225,0.25806451612903225,0.641827136086284,0.518810589665293,-0.0004930394431554852,0.0011329305135951984,0.0008712572241744709,0.0007550018875046582,0.002297580269893018,-0.0021198114626768128,0,1,-0.49689842793776823,-2.3809716338684725,0.0,0.0,-0.49689842793776823,-3.3333602874158617,0.0,0.0,-0.49689842793776823,-9.23402911917686,0.0,0.0,0.6211230349222103,0.49689842793776823,2.3809716338684725,0.0,0.0,0.0,1.0,0.16724792277512893,0.5853677297129513,1.9616132476367607,True,0.52,0.9314555274937786,4.0,225.0,2020-01-06 13:15:00-06:00,52706,True,0.9523886535473891,0.906839630986427,0.8566321856635484,1.0390317038555998,0.0006931252230356255,0.0,5.0,1.0,0.49689842793776823,9.730927547114629,10.227825975052395,0.34782608695652173,12.074902359625582,0.6211230349222103,0.6625312372503577,0,0.3726738209533262,-0.49689842793776823,0.251209760790739
1532,2020-01-06 21:00:00+00:00,L,Long,8625.0,8615.63292059346,8653.101238219622,9.367079406540142,12.48943920872136,TIME,2020-01-06 17:15:00-06:00,8631.75,0.720608815943966,0.9875009699972868,0.05337843081066415,0.8444729301087955,0.044687208840572236,4,9.75,6.75,9.75,0.6923076923076923,0.9487179487179487,0.9487179487179487,0.05128205128205128,0,3,1,1,1.0,2.0,,,,,,,,DELAYED_EXPANSION,False,,,2020-01-06 21:00:00+00:00,52713,8639.0,8648.25,8619.5,8625.0,12.48943920872136,2020-01-06 14:45:00-06:00,8641.5,8623.75,8632.625,2020-01-06 14:45:00-06:00,8641.5,2020-01-06 15:00:00-06:00,2020-01-06 17:15:00-06:00,MOMENTUM_DISPLACEMENT_2020-01-06 14:45:00-06:00_Long,,1.1209470470238423,0.48695652173913045,0.3217391304347826,0.19130434782608696,0.19130434782608696,2.3019448287096758,1.883590700831495,-0.001591665460859537,-0.00014490653528476116,0.0007251631617113397,0.00043497172683770735,0.000580046403712231,-0.0030407308137069267,0,1,-1.321116162563814,-1.9416404207377267,0.0,0.0,-1.321116162563814,-3.0425705562075716,0.0,0.0,-1.321116162563814,-9.66816828058064,0.0,0.0,0.5004227888499295,1.321116162563814,1.9416404207377267,0.0,1.0,0.0,1.0,0.054960685450587986,0.1923623990772036,1.398796650781995,True,0.61,1.1287761933426548,5.0,330.0,2020-01-06 15:00:00-06:00,52713,True,0.9474671468892,0.8086832267814861,0.8432123992121313,1.0458862550267267,0.0008125845438606438,0.125,5.0,1.0,1.8615727745217379,10.14857415787657,12.010146932398309,0.2261904761904762,12.48943920872136,0.5004227888499295,0.7606426390518929,0,0.610515802396914,-1.321116162563814,0.6432100912685029
1533,2020-01-07 16:00:00+00:00,L,Long,8655.786232655877,8644.51157665959,8689.610200644736,11.274655996287038,15.032874661715002,STOP,2020-01-07 10:45:00-06:00,8644.51157665959,-1.0,0.6619951284173046,1.4223256710588839,0.504973037223538,1.1103780532221659,3,13.75,-11.53623265587703,17.46376734412297,0.0,0.3176071210265094,0.42738586680924434,0.9182573461890314,0,2,1,2,1.0,1.0,,,,,1.0,2.0,3.0,IMMEDIATE_EXPANSION,False,,,2020-01-07 16:00:00+00:00,52784,8651.0,8660.5,8649.75,8657.75,15.032874661715002,2020-01-07 09:45:00-06:00,8654.25,8633.75,8644.0,2020-01-07 09:45:00-06:00,8654.25,2020-01-07 10:00:00-06:00,2020-01-07 11:00:00-06:00,MOMENTUM_DISPLACEMENT_2020-01-07 09:45:00-06:00_Long,,0.4490159169084655,0.627906976744186,0.2558139534883721,0.11627906976744186,0.7441860465116279,0.7150994232245932,1.2185477020416533,0.0008091783949368825,0.0026636555777526105,0.001880460568188358,0.001185313674472388,0.0024024545559799826,-0.0010437993982823635,2,0,0.23282306802661173,-3.1930020757935327,1.0,0.0,-0.01663021914475798,-3.1930020757935327,0.0,0.0,-0.8148807380931411,-3.1930020757935327,0.0,0.0,1.0809642444092689,-0.23282306802661173,3.1930020757935327,0.0,0.0,0.0,0.0,0.25359590331991366,0.8875856616195769,0.9312764926811598,True,0.97,1.1414763604351388,2.0,30.0,2020-01-07 10:00:00-06:00,52784,True,1.5632405996072503,1.5133499421729764,1.5091923873867867,1.5933200982766442,0.001882946317226494,0.0,5.0,1.0,0.8148807380931411,3.1930020757935327,4.007882813886674,0.5024390243902439,15.032874661715002,1.0809642444092689,1.7129125719100722,1,0.7840305278333515,0.10219154289827428,-1.064303514026393
1534,2020-01-07 19:15:00+00:00,S,Short,8645.5,8654.612122458568,8618.163632624295,9.112122458567683,12.149496611424416,STOP,2020-01-07 14:15:00-06:00,8654.612122458568,-1.0,0.8505153475755864,1.124875137116098,0.6460507757638403,0.9323625555600406,4,10.0,9.5,15.0,0.6333333333333333,0.4305555555555556,0.5166666666666667,0.6833333333333332,1,3,1,3,1.0,1.0,,,,,2.0,3.0,4.0,IMMEDIATE_EXPANSION,False,,,2020-01-07 19:15:00+00:00,52797,8641.75,8647.25,8636.0,8645.5,12.149496611424416,2020-01-07 13:00:00-06:00,8660.25,8640.75,8650.5,2020-01-07 13:00:00-06:00,8640.75,2020-01-07 13:15:00-06:00,2020-01-07 14:15:00-06:00,MOMENTUM_DISPLACEMENT_2020-01-07 13:00:00-06:00_Short,,0.3086547632330544,0.3333333333333333,0.15555555555555556,0.5111111111111111,0.8444444444444444,0.9259642896991632,0.5414539593732028,0.0004628826014001497,-0.001616721519718256,-0.0008956172536330742,-0.0010976314269208753,-0.0007801438932070193,0.0025415245553236376,1,0,-1.2140420687166806,-0.39096270009520223,0.0,0.0,-1.4609658793031242,-2.2634682637090657,0.0,0.0,-1.4609658793031242,-2.9425087428217855,0.0,0.0,0.6378865106816458,1.2140420687166806,0.39096270009520223,0.0,0.0,1.0,0.0,-0.09695434115306947,-0.339340194035818,-0.24982921030054583,True,0.77,0.9524285744853603,4.0,225.0,2020-01-07 13:15:00-06:00,52797,True,0.9396822791761879,0.8107331780921562,0.792213892298173,1.1023154839838287,0.0009692803757895516,0.125,6.0,1.0,2.016544453122622,2.9425087428217855,4.959053195944407,-0.3492063492063492,12.149496611424416,0.6378865106816458,0.9053873054836262,1,0.41153968431073923,-0.39096270009520223,-1.0795643389667484
