event_id,extreme_timestamp,direction,extreme_price,capture_status,matched_signal_time,matched_signal_type,MFE_R_x,MAE_R_x,atr_at_extreme,MFE_R_y,MAE_R_y,bars_to_0.5R,bars_to_1R,bars_to_2R,primary_hit,hit_1.5R_before_0.5R_60m,hit_2R_before_0.75R_90m,hit_2R_before_1R_90m,hit_2R_before_1R_120m,hit_2.5R_before_1R_120m,hit_3R_before_1R_120m,cluster_size
MR02144,2022-07-13 17:00:00+00:00,Short,11846.5,MISSED,,,2.323602977729801,0.0265251481476004,62.833453649058605,2.323602977729801,0.0265251481476004,1,1,4,True,True,True,True,True,False,False,1
MR02145,2022-07-13 19:00:00+00:00,Short,11833.5,MISSED,,,2.511581754504111,0.2823323752135768,56.67079444182208,2.511581754504111,0.2823323752135768,1,2,5,True,True,True,True,True,True,False,1
MR02146,2022-07-14 14:30:00+00:00,Long,11524.75,MISSED,,,4.5522781417851474,0.3945794858048121,45.61818504904261,4.5522781417851474,0.3945794858048121,1,1,2,True,True,True,True,True,True,True,1
MR02150,2022-07-19 18:45:00+00:00,Long,12216.25,MISSED,,,3.2313050725907475,0.6072251143123553,30.740933183907433,3.2313050725907475,0.6072251143123553,1,4,6,True,False,True,True,True,True,True,1
MR02155,2022-07-25 16:45:00+00:00,Short,12399.0,MISSED,,,3.508756609438051,0.6295394444374339,36.005157209683574,3.508756609438051,0.6295394444374339,2,3,4,True,False,True,True,True,True,True,1
MR02156,2022-07-25 19:00:00+00:00,Long,12258.5,MISSED,,,3.9884776268845576,0.3036911898643064,32.92818604473888,3.9884776268845576,0.3036911898643064,1,1,3,True,True,True,True,True,True,True,1
MR02157,2022-07-25 20:00:00+00:00,Short,12367.75,MISSED,,,2.518190718509481,0.2244898702547211,34.1515038427683,2.518190718509481,0.2244898702547211,1,1,4,True,True,True,True,True,True,False,1
MR02159,2022-07-26 20:00:00+00:00,Long,12064.0,MISSED,,,5.569483248631012,0.3919603595599566,36.568323769844945,5.569483248631012,0.3919603595599566,1,3,4,True,True,True,True,True,True,True,1
MR02160,2022-07-27 16:15:00+00:00,Short,12466.5,MISSED,,,2.9803244818452947,1.3316343429521529,26.283491549494823,2.9803244818452947,1.3316343429521529,1,1,3,True,True,True,True,True,False,False,1
MR02162,2022-07-27 19:30:00+00:00,Short,12682.0,MISSED,,,3.536356268155074,0.1594258973348599,45.998382044106165,3.536356268155074,0.1594258973348599,1,1,2,True,True,True,True,True,True,True,1
MR02164,2022-07-28 17:00:00+00:00,Long,12616.0,MISSED,,,3.317423525684092,0.2012999712186949,41.39758830009912,3.317423525684092,0.2012999712186949,1,2,2,True,True,True,True,True,True,True,1
MR02165,2022-08-01 14:45:00+00:00,Short,13100.75,MISSED,,,3.007731862105856,0.361543216161062,43.33276346053028,3.007731862105856,0.361543216161062,1,1,5,True,True,True,True,True,True,True,1
MR02166,2022-08-01 17:45:00+00:00,Long,12889.5,MISSED,,,2.0197468638576317,0.7277029141839996,44.89011384995897,2.0197468638576317,0.7277029141839996,1,2,6,True,False,True,True,True,False,False,1
MR02168,2022-08-02 16:30:00+00:00,Short,13089.0,MISSED,,,5.691544682073942,0.0075284982567115,44.27620515634321,5.691544682073942,0.0075284982567115,1,2,3,True,True,True,True,True,True,True,1
MR02169,2022-08-02 18:30:00+00:00,Short,12992.5,MISSED,,,2.873484791169032,0.317634565604803,45.12523158819777,2.873484791169032,0.317634565604803,1,1,6,True,True,True,True,True,True,False,1
MR02170,2022-08-03 19:30:00+00:00,Short,13302.25,MISSED,,,3.0867423327968213,0.0701532348362913,33.26052374888153,3.0867423327968213,0.0701532348362913,1,1,2,True,True,True,True,True,True,True,1
MR02174,2022-08-05 17:30:00+00:00,Short,13234.0,MISSED,,,2.2289140813776736,0.1928126367973766,43.21985048153606,2.2289140813776736,0.1928126367973766,1,1,4,True,True,True,True,True,False,False,1
MR02175,2022-08-05 18:45:00+00:00,Long,13137.5,MISSED,,,2.305349843810528,0.30955227584735,40.91931365063844,2.305349843810528,0.30955227584735,1,3,4,True,True,True,True,True,False,False,1
MR02181,2022-08-12 19:45:00+00:00,Short,13575.25,MISSED,,,2.0195827352475817,0.1463465750179406,22.776982193978224,2.0195827352475817,0.1463465750179406,1,5,5,True,False,True,True,True,False,False,1
MR02183,2022-08-15 18:00:00+00:00,Long,13633.0,MISSED,,,2.867543551144372,0.2493516131429888,26.73600777085695,2.867543551144372,0.2493516131429888,1,2,4,True,True,True,True,True,True,False,1
MR02186,2022-08-16 18:00:00+00:00,Short,13732.75,MISSED,,,7.366162781407631,0.2298146023756075,27.55844610336019,7.366162781407631,0.2298146023756075,1,1,2,True,True,True,True,True,True,True,1
MR02192,2022-08-19 19:45:00+00:00,Short,13279.5,MISSED,,,4.119261175759081,0.1313387621256518,27.917627723327904,4.119261175759081,0.1313387621256518,2,5,5,True,False,True,True,True,True,True,1
MR02197,2022-08-24 19:30:00+00:00,Short,12963.5,MISSED,,,2.2357247392303137,0.0,26.389652967883585,2.2357247392303137,0.0,1,1,1,True,True,True,True,True,False,False,1
MR02199,2022-08-25 16:45:00+00:00,Long,12989.25,MISSED,,,2.858922679479031,0.3600933145908704,30.547637388097424,2.858922679479031,0.3600933145908704,1,2,3,True,True,True,True,True,True,False,1
MR02201,2022-08-26 17:00:00+00:00,Short,12811.5,MISSED,,,2.965765239472433,0.2558956733173117,50.801953122044175,2.965765239472433,0.2558956733173117,2,2,5,True,True,True,True,True,True,False,1
MR02202,2022-08-29 15:00:00+00:00,Long,12440.25,MISSED,,,3.736050014393415,0.4259097016408494,44.61039494240461,3.736050014393415,0.4259097016408494,1,2,4,True,True,True,True,True,True,True,1
MR02203,2022-08-29 19:00:00+00:00,Short,12586.5,MISSED,,,3.3005838982494597,0.287007295499953,41.81078386560374,3.3005838982494597,0.287007295499953,1,1,3,True,True,True,True,True,True,True,1
MR02204,2022-08-30 16:15:00+00:00,Short,12387.75,MISSED,,,2.782065595943153,0.0638739550088989,46.9675002836765,2.782065595943153,0.0638739550088989,1,1,3,True,True,True,True,True,True,False,1
MR02205,2022-08-30 17:45:00+00:00,Long,12239.5,MISSED,,,2.4407283350262774,0.5235185414259261,47.11708318769606,2.4407283350262774,0.5235185414259261,1,5,5,True,False,True,True,True,False,False,1
MR02207,2022-08-31 18:45:00+00:00,Long,12268.25,MISSED,,,2.90315657313389,0.6082031926956475,41.104683928402714,2.90315657313389,0.6082031926956475,1,1,2,True,True,True,True,True,True,False,1
MR02212,2022-09-05 16:15:00+00:00,Short,12159.5,MISSED,,,3.7139322328452753,1.4200329125584876,18.309434781448505,3.7139322328452753,1.4200329125584876,1,1,2,True,True,True,True,True,True,True,1
MR02216,2022-09-08 15:15:00+00:00,Short,12371.5,MISSED,,,6.85930379509933,0.3585545165620104,42.764301173379586,6.85930379509933,0.3585545165620104,1,1,3,True,True,True,True,True,True,True,1
MR02218,2022-09-08 19:00:00+00:00,Long,12221.5,MISSED,,,2.107896515381228,0.6934773552231401,48.5476078102561,2.107896515381228,0.6934773552231401,2,3,4,True,False,True,True,True,False,False,1
MR02219,2022-09-09 15:30:00+00:00,Short,12572.5,MISSED,,,2.202399160435433,1.5172083105221874,34.05377251650053,2.202399160435433,1.5172083105221874,1,2,3,True,True,True,True,True,False,False,1
MR02220,2022-09-09 16:15:00+00:00,Long,12502.5,MISSED,,,2.9680623440926976,0.3561674812911237,33.69201465697947,2.9680623440926976,0.3561674812911237,1,1,3,True,True,True,True,True,True,False,1
MR02221,2022-09-12 14:30:00+00:00,Short,12740.0,MISSED,,,4.147055367764874,1.0049612701025308,26.203331528036585,4.147055367764874,1.0049612701025308,1,1,2,True,False,False,True,True,False,False,1
MR02226,2022-09-14 17:15:00+00:00,Short,12158.25,MISSED,,,3.812518802351054,0.1945162654260742,42.84131877136214,3.812518802351054,0.1945162654260742,1,2,2,True,True,True,True,True,True,True,1
MR02228,2022-09-15 15:00:00+00:00,Long,11899.0,MISSED,,,4.224869270042563,0.3159467454118786,45.36629524272493,4.224869270042563,0.3159467454118786,1,1,2,True,True,True,True,True,True,True,1
MR02229,2022-09-15 17:15:00+00:00,Short,12061.75,MISSED,,,5.613362403691743,0.1086457239424208,46.02113933770517,5.613362403691743,0.1086457239424208,1,2,3,True,True,True,True,True,True,True,1
MR02230,2022-09-15 19:15:00+00:00,Long,11848.5,MISSED,,,2.6636519219915087,1.6694197282676588,44.925789919726654,2.6636519219915087,1.6694197282676588,1,1,2,True,True,True,True,True,True,False,1
MR02232,2022-09-16 17:45:00+00:00,Long,11713.75,MISSED,,,4.531763956464228,0.1615450566094189,39.204748608593846,4.531763956464228,0.1615450566094189,1,2,2,True,True,True,True,True,True,True,1
MR02234,2022-09-19 18:15:00+00:00,Long,11808.5,MISSED,,,5.325753320007768,0.1175463381325992,36.864894323165345,5.325753320007768,0.1175463381325992,1,1,3,True,True,True,True,True,True,True,1
MR02240,2022-09-22 18:15:00+00:00,Long,11432.5,MISSED,,,4.387952930197708,0.3700683194142645,44.13599456226178,4.387952930197708,0.3700683194142645,1,2,3,True,True,True,True,True,True,True,1
MR02242,2022-09-23 18:45:00+00:00,Long,11140.0,MISSED,,,5.085857882723566,0.105616856989467,41.02880408347588,5.085857882723566,0.105616856989467,1,1,1,True,True,True,True,True,True,True,1
MR02244,2022-09-26 17:45:00+00:00,Long,11204.0,MISSED,,,2.799810284324363,0.1094178731804923,51.78922329553151,2.799810284324363,0.1094178731804923,1,1,4,True,True,True,True,True,True,False,1
MR02245,2022-09-26 19:00:00+00:00,Short,11318.0,MISSED,,,2.251798054555743,0.6894550223218426,52.69862740425823,2.251798054555743,0.6894550223218426,1,2,4,True,False,True,True,True,False,False,1
MR02246,2022-09-27 14:45:00+00:00,Short,11415.25,MISSED,,,7.959676635038018,0.3603790602477842,42.54779210199022,7.959676635038018,0.3603790602477842,1,1,2,True,True,True,True,True,True,True,1
MR02247,2022-09-27 17:45:00+00:00,Long,11153.0,MISSED,,,2.5953780778752154,0.4853145999278858,47.391939173924776,2.5953780778752154,0.4853145999278858,1,3,3,True,True,True,True,True,True,False,1
MR02248,2022-09-29 14:30:00+00:00,Long,11070.0,MISSED,,,2.2471969946470307,0.1999040271311775,48.35653791168186,2.2471969946470307,0.1999040271311775,1,1,5,True,True,True,True,True,False,False,1
MR02249,2022-09-29 15:45:00+00:00,Short,11185.5,MISSED,,,3.9629864549824543,0.4235800739926899,46.429631312180355,3.9629864549824543,0.4235800739926899,1,2,4,True,True,True,True,True,True,True,1
MR02251,2022-09-30 15:00:00+00:00,Short,11268.25,MISSED,,,3.5853959149099333,0.244319994201699,54.57323857958987,3.5853959149099333,0.244319994201699,2,2,2,True,True,True,True,True,True,True,1
MR02253,2022-10-03 18:45:00+00:00,Short,11269.25,MISSED,,,2.444041887416557,0.5296972911891398,35.8695434468734,2.444041887416557,0.5296972911891398,2,3,4,True,False,True,True,True,False,False,1
MR02255,2022-10-04 18:45:00+00:00,Short,11559.25,MISSED,,,2.2623282886572524,1.1119918706959375,34.772436458970894,2.2623282886572524,1.1119918706959375,1,1,1,True,True,True,True,True,False,False,1
MR02258,2022-10-07 19:00:00+00:00,Short,11046.0,MISSED,,,3.0706007843096312,0.491296125489541,35.28082643855968,3.0706007843096312,0.491296125489541,1,1,2,True,True,True,True,True,True,True,1
MR02260,2022-10-10 17:00:00+00:00,Long,10787.75,MISSED,,,4.953758735982102,0.3019589344832582,40.84440605951715,4.953758735982102,0.3019589344832582,1,2,3,True,True,True,True,True,True,True,1
MR02262,2022-10-12 14:45:00+00:00,Long,10718.5,MISSED,,,2.5320649999368383,0.1131649161982944,47.12885859419488,2.5320649999368383,0.1131649161982944,1,1,3,True,True,True,True,True,True,False,1
MR02265,2022-10-18 15:30:00+00:00,Long,10994.5,MISSED,,,3.3414685697925277,0.1476150773803927,49.67875547316818,3.3414685697925277,0.1476150773803927,1,1,2,True,True,True,True,True,True,True,1
MR02270,2022-10-24 17:30:00+00:00,Long,11284.5,MISSED,,,3.1967345978785193,0.4628755978828625,46.08869733230579,3.1967345978785193,0.4628755978828625,2,4,5,True,True,True,True,True,True,True,1
MR02271,2022-10-25 16:15:00+00:00,Short,11617.0,MISSED,,,3.289218304578273,0.1607109920803716,31.111748706644143,3.289218304578273,0.1607109920803716,1,2,3,True,True,True,True,True,True,True,1
MR02273,2022-10-25 20:00:00+00:00,Short,11645.0,MISSED,,,4.930881882297408,0.1391430513523078,38.329857520728254,4.930881882297408,0.1391430513523078,1,1,4,True,True,True,True,True,True,True,1
MR02275,2022-10-27 19:30:00+00:00,Short,11195.25,MISSED,,,10.912200832931203,0.199273207321607,41.818634051913286,10.912200832931203,0.199273207321607,1,1,2,True,True,True,True,True,True,True,1
MR02276,2022-10-27 20:30:00+00:00,Long,10832.5,MISSED,,,2.3215383596283945,0.035794644311451,65.18666069233379,2.3215383596283945,0.035794644311451,1,2,2,True,True,True,True,True,False,False,1
MR02277,2022-10-28 16:00:00+00:00,Long,11346.0,MISSED,,,2.032637005945844,0.0393413614054034,50.837081599451345,2.032637005945844,0.0393413614054034,1,2,6,True,True,True,True,True,False,False,1
MR02278,2022-10-28 20:45:00+00:00,Short,11537.0,MISSED,,,3.5762903126334056,0.0,29.82606481634388,3.5762903126334056,0.0,1,1,1,True,True,True,True,True,True,True,1
MR02284,2022-11-02 18:30:00+00:00,Short,11371.0,MISSED,,,8.957279485453384,0.8038584153612011,60.95600800295488,8.957279485453384,0.8038584153612011,1,1,1,True,False,False,True,True,True,True,1
MR02285,2022-11-03 16:45:00+00:00,Short,10772.75,MISSED,,,2.5847487183946183,0.1846249084567584,45.13656040774752,2.5847487183946183,0.1846249084567584,1,1,4,True,True,True,True,True,True,False,1
MR02287,2022-11-04 18:00:00+00:00,Long,10573.75,MISSED,,,5.360760459091613,0.2378692411501689,57.45453510754162,5.360760459091613,0.2378692411501689,1,1,2,True,True,True,True,True,True,True,1
MR02288,2022-11-04 20:00:00+00:00,Short,10827.5,MISSED,,,2.945917777821331,0.1630152130019709,57.25437007661667,2.945917777821331,0.1630152130019709,4,4,4,True,True,True,True,True,True,False,1
MR02291,2022-11-08 19:30:00+00:00,Long,10839.75,MISSED,,,3.693614063431639,0.2280008681130641,51.169395815112615,3.693614063431639,0.2280008681130641,1,2,3,True,True,True,True,True,True,True,1
MR02294,2022-11-10 17:45:00+00:00,Long,11333.25,MISSED,,,2.803778097358715,0.0338620543159265,49.219301673696,2.803778097358715,0.0338620543159265,1,1,4,True,True,True,True,True,True,False,1
MR02298,2022-11-14 16:15:00+00:00,Long,11639.5,MISSED,,,5.554089048658381,0.3372125493828302,33.60887177560773,5.554089048658381,0.3372125493828302,1,1,1,True,True,True,True,True,True,True,1
MR02299,2022-11-14 19:00:00+00:00,Short,11809.5,MISSED,,,5.863167924574347,0.1808444652060269,35.02088563295585,5.863167924574347,0.1808444652060269,1,2,4,True,True,True,True,True,True,True,1
MR02300,2022-11-15 15:30:00+00:00,Short,11962.75,MISSED,,,2.492927845271224,0.870015086940293,39.84605231224658,2.492927845271224,0.870015086940293,1,1,2,True,False,True,True,True,False,False,1
MR02302,2022-11-16 17:45:00+00:00,Short,11741.0,MISSED,,,2.2790631379564292,0.567477568487143,36.41847328302792,2.2790631379564292,0.567477568487143,1,3,4,True,False,True,True,True,False,False,1
MR02303,2022-11-16 20:30:00+00:00,Long,11623.0,MISSED,,,2.199489451944297,0.5427311634667745,35.00812424080225,2.199489451944297,0.5427311634667745,1,2,3,True,False,True,True,True,False,False,1
MR02304,2022-11-17 16:00:00+00:00,Long,11509.0,MISSED,,,5.336092952721,0.3623832225956536,36.79346200916877,5.336092952721,0.3623832225956536,1,2,3,True,True,True,True,True,True,True,1
MR02306,2022-11-17 20:15:00+00:00,Long,11536.5,MISSED,,,4.515164142986871,0.1393569179934219,35.879094285337274,4.515164142986871,0.1393569179934219,1,1,2,True,True,True,True,True,True,True,1
MR02307,2022-11-21 17:45:00+00:00,Long,11464.0,MISSED,,,3.267774523584984,0.1096568632075498,30.39785414091469,3.267774523584984,0.1096568632075498,1,1,1,True,True,True,True,True,True,True,1
MR02310,2022-11-23 15:30:00+00:00,Short,11801.5,MISSED,,,5.511794985987504,0.4354691298184258,26.79103033441481,5.511794985987504,0.4354691298184258,1,1,5,True,True,True,True,True,True,True,1
MR02312,2022-11-25 17:30:00+00:00,Short,11714.75,MISSED,,,5.73791641997203,0.160876161307627,18.647884034623424,5.73791641997203,0.160876161307627,1,1,3,True,True,True,True,True,True,True,1
MR02314,2022-11-29 16:15:00+00:00,Long,11376.0,MISSED,,,2.482896346060166,0.4186844818846554,34.2342120462971,2.482896346060166,0.4186844818846554,1,2,5,True,True,True,True,True,False,False,1
MR02317,2022-11-30 16:30:00+00:00,Short,11486.75,MISSED,,,3.3110045493707125,7.291513695121533,27.38343161863028,3.3110045493707125,7.291513695121533,2,2,3,True,True,True,True,True,True,True,1
MR02320,2022-12-01 20:30:00+00:00,Short,12010.0,MISSED,,,2.4591518443532636,0.0186299382147974,35.78469552503102,2.4591518443532636,0.0186299382147974,1,1,2,True,True,True,True,True,False,False,1
MR02321,2022-12-02 16:00:00+00:00,Long,11789.75,MISSED,,,2.522885628106644,0.3015694191031265,45.31847661248811,2.522885628106644,0.3015694191031265,1,1,2,True,True,True,True,True,True,False,1
MR02322,2022-12-02 17:00:00+00:00,Short,11891.0,MISSED,,,2.367186346246713,0.0,45.20134216288194,2.367186346246713,0.0,1,1,4,True,True,True,True,True,False,False,1
MR02323,2022-12-06 16:30:00+00:00,Short,11556.0,MISSED,,,3.540155934471815,0.3966561271116879,33.614338521434256,3.540155934471815,0.3966561271116879,1,1,3,True,True,True,True,True,True,True,1
MR02325,2022-12-08 15:30:00+00:00,Short,11582.25,MISSED,,,2.266292103021125,0.658580611134344,34.41745214397587,2.266292103021125,0.658580611134344,2,2,3,True,False,True,True,True,False,False,1
MR02326,2022-12-08 17:30:00+00:00,Long,11508.5,MISSED,,,3.0960017213501496,1.242408457758636,33.26871535300125,3.0960017213501496,1.242408457758636,1,2,4,True,True,True,True,True,True,True,2
MR02327,2022-12-08 18:30:00+00:00,Short,11596.75,MISSED,,,4.214763368213176,0.1128038857672626,32.50479043099408,4.214763368213176,0.1128038857672626,1,1,2,True,True,True,True,True,True,True,1
MR02329,2022-12-09 17:00:00+00:00,Short,11629.25,MISSED,,,2.645152200003287,0.133434977448237,42.4676256183647,2.645152200003287,0.133434977448237,1,3,4,True,True,True,True,True,True,False,1
MR02331,2022-12-12 15:45:00+00:00,Long,11442.0,MISSED,,,2.482133655780069,0.2453271636526812,23.09840696927136,2.482133655780069,0.2453271636526812,1,1,1,True,True,True,True,True,False,False,1
MR02333,2022-12-13 15:30:00+00:00,Short,11929.75,MISSED,,,5.2277740898367435,0.8853488377949323,63.25190434481704,5.2277740898367435,0.8853488377949323,1,5,5,True,False,False,True,True,True,True,1
MR02334,2022-12-13 19:30:00+00:00,Short,11802.5,MISSED,,,2.7404237821905713,0.0275142950019133,60.5745728375292,2.7404237821905713,0.0275142950019133,1,1,2,True,True,True,True,True,True,False,1
MR02336,2022-12-14 16:30:00+00:00,Short,11853.0,MISSED,,,2.973599487989616,0.8563966525410094,28.024397256563,2.973599487989616,0.8563966525410094,1,1,3,True,True,True,True,True,True,False,1
MR02340,2022-12-16 20:30:00+00:00,Short,11185.5,MISSED,,,2.398752103581326,0.628705188438654,34.46236338604798,2.398752103581326,0.628705188438654,1,1,2,True,False,True,True,True,False,False,1
MR02341,2022-12-19 16:30:00+00:00,Long,10971.0,MISSED,,,2.5316894479604386,0.0456160260893772,29.229493396046404,2.5316894479604386,0.0456160260893772,1,1,5,True,True,True,True,True,True,False,1
MR02342,2022-12-19 18:15:00+00:00,Short,11046.0,MISSED,,,4.3383040863982805,0.0822984515034904,28.352092787971507,4.3383040863982805,0.0822984515034904,1,1,2,True,True,True,True,True,True,True,1
MR02343,2022-12-19 20:30:00+00:00,Long,10922.25,MISSED,,,3.2759174992803066,0.1072118454309918,27.98198266189704,3.2759174992803066,0.1072118454309918,1,1,1,True,True,True,True,True,True,True,1
MR02346,2022-12-21 16:00:00+00:00,Short,11168.25,MISSED,,,2.7115104299732296,0.4050389024026401,29.62678381957264,2.7115104299732296,0.4050389024026401,1,1,3,True,True,True,True,True,True,False,1
