timestamp,direction,label,event_id
2019-09-17 16:30:00+00:00,Long,1,MR00794
2019-09-19 17:30:00+00:00,Long,1,MR00797
2019-09-19 18:15:00+00:00,Short,1,MR00798
2019-09-20 18:30:00+00:00,Short,1,MR00800
2019-09-23 19:45:00+00:00,Long,1,MR00803
2019-09-27 15:30:00+00:00,Long,1,MR00809
2019-09-27 18:45:00+00:00,Long,1,MR00810
2019-09-30 19:45:00+00:00,Long,1,MR00811
2019-10-01 17:30:00+00:00,Long,1,MR00812
2019-10-02 16:45:00+00:00,Long,1,MR00813
2019-10-04 19:45:00+00:00,Short,1,MR00816
2019-10-10 15:15:00+00:00,Short,1,MR00821
2019-10-10 17:45:00+00:00,Short,1,MR00822
2019-10-11 19:30:00+00:00,Short,1,MR00824
2019-10-11 20:00:00+00:00,Long,1,MR00825
2019-10-14 18:15:00+00:00,Short,1,MR00826
2019-10-16 17:00:00+00:00,Long,1,MR00828
2019-10-18 16:15:00+00:00,Long,1,MR00831
2019-10-22 16:30:00+00:00,Short,1,MR00835
2019-10-23 15:30:00+00:00,Short,1,MR00836
2019-10-24 17:45:00+00:00,Long,1,MR00838
2019-10-25 18:30:00+00:00,Long,1,MR00839
2019-10-28 19:15:00+00:00,Short,1,MR00840
2019-10-30 14:45:00+00:00,Short,1,MR00841
2019-11-01 14:30:00+00:00,Short,1,MR00847
2019-11-06 16:45:00+00:00,Long,1,MR00854
2019-11-12 16:15:00+00:00,Short,1,MR00859
2019-11-12 19:45:00+00:00,Long,1,MR00861
2019-11-12 21:30:00+00:00,Short,1,MR00862
2019-11-13 17:30:00+00:00,Short,1,MR00863
2019-11-14 18:45:00+00:00,Long,1,MR00866
2019-11-15 19:15:00+00:00,Short,1,MR00867
2019-11-15 21:45:00+00:00,Short,1,MR00869
2019-11-18 17:30:00+00:00,Long,1,MR00871
2019-11-18 19:30:00+00:00,Short,1,MR00872
2019-11-19 19:15:00+00:00,Short,1,MR00874
2019-11-20 15:45:00+00:00,Short,1,MR00875
2019-11-20 21:00:00+00:00,Short,1,MR00877
2019-11-21 19:30:00+00:00,Short,1,MR00878
2019-11-22 18:00:00+00:00,Short,1,MR00880
2019-11-22 19:00:00+00:00,Long,1,MR00881
2019-11-22 20:45:00+00:00,Long,1,MR00882
2019-11-27 21:45:00+00:00,Short,1,MR00886
2019-12-02 17:00:00+00:00,Short,1,MR00889
2019-12-04 19:45:00+00:00,Short,1,MR00892
