fold,train_period,evaluation_period,hypothesis_id,dimension,condition,complexity,training_eligible,selected_by_train,train_N,train_wins,train_losses,train_win_pct,train_avg_R,train_total_R,train_profit_factor,train_max_drawdown_R,train_largest_win_R,train_largest_loss_R,train_max_consecutive_wins,train_max_consecutive_losses,train_realistic_total_R,train_one_sided_p,eval_N,eval_wins,eval_losses,eval_win_pct,eval_avg_R,eval_total_R,eval_profit_factor,eval_max_drawdown_R,eval_largest_win_R,eval_largest_loss_R,eval_max_consecutive_wins,eval_max_consecutive_losses,eval_realistic_total_R,eval_realistic_profit_factor
F5,2021-2025,2026-01-01 through 2026-06-26,H0059,target_distance,<30pt,1,False,False,1161,487,672,41.94659776055125,0.0719732822608037,83.5609807047931,1.1373985392985264,31.413017951754632,2.0,-1.0,7,12,-6.129325702519882,0.025068776623830114,14,5,9,35.714285714285715,-0.31476456260935476,-4.406703876530966,0.5103662359410036,6.595635185236697,2.0,-1.0,2,3,-5.212102743926073,0.45338630992961326
F5,2021-2025,2026-01-01 through 2026-06-26,H0060,target_distance,30-49.99pt,1,False,False,1013,402,609,39.68410661401777,-0.004827859383887438,-4.890621555877974,0.9910184626973834,45.48561055617682,2.0,-1.0,5,13,-42.81424123275475,0.5508230023379066,76,28,48,36.8421052631579,-0.01014169034760296,-0.770768466417825,0.9815814583275606,11.054485269549843,2.0,-1.0,3,6,-3.611701168236765,0.9172041578287489
F5,2021-2025,2026-01-01 through 2026-06-26,H0061,target_distance,50-79.99pt,1,False,False,948,404,543,42.61603375527426,-0.03061625938286275,-29.024213894953885,0.9385954584799964,42.3563949111863,2.0,-1.0,7,14,-51.08112124392803,0.8045785444991028,95,38,57,40.0,0.07354060173724962,6.986357165038714,1.1364673176276447,14.611416527058164,2.0,-1.0,4,10,4.773825506479933,1.0908456339892723
F5,2021-2025,2026-01-01 through 2026-06-26,H0062,target_distance,80pt+,1,False,False,662,285,377,43.051359516616316,-0.00802844874297904,-5.314833067852124,0.983857461549867,37.07245901764982,2.0,-1.0,7,10,-14.286479120539951,0.5734585046578646,181,80,101,44.19889502762431,0.01159243415959223,2.0982305828861936,1.0236704080347439,18.89038284392078,2.0,-1.0,4,8,-0.14304616484399446,0.9984084898994495
F5,2021-2025,2026-01-01 through 2026-06-26,H0063,setup_to_BOS,Same bar,1,False,False,3531,1491,2035,42.22599830076466,0.017975761984759295,63.47241556818507,1.0351507040621415,46.78809507193368,2.0,-1.0,9,15,-83.05608835548779,0.1816781496384836,348,140,208,40.229885057471265,-0.01733975449892843,-6.034234565627093,0.9672650357047722,28.74780470663991,2.0,-1.0,7,13,-13.687733408974715,0.9275881247530257
F5,2021-2025,2026-01-01 through 2026-06-26,H0064,setup_to_BOS,1-3 bars,1,False,False,90,21,69,23.333333333333332,-0.30649643473707566,-27.58467912633681,0.5550951906751832,30.049176678894582,2.0,-1.0,3,16,-31.376655386510002,0.9945006738302202,8,4,4,50.0,0.1606814816199288,1.2854518529594303,1.3438756155377738,2.7381302857114824,2.0,-1.0,2,3,1.098601357958229,1.2844906643665253
F5,2021-2025,2026-01-01 through 2026-06-26,H0065,setup_to_BOS,4-12 bars,1,False,False,162,66,96,40.74074074074074,0.05336502525538592,8.645134091372519,1.0997417859681207,21.27026125158285,2.0,-1.0,4,14,0.33376241130542006,0.29429651263558054,10,7,3,70.0,0.8655898117643783,8.655898117643783,4.314909311137822,2.0,2.0,-1.0,4,2,8.396107480489585,4.111009758009081
F5,2021-2025,2026-01-01 through 2026-06-26,H0066,setup_to_BOS,13+ bars,1,False,False,1,0,1,0.0,-0.2015583471116507,-0.2015583471116507,0.0,0.2015583471116507,-0.2015583471116507,-0.2015583471116507,0,1,-0.212185969050265,1.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0
F5,2021-2025,2026-01-01 through 2026-06-26,H0067,direction x HTF_bias,Long | Bull,2,False,False,1117,495,620,44.31512981199642,0.04794516285431646,53.55474690827148,1.098917199429206,33.89636301501011,2.0,-1.0,7,14,1.437913886208971,0.08237139465866483,122,55,67,45.08196721311475,0.09216067605469096,11.243602478672297,1.187563375002122,12.369998067756956,2.0,-1.0,4,11,8.071412302765857,1.1305305717546834
F5,2021-2025,2026-01-01 through 2026-06-26,H0068,direction x HTF_bias,Long | Bear,2,False,False,838,358,479,42.720763723150355,-0.004565858848973088,-3.8261897154394475,0.9910080261589267,37.55403935213705,2.0,-1.0,6,10,-31.686478195041975,0.5459885741344854,72,32,40,44.44444444444444,-0.035193379043312024,-2.533923291118466,0.9236171615132391,13.354898275788162,2.0,-1.0,5,5,-3.6726859067612123,0.8912430927425227
F5,2021-2025,2026-01-01 through 2026-06-26,H0069,direction x HTF_bias,Long | Neutral,2,False,False,1,1,0,100.0,0.653934231787857,0.653934231787857,99.9,0.0,0.653934231787857,0.653934231787857,1,0,0.6347785825738689,1.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0
F5,2021-2025,2026-01-01 through 2026-06-26,H0070,direction x HTF_bias,Short | Bull,2,False,False,1055,411,643,38.95734597156398,-0.003221467765210992,-3.398648492297596,0.9941437553888869,32.163450769709776,2.0,-1.0,5,15,-56.18007059145951,0.5340026222594912,108,42,66,38.888888888888886,0.0623336006094176,6.732028865817101,1.1101636767911296,16.55038045479155,2.0,-1.0,7,12,3.8804383327968237,1.061686721944654
F5,2021-2025,2026-01-01 through 2026-06-26,H0071,direction x HTF_bias,Short | Bear,2,False,False,769,312,456,40.572171651495445,-0.00293211967047828,-2.254800026597797,0.9944317009909333,31.764595000582403,2.0,-1.0,7,12,-28.021135744046035,0.5273213686273237,64,22,42,34.375,-0.18022801013116893,-11.534592648394812,0.6836063480254038,14.839856810670545,2.0,-1.0,3,7,-12.472189299328374,0.6636038807613263
F5,2021-2025,2026-01-01 through 2026-06-26,H0072,direction x HTF_bias,Short | Neutral,2,False,False,4,1,3,25.0,-0.09943267990384452,-0.3977307196153781,0.8341220236444322,2.397730719615378,2.0,-1.0,1,3,-0.4961752379779527,0.5553733244410209,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0
F5,2021-2025,2026-01-01 through 2026-06-26,H0073,direction x session,Long | Overnight,2,False,False,645,278,366,43.10077519379845,0.040181267492760735,25.916917532830674,1.079476067751389,28.32772118023667,2.0,-1.0,8,10,-14.043778384786595,0.19544200976346005,63,29,34,46.03174603174603,0.16276432450759767,10.254152443978654,1.354100933999811,4.781844360339158,2.0,-1.0,5,5,8.354925696180278,1.2779420503787087
F5,2021-2025,2026-01-01 through 2026-06-26,H0074,direction x session,Long | Premarket,2,False,False,445,183,261,41.12359550561798,0.03211308599779287,14.290323269017826,1.0580731452727843,18.385136047847148,2.0,-1.0,6,8,-3.501840409590521,0.29421458223791763,47,14,33,29.78723404255319,-0.22358844356182422,-10.508656847405739,0.6640621819740811,14.671124204365046,2.0,-1.0,4,11,-11.545251604838992,0.6390048673134983
F5,2021-2025,2026-01-01 through 2026-06-26,H0075,direction x session,Long | Open,2,False,False,123,57,66,46.34146341463415,-0.0488630833390204,-6.010159250699509,0.8956198209250582,13.345725636765074,2.0,-1.0,5,8,-8.537602321014754,0.7075840031007988,15,11,4,73.33333333333333,0.442541523520299,6.638122852804485,3.2990160931030954,1.8159041869843744,1.3930050585600355,-1.0,7,2,6.4678654019751,3.2087063105998777
F5,2021-2025,2026-01-01 through 2026-06-26,H0076,direction x session,Long | MidAM,2,False,False,184,93,91,50.54347826086956,0.11969471524537548,22.023827605149087,1.3018120734349803,12.37878271940159,2.0,-1.0,8,9,17.626039937185414,0.06215968373079661,16,7,9,43.75,-0.00010727055038728395,-0.0017163288061965432,0.9997571578211344,3.23199124672558,2.0,-1.0,3,2,-0.2253525801934666,0.9686236335668597
F5,2021-2025,2026-01-01 through 2026-06-26,H0077,direction x session,Long | Midday,2,False,False,306,132,174,43.13725490196079,-0.010175191159336865,-3.113608494757081,0.9789143170450568,28.753220148026198,2.0,-1.0,7,9,-11.54798665827526,0.5648420814291744,25,13,12,52.0,-0.06565561362701249,-1.641390340675312,0.8464273668181246,5.784220256171531,1.9215299927264091,-1.0,3,4,-2.060025433614605,0.81055403419758
F5,2021-2025,2026-01-01 through 2026-06-26,H0078,direction x session,Long | PM,2,False,False,253,111,141,43.873517786561266,-0.010769996983877895,-2.724809236921107,0.9766178552952649,15.124779557355916,2.0,-1.0,6,7,-9.60861788977742,0.5639893125745135,28,13,15,46.42857142857143,0.1417559788449264,3.9691674076579395,1.324366113339999,5.563683061611889,2.0,-1.0,2,3,3.4065649164963325,1.2708165318495068
F5,2021-2025,2026-01-01 through 2026-06-26,H0079,direction x session,Long | After-hours,2,False,False,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,1.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0
F5,2021-2025,2026-01-01 through 2026-06-26,H0080,direction x session,Short | Overnight,2,False,False,650,266,383,40.92307692307692,0.06072744706934081,39.472840595071524,1.1171391488911244,24.91542448282966,2.0,-1.0,6,9,-3.854123981501239,0.1051872439246051,52,18,34,34.61538461538461,-0.16225577192951401,-8.43730014033473,0.7328054326122089,11.983218352849736,2.0,-1.0,3,8,-10.244732209110664,0.687143403587414
F5,2021-2025,2026-01-01 through 2026-06-26,H0081,direction x session,Short | Premarket,2,False,False,459,171,287,37.254901960784316,0.014103591362685658,6.473548435472717,1.023803049192991,35.403127054802155,2.0,-1.0,4,11,-11.473599109024,0.40932903295415946,38,13,25,34.21052631578947,0.03668247449739492,1.3939340309010069,1.060189414928531,8.657697314321755,2.0,-1.0,3,5,0.6980240237785003,1.0295586115980586
F5,2021-2025,2026-01-01 through 2026-06-26,H0082,direction x session,Short | Open,2,False,False,107,49,58,45.794392523364486,0.030360996391801332,3.2486266139227427,1.0652384971872946,10.87081391327532,2.0,-1.0,6,8,1.3367039786703654,0.38850326842711014,10,5,5,50.0,0.1365859682613046,1.365859682613046,1.273171936522609,3.748661064393529,2.0,-1.0,2,3,1.274228775067269,1.252249847352208
F5,2021-2025,2026-01-01 through 2026-06-26,H0083,direction x session,Short | MidAM,2,False,False,169,71,98,42.01183431952663,-0.04208897610517965,-7.113036961775361,0.9190263128717275,19.494344571301692,2.0,-1.0,8,7,-11.07495759473619,0.6881030940229057,19,6,13,31.57894736842105,-0.16859526700398478,-3.203310073075711,0.7014999792327794,7.203310073075712,2.0,-1.0,2,7,-3.457127550901971,0.682913247768478
F5,2021-2025,2026-01-01 through 2026-06-26,H0084,direction x session,Short | Midday,2,False,False,224,91,133,40.625,-0.019041061066946,-4.265197678995904,0.9656236105058382,20.158973322693534,2.0,-1.0,5,7,-9.872990760143702,0.5932908257883251,32,17,15,53.125,0.33303651649121796,10.657168527718975,1.7615260230257397,4.0,2.0,-1.0,6,4,10.180373085510245,1.7165987066888
F5,2021-2025,2026-01-01 through 2026-06-26,H0085,direction x session,Short | PM,2,False,False,218,76,142,34.862385321100916,-0.20030459584905888,-43.666401895094836,0.6262303141215995,43.93673615375369,2.0,-1.0,4,10,-49.546228137698456,0.9987284434911776,21,5,16,23.80952380952381,-0.31328170525715704,-6.578915810400297,0.497925326086811,11.43191733203879,2.0,-1.0,2,9,-7.04251709087493,0.4767827884555316
F5,2021-2025,2026-01-01 through 2026-06-26,H0086,direction x session,Short | After-hours,2,False,False,1,0,1,0.0,-0.2015583471116507,-0.2015583471116507,0.0,0.2015583471116507,-0.2015583471116507,-0.2015583471116507,0,1,-0.212185969050265,1.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0
F5,2021-2025,2026-01-01 through 2026-06-26,H0087,direction x score_band,Long | 70-74,2,False,False,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,1.0,1,1,0,100.0,0.7892911418885523,0.7892911418885523,99.9,0.0,0.7892911418885523,0.7892911418885523,1,0,0.7834816385599309,99.9
F5,2021-2025,2026-01-01 through 2026-06-26,H0088,direction x score_band,Long | 75-79,2,False,False,887,400,486,45.095828635851184,0.05269297497110424,46.738668799369464,1.1116860120412022,35.52481441466406,2.0,-1.0,6,11,13.707487392574905,0.08302700457923118,83,37,46,44.57831325301205,-0.050618766369633035,-4.201357608679542,0.8986224420710456,9.973886899070521,2.0,-1.0,3,5,-5.952010361080508,0.8600272646921374
F5,2021-2025,2026-01-01 through 2026-06-26,H0089,direction x score_band,Long | 80-84,2,False,False,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,1.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0
F5,2021-2025,2026-01-01 through 2026-06-26,H0090,direction x score_band,Long | 85-89,2,False,False,149,61,88,40.939597315436245,-0.1010598848888826,-15.057922848443507,0.7956608863017425,27.601608855821592,2.0,-1.0,8,8,-18.723898797397112,0.885807551465926,20,11,9,55.0,0.15562255032075262,3.112451006415052,1.4297734459773297,3.5386570665694834,2.0,-1.0,7,3,2.8200816024916224,1.3820120830424716
F5,2021-2025,2026-01-01 through 2026-06-26,H0091,direction x score_band,Long | 90-94,2,False,False,723,306,415,42.32365145228216,0.025739853565863457,18.60991412811928,1.048459037341365,41.271839308493135,2.0,-1.0,7,9,-20.11955816261509,0.2846789166378618,72,26,46,36.111111111111114,-0.010217374565151458,-0.735650968690905,0.9817029688511583,11.294581780350756,2.0,-1.0,3,7,-2.682597666533673,0.9351625080317475
F5,2021-2025,2026-01-01 through 2026-06-26,H0092,direction x score_band,Long | 95+,2,False,False,197,87,110,44.16243654822335,0.0004661489623079616,0.09183134557466843,1.0010123171964624,20.385276751955555,2.0,-1.0,5,6,-4.4778161588218275,0.49752308629276665,18,12,6,66.66666666666667,0.5413858675900372,9.744945616620669,3.3044107944970795,3.2288231073606957,2.0,-1.0,7,5,9.429771182567269,3.1797383016951213
F5,2021-2025,2026-01-01 through 2026-06-26,H0093,direction x score_band,Short | 70-74,2,False,False,5,3,2,60.0,0.6518865165385919,3.259432582692959,2.6297162913464796,1.0,2.0,-1.0,2,1,3.174107510283922,0.17161963340940178,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0
F5,2021-2025,2026-01-01 through 2026-06-26,H0094,direction x score_band,Short | 75-79,2,False,False,757,297,459,39.233817701453106,-0.03937165249403741,-29.804340937986318,0.9262390504318906,56.36638060784558,2.0,-1.0,9,9,-59.95017742028257,0.8241537985976821,85,31,54,36.470588235294116,0.015073868036464409,1.2812787830994747,1.0261882165835345,16.185704060303763,2.0,-1.0,4,10,-0.35393204484132323,0.9929166380613829
F5,2021-2025,2026-01-01 through 2026-06-26,H0095,direction x score_band,Short | 80-84,2,False,False,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,1.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0
F5,2021-2025,2026-01-01 through 2026-06-26,H0096,direction x score_band,Short | 85-89,2,False,False,91,35,56,38.46153846153846,-0.18001523494544186,-16.38138638003521,0.6716770663863763,18.03648879928093,2.0,-1.0,3,6,-18.69432610627982,0.9532787895256813,11,5,6,45.45454545454545,-0.21094123705611106,-2.3203536076172218,0.5729914237445572,3.319453502328297,2.0,-1.0,4,3,-2.512031716935063,0.5477441300588842
F5,2021-2025,2026-01-01 through 2026-06-26,H0097,direction x score_band,Short | 90-94,2,False,False,790,320,469,40.50632911392405,0.07628161137876087,60.26247298922109,1.1400232893103648,20.732460835176106,2.0,-1.0,7,11,18.727930470016034,0.0485746796346449,58,22,36,37.93103448275862,-0.03510163961075724,-2.03589509742392,0.937742892362581,7.819832869759679,2.0,-1.0,3,5,-3.718997456765373,0.8898238195721333
F5,2021-2025,2026-01-01 through 2026-06-26,H0098,direction x score_band,Short | 95+,2,False,False,185,69,116,37.2972972972973,-0.12641814860758532,-23.387357492403282,0.7692268903899588,25.257746955709287,2.0,-1.0,7,10,-27.954916027221035,0.9448661356280648,18,6,12,33.333333333333336,-0.09597743670200239,-1.727593860636043,0.8355398755111422,5.396752821090088,2.0,-1.0,2,4,-2.0067897479897887,0.8125431536298988
F5,2021-2025,2026-01-01 through 2026-06-26,H0099,direction x volatility,Long | Low,2,False,False,498,225,272,45.18072289156626,0.1176736178374723,58.6014616830612,1.2360486885606297,24.904911472355902,2.0,-1.0,7,11,20.90327523626187,0.017552353424271083,50,18,32,36.0,-0.037798387706812486,-1.8899193853406242,0.9320993180046815,7.34970247853727,2.0,-1.0,3,6,-3.7417696937588776,0.8711273987102792
F5,2021-2025,2026-01-01 through 2026-06-26,H0100,direction x volatility,Long | Medium,2,False,False,583,242,339,41.509433962264154,0.003718786650117282,2.1680526170183754,1.007219778538644,29.147575610823022,2.0,-1.0,5,19,-21.403883049273176,0.4693408127892996,66,30,36,45.45454545454545,0.08633273833149446,5.697960729878634,1.1714898434910654,10.760382958388123,2.0,-1.0,6,6,4.1729088267527725,1.122518442817941
F5,2021-2025,2026-01-01 through 2026-06-26,H0101,direction x volatility,Long | High,2,False,False,875,387,488,44.22857142857143,-0.01187088328623964,-10.387022875459685,0.9751725177355753,41.15765598044616,2.0,-1.0,7,11,-29.113177913247817,0.6279557990673005,78,39,39,50.0,0.06284151080789513,4.90163784301582,1.1528905066137403,7.460754451847326,2.0,-1.0,5,6,3.967587263010749,1.1220382226154677
F5,2021-2025,2026-01-01 through 2026-06-26,H0102,direction x volatility,Long | Unavailable,2,False,False,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,1.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0
F5,2021-2025,2026-01-01 through 2026-06-26,H0103,direction x volatility,Short | Low,2,False,False,555,215,339,38.73873873873874,-0.0007804391435063597,-0.4331437246460297,0.9985752560452171,37.426057660282105,2.0,-1.0,6,16,-43.371626332950584,0.5059764919906897,46,14,32,30.434782608695652,-0.23099744205878706,-10.625882334704205,0.6559621486354436,17.625882334704208,2.0,-1.0,2,13,-12.448260276592745,0.6124701934268534
F5,2021-2025,2026-01-01 through 2026-06-26,H0104,direction x volatility,Short | Medium,2,False,False,497,191,305,38.43058350100603,0.01497989342509659,7.445007032273005,1.0265443499289382,21.65148012890914,2.0,-1.0,6,13,-12.616008615476309,0.39655710079483675,39,13,26,33.333333333333336,-0.019807976363991144,-0.7725110781956546,0.965038695986236,7.985062454004378,2.0,-1.0,2,7,-1.6609594524805193,0.9267607403744559
F5,2021-2025,2026-01-01 through 2026-06-26,H0105,direction x volatility,Short | High,2,False,False,776,318,458,40.97938144329897,-0.01683381771409503,-13.063042546137744,0.9676007411461568,53.41621778133704,2.0,-1.0,9,13,-28.70974662505657,0.6577056626603188,87,37,50,42.52873563218391,0.07581413368186378,6.595829630322148,1.147942210876401,12.090889284763113,2.0,-1.0,4,7,5.5174687625417125,1.1221196083969633
F5,2021-2025,2026-01-01 through 2026-06-26,H0106,direction x volatility,Short | Unavailable,2,False,False,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,1.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0
F5,2021-2025,2026-01-01 through 2026-06-26,H0107,HTF_bias x session,Bull | Overnight,2,False,False,728,304,423,41.75824175824176,0.04508967192910199,32.82528116438625,1.0882431694837296,34.8332140789129,2.0,-1.0,11,11,-20.86526170246915,0.15633715048917152,77,30,47,38.96103896103896,0.031011532449736853,2.3878879986297377,1.057418327073609,12.124319667882432,2.0,-1.0,4,11,-0.3831321870609179,0.9911636456750047
F5,2021-2025,2026-01-01 through 2026-06-26,H0108,HTF_bias x session,Bull | Premarket,2,False,False,524,204,319,38.93129770992366,0.05552703248120604,29.096165020151965,1.0969910749418528,24.826743106414977,2.0,-1.0,4,12,4.924135242434462,0.16732143351694917,55,24,31,43.63636363636363,0.19743385891082924,10.858862240095608,1.354293538128968,8.446943512830439,2.0,-1.0,4,6,9.528619506937954,1.3030150924563029
F5,2021-2025,2026-01-01 through 2026-06-26,H0109,HTF_bias x session,Bull | Open,2,False,False,132,65,67,49.24242424242424,0.06669134826686685,8.803257971226424,1.156793969026129,8.134088488540549,2.0,-1.0,9,6,5.875198617790435,0.23159052533978564,12,9,3,75.0,0.5613901991988139,6.736682390385767,3.245560796795256,1.4496175030031542,2.0,-1.0,7,1,6.588151988614915,3.168089953697646
F5,2021-2025,2026-01-01 through 2026-06-26,H0110,HTF_bias x session,Bull | MidAM,2,False,False,202,91,111,45.04950495049505,0.01732124676417208,3.4988918463627607,1.0364789404797554,15.641303004583346,2.0,-1.0,7,7,-2.3532538635015623,0.4112112140318781,23,9,14,39.130434782608695,-0.11612607155461287,-2.670899645756096,0.7788391723193804,7.000533532972239,2.0,-1.0,3,6,-3.0244598307458608,0.7537573318188946
F5,2021-2025,2026-01-01 through 2026-06-26,H0111,HTF_bias x session,Bull | Midday,2,False,False,300,127,173,42.333333333333336,0.028209321850377708,8.462796555113313,1.0563290969066546,20.711840279584596,2.0,-1.0,8,19,-0.8960810115119386,0.3381701661194222,31,16,15,51.61290322580645,0.19710833532585365,6.110358395101463,1.4269757479914387,4.0,2.0,-1.0,5,4,5.509130702984781,1.3778270875055143
F5,2021-2025,2026-01-01 through 2026-06-26,H0112,HTF_bias x session,Bull | PM,2,False,False,286,115,170,40.20979020979021,-0.1137422872072266,-32.53029414126681,0.7794286668142183,37.46626500483199,2.0,-1.0,5,7,-41.42689398799277,0.9681860816329104,32,9,23,28.125,-0.17022687606147135,-5.447260033967083,0.7196547355594572,9.993144789442393,2.0,-1.0,2,8,-6.266459545168193,0.6872106557825312
