model,direction,setup_timestamp,bos_timestamp,retest_timestamp,confirm_timestamp,entry_timestamp,exit_timestamp,entry_price,stop_price,target_price,exit_price,result_R,score,htf_regime,session_bucket,exit_reason,atr,body,body_sma,normalized_atr,volatility_q33,volatility_q67,volatility_regime,trend_regime,crt_high,crt_low,sweep_above,sweep_below,volume,volume_zscore,direction_name,htf_regime_name,session_name,score_band,date_third,bos_present,retest_present,confirmation_present,stop_distance_points,target_distance_points,stop_distance_atr,stop_distance_pct,body_to_atr,time_since_setup_bars,time_since_bos_bars,time_since_retest_bars,relevant_crt_level,distance_from_crt_points,distance_from_crt_atr,outcome,split,bull_BOS,bear_BOS,liquidity_sweep,source_period,year,quarter,month,day_of_week,time_of_day,trend_state,displacement_ratio,displacement_bucket,stop_bucket,target_bucket,crt_direction,liquidity_context,bos_polarity,htf_alignment,setup_to_bos_bucket,entry_time_third,risk_usd
BOS,Short,2026-01-19 18:05:00-06:00,2026-01-19 18:05:00-06:00,,,2026-01-19 18:05:00-06:00,2026-01-19 18:35:00-06:00,23188.75,23214.180999163855,23137.88800167229,23214.180999163855,-1.0,90.0,-1,0,STOP,16.953999442569504,20.0,10.775,0.000731130373244332,0.0005341528075074634,0.0009374048226440848,Medium,Bearish trend,23220.75,23201.0,False,False,628,-0.309352153144756,Short,Bear,Overnight,90-94,Late third,True,False,False,25.43099916385472,50.86199832770944,1.5000000000000275,0.1096695559866518,1.179662655277807,0.0,0.0,,23220.75,32.0,1.8874602484444911,Loss,Validation,False,True,False,2024-2026,2026,2026Q1,2026-01,Monday,18:00-19:59,Bearish trend,1.8561484918793503,1.75x+,25-39.99pt,50-79.99pt,No current reclaim,No liquidity sweep,Bear BOS,Aligned,Same bar,Late third,508.61998327709443
BOS,Short,2026-01-19 23:25:00-06:00,2026-01-20 00:05:00-06:00,,,2026-01-20 00:05:00-06:00,2026-01-20 00:25:00-06:00,23197.5,23218.576601951492,23155.346796097012,23155.346796097012,2.0,75.0,-1,0,TARGET,14.051067967662618,19.5,9.4,0.0006057147523510128,0.0005335729800340913,0.0009374048226440848,Medium,Bearish trend,23230.0,23216.0,False,False,679,0.08715626488480413,Short,Bear,Overnight,75-79,Late third,True,False,False,21.076601951492194,42.153203902988025,1.4999999999998765,0.09085721285264443,1.3877948669010536,8.0,0.0,,23230.0,32.5,2.312991444835089,Win,Validation,False,True,False,2024-2026,2026,2026Q1,2026-01,Tuesday,00:00-01:59,Bearish trend,2.074468085106383,1.75x+,15-24.99pt,30-49.99pt,No current reclaim,No liquidity sweep,Bear BOS,Aligned,4-12 bars,Late third,421.5320390298439
BOS,Short,2026-01-20 12:20:00-06:00,2026-01-20 12:20:00-06:00,,,2026-01-20 12:20:00-06:00,2026-01-20 13:20:00-06:00,23095.0,23146.223401740444,22992.55319651911,23009.5,1.669158960454045,100.0,-1,4,TIME,34.148934493629554,21.25,12.35,0.0014786289020839816,0.0005352828386096557,0.0009509949472848483,High,Bearish trend,23126.25,23106.0,False,False,3190,0.41092525058276935,Short,Bear,Midday,95+,Late third,True,False,False,51.22340174044439,102.44680348088878,1.5000000000000016,0.22179433531259748,0.6222741738534818,0.0,0.0,,23126.25,31.25,0.9151090791962968,Win,Validation,False,True,True,2024-2026,2026,2026Q1,2026-01,Tuesday,12:00-13:59,Bearish trend,1.7206477732793524,1.25-1.74x,40pt+,80pt+,No current reclaim,Liquidity sweep,Bear BOS,Aligned,Same bar,Late third,1024.4680348088878
BOS,Long,2026-01-20 23:10:00-06:00,2026-01-20 23:10:00-06:00,,,2026-01-20 23:10:00-06:00,2026-01-21 00:10:00-06:00,23057.5,23038.508419938265,23095.483160123465,23064.75,0.3817481208216208,90.0,-1,0,TIME,12.661053374488784,8.5,4.325,0.0005491078119695884,0.0005407226310630372,0.0009554599617769463,Medium,Bearish trend,23050.25,23024.25,False,False,425,-0.6047944745119825,Long,Bear,Overnight,90-94,Late third,True,False,False,18.991580061734567,37.983160123465495,1.50000000000011,0.08236617179544428,0.6713501435138848,0.0,0.0,,23024.25,33.25,2.626163796686667,Win,Validation,True,False,False,2024-2026,2026,2026Q1,2026-01,Tuesday,22:00-23:59,Bearish trend,1.9653179190751444,1.75x+,15-24.99pt,30-49.99pt,No current reclaim,No liquidity sweep,Bull BOS,Counter-trend,Same bar,Late third,379.83160123469133
BOS,Long,2026-01-22 11:30:00-06:00,2026-01-22 11:30:00-06:00,,,2026-01-22 11:30:00-06:00,2026-01-22 12:30:00-06:00,23544.0,23503.512115981917,23624.975768036165,23542.0,-0.0493974938059672,75.0,1,3,TIME,26.991922678722354,24.0,9.275,0.0011464459173769264,0.0005455707930572946,0.0009563511905053254,High,Bullish trend,23520.75,23502.5,False,False,5125,0.6319958019866152,Long,Bull,MidAM,75-79,Late third,True,False,False,40.487884018082696,80.97576803616539,1.4999999999999691,0.17196688760653542,0.8891548885074098,0.0,0.0,,23502.5,41.5,1.5374969947107293,Loss,Validation,True,False,False,2024-2026,2026,2026Q1,2026-01,Thursday,10:00-11:59,Bullish trend,2.5876010781671157,1.75x+,40pt+,80pt+,No current reclaim,No liquidity sweep,Bull BOS,Aligned,Same bar,Late third,809.7576803616539
BOS,Short,2026-01-23 11:40:00-06:00,2026-01-23 11:40:00-06:00,,,2026-01-23 11:40:00-06:00,2026-01-23 12:40:00-06:00,23569.5,23615.23276381304,23478.03447237391,23570.75,-0.027332701892019,75.0,1,3,TIME,30.488509208694847,44.5,16.725,0.001293557742365975,0.0005453545985007354,0.0009556472214869141,High,Bullish trend,23629.0,23608.75,False,False,7377,2.16121421559226,Short,Bull,MidAM,75-79,Late third,True,False,False,45.73276381304095,91.46552762608917,1.4999999999999567,0.19403366135489064,1.4595662810338164,0.0,0.0,,23629.0,59.5,1.951554915090159,Loss,Validation,False,True,False,2024-2026,2026,2026Q1,2026-01,Friday,10:00-11:59,Bullish trend,2.6606875934230194,1.75x+,40pt+,80pt+,No current reclaim,No liquidity sweep,Bear BOS,Counter-trend,Same bar,Late third,914.6552762608189
BOS,Short,2026-01-23 14:05:00-06:00,2026-01-23 14:05:00-06:00,,,2026-01-23 14:05:00-06:00,2026-01-23 14:55:00-06:00,23546.75,23585.006664656747,23470.236670686507,23585.006664656747,-1.0,100.0,1,5,STOP,25.50444310449715,26.0,13.35,0.0010831406926432373,0.0005473942262333558,0.0009583602481875538,High,Bullish trend,23591.0,23571.5,False,False,4025,0.8140391758560845,Short,Bull,PM,95+,Late third,True,False,False,38.25666465674658,76.51332931349316,1.5000000000000335,0.16247110389648925,1.019430218235797,0.0,0.0,,23591.0,44.25,1.7349918137282316,Loss,Validation,False,True,False,2024-2026,2026,2026Q1,2026-01,Friday,14:00-15:59,Bullish trend,1.9475655430711611,1.75x+,25-39.99pt,50-79.99pt,No current reclaim,No liquidity sweep,Bear BOS,Counter-trend,Same bar,Late third,765.1332931349316
BOS,Short,2026-01-23 15:15:00-06:00,2026-01-23 15:15:00-06:00,,,2026-01-23 15:15:00-06:00,2026-01-25 17:00:00-06:00,23519.75,23553.382313734874,23452.485372530256,23452.485372530256,2.0,75.0,1,5,TARGET,22.42154248991461,22.5,8.95,0.0009533070075113303,0.0005482455260196282,0.0009595966812843618,Medium,Bullish trend,23554.25,23541.75,False,False,1736,-0.08676933697019815,Short,Bull,PM,75-79,Late third,True,False,False,33.632313734873605,67.26462746974357,1.5000000000000753,0.1429960511267067,1.0034992021677671,0.0,0.0,,23554.25,34.5,1.5386987766572426,Win,Validation,False,True,False,2024-2026,2026,2026Q1,2026-01,Friday,14:00-15:59,Bullish trend,2.5139664804469275,1.75x+,25-39.99pt,50-79.99pt,No current reclaim,No liquidity sweep,Bear BOS,Counter-trend,Same bar,Late third,672.6462746974721
BOS,Short,2026-01-26 14:50:00-06:00,2026-01-26 14:50:00-06:00,,,2026-01-26 14:50:00-06:00,2026-01-26 15:50:00-06:00,23698.75,23721.96369507018,23652.32260985964,23703.25,-0.1938510860246863,100.0,1,5,TIME,15.475796713452297,26.5,5.65,0.0006530216451691459,0.0005566479650422568,0.0009624522381173847,Medium,Bullish trend,23732.0,23721.5,False,False,7834,2.923092079121396,Short,Bull,PM,95+,Late third,True,False,False,23.2136950701788,46.42739014036124,1.5000000000000229,0.09795324677537338,1.7123512598847297,0.0,0.0,,23732.0,33.25,2.148516203440274,Loss,Validation,False,True,False,2024-2026,2026,2026Q1,2026-01,Monday,14:00-15:59,Bullish trend,4.6902654867256635,1.75x+,15-24.99pt,30-49.99pt,No current reclaim,No liquidity sweep,Bear BOS,Counter-trend,Same bar,Late third,464.273901403576
BOS,Long,2026-01-27 14:10:00-06:00,2026-01-27 14:10:00-06:00,,,2026-01-27 14:10:00-06:00,2026-01-27 14:30:00-06:00,23949.5,23931.638333451152,23985.223333097696,23931.638333451152,-1.0,75.0,1,5,STOP,11.907777699232392,15.5,4.1,0.000497203603383469,0.0005586605046251779,0.0009639524429053448,Low,Bullish trend,23934.25,23923.25,False,False,3343,0.7359818475914408,Long,Bull,PM,75-79,Late third,True,False,False,17.861666548848007,35.72333309769601,1.4999999999999512,0.07458054050751793,1.3016702521243046,0.0,0.0,,23923.25,26.25,2.2044415560169677,Loss,Validation,True,False,False,2024-2026,2026,2026Q1,2026-01,Tuesday,14:00-15:59,Bullish trend,3.780487804878049,1.75x+,15-24.99pt,30-49.99pt,No current reclaim,No liquidity sweep,Bull BOS,Aligned,Same bar,Late third,357.23333097696013
BOS,Short,2026-01-27 14:55:00-06:00,2026-01-27 14:55:00-06:00,,,2026-01-27 14:55:00-06:00,2026-01-27 15:15:00-06:00,23915.5,23934.986883164343,23876.52623367131,23934.986883164343,-1.0,85.0,1,5,STOP,12.9912554428967,1.5,6.55,0.0005432148791744559,0.0005586605046251779,0.0009639524429053448,Low,Bullish trend,23941.25,23914.5,False,True,13382,4.779591375641493,Short,Bull,PM,85-89,Late third,True,False,False,19.486883164343453,38.973766328690544,1.4999999999998772,0.0814822318761617,0.1154622820398904,0.0,0.0,,23941.25,25.75,1.9821025083514519,Loss,Validation,False,True,True,2024-2026,2026,2026Q1,2026-01,Tuesday,14:00-15:59,Bullish trend,0.22900763358778625,<0.75x,15-24.99pt,30-49.99pt,Bullish reclaim,Liquidity sweep,Bear BOS,Counter-trend,Same bar,Late third,389.73766328686906
BOS,Short,2026-01-28 06:15:00-06:00,2026-01-28 06:15:00-06:00,,,2026-01-28 06:15:00-06:00,2026-01-28 06:45:00-06:00,24112.0,24136.992493472328,24062.015013055345,24136.992493472328,-1.0,90.0,1,1,STOP,16.661662314885444,20.25,7.375,0.0006910112108031455,0.0005597978963172282,0.0009639524429053448,Medium,Bullish trend,24156.5,24104.5,False,False,989,-0.23753133636837817,Short,Bull,Premarket,90-94,Late third,True,False,False,24.992493472327624,49.98498694465525,1.4999999999999676,0.10365168162046957,1.2153649268181814,0.0,0.0,,24156.5,44.5,2.6708019379461274,Loss,Validation,False,True,False,2024-2026,2026,2026Q1,2026-01,Wednesday,06:00-07:59,Bullish trend,2.7457627118644066,1.75x+,15-24.99pt,30-49.99pt,No current reclaim,No liquidity sweep,Bear BOS,Counter-trend,Same bar,Late third,499.8498694465525
BOS,Long,2026-01-29 01:35:00-06:00,2026-01-29 01:35:00-06:00,,,2026-01-29 01:35:00-06:00,2026-01-29 01:55:00-06:00,24111.0,24092.31211472857,24148.375770542854,24092.31211472857,-1.0,75.0,1,0,STOP,12.458590180952232,10.0,7.175,0.0005167181029800602,0.0005682107195126689,0.0009773533305349454,Low,Bullish trend,24101.5,24084.5,False,False,479,-0.5443708377038265,Long,Bull,Overnight,75-79,Late third,True,False,False,18.687885271428968,37.3757705428543,1.5000000000000497,0.0775077154470116,0.8026590372391302,0.0,0.0,,24084.5,26.5,2.127046448683695,Loss,Validation,True,False,False,2024-2026,2026,2026Q1,2026-01,Thursday,00:00-01:59,Bullish trend,1.3937282229965158,1.25-1.74x,15-24.99pt,30-49.99pt,No current reclaim,No liquidity sweep,Bull BOS,Aligned,Same bar,Late third,373.75770542857936
BOS,Long,2026-01-29 02:00:00-06:00,2026-01-29 02:15:00-06:00,,,2026-01-29 02:15:00-06:00,2026-01-29 02:25:00-06:00,24116.75,24094.3294236101,24161.5911527798,24094.3294236101,-1.0,75.0,1,0,STOP,14.947050926600507,12.75,10.325,0.0006197788228762378,0.0005684000557202064,0.0009773533305349454,Medium,Bullish trend,24108.25,24079.75,False,False,821,-0.40220787681802495,Long,Bull,Overnight,75-79,Late third,True,False,False,22.420576389900816,44.84115277980163,1.5000000000000038,0.09296682343143589,0.853011076406348,3.0,0.0,,24079.75,37.0,2.4754046923164608,Loss,Validation,True,False,False,2024-2026,2026,2026Q1,2026-01,Thursday,02:00-03:59,Bullish trend,1.234866828087167,0.75-1.24x,15-24.99pt,30-49.99pt,No current reclaim,No liquidity sweep,Bull BOS,Aligned,1-3 bars,Late third,448.4115277980163
BOS,Long,2026-01-29 14:35:00-06:00,2026-01-29 14:35:00-06:00,,,2026-01-29 14:35:00-06:00,2026-01-29 14:55:00-06:00,23750.25,23706.57690719392,23837.59618561216,23837.59618561216,2.0,75.0,-1,5,TARGET,29.115395204052877,35.75,16.125,0.001225898472818302,0.000568897451068693,0.0009773533305349454,High,Bearish trend,23715.0,23686.0,False,False,4735,0.5537844662004835,Long,Bear,PM,75-79,Late third,True,False,False,43.673092806078785,87.34618561216121,1.4999999999999818,0.18388477092274305,1.2278727370674187,0.0,0.0,,23686.0,64.25,2.2067363176666195,Win,Validation,True,False,False,2024-2026,2026,2026Q1,2026-01,Thursday,14:00-15:59,Bearish trend,2.2170542635658914,1.75x+,40pt+,80pt+,No current reclaim,No liquidity sweep,Bull BOS,Counter-trend,Same bar,Late third,873.4618561215757
BOS,Short,2026-01-29 19:10:00-06:00,2026-01-29 19:10:00-06:00,,,2026-01-29 19:10:00-06:00,2026-01-29 19:40:00-06:00,23744.5,23791.40343782884,23650.693124342313,23650.693124342313,2.0,90.0,-1,0,TARGET,31.268958552561724,15.25,8.95,0.001316892693152592,0.000568897451068693,0.000979706528296139,High,Bearish trend,23766.0,23749.75,False,False,663,-0.442657524656331,Short,Bear,Overnight,90-94,Late third,True,False,False,46.90343782884156,93.80687565768676,1.4999999999999671,0.1975339039728845,0.4877041227441403,0.0,0.0,,23766.0,21.5,0.6875828615737061,Win,Validation,False,True,False,2024-2026,2026,2026Q1,2026-01,Thursday,18:00-19:59,Bearish trend,1.7039106145251397,1.25-1.74x,40pt+,80pt+,No current reclaim,No liquidity sweep,Bear BOS,Aligned,Same bar,Late third,938.0687565768312
BOS,Long,2026-01-30 08:30:00-06:00,2026-01-30 08:30:00-06:00,,,2026-01-30 08:30:00-06:00,2026-01-30 08:55:00-06:00,23729.5,23673.88039227715,23840.739215445697,23673.88039227715,-1.0,90.0,-1,1,STOP,37.07973848189838,55.75,11.05,0.0015626009179248775,0.000568897451068693,0.0009818262248045967,High,Bearish trend,23676.5,23645.0,False,False,21729,4.953231460100325,Long,Bear,Premarket,90-94,Late third,True,False,False,55.61960772284874,111.23921544569748,1.5000000000000315,0.23439013768873657,1.5035165371302734,0.0,0.0,,23645.0,84.5,2.2788725988790692,Loss,Validation,True,False,True,2024-2026,2026,2026Q1,2026-01,Friday,08:00-09:59,Bearish trend,5.04524886877828,1.75x+,40pt+,80pt+,No current reclaim,Liquidity sweep,Bull BOS,Counter-trend,Same bar,Late third,1112.3921544569748
BOS,Short,2026-01-30 09:25:00-06:00,2026-01-30 09:25:00-06:00,,,2026-01-30 09:25:00-06:00,2026-01-30 09:35:00-06:00,23633.5,23717.21028242087,23466.07943515826,23717.21028242087,-1.0,90.0,-1,1,STOP,55.8068549472466,64.75,32.65,0.0023613453338374173,0.000568897451068693,0.0009818262248045967,High,Bearish trend,23751.0,23687.5,False,False,8756,1.3831001842391046,Short,Bear,Premarket,90-94,Late third,True,False,False,83.7102824208705,167.420564841741,1.5000000000000107,0.35420180007561514,1.160251730028636,0.0,0.0,,23751.0,117.5,2.105476112407177,Loss,Validation,False,True,False,2024-2026,2026,2026Q1,2026-01,Friday,08:00-09:59,Bearish trend,1.9831546707503829,1.75x+,40pt+,80pt+,No current reclaim,No liquidity sweep,Bear BOS,Aligned,Same bar,Late third,1674.20564841741
BOS,Short,2026-02-02 20:00:00-06:00,2026-02-02 20:00:00-06:00,,,2026-02-02 20:00:00-06:00,2026-02-02 21:00:00-06:00,23778.75,23802.563090865955,23731.12381826809,23765.75,0.5459182125150075,90.0,1,0,TIME,15.875393910637147,19.75,8.45,0.0006676294553177584,0.0005788172605139792,0.0009989105797935693,Medium,Bullish trend,23801.0,23791.5,False,False,518,-0.556451821359228,Short,Bull,Overnight,90-94,Late third,True,False,False,23.81309086595502,47.62618173191004,1.4999999999999558,0.10014441829766081,1.244063618904392,0.0,0.0,,23801.0,22.25,1.4015400263606443,Win,Validation,False,True,False,2024-2026,2026,2026Q1,2026-02,Monday,20:00-21:59,Bullish trend,2.337278106508876,1.75x+,15-24.99pt,30-49.99pt,No current reclaim,No liquidity sweep,Bear BOS,Counter-trend,Same bar,Late third,476.2618173191004
