trade_id,entry_time,direction,entry_price,initial_atr,stop_price,target_price,t5_time,mfe_at_t5_r,t5_result,exit_time,exit_price,exit_reason,gross_r,net_r,hold_minutes
P60-006883,2019-06-21 09:01:00-05:00,LONG,7753.75,5.696428571428571,7748.053571428572,7767.991071428572,600062.0,2.3699059561128526,PASS,600080,7767.991071428572,M0_TARGET,2.5,2.4999064281121295,33
P60-006884,2019-06-21 12:26:00-05:00,SHORT,7763.25,2.4642857142857144,7765.714285714285,7757.089285714285,,,,600255,7765.714285714285,M0_STOP,-1.0,-1.0000934183762689,3
P60-006885,2019-06-21 14:46:00-05:00,LONG,7771.75,2.3035714285714284,7769.446428571428,7777.508928571428,,,,600393,7769.446428571428,M0_STOP,-1.0,-1.000093314241454,1
P60-006886,2019-06-21 14:55:00-05:00,SHORT,7761.0,3.482142857142857,7764.482142857143,7752.294642857143,,,,600405,7752.294642857143,M0_TARGET,2.5,2.499906542271207,4
P60-006887,2019-06-23 17:34:00-05:00,LONG,7761.75,1.4107142857142858,7760.339285714285,7765.276785714285,,,,600496,7765.276785714285,M0_TARGET,2.5,2.4999065762496575,11
P60-006888,2019-06-23 18:53:00-05:00,LONG,7770.5,1.4107142857142858,7769.089285714285,7774.026785714285,,,,600568,7769.089285714285,M0_STOP,-1.0,-1.0000933185310836,4
P60-006889,2019-06-23 20:33:00-05:00,LONG,7766.5,1.5892857142857142,7764.910714285715,7770.473214285715,,,,600668,7770.473214285715,M0_TARGET,2.5,2.4999066312509344,4
P60-006890,2019-06-23 21:37:00-05:00,LONG,7778.0,1.1428571428571428,7776.857142857143,7780.857142857143,,,,600730,7780.857142857143,M0_TARGET,2.5,2.499906774679452,2
P60-006891,2019-06-23 23:41:00-05:00,LONG,7787.0,0.8392857142857143,7786.160714285715,7789.098214285715,,,,600865,7786.160714285715,M0_STOP,-1.0,-1.0000931139269538,13
P60-006892,2019-06-24 00:38:00-05:00,LONG,7781.25,0.9107142857142857,7780.339285714285,7783.526785714285,,,,600911,7783.526785714285,M0_TARGET,2.5,2.499906816403067,2
P60-006893,2019-06-24 01:02:00-05:00,SHORT,7778.5,0.9642857142857143,7779.464285714285,7776.089285714285,,,,600934,7779.464285714285,M0_STOP,-1.0,-1.0000932171868615,2
P60-006894,2019-06-24 03:36:00-05:00,SHORT,7774.5,1.6071428571428572,7776.107142857143,7770.482142857143,,,,601093,7776.107142857143,M0_STOP,-1.0,-1.0000932728667853,7
P60-006895,2019-06-24 05:05:00-05:00,LONG,7781.25,1.4107142857142858,7779.839285714285,7784.776785714285,,,,601181,7779.839285714285,M0_STOP,-1.0,-1.0000931895857195,6
P60-006896,2019-06-24 07:53:00-05:00,LONG,7774.5,1.5535714285714286,7772.946428571428,7778.383928571428,,,,601350,7772.946428571428,M0_STOP,-1.0,-1.0000932722239453,7
P60-006897,2019-06-24 08:48:00-05:00,SHORT,7764.75,5.696428571428571,7770.446428571428,7750.508928571428,,,,601408,7750.508928571428,M0_TARGET,2.5,2.4999065607688715,10
P60-006898,2019-06-24 10:23:00-05:00,SHORT,7758.75,3.017857142857143,7761.767857142857,7751.205357142857,,,,601494,7761.767857142857,M0_STOP,-1.0,-1.0000934792469165,1
P60-006899,2019-06-24 12:26:00-05:00,SHORT,7764.75,1.6964285714285714,7766.446428571428,7760.508928571428,,,,601624,7760.508928571428,M0_TARGET,2.5,2.499906608914478,8
P60-006900,2019-06-24 14:10:00-05:00,SHORT,7754.5,2.107142857142857,7756.607142857143,7749.232142857143,,,,601721,7756.607142857143,M0_STOP,-1.0,-1.0000935195124085,1
P60-006901,2019-06-24 14:44:00-05:00,SHORT,7758.25,2.0714285714285716,7760.321428571428,7753.071428571428,,,,601760,7753.071428571428,M0_TARGET,2.5,2.499906526133543,6
P60-006902,2019-06-24 15:06:00-05:00,SHORT,7757.5,2.875,7760.375,7750.3125,601791.0,0.0,FAIL,601791,7759.5,T5_NO_PROGRESS,-0.6956521739130435,-0.6957456665061733,15
P60-006903,2019-06-24 15:37:00-05:00,LONG,7759.25,1.3928571428571428,7757.857142857143,7762.732142857143,,,,601804,7757.857142857143,M0_STOP,-1.0,-1.0000934536414694,12
P60-006904,2019-06-24 17:14:00-05:00,LONG,7758.75,1.25,7757.5,7761.875,,,,601830,7757.5,M0_STOP,-1.0,-1.0000934579439251,1
P60-006905,2019-06-24 17:44:00-05:00,SHORT,7756.0,0.7321428571428571,7756.732142857143,7754.169642857143,,,,601857,7756.732142857143,M0_STOP,-1.0,-1.0000934848432517,1
P60-006906,2019-06-24 18:02:00-05:00,LONG,7760.5,0.6428571428571429,7759.857142857143,7762.107142857143,,,,601879,7762.107142857143,M0_TARGET,2.5,2.499906570444964,5
P60-006907,2019-06-24 19:08:00-05:00,LONG,7767.0,1.75,7765.25,7771.375,,,,601947,7765.25,M0_STOP,-1.0,-1.0000933646695214,7
P60-006908,2019-06-24 21:35:00-05:00,SHORT,7751.75,1.9642857142857142,7753.714285714285,7746.839285714285,,,,602094,7753.714285714285,M0_STOP,-1.0,-1.0000935509737596,7
P60-006909,2019-06-24 22:52:00-05:00,SHORT,7730.0,1.2321428571428572,7731.232142857143,7726.919642857143,,,,602169,7731.232142857143,M0_STOP,-1.0,-1.0000938053792534,5
P60-006910,2019-06-25 03:08:00-05:00,LONG,7740.75,1.5535714285714286,7739.196428571428,7744.633928571428,,,,602421,7739.196428571428,M0_STOP,-1.0,-1.0000936789764534,1
P60-006911,2019-06-25 03:35:00-05:00,LONG,7741.25,1.8928571428571428,7739.357142857143,7745.982142857143,,,,602448,7745.982142857143,M0_TARGET,2.5,2.4999063229688696,1
P60-006912,2019-06-25 04:55:00-05:00,SHORT,7736.25,1.6428571428571428,7737.892857142857,7732.142857142857,,,,602528,7737.892857142857,M0_STOP,-1.0,-1.000093734560348,1
P60-006913,2019-06-25 05:42:00-05:00,LONG,7737.0,1.4642857142857142,7735.535714285715,7740.660714285715,,,,602576,7735.535714285715,M0_STOP,-1.0,-1.000093723308479,2
P60-006914,2019-06-25 06:57:00-05:00,LONG,7744.75,1.5892857142857142,7743.160714285715,7748.723214285715,,,,602657,7743.160714285715,M0_STOP,-1.0,-1.0000936310153892,8
P60-006915,2019-06-25 07:19:00-05:00,LONG,7745.5,1.6607142857142858,7743.839285714285,7749.651785714285,602686.0,1.3548387096774193,PASS,602702,7749.651785714285,M0_TARGET,2.5,2.4999063771892405,31
P60-006916,2019-06-25 07:52:00-05:00,LONG,7749.75,1.1428571428571428,7748.607142857143,7752.607142857143,,,,602706,7752.607142857143,M0_TARGET,2.5,2.4999064347970372,2
P60-006917,2019-06-25 10:36:00-05:00,SHORT,7686.75,3.0357142857142856,7689.785714285715,7679.160714285715,,,,602875,7689.785714285715,M0_STOP,-1.0,-1.0000943554084707,7
P60-006918,2019-06-25 11:32:00-05:00,SHORT,7691.25,2.5714285714285716,7693.821428571428,7684.821428571428,,,,602928,7684.821428571428,M0_TARGET,2.5,2.4999057055132083,4
P60-006919,2019-06-25 13:30:00-05:00,SHORT,7644.0,3.642857142857143,7647.642857142857,7634.892857142857,,,,603045,7634.892857142857,M0_TARGET,2.5,2.499905109147852,3
P60-006920,2019-06-25 14:19:00-05:00,SHORT,7614.75,3.375,7618.125,7606.3125,,,,603092,7618.125,M0_STOP,-1.0,-1.0000952521719138,1
P60-006921,2019-06-25 14:44:00-05:00,SHORT,7622.0,3.6607142857142856,7625.660714285715,7612.848214285715,,,,603118,7625.660714285715,M0_STOP,-1.0,-1.0000951650973802,2
P60-006922,2019-06-25 17:30:00-05:00,LONG,7638.75,1.1964285714285714,7637.553571428572,7641.741071428572,,,,603208,7637.553571428572,M0_STOP,-1.0,-1.0000949256844118,1
P60-006923,2019-06-25 18:22:00-05:00,LONG,7634.0,0.6607142857142857,7633.339285714285,7635.651785714285,,,,603260,7633.339285714285,M0_STOP,-1.0,-1.0000949780918762,1
P60-006924,2019-06-25 18:31:00-05:00,SHORT,7627.5,1.4285714285714286,7628.928571428572,7623.928571428572,,,,603269,7628.928571428572,M0_STOP,-1.0,-1.0000950686086265,1
P60-006925,2019-06-25 19:07:00-05:00,LONG,7635.5,2.625,7632.875,7642.0625,,,,603305,7632.875,M0_STOP,-1.0,-1.0000949838691189,1
P60-006926,2019-06-25 20:51:00-05:00,LONG,7639.25,2.107142857142857,7637.142857142857,7644.517857142857,,,,603414,7637.142857142857,M0_STOP,-1.0,-1.0000949307893752,6
P60-006927,2019-06-25 21:22:00-05:00,LONG,7640.25,1.8035714285714286,7638.446428571428,7644.758928571428,,,,603442,7644.758928571428,M0_TARGET,2.5,2.4999050854114406,3
P60-006928,2019-06-25 22:07:00-05:00,LONG,7639.25,1.5,7637.75,7643.0,,,,603485,7637.75,M0_STOP,-1.0,-1.0000949232431018,1
P60-006929,2019-06-25 23:26:00-05:00,SHORT,7638.5,0.5357142857142857,7639.035714285715,7637.160714285715,,,,603569,7639.035714285715,M0_STOP,-1.0,-1.0000949205799974,6
P60-006930,2019-06-25 23:49:00-05:00,SHORT,7629.75,1.3392857142857142,7631.089285714285,7626.401785714285,,,,603595,7626.401785714285,M0_TARGET,2.5,2.4999049605445807,9
P60-006931,2019-06-26 01:53:00-05:00,LONG,7637.75,1.3928571428571428,7636.357142857143,7641.232142857143,,,,603712,7636.357142857143,M0_STOP,-1.0,-1.0000949405569222,2
P60-006932,2019-06-26 02:42:00-05:00,LONG,7635.75,2.2857142857142856,7633.464285714285,7641.464285714285,,,,603760,7633.464285714285,M0_STOP,-1.0,-1.0000949765365847,1
P60-006933,2019-06-26 05:07:00-05:00,LONG,7688.5,1.9464285714285714,7686.553571428572,7693.366071428572,,,,603912,7693.366071428572,M0_TARGET,2.5,2.499905679444856,8
P60-006934,2019-06-26 06:11:00-05:00,LONG,7681.0,2.392857142857143,7678.607142857143,7686.982142857143,,,,603970,7678.607142857143,M0_STOP,-1.0,-1.000094418165497,2
P60-006935,2019-06-26 06:19:00-05:00,SHORT,7676.25,2.875,7679.125,7669.0625,,,,603987,7679.125,M0_STOP,-1.0,-1.0000944825451643,11
P60-006936,2019-06-26 07:33:00-05:00,SHORT,7673.75,3.767857142857143,7677.517857142857,7664.330357142857,,,,604054,7664.330357142857,M0_TARGET,2.5,2.4999054756599826,4
P60-006937,2019-06-26 09:30:00-05:00,LONG,7688.75,4.214285714285714,7684.535714285715,7699.285714285715,,,,604172,7699.285714285715,M0_TARGET,2.5,2.4999056546775296,5
P60-006938,2019-06-26 10:51:00-05:00,SHORT,7678.75,3.5892857142857144,7682.339285714285,7669.776785714285,,,,604253,7682.339285714285,M0_STOP,-1.0,-1.0000944605627151,5
P60-006939,2019-06-26 11:04:00-05:00,LONG,7683.75,3.75,7680.0,7693.125,604276.0,1.4,PASS,604278,7680.0,M0_STOP,-1.0,-1.0000944010416666,17
P60-006940,2019-06-26 11:50:00-05:00,SHORT,7684.75,2.5535714285714284,7687.303571428572,7678.366071428572,,,,604318,7678.366071428572,M0_TARGET,2.5,2.49990562594868,11
P60-006941,2019-06-26 13:36:00-05:00,SHORT,7652.75,3.6607142857142856,7656.410714285715,7643.598214285715,604428.0,0.8878048780487805,FAIL,604428,7650.5,T5_NO_PROGRESS,0.6146341463414634,0.6145393638159994,15
P60-006942,2019-06-26 15:02:00-05:00,SHORT,7653.75,3.8214285714285716,7657.571428571428,7644.196428571428,604514.0,0.7850467289719626,FAIL,604514,7650.25,T5_NO_PROGRESS,0.9158878504672897,0.9157930783405659,15
P60-006943,2019-06-26 15:59:00-05:00,SHORT,7643.0,1.4464285714285714,7644.446428571428,7639.383928571428,,,,604542,7644.446428571428,M0_STOP,-1.0,-1.0000948759952049,1
P60-006944,2019-06-26 17:56:00-05:00,SHORT,7646.5,0.7857142857142857,7647.285714285715,7644.535714285715,,,,604600,7644.535714285715,M0_TARGET,2.5,2.4999051756352766,2
P60-006945,2019-06-26 20:42:00-05:00,LONG,7675.25,2.4107142857142856,7672.839285714285,7681.276785714285,604779.0,1.762962962962963,PASS,604796,7681.276785714285,M0_TARGET,2.5,2.4999055108581056,32
P60-006946,2019-06-26 21:36:00-05:00,LONG,7682.0,1.8214285714285714,7680.178571428572,7686.553571428572,,,,604824,7680.178571428572,M0_STOP,-1.0,-1.000094398846753,6
P60-006947,2019-06-26 22:09:00-05:00,LONG,7680.0,1.0178571428571428,7678.982142857143,7682.544642857143,,,,604854,7678.982142857143,M0_STOP,-1.0,-1.000094413554624,3
P60-006948,2019-06-26 22:48:00-05:00,LONG,7683.0,0.7678571428571429,7682.232142857143,7684.919642857143,,,,604898,7682.232142857143,M0_STOP,-1.0,-1.00009437361258,8
P60-006949,2019-06-27 00:51:00-05:00,LONG,7683.0,1.7857142857142858,7681.214285714285,7687.464285714285,,,,605023,7681.214285714285,M0_STOP,-1.0,-1.0000943861182663,10
P60-006950,2019-06-27 01:19:00-05:00,LONG,7685.25,1.3928571428571428,7683.857142857143,7688.732142857143,,,,605043,7688.732142857143,M0_TARGET,2.5,2.499905646345771,2
P60-006951,2019-06-27 02:09:00-05:00,LONG,7701.75,2.875,7698.875,7708.9375,,,,605104,7698.875,M0_STOP,-1.0,-1.0000941696027017,13
P60-006952,2019-06-27 02:43:00-05:00,LONG,7702.5,1.9107142857142858,7700.589285714285,7707.276785714285,,,,605126,7700.589285714285,M0_STOP,-1.0,-1.0000941486389028,1
P60-006953,2019-06-27 04:45:00-05:00,SHORT,7692.5,1.4285714285714286,7693.928571428572,7688.928571428572,,,,605248,7688.928571428572,M0_TARGET,2.5,2.499905734850244,1
P60-006954,2019-06-27 07:38:00-05:00,SHORT,7675.75,2.6785714285714284,7678.428571428572,7669.053571428572,,,,605421,7678.428571428572,M0_STOP,-1.0,-1.0000944862831982,1
P60-006955,2019-06-27 07:53:00-05:00,LONG,7688.25,2.232142857142857,7686.017857142857,7693.830357142857,,,,605444,7686.017857142857,M0_STOP,-1.0,-1.0000943271292724,9
P60-006956,2019-06-27 08:35:00-05:00,LONG,7694.5,4.214285714285714,7690.285714285715,7705.035714285715,,,,605478,7690.285714285715,M0_STOP,-1.0,-1.0000942747807995,1
P60-006957,2019-06-27 09:34:00-05:00,LONG,7695.5,3.9642857142857144,7691.535714285715,7705.410714285715,,,,605537,7691.535714285715,M0_STOP,-1.0,-1.00009425945961,1
P60-006958,2019-06-27 10:05:00-05:00,LONG,7688.5,3.357142857142857,7685.142857142857,7696.892857142857,,,,605576,7685.142857142857,M0_STOP,-1.0,-1.0000943378689866,9
P60-006959,2019-06-27 10:24:00-05:00,SHORT,7668.5,5.678571428571429,7674.178571428572,7654.303571428572,,,,605589,7674.178571428572,M0_STOP,-1.0,-1.0000946126706407,3
P60-006960,2019-06-27 12:25:00-05:00,LONG,7691.0,2.1964285714285716,7688.803571428572,7696.491071428572,,,,605718,7696.491071428572,M0_TARGET,2.5,2.499905707046192,11
P60-006961,2019-06-27 15:05:00-05:00,LONG,7689.25,3.517857142857143,7685.732142857143,7698.044642857143,605882.0,1.4923857868020305,PASS,605901,7685.732142857143,M0_STOP,-1.0,-1.000094330635849,34
P60-006962,2019-06-27 19:01:00-05:00,LONG,7698.0,1.9821428571428572,7696.017857142857,7702.955357142857,,,,606028,7702.955357142857,M0_TARGET,2.5,2.4999057954368795,1
P60-006963,2019-06-27 19:50:00-05:00,LONG,7704.0,0.9821428571428571,7703.017857142857,7706.455357142857,,,,606077,7703.017857142857,M0_STOP,-1.0,-1.0000941189561605,1
P60-006964,2019-06-27 21:28:00-05:00,SHORT,7684.0,1.6785714285714286,7685.678571428572,7679.803571428572,,,,606175,7685.678571428572,M0_STOP,-1.0,-1.000094372515748,1
P60-006965,2019-06-27 23:11:00-05:00,SHORT,7684.0,1.1607142857142858,7685.160714285715,7681.098214285715,,,,606278,7685.160714285715,M0_STOP,-1.0,-1.0000943661546258,1
P60-006966,2019-06-27 23:24:00-05:00,LONG,7684.5,0.8392857142857143,7683.660714285715,7686.598214285715,,,,606291,7683.660714285715,M0_STOP,-1.0,-1.0000943560663282,1
P60-006967,2019-06-28 00:52:00-05:00,SHORT,7677.5,1.1964285714285714,7678.696428571428,7674.508928571428,,,,606385,7678.696428571428,M0_STOP,-1.0,-1.000094446499315,7
P60-006968,2019-06-28 01:03:00-05:00,LONG,7681.0,1.4464285714285714,7679.553571428572,7684.616071428572,,,,606390,7679.553571428572,M0_STOP,-1.0,-1.0000944065293973,1
P60-006969,2019-06-28 03:24:00-05:00,LONG,7699.0,1.8214285714285714,7697.178571428572,7703.553571428572,,,,606537,7703.553571428572,M0_TARGET,2.5,2.4999058096426796,7
P60-006970,2019-06-28 04:40:00-05:00,LONG,7699.5,1.25,7698.25,7702.625,,,,606607,7698.25,M0_STOP,-1.0,-1.0000941772480758,1
P60-006971,2019-06-28 04:58:00-05:00,LONG,7701.75,1.8928571428571428,7699.857142857143,7706.482142857143,,,,606627,7699.857142857143,M0_STOP,-1.0,-1.00009415759105,3
P60-006972,2019-06-28 05:55:00-05:00,SHORT,7694.25,0.9107142857142857,7695.160714285715,7691.973214285715,,,,606685,7695.160714285715,M0_STOP,-1.0,-1.0000942373620967,4
P60-006973,2019-06-28 07:48:00-05:00,LONG,7701.5,1.625,7699.875,7705.5625,,,,606806,7699.875,M0_STOP,-1.0,-1.0000941573726847,12
P60-006974,2019-06-28 14:17:00-05:00,SHORT,7673.5,2.5,7676.0,7667.25,,,,607184,7676.0,M0_STOP,-1.0,-1.0000945117976796,1
P60-006975,2019-06-30 17:07:00-05:00,LONG,7813.25,7.714285714285714,7805.535714285715,7832.535714285715,607293.0,0.9398148148148148,FAIL,607293,7811.75,T5_NO_PROGRESS,-0.19444444444444445,-0.19453732724282471,15
P60-006976,2019-06-30 18:42:00-05:00,SHORT,7798.0,2.0,7800.0,7793.0,,,,607374,7800.0,M0_STOP,-1.0,-1.0000929964084146,1
P60-006977,2019-06-30 19:00:00-05:00,LONG,7802.5,0.9821428571428571,7801.517857142857,7804.955357142857,,,,607392,7801.517857142857,M0_STOP,-1.0,-1.0000929306339197,1
P60-006978,2019-06-30 19:19:00-05:00,SHORT,7796.75,2.0892857142857144,7798.839285714285,7791.526785714285,,,,607418,7791.526785714285,M0_TARGET,2.5,2.499906987612858,8
P60-006979,2019-06-30 20:24:00-05:00,SHORT,7779.25,2.357142857142857,7781.607142857143,7773.357142857143,,,,607476,7781.607142857143,M0_STOP,-1.0,-1.000093224892424,1
P60-006980,2019-06-30 21:09:00-05:00,LONG,7788.0,1.875,7786.125,7792.6875,607535.0,1.8666666666666667,PASS,607554,7786.125,M0_STOP,-1.0,-1.0000931143540592,34
P60-006981,2019-06-30 21:49:00-05:00,SHORT,7787.25,1.1964285714285714,7788.446428571428,7784.258928571428,,,,607563,7788.446428571428,M0_STOP,-1.0,-1.0000931152082821,3
P60-006982,2019-06-30 21:57:00-05:00,LONG,7789.0,0.8928571428571429,7788.107142857143,7791.232142857143,,,,607572,7788.107142857143,M0_STOP,-1.0,-1.0000930906556242,4
P60-006983,2019-07-01 02:01:00-05:00,LONG,7823.5,1.8035714285714286,7821.696428571428,7828.008928571428,,,,607814,7828.008928571428,M0_TARGET,2.5,2.4999073091104185,2
P60-006984,2019-07-01 02:48:00-05:00,LONG,7827.0,2.392857142857143,7824.607142857143,7832.982142857143,,,,607866,7824.607142857143,M0_STOP,-1.0,-1.0000926564090393,7
P60-006985,2019-07-01 08:59:00-05:00,LONG,7830.5,5.892857142857143,7824.607142857143,7845.232142857143,,,,608231,7824.607142857143,M0_STOP,-1.0,-1.0000926564090393,1
P60-006986,2019-07-01 09:59:00-05:00,SHORT,7802.0,4.267857142857143,7806.267857142857,7791.330357142857,,,,608291,7806.267857142857,M0_STOP,-1.0,-1.0000929757507333,1
P60-006987,2019-07-01 11:08:00-05:00,SHORT,7799.25,3.142857142857143,7802.392857142857,7791.392857142857,,,,608361,7802.392857142857,M0_STOP,-1.0,-1.0000929951303534,2
P60-006988,2019-07-01 12:18:00-05:00,SHORT,7772.5,4.642857142857143,7777.142857142857,7760.892857142857,,,,608439,7777.142857142857,M0_STOP,-1.0,-1.0000933333333333,10
P60-006989,2019-07-01 15:38:00-05:00,LONG,7792.75,1.6428571428571428,7791.107142857143,7796.857142857143,,,,608624,7791.107142857143,M0_STOP,-1.0,-1.0000930548106586,10
P60-006990,2019-07-01 20:22:00-05:00,LONG,7784.75,1.6785714285714286,7783.071428571428,7788.946428571428,,,,608844,7783.071428571428,M0_STOP,-1.0,-1.0000931508860806,6
P60-006991,2019-07-01 21:44:00-05:00,LONG,7788.75,1.25,7787.5,7791.875,608935.0,1.8,PASS,608941,7787.5,M0_STOP,-1.0,-1.0000930979133227,21
P60-006992,2019-07-01 22:58:00-05:00,LONG,7793.5,0.6785714285714286,7792.821428571428,7795.196428571428,,,,608995,7795.196428571428,M0_TARGET,2.5,2.4999069656597874,1
P60-006993,2019-07-02 02:57:00-05:00,SHORT,7780.75,1.9821428571428572,7782.732142857143,7775.794642857143,,,,609239,7775.794642857143,M0_TARGET,2.5,2.4999067975785736,6
P60-006994,2019-07-02 04:44:00-05:00,SHORT,7772.75,1.25,7774.0,7769.625,,,,609344,7774.0,M0_STOP,-1.0,-1.0000932895837353,4
P60-006995,2019-07-02 06:39:00-05:00,LONG,7775.25,1.2857142857142858,7773.964285714285,7778.464285714285,609470.0,2.138888888888889,PASS,609471,7778.464285714285,M0_TARGET,2.5,2.499906739988331,16
P60-006996,2019-07-02 08:53:00-05:00,LONG,7787.75,4.678571428571429,7783.071428571428,7799.446428571428,609604.0,1.816793893129771,PASS,609611,7783.071428571428,M0_STOP,-1.0,-1.0000931508860806,22
P60-006997,2019-07-02 09:23:00-05:00,SHORT,7786.75,3.625,7790.375,7777.6875,,,,609621,7790.375,M0_STOP,-1.0,-1.0000931502449208,2
P60-006998,2019-07-02 09:38:00-05:00,LONG,7803.75,3.5892857142857144,7800.160714285715,7812.723214285715,,,,609638,7800.160714285715,M0_STOP,-1.0,-1.0000929468028361,4
P60-006999,2019-07-02 09:58:00-05:00,LONG,7803.0,3.2142857142857144,7799.785714285715,7811.035714285715,,,,609655,7799.785714285715,M0_STOP,-1.0,-1.000092951271555,1
P60-007000,2019-07-02 11:30:00-05:00,SHORT,7780.0,3.4285714285714284,7783.428571428572,7771.428571428572,,,,609750,7771.428571428572,M0_TARGET,2.5,2.499906771254317,4
P60-007001,2019-07-02 12:32:00-05:00,SHORT,7785.5,2.1607142857142856,7787.660714285715,7780.098214285715,,,,609809,7787.660714285715,M0_STOP,-1.0,-1.0000931476803705,1
P60-007002,2019-07-02 17:25:00-05:00,LONG,7836.75,0.8571428571428571,7835.892857142857,7838.892857142857,,,,610028,7835.892857142857,M0_STOP,-1.0,-1.0000925229598232,2
P60-007003,2019-07-02 18:11:00-05:00,LONG,7835.0,0.6428571428571429,7834.357142857143,7836.607142857143,610087.0,2.333333333333333,PASS,610089,7836.607142857143,M0_TARGET,2.5,2.4999074589035475,17
P60-007004,2019-07-02 18:46:00-05:00,SHORT,7832.5,1.1964285714285714,7833.696428571428,7829.508928571428,,,,610111,7833.696428571428,M0_STOP,-1.0,-1.0000925771799531,4
P60-007005,2019-07-02 19:15:00-05:00,LONG,7836.75,1.5535714285714286,7835.196428571428,7840.633928571428,,,,610141,7835.196428571428,M0_STOP,-1.0,-1.0000925311836926,5
P60-007006,2019-07-02 22:33:00-05:00,SHORT,7831.0,0.8928571428571429,7831.892857142857,7828.767857142857,,,,610335,7831.892857142857,M0_STOP,-1.0,-1.0000925913256067,1
P60-007007,2019-07-02 23:16:00-05:00,SHORT,7829.75,0.5714285714285714,7830.321428571428,7828.321428571428,,,,610378,7828.321428571428,M0_TARGET,2.5,2.4999073976926973,1
P60-007008,2019-07-03 00:02:00-05:00,SHORT,7828.25,0.6607142857142857,7828.910714285715,7826.598214285715,,,,610424,7828.910714285715,M0_STOP,-1.0,-1.0000926211089438,1
P60-007009,2019-07-03 00:58:00-05:00,LONG,7833.25,0.7857142857142857,7832.464285714285,7835.214285714285,,,,610481,7835.214285714285,M0_TARGET,2.5,2.499907436539312,2
P60-007010,2019-07-03 03:11:00-05:00,LONG,7861.75,2.142857142857143,7859.607142857143,7867.107142857143,,,,610615,7859.607142857143,M0_STOP,-1.0,-1.0000922437962638,3
P60-007011,2019-07-03 05:08:00-05:00,LONG,7868.75,1.1428571428571428,7867.607142857143,7871.607142857143,,,,610731,7867.607142857143,M0_STOP,-1.0,-1.0000921500002269,2
P60-007012,2019-07-03 07:26:00-05:00,SHORT,7855.5,2.0357142857142856,7857.535714285715,7850.410714285715,,,,610870,7857.535714285715,M0_STOP,-1.0,-1.0000923159479211,3
P60-007013,2019-07-03 08:14:00-05:00,SHORT,7849.0,1.3571428571428572,7850.357142857143,7845.607142857143,,,,610920,7850.357142857143,M0_STOP,-1.0,-1.0000923844284453,5
P60-007014,2019-07-03 10:33:00-05:00,LONG,7866.25,2.6785714285714284,7863.571428571428,7872.946428571428,611069.0,1.3066666666666669,PASS,611071,7863.571428571428,M0_STOP,-1.0,-1.0000921972931238,17
P60-007015,2019-07-03 11:13:00-05:00,LONG,7868.75,1.6607142857142858,7867.089285714285,7872.901785714285,,,,611095,7867.089285714285,M0_STOP,-1.0,-1.000092156066071,1
P60-007016,2019-07-03 17:57:00-05:00,LONG,7893.5,0.6964285714285714,7892.803571428572,7895.241071428572,,,,611216,7892.803571428572,M0_STOP,-1.0,-1.0000918558270757,3
P60-007017,2019-07-03 19:12:00-05:00,LONG,7891.75,1.5357142857142858,7890.214285714285,7895.589285714285,,,,611289,7890.214285714285,M0_STOP,-1.0,-1.000091885970868,2
P60-007018,2019-07-03 19:30:00-05:00,SHORT,7888.0,1.4821428571428572,7889.482142857143,7884.294642857143,,,,611312,7889.482142857143,M0_STOP,-1.0,-1.0000919290380283,7
P60-007019,2019-07-03 19:56:00-05:00,SHORT,7886.5,0.8392857142857143,7887.339285714285,7884.401785714285,,,,611333,7887.339285714285,M0_STOP,-1.0,-1.0000919390303828,2
P60-007020,2019-07-03 22:55:00-05:00,SHORT,7885.75,0.5,7886.25,7884.5,,,,611515,7886.25,M0_STOP,-1.0,-1.000091943819156,5
P60-007021,2019-07-03 23:05:00-05:00,LONG,7887.0,0.7142857142857143,7886.285714285715,7888.785714285715,,,,611521,7886.285714285715,M0_STOP,-1.0,-1.0000919317440766,1
P60-007022,2019-07-03 23:42:00-05:00,LONG,7888.25,0.39285714285714285,7887.857142857143,7889.232142857143,,,,611563,7887.857142857143,M0_STOP,-1.0,-1.0000919134293218,6
P60-007023,2019-07-04 01:28:00-05:00,SHORT,7884.5,0.6428571428571429,7885.142857142857,7882.892857142857,,,,611664,7885.142857142857,M0_STOP,-1.0,-1.0000919600630582,1
P60-007024,2019-07-04 03:27:00-05:00,SHORT,7884.25,0.7142857142857143,7884.964285714285,7882.464285714285,,,,611785,7884.964285714285,M0_STOP,-1.0,-1.0000919638124663,3
P60-007025,2019-07-04 05:38:00-05:00,LONG,7890.75,0.39285714285714285,7890.357142857143,7891.732142857143,,,,611914,7890.357142857143,M0_STOP,-1.0,-1.0000918843072466,1
P60-007026,2019-07-04 06:02:00-05:00,LONG,7891.25,0.6964285714285714,7890.553571428572,7892.991071428572,,,,611939,7892.991071428572,M0_TARGET,2.5,2.4999081179801346,3
P60-007027,2019-07-04 07:43:00-05:00,LONG,7897.25,0.8035714285714286,7896.446428571428,7899.258928571428,,,,612040,7896.446428571428,M0_STOP,-1.0,-1.000091813451349,3
P60-007028,2019-07-04 08:22:00-05:00,LONG,7897.75,0.875,7896.875,7899.9375,,,,612084,7896.875,M0_STOP,-1.0,-1.0000918084685397,8
