key,timestamp_ct,signal_type,ref_entry,act_entry,ref_stop,act_stop,ref_target,act_target,parity_status
2025-08-08 15:15:00+00:00|RL,2025-08-08 15:15:00+00:00,RL,21986.5,21986.5,21964.463667114494,21964.463667114494,22041.59083221376,22041.59083221376,MATCH
2025-08-08 17:45:00+00:00|L,2025-08-08 17:45:00+00:00,L,22019.75,22019.75,21997.020466955873,21997.020466955873,22087.93859913238,22087.93859913238,MATCH
2025-08-10 22:15:00+00:00|RS,2025-08-10 22:15:00+00:00,RS,22056.25796489732,22056.25796489732,22076.439102219563,22076.439102219563,22005.805121591708,22005.805121591708,MATCH
2025-08-11 15:15:00+00:00|L,2025-08-11 15:15:00+00:00,L,22054.75,22054.75,22036.36618988148,22036.36618988148,22109.901430355563,22109.901430355563,MATCH
2025-08-11 15:45:00+00:00|RS,2025-08-11 15:45:00+00:00,RS,22084.25,22084.25,22103.69063219403,22103.69063219403,22035.648419514924,22035.648419514924,MATCH
2025-08-11 18:45:00+00:00|S,2025-08-11 18:45:00+00:00,S,22006.25,22006.25,22028.348159359473,22028.348159359473,21939.955521921576,21939.955521921576,MATCH
2025-08-11 19:00:00+00:00|RL,2025-08-11 19:00:00+00:00,RL,21990.75,21990.75,21969.02492345192,21969.02492345192,22045.06269137021,22045.06269137021,MATCH
2025-08-12 15:15:00+00:00|L,2025-08-12 15:15:00+00:00,L,22153.5,22153.5,22119.23322152369,22119.23322152369,22256.300335428936,22256.300335428936,MATCH
2025-08-13 15:15:00+00:00|S,2025-08-13 15:15:00+00:00,S,22245.0,22245.0,22267.347773362835,22267.347773362835,22177.95667991149,22177.95667991149,MATCH
2025-08-13 15:45:00+00:00|RL,2025-08-13 15:45:00+00:00,RL,22245.0,22245.0,22221.684190314696,22221.684190314696,22303.289524213254,22303.289524213254,MATCH
2025-08-13 17:30:00+00:00|L,2025-08-13 17:30:00+00:00,L,22224.75,22224.75,22200.15109389797,22200.15109389797,22298.54671830609,22298.54671830609,MATCH
2025-08-13 17:45:00+00:00|RS,2025-08-13 17:45:00+00:00,RS,22259.0,22259.0,22284.038269951885,22284.038269951885,22196.40432512029,22196.40432512029,MATCH
2025-08-14 14:45:00+00:00|L,2025-08-14 14:45:00+00:00,L,22275.5,22275.5,22247.65571979595,22247.65571979595,22359.03284061215,22359.03284061215,MATCH
2025-08-14 16:15:00+00:00|RS,2025-08-14 16:15:00+00:00,RS,22227.392329720056,22227.392329720056,22260.20467631252,22260.20467631252,22145.361463238896,22145.361463238896,MATCH
2025-08-14 18:15:00+00:00|S,2025-08-14 18:15:00+00:00,S,22224.0,22224.0,22254.13674258306,22254.13674258306,22133.589772250813,22133.589772250813,MATCH
2025-08-15 15:45:00+00:00|S,2025-08-15 15:45:00+00:00,S,22107.75,22107.75,22138.103976667426,22138.103976667426,22016.688069997737,22016.688069997737,MATCH
2025-08-15 16:00:00+00:00|RL,2025-08-15 16:00:00+00:00,RL,22100.92219688899,22100.92219688899,22070.472968554957,22070.472968554957,22177.045267724076,22177.045267724076,MATCH
2025-08-18 14:45:00+00:00|S,2025-08-18 14:45:00+00:00,S,22098.0,22098.0,22122.02218417927,22122.02218417927,22025.933447462194,22025.933447462194,MATCH
2025-08-18 15:00:00+00:00|RL,2025-08-18 15:00:00+00:00,RL,22078.75,22078.75,22055.03743611925,22055.03743611925,22138.031409701875,22138.031409701875,MATCH
2025-08-18 16:45:00+00:00|S,2025-08-18 16:45:00+00:00,S,22055.0,22055.0,22078.004366500896,22078.004366500896,21985.986900497308,21985.986900497308,MATCH
2025-08-18 17:15:00+00:00|RL,2025-08-18 17:15:00+00:00,RL,22080.9249453763,22080.9249453763,22058.760147219913,22058.760147219913,22136.336940767265,22136.336940767265,MATCH
2025-08-19 15:00:00+00:00|S,2025-08-19 15:00:00+00:00,S,21882.0,21882.0,21912.22182634123,21912.22182634123,21791.334520976317,21791.334520976317,MATCH
2025-08-19 15:30:00+00:00|RL,2025-08-19 15:30:00+00:00,RL,21893.993535642247,21893.993535642247,21864.547483848022,21864.547483848022,21967.6086651278,21967.6086651278,MATCH
2025-08-20 15:15:00+00:00|L,2025-08-20 15:15:00+00:00,L,21461.526148988167,21461.526148988167,21419.6118971063,21419.6118971063,21587.26890463376,21587.26890463376,MATCH
2025-08-20 16:00:00+00:00|RS,2025-08-20 16:00:00+00:00,RS,21560.5,21560.5,21605.044660672174,21605.044660672174,21449.138348319553,21449.138348319553,MATCH
2025-08-20 19:15:00+00:00|L,2025-08-20 19:15:00+00:00,L,21640.5,21640.5,21598.32696915126,21598.32696915126,21767.019092546212,21767.019092546212,MATCH
2025-08-21 15:15:00+00:00|S,2025-08-21 15:15:00+00:00,S,21576.25,21576.25,21618.307656279772,21618.307656279772,21450.077031160687,21450.077031160687,MATCH
2025-08-21 15:45:00+00:00|RL,2025-08-21 15:45:00+00:00,RL,21524.5,21524.5,21481.202837187346,21481.202837187346,21632.74290703165,21632.74290703165,MATCH
2025-08-21 17:45:00+00:00|L,2025-08-21 17:45:00+00:00,L,21534.09010863279,21534.09010863279,21495.0920306544,21495.0920306544,21651.084342567978,21651.084342567978,MATCH
2025-08-22 14:45:00+00:00|L,2025-08-22 14:45:00+00:00,L,21922.75,21922.75,21876.989336507435,21876.989336507435,22060.031990477695,22060.031990477695,MATCH
2025-08-25 15:00:00+00:00|L,2025-08-25 15:00:00+00:00,L,21897.160054170236,21897.160054170236,21875.48735548467,21875.48735548467,21962.17815022692,21962.17815022692,MATCH
2025-08-25 20:00:00+00:00|S,2025-08-25 20:00:00+00:00,S,21831.75,21831.75,21851.79599651313,21851.79599651313,21771.61201046061,21771.61201046061,MATCH
2025-08-26 15:00:00+00:00|S,2025-08-26 15:00:00+00:00,S,21849.5,21849.5,21870.833603944968,21870.833603944968,21785.4991881651,21785.4991881651,MATCH
2025-08-26 17:45:00+00:00|S,2025-08-26 17:45:00+00:00,S,21822.75,21822.75,21843.2890363279,21843.2890363279,21761.132891016303,21761.132891016303,MATCH
2025-08-26 18:15:00+00:00|RL,2025-08-26 18:15:00+00:00,RL,21845.400071164408,21845.400071164408,21825.189754126575,21825.189754126575,21895.925863758985,21895.925863758985,MATCH
2025-08-27 18:15:00+00:00|L,2025-08-27 18:15:00+00:00,L,21969.5,21969.5,21950.273145451512,21950.273145451512,22027.18056364546,22027.18056364546,MATCH
2025-08-27 20:30:00+00:00|RS,2025-08-27 20:30:00+00:00,RS,21900.823026068807,21900.823026068807,21935.60463023248,21935.60463023248,21813.869015659628,21813.869015659628,MATCH
2025-08-28 14:45:00+00:00|L,2025-08-28 14:45:00+00:00,L,22025.41656981239,22025.41656981239,21993.921708618946,21993.921708618946,22119.90115339273,22119.90115339273,MATCH
2025-08-28 20:00:00+00:00|S,2025-08-28 20:00:00+00:00,S,22082.073299255375,22082.073299255375,22104.036036584024,22104.036036584024,22016.18508726943,22016.18508726943,MATCH
2025-08-29 16:15:00+00:00|L,2025-08-29 16:15:00+00:00,L,21774.0,21774.0,21743.73819002453,21743.73819002453,21864.78542992641,21864.78542992641,MATCH
2025-09-01 15:30:00+00:00|L,2025-09-01 15:30:00+00:00,L,21822.75,21822.75,21811.261809931064,21811.261809931064,21857.214570206812,21857.214570206812,MATCH
2025-09-01 16:00:00+00:00|RS,2025-09-01 16:00:00+00:00,RS,21814.890152658132,21814.890152658132,21825.95426807471,21825.95426807471,21787.22986411667,21787.22986411667,MATCH
2025-09-01 22:15:00+00:00|RS,2025-09-01 22:15:00+00:00,RS,21814.628534289834,21814.628534289834,21825.987849057063,21825.987849057063,21786.230247371765,21786.230247371765,MATCH
2025-09-02 14:45:00+00:00|S,2025-09-02 14:45:00+00:00,S,21492.556389005367,21492.556389005367,21535.02082271798,21535.02082271798,21365.16308786753,21365.16308786753,MATCH
2025-09-02 16:45:00+00:00|RL,2025-09-02 16:45:00+00:00,RL,21405.11008725531,21405.11008725531,21367.23180101296,21367.23180101296,21499.805802861185,21499.805802861185,MATCH
2025-09-02 17:45:00+00:00|L,2025-09-02 17:45:00+00:00,L,21509.25,21509.25,21471.659595393383,21471.659595393383,21622.021213819848,21622.021213819848,MATCH
2025-09-02 18:00:00+00:00|RS,2025-09-02 18:00:00+00:00,RS,21506.98794605245,21506.98794605245,21543.580821758595,21543.580821758595,21415.50575678709,21415.50575678709,MATCH
2025-09-03 14:45:00+00:00|L,2025-09-03 14:45:00+00:00,L,21828.25,21828.25,21797.819119757623,21797.819119757623,21919.54264072713,21919.54264072713,MATCH
2025-09-03 17:45:00+00:00|S,2025-09-03 17:45:00+00:00,S,21690.445573975536,21690.445573975536,21723.342469503044,21723.342469503044,21591.75488739301,21591.75488739301,MATCH
2025-09-04 15:30:00+00:00|L,2025-09-04 15:30:00+00:00,L,21851.5,21851.5,21823.214497350593,21823.214497350593,21936.356507948225,21936.356507948225,MATCH
2025-09-04 16:30:00+00:00|RS,2025-09-04 16:30:00+00:00,RS,21852.75,21852.75,21879.624562126977,21879.624562126977,21785.563594682568,21785.563594682568,MATCH
2025-09-04 20:15:00+00:00|L,2025-09-04 20:15:00+00:00,L,22011.0,22011.0,21987.032328658992,21987.032328658992,22082.903014023028,22082.903014023028,MATCH
2025-09-05 15:00:00+00:00|S,2025-09-05 15:00:00+00:00,S,21893.25,21893.25,21931.13404811323,21931.13404811323,21779.597855660315,21779.597855660315,MATCH
2025-09-08 14:45:00+00:00|L,2025-09-08 14:45:00+00:00,L,22179.5,22179.5,22158.191273383334,22158.191273383334,22243.426179849997,22243.426179849997,MATCH
2025-09-08 15:00:00+00:00|RS,2025-09-08 15:00:00+00:00,RS,22193.5,22193.5,22214.692924715477,22214.692924715477,22140.517688211312,22140.517688211312,MATCH
2025-09-08 17:15:00+00:00|S,2025-09-08 17:15:00+00:00,S,22125.25,22125.25,22148.20988127907,22148.20988127907,22056.370356162795,22056.370356162795,MATCH
2025-09-08 17:30:00+00:00|RL,2025-09-08 17:30:00+00:00,RL,22123.25,22123.25,22100.858681669437,22100.858681669437,22179.228295826408,22179.228295826408,MATCH
2025-09-09 16:15:00+00:00|L,2025-09-09 16:15:00+00:00,L,22138.0,22138.0,22111.478072532504,22111.478072532504,22217.56578240249,22217.56578240249,MATCH
2025-09-09 22:00:00+00:00|S,2025-09-09 22:00:00+00:00,S,22228.0,22228.0,22248.73043492623,22248.73043492623,22165.808695221313,22165.808695221313,MATCH
2025-09-09 22:15:00+00:00|RL,2025-09-09 22:15:00+00:00,RL,22217.25,22217.25,22196.969060425643,22196.969060425643,22267.952348935887,22267.952348935887,MATCH
2025-09-10 19:15:00+00:00|S,2025-09-10 19:15:00+00:00,S,22129.5,22129.5,22154.54554516615,22154.54554516615,22054.363364501543,22054.363364501543,MATCH
2025-09-11 14:45:00+00:00|L,2025-09-11 14:45:00+00:00,L,22323.5,22323.5,22296.44002514451,22296.44002514451,22404.67992456647,22404.67992456647,MATCH
2025-09-12 18:00:00+00:00|L,2025-09-12 18:00:00+00:00,L,22444.0,22444.0,22428.24084830398,22428.24084830398,22491.27745508806,22491.27745508806,MATCH
2025-09-12 19:45:00+00:00|RS,2025-09-12 19:45:00+00:00,RS,22448.93030496701,22448.93030496701,22466.444467999227,22466.444467999227,22405.144897386464,22405.144897386464,MATCH
2025-09-15 16:30:00+00:00|S,2025-09-15 16:30:00+00:00,S,22604.0,22604.0,22621.872997448732,22621.872997448732,22550.3810076538,22550.3810076538,MATCH
2025-09-15 16:45:00+00:00|RL,2025-09-15 16:45:00+00:00,RL,22586.0,22586.0,22568.17150236903,22568.17150236903,22630.571244077415,22630.571244077415,MATCH
2025-09-15 19:00:00+00:00|L,2025-09-15 19:00:00+00:00,L,22590.75,22590.75,22573.547704499477,22573.547704499477,22642.35688650157,22642.35688650157,MATCH
2025-09-15 20:15:00+00:00|RS,2025-09-15 20:15:00+00:00,RS,22610.0,22610.0,22627.589093905768,22627.589093905768,22566.02726523558,22566.02726523558,MATCH
2025-09-16 17:15:00+00:00|L,2025-09-16 17:15:00+00:00,L,22612.5,22612.5,22597.210001985357,22597.210001985357,22658.36999404393,22658.36999404393,MATCH
2025-09-16 17:45:00+00:00|RS,2025-09-16 17:45:00+00:00,RS,22614.0,22614.0,22628.640674308543,22628.640674308543,22577.39831422864,22577.39831422864,MATCH
2025-09-16 19:30:00+00:00|S,2025-09-16 19:30:00+00:00,S,22618.5,22618.5,22631.49987666064,22631.49987666064,22579.500370018075,22579.500370018075,MATCH
2025-09-16 20:45:00+00:00|RL,2025-09-16 20:45:00+00:00,RL,22612.5,22612.5,22599.726588614565,22599.726588614565,22644.433528463585,22644.433528463585,MATCH
2025-09-17 15:30:00+00:00|S,2025-09-17 15:30:00+00:00,S,22497.25,22497.25,22517.003759621304,22517.003759621304,22437.988721136087,22437.988721136087,MATCH
2025-09-17 18:15:00+00:00|S,2025-09-17 18:15:00+00:00,S,22521.0,22521.0,22556.01124324856,22556.01124324856,22415.96627025433,22415.96627025433,MATCH
2025-09-17 18:30:00+00:00|RL,2025-09-17 18:30:00+00:00,RL,22400.25,22400.25,22359.0743812692,22359.0743812692,22503.189046827007,22503.189046827007,MATCH
2025-09-18 15:15:00+00:00|L,2025-09-18 15:15:00+00:00,L,22859.75,22859.75,22828.614429511963,22828.614429511963,22953.156711464108,22953.156711464108,MATCH
2025-09-18 16:00:00+00:00|RS,2025-09-18 16:00:00+00:00,RS,22833.81230516158,22833.81230516158,22864.972144214866,22864.972144214866,22755.91270752837,22755.91270752837,MATCH
2025-09-18 19:30:00+00:00|S,2025-09-18 19:30:00+00:00,S,22791.75,22791.75,22815.494627886903,22815.494627886903,22720.516116339295,22720.516116339295,MATCH
2025-09-19 14:45:00+00:00|S,2025-09-19 14:45:00+00:00,S,22840.75,22840.75,22861.636026259697,22861.636026259697,22778.091921220912,22778.091921220912,MATCH
2025-09-22 16:15:00+00:00|L,2025-09-22 16:15:00+00:00,L,23036.624493028485,23036.624493028485,23017.020880865835,23017.020880865835,23095.435329516436,23095.435329516436,MATCH
2025-09-22 19:45:00+00:00|S,2025-09-22 19:45:00+00:00,S,23076.0,23076.0,23092.24826076636,23092.24826076636,23027.25521770091,23027.25521770091,MATCH
2025-09-23 15:15:00+00:00|L,2025-09-23 15:15:00+00:00,L,23035.75,23035.75,23018.878737533378,23018.878737533378,23086.363787399863,23086.363787399863,MATCH
2025-09-23 16:00:00+00:00|RS,2025-09-23 16:00:00+00:00,RS,23024.31484295452,23024.31484295452,23042.43915094984,23042.43915094984,22979.00407296621,22979.00407296621,MATCH
2025-09-23 17:15:00+00:00|S,2025-09-23 17:15:00+00:00,S,22983.489191836197,22983.489191836197,23003.546605834097,23003.546605834097,22923.316949842498,22923.316949842498,MATCH
2025-09-23 18:15:00+00:00|RS,2025-09-23 18:15:00+00:00,RS,22891.735646814705,22891.735646814705,22917.3623922123,22917.3623922123,22827.66878332071,22827.66878332071,MATCH
2025-09-24 15:00:00+00:00|S,2025-09-24 15:00:00+00:00,S,22864.964539758887,22864.964539758887,22884.068637866643,22884.068637866643,22807.652245435613,22807.652245435613,MATCH
2025-09-25 15:30:00+00:00|S,2025-09-25 15:30:00+00:00,S,22764.5,22764.5,22805.37190361715,22805.37190361715,22641.884289148555,22641.884289148555,MATCH
2025-09-26 14:45:00+00:00|L,2025-09-26 14:45:00+00:00,L,22642.25,22642.25,22599.345144144525,22599.345144144525,22770.96456756642,22770.96456756642,MATCH
2025-09-26 15:00:00+00:00|RS,2025-09-26 15:00:00+00:00,RS,22662.654352552603,22662.654352552603,22704.932075846973,22704.932075846973,22556.96004431668,22556.96004431668,MATCH
2025-09-29 15:00:00+00:00|S,2025-09-29 15:00:00+00:00,S,22996.86250483925,22996.86250483925,23019.75756042308,23019.75756042308,22928.177338087746,22928.177338087746,MATCH
2025-09-29 19:15:00+00:00|S,2025-09-29 19:15:00+00:00,S,22885.5,22885.5,22907.790602507735,22907.790602507735,22818.628192476797,22818.628192476797,MATCH
2025-09-29 20:00:00+00:00|RL,2025-09-29 20:00:00+00:00,RL,22904.20067130871,22904.20067130871,22882.566531837325,22882.566531837325,22958.286019987187,22958.286019987187,MATCH
2025-09-30 15:00:00+00:00|L,2025-09-30 15:00:00+00:00,L,22905.25,22905.25,22877.940686982663,22877.940686982663,22987.17793905201,22987.17793905201,MATCH
2025-09-30 15:45:00+00:00|RS,2025-09-30 15:45:00+00:00,RS,22895.93491838833,22895.93491838833,22926.69539513727,22926.69539513727,22819.033726515983,22819.033726515983,MATCH
2025-09-30 18:15:00+00:00|L,2025-09-30 18:15:00+00:00,L,22893.14484474505,22893.14484474505,22862.59146169919,22862.59146169919,22984.8049938826,22984.8049938826,MATCH
2025-10-01 15:45:00+00:00|L,2025-10-01 15:45:00+00:00,L,23008.25,23008.25,22979.51119860261,22979.51119860261,23094.46640419217,23094.46640419217,MATCH
2025-10-01 19:45:00+00:00|S,2025-10-01 19:45:00+00:00,S,23089.0,23089.0,23110.41206450013,23110.41206450013,23024.763806499603,23024.763806499603,MATCH
2025-10-02 15:00:00+00:00|S,2025-10-02 15:00:00+00:00,S,23109.5,23109.5,23133.86138164334,23133.86138164334,23036.415855069983,23036.415855069983,MATCH
2025-10-02 16:00:00+00:00|RL,2025-10-02 16:00:00+00:00,RL,23124.425140571933,23124.425140571933,23097.75898301739,23097.75898301739,23191.090534458297,23191.090534458297,MATCH
2025-10-03 16:00:00+00:00|L,2025-10-03 16:00:00+00:00,L,23221.25,23221.25,23199.319737613023,23199.319737613023,23287.040787160935,23287.040787160935,MATCH
2025-10-03 16:45:00+00:00|RS,2025-10-03 16:45:00+00:00,RS,23206.492668814015,23206.492668814015,23227.717832430702,23227.717832430702,23153.429759772294,23153.429759772294,MATCH
2025-10-03 18:30:00+00:00|L,2025-10-03 18:30:00+00:00,L,23089.25,23089.25,23055.86384369545,23055.86384369545,23189.408468913654,23189.408468913654,MATCH
2025-10-03 19:30:00+00:00|RS,2025-10-03 19:30:00+00:00,RS,23089.5,23089.5,23119.931394411557,23119.931394411557,23013.421513971112,23013.421513971112,MATCH
2025-10-06 20:00:00+00:00|S,2025-10-06 20:00:00+00:00,S,23255.24681196724,23255.24681196724,23273.48330005253,23273.48330005253,23200.53734771138,23200.53734771138,MATCH
2025-10-07 15:30:00+00:00|S,2025-10-07 15:30:00+00:00,S,23139.102503450973,23139.102503450973,23168.522568703134,23168.522568703134,23050.84230769448,23050.84230769448,MATCH
2025-10-07 19:45:00+00:00|L,2025-10-07 19:45:00+00:00,L,23122.5,23122.5,23094.27188982447,23094.27188982447,23207.18433052659,23207.18433052659,MATCH
2025-10-07 20:00:00+00:00|RS,2025-10-07 20:00:00+00:00,RS,23136.0,23136.0,23163.484138020136,23163.484138020136,23067.28965494966,23067.28965494966,MATCH
2025-10-08 19:15:00+00:00|L,2025-10-08 19:15:00+00:00,L,23375.415918539133,23375.415918539133,23357.34523585589,23357.34523585589,23429.627966588876,23429.627966588876,MATCH
2025-10-09 14:45:00+00:00|S,2025-10-09 14:45:00+00:00,S,23327.75,23327.75,23350.633468540585,23350.633468540585,23259.099594378244,23259.099594378244,MATCH
2025-10-09 15:15:00+00:00|RL,2025-10-09 15:15:00+00:00,RL,23304.75,23304.75,23281.03064447266,23281.03064447266,23364.04838881835,23364.04838881835,MATCH
2025-10-09 16:45:00+00:00|RS,2025-10-09 16:45:00+00:00,RS,23318.832606225133,23318.832606225133,23346.074277157255,23346.074277157255,23250.728428894825,23250.728428894825,MATCH
2025-10-09 17:00:00+00:00|S,2025-10-09 17:00:00+00:00,S,23278.0,23278.0,23305.54583729411,23305.54583729411,23195.36248811766,23195.36248811766,MATCH
2025-10-10 15:30:00+00:00|S,2025-10-10 15:30:00+00:00,S,22938.5,22938.5,22999.692483651812,22999.692483651812,22754.92254904456,22754.92254904456,MATCH
2025-10-10 17:30:00+00:00|L,2025-10-10 17:30:00+00:00,L,22785.0,22785.0,22719.487468338295,22719.487468338295,22981.53759498512,22981.53759498512,MATCH
2025-10-10 17:30:00+00:00|RL,2025-10-10 17:30:00+00:00,RL,22785.0,22785.0,22719.487468338295,22719.487468338295,22948.781329154262,22948.781329154262,MATCH
2025-10-13 15:00:00+00:00|S,2025-10-13 15:00:00+00:00,S,22906.0,22906.0,22956.696091243142,22956.696091243142,22753.91172627057,22753.91172627057,MATCH
2025-10-14 15:45:00+00:00|L,2025-10-14 15:45:00+00:00,L,22877.481791176862,22877.481791176862,22823.782709766576,22823.782709766576,23038.57903540772,23038.57903540772,MATCH
2025-10-14 19:45:00+00:00|S,2025-10-14 19:45:00+00:00,S,22834.5,22834.5,22884.324586247592,22884.324586247592,22685.026241257223,22685.026241257223,MATCH
2025-10-15 17:15:00+00:00|S,2025-10-15 17:15:00+00:00,S,22825.0,22825.0,22875.245080491382,22875.245080491382,22674.26475852585,22674.26475852585,MATCH
2025-10-16 14:45:00+00:00|L,2025-10-16 14:45:00+00:00,L,23183.75,23183.75,23146.56538993561,23146.56538993561,23295.30383019317,23295.30383019317,MATCH
2025-10-16 15:00:00+00:00|RS,2025-10-16 15:00:00+00:00,RS,23202.542051991415,23202.542051991415,23240.124189908347,23240.124189908347,23108.58670719908,23108.58670719908,MATCH
2025-10-16 16:30:00+00:00|S,2025-10-16 16:30:00+00:00,S,22939.385020661382,22939.385020661382,22990.556305341037,22990.556305341037,22785.871166622423,22785.871166622423,MATCH
2025-10-16 19:00:00+00:00|RL,2025-10-16 19:00:00+00:00,RL,22833.75,22833.75,22768.494232940135,22768.494232940135,22996.889417649665,22996.889417649665,MATCH
2025-10-17 14:45:00+00:00|S,2025-10-17 14:45:00+00:00,S,22852.080200248773,22852.080200248773,22917.093091373405,22917.093091373405,22657.04152687488,22657.04152687488,MATCH
2025-10-17 17:15:00+00:00|RS,2025-10-17 17:15:00+00:00,RS,22958.869350252487,22958.869350252487,23022.122982422658,23022.122982422658,22800.73526982706,22800.73526982706,MATCH
2025-10-17 18:00:00+00:00|L,2025-10-17 18:00:00+00:00,L,23032.28362335834,23032.28362335834,22970.348567827048,22970.348567827048,23218.088789952217,23218.088789952217,MATCH
2025-10-21 15:00:00+00:00|L,2025-10-21 15:00:00+00:00,L,23363.5,23363.5,23336.979853824883,23336.979853824883,23443.060438525354,23443.060438525354,MATCH
2025-10-21 17:00:00+00:00|RS,2025-10-21 17:00:00+00:00,RS,23384.0,23384.0,23412.719479272386,23412.719479272386,23312.201301819037,23312.201301819037,MATCH
2025-10-21 17:00:00+00:00|S,2025-10-21 17:00:00+00:00,S,23384.0,23384.0,23412.719479272386,23412.719479272386,23297.841562182846,23297.841562182846,MATCH
2025-10-22 14:45:00+00:00|S,2025-10-22 14:45:00+00:00,S,23250.25,23250.25,23287.39659497492,23287.39659497492,23138.810215075235,23138.810215075235,MATCH
2025-10-22 15:15:00+00:00|RL,2025-10-22 15:15:00+00:00,RL,23105.25,23105.25,23062.65931351652,23062.65931351652,23211.726716208697,23211.726716208697,MATCH
2025-10-22 17:15:00+00:00|S,2025-10-22 17:15:00+00:00,S,23002.10227249643,23002.10227249643,23055.430196182,23055.430196182,22842.118501439727,22842.118501439727,MATCH
2025-10-23 15:45:00+00:00|S,2025-10-23 15:45:00+00:00,S,23271.0,23271.0,23310.453622884965,23310.453622884965,23152.639131345102,23152.639131345102,MATCH
2025-10-23 17:45:00+00:00|L,2025-10-23 17:45:00+00:00,L,23356.0,23356.0,23320.370050878977,23320.370050878977,23462.889847363065,23462.889847363065,MATCH
2025-10-24 14:45:00+00:00|L,2025-10-24 14:45:00+00:00,L,23545.25,23545.25,23511.624191189192,23511.624191189192,23646.127426432427,23646.127426432427,MATCH
2025-10-24 15:00:00+00:00|RS,2025-10-24 15:00:00+00:00,RS,23579.25,23579.25,23612.978429610037,23612.978429610037,23494.92892597491,23494.92892597491,MATCH
2025-10-27 14:45:00+00:00|L,2025-10-27 14:45:00+00:00,L,23934.75,23934.75,23915.19246126534,23915.19246126534,23993.42261620398,23993.42261620398,MATCH
2025-10-27 15:00:00+00:00|RS,2025-10-27 15:00:00+00:00,RS,23970.5,23970.5,23990.776643110756,23990.776643110756,23919.80839222311,23919.80839222311,MATCH
2025-10-27 17:45:00+00:00|L,2025-10-27 17:45:00+00:00,L,24003.75,24003.75,23986.766030004896,23986.766030004896,24054.701909985313,24054.701909985313,MATCH
2025-10-28 16:00:00+00:00|L,2025-10-28 16:00:00+00:00,L,24141.756064862395,24141.756064862395,24121.115613142156,24121.115613142156,24203.67742002311,24203.67742002311,MATCH
2025-10-28 18:30:00+00:00|L,2025-10-28 18:30:00+00:00,L,24262.0,24262.0,24241.27480871632,24241.27480871632,24324.175573851044,24324.175573851044,MATCH
2025-10-29 17:45:00+00:00|L,2025-10-29 17:45:00+00:00,L,24331.25,24331.25,24308.652007223656,24308.652007223656,24399.04397832903,24399.04397832903,MATCH
2025-10-29 18:15:00+00:00|RS,2025-10-29 18:15:00+00:00,RS,24325.25,24325.25,24351.346292240825,24351.346292240825,24260.00926939793,24260.00926939793,MATCH
2025-10-29 20:00:00+00:00|L,2025-10-29 20:00:00+00:00,L,24307.5,24307.5,24249.7556785775,24249.7556785775,24480.7329642675,24480.7329642675,MATCH
2025-10-29 20:15:00+00:00|RS,2025-10-29 20:15:00+00:00,RS,24326.75,24326.75,24384.856334178035,24384.856334178035,24181.48416455491,24181.48416455491,MATCH
2025-10-30 16:15:00+00:00|L,2025-10-30 16:15:00+00:00,L,24159.75,24159.75,24107.47380701223,24107.47380701223,24316.578578963312,24316.578578963312,MATCH
2025-10-30 17:15:00+00:00|RS,2025-10-30 17:15:00+00:00,RS,24138.5,24138.5,24188.221448365883,24188.221448365883,24014.196379085297,24014.196379085297,MATCH
2025-10-30 20:15:00+00:00|L,2025-10-30 20:15:00+00:00,L,24089.829943396697,24089.829943396697,24041.835694741138,24041.835694741138,24233.812689363374,24233.812689363374,MATCH
2025-10-31 14:45:00+00:00|L,2025-10-31 14:45:00+00:00,L,24241.75,24241.75,24213.390983794285,24213.390983794285,24326.827048617142,24326.827048617142,MATCH
2025-10-31 15:45:00+00:00|RS,2025-10-31 15:45:00+00:00,RS,24207.393813357437,24207.393813357437,24241.776184618146,24241.776184618146,24121.437885205665,24121.437885205665,MATCH
2025-10-31 18:15:00+00:00|L,2025-10-31 18:15:00+00:00,L,24081.341182799817,24081.341182799817,24043.889195443942,24043.889195443942,24193.697144867427,24193.697144867427,MATCH
2025-11-03 15:45:00+00:00|L,2025-11-03 15:45:00+00:00,L,24165.75,24165.75,24130.778084200523,24130.778084200523,24270.665747398427,24270.665747398427,MATCH
2025-11-03 16:30:00+00:00|RS,2025-11-03 16:30:00+00:00,RS,24155.75,24155.75,24191.372444063934,24191.372444063934,24066.693889840153,24066.693889840153,MATCH
2025-11-04 17:15:00+00:00|S,2025-11-04 17:15:00+00:00,S,23787.0,23787.0,23829.970908086212,23829.970908086212,23658.087275741364,23658.087275741364,MATCH
2025-11-04 19:45:00+00:00|S,2025-11-04 19:45:00+00:00,S,23682.5,23682.5,23724.093031140776,23724.093031140776,23557.720906577677,23557.720906577677,MATCH
2025-11-04 20:15:00+00:00|RL,2025-11-04 20:15:00+00:00,RL,23698.25,23698.25,23657.326034373516,23657.326034373516,23800.559914066213,23800.559914066213,MATCH
2025-11-05 16:30:00+00:00|L,2025-11-05 16:30:00+00:00,L,23831.8844692306,23831.8844692306,23788.720308517488,23788.720308517488,23961.37695136994,23961.37695136994,MATCH
2025-11-05 20:30:00+00:00|S,2025-11-05 20:30:00+00:00,S,23901.56897899481,23901.56897899481,23930.57966099526,23930.57966099526,23814.53693299345,23814.53693299345,MATCH
2025-11-05 23:15:00+00:00|RL,2025-11-05 23:15:00+00:00,RL,23812.17355306557,23812.17355306557,23782.263987073205,23782.263987073205,23886.947468046485,23886.947468046485,MATCH
