trade_id,direction,outcome,net_R,15m_state,15m_strength,15m_score,5m_direction,5m_struct_score,5m_loc_score,5m_react_score,pb_depth_pct,swing_dist_atr,impulse_atr_15m
T58-210779,SHORT,WINNER,2.343091787439631,BEARISH,-2.0,2,NEUTRAL,1,1,1,0.398576512455516,5.885572139303482,2.2114359972609425
T58-047248,SHORT,WINNER,2.3407843137254947,BEARISH,-2.0,2,NEUTRAL,2,0,2,0.017391304347826087,9.558912386706949,2.112403477982491
T58-138017,LONG,WINNER,2.406181398035827,BULLISH,2.0,2,BULLISH,2,0,2,0.05997001499250375,6.19672131147541,1.984443156345868
T58-158557,SHORT,WINNER,2.159538784067003,BEARISH,-1.5,2,NEUTRAL,2,1,2,0.47435897435897434,3.7516339869281046,1.6058168724395685
T58-173947,LONG,WINNER,2.406827309236948,BULLISH,2.0,2,BULLISH,2,0,2,0.1323024054982818,7.52906976744186,1.5573026138683659
T58-025401,LONG,WINNER,2.238486312399368,NEUTRAL,0.5,0,NEUTRAL,2,1,2,0.37142857142857144,7.542857142857143,1.416843994802074
T58-170134,LONG,WINNER,2.052617079889951,BULLISH,2.0,2,NEUTRAL,2,0,2,0.041666666666666664,8.4,1.2295942246651985
T58-015045,LONG,WINNER,2.3611965811965914,BEARISH,-2.0,-2,NEUTRAL,2,0,2,0.9182561307901907,12.296296296296296,4.292624518477239
T58-201674,SHORT,WINNER,2.3308333333333127,BEARISH,-2.0,2,NEUTRAL,2,0,2,0.1013215859030837,7.933333333333333,2.5304095164284264
T58-182222,LONG,WINNER,2.3483660130718955,NEUTRAL,0.5,0,NEUTRAL,2,0,2,0.09169054441260745,22.36,0.9993431396537202
T58-142804,SHORT,WINNER,2.389748811948409,BEARISH,-2.0,2,BEARISH,2,0,2,0.05142857142857143,8.329749103942653,3.534684656380136
T58-021641,SHORT,WINNER,1.7584474885843764,BEARISH,-1.5,2,NEUTRAL,1,1,2,0.391304347826087,5.850746268656716,1.3791227289688635
T58-022930,SHORT,WINNER,1.847791164658482,BEARISH,-2.0,2,NEUTRAL,2,0,2,0.07894736842105263,9.223529411764707,2.5820065303262343
T58-004693,SHORT,WINNER,0.9533333333333334,BEARISH,-2.0,2,NEUTRAL,2,0,2,0.07894736842105263,10.577777777777778,1.2606802466499827
T58-072009,LONG,WINNER,2.353297199638648,TRANSITION,0.0,0,NEUTRAL,2,1,2,0.4293193717277487,6.396551724137931,1.9347615809131222
T58-067942,SHORT,WINNER,2.2715893108297984,BULLISH,2.0,-2,NEUTRAL,2,0,2,0.8388625592417062,0.7400881057268722,2.1523240487038198
T58-222883,LONG,WINNER,2.426846846846843,BULLISH,2.0,2,NEUTRAL,2,0,3,0.02252252252252252,11.836363636363636,2.6253197074833157
T58-090689,SHORT,WINNER,2.2009208103130433,BEARISH,-2.0,2,BEARISH,2,1,2,0.5594405594405595,4.441379310344828,1.6480693596721805
T58-081069,LONG,WINNER,2.2572496263079014,BULLISH,2.0,2,NEUTRAL,2,0,3,0.04433497536945813,12.125,2.8644200329991993
T58-120573,SHORT,WINNER,2.2359349593496436,BEARISH,-2.0,2,BEARISH,2,0,2,0.02631578947368421,7.731343283582089,2.2670883372397412
T58-147729,SHORT,WINNER,2.339366963402581,BEARISH,-2.0,2,BEARISH,2,1,2,0.29914529914529914,6.431372549019608,1.4359389795650308
T58-143337,LONG,WINNER,2.1240740740739223,BULLISH,2.0,2,NEUTRAL,2,0,3,0.029239766081871343,16.02758620689655,1.2949278889071074
T58-218006,LONG,WINNER,2.2735006973499594,NEUTRAL,-0.5,0,BULLISH,2,1,2,0.4879518072289157,5.389671361502348,2.1415596437502202
T58-083381,LONG,WINNER,2.3052757793764718,BULLISH,2.0,2,BULLISH,2,1,3,0.17716535433070865,6.054054054054054,1.733738964422631
T58-002314,LONG,WINNER,0.49506172839362117,BULLISH,1.5,2,BULLISH,2,0,0,0.075,21.583333333333336,1.9776282784711126
T58-159725,LONG,WINNER,2.365339966832478,BEARISH,-1.0,0,BULLISH,2,1,1,0.3291139240506329,3.395209580838323,1.1950610113212496
T58-165130,SHORT,WINNER,1.814767932489788,NEUTRAL,-0.5,0,BULLISH,2,0,3,0.696969696969697,0.6588235294117647,0.9831845688971644
T58-017657,LONG,WINNER,1.6407407407407408,BULLISH,1.5,2,NEUTRAL,2,0,2,0.09523809523809523,10.037735849056604,1.167369290327365
T58-168446,LONG,WINNER,2.1342342342339466,BULLISH,2.0,2,NEUTRAL,2,1,0,0.4794520547945205,4.1889763779527565,2.486785820717669
T58-145243,LONG,WINNER,2.3752688172043013,BULLISH,2.0,2,NEUTRAL,2,0,2,0.05128205128205128,4.457264957264957,1.5222500322321975
T58-151264,SHORT,WINNER,1.3722222222217664,BEARISH,-1.5,2,NEUTRAL,2,1,0,0.5757575757575758,3.791666666666667,0.4994307013351168
T58-083846,LONG,WINNER,1.7877192982454322,BULLISH,2.0,2,NEUTRAL,2,1,1,0.3026315789473684,9.893333333333334,1.5929826400816018
T58-116462,LONG,WINNER,2.2572496263079014,BULLISH,2.0,2,NEUTRAL,2,0,2,0.10714285714285714,7.608695652173913,1.9063862759707682
T58-007365,SHORT,WINNER,2.2980099502487343,BEARISH,-2.0,2,NEUTRAL,2,1,2,0.13432835820895522,16.307116104868914,2.379774030808937
T58-031049,SHORT,WINNER,2.324811218985987,NEUTRAL,0.5,0,BULLISH,2,1,2,0.36363636363636365,3.983739837398374,1.552059596550911
T58-118427,LONG,WINNER,2.4151515151515177,BULLISH,2.0,2,BULLISH,2,0,2,0.04456824512534819,7.0825958702064895,1.6622763874110966
T58-102090,LONG,WINNER,2.2636098981076747,BULLISH,2.0,2,BULLISH,2,0,2,0.011152416356877323,14.836653386454184,1.7856210801110457
T58-153026,LONG,WINNER,1.654166666666923,BULLISH,1.5,2,BULLISH,2,1,0,0.26666666666666666,8.555555555555555,0.8938382353627332
T58-057809,LONG,WINNER,2.2346405228758424,BULLISH,1.5,2,NEUTRAL,2,1,2,0.34177215189873417,8.758620689655173,1.762401930429196
T58-166978,LONG,WINNER,2.4241830065359475,BULLISH,1.0,1,NEUTRAL,2,1,0,0.26014319809069214,5.564102564102564,2.596480049383348
T58-218610,LONG,WINNER,2.3080378250591282,BULLISH,2.0,2,BULLISH,2,0,1,0.11413043478260869,6.796116504854369,1.9569578677022497
T58-089598,SHORT,WINNER,1.4589743589755242,BEARISH,-1.5,2,NEUTRAL,1,0,2,0.6666666666666666,2.6376811594202896,1.2617291815342262
T58-176177,SHORT,WINNER,2.3708035003978085,BEARISH,-1.5,2,NEUTRAL,2,1,2,0.4229390681003584,4.25206611570248,1.9164589634913913
T58-072886,LONG,WINNER,2.415680166147451,BULLISH,1.5,2,NEUTRAL,2,0,0,0.665406427221172,4.192893401015228,1.0193290596661198
T58-029594,LONG,WINNER,1.9241134751772455,BULLISH,2.0,2,BULLISH,2,0,2,0.1038961038961039,9.028037383177569,2.06864197519101
T58-108362,LONG,WINNER,2.476443284015086,BULLISH,2.0,2,BULLISH,2,0,2,0.02289156626506024,9.521174004192872,3.4359157415855
T58-147582,LONG,WINNER,2.3593939393939394,BULLISH,2.0,2,NEUTRAL,2,1,0,0.46107784431137727,9.973614775725594,2.350739864459771
T58-091699,LONG,WINNER,2.42097323600973,BULLISH,2.0,2,BULLISH,2,0,2,0.14012738853503184,3.726153846153846,2.7353514641054697
T58-135751,LONG,WINNER,2.4313028764805362,BULLISH,2.0,2,NEUTRAL,1,1,1,0.42105263157894735,0.7416216216216216,3.745836368836384
T58-106620,LONG,WINNER,2.402637889688236,BULLISH,2.0,2,NEUTRAL,2,0,2,0.02619047619047619,10.063268892794376,4.496734128928983
T58-001964,LONG,WINNER,0.9962962962971067,BULLISH,2.0,2,BULLISH,2,1,3,0.21052631578947367,7.5,1.2848111243951577
T58-039276,SHORT,WINNER,2.272549019607843,BEARISH,-2.0,2,NEUTRAL,2,1,3,0.3902439024390244,7.641921397379912,3.2257383300156186
T58-110984,LONG,WINNER,2.280836707152531,BULLISH,2.0,2,NEUTRAL,2,1,2,0.20675105485232068,5.6491228070175445,0.8489134335777744
T58-022719,SHORT,WINNER,1.7375586854462177,BEARISH,-2.0,2,NEUTRAL,2,1,0,0.3037974683544304,16.56338028169014,2.129014650882196
T58-204164,SHORT,WINNER,2.3087161366312787,BEARISH,-2.0,2,BEARISH,2,1,2,0.2346368715083799,5.10948905109489,2.2561474023263552
T58-133650,LONG,WINNER,2.3369477911646874,BULLISH,2.0,2,NEUTRAL,2,1,2,0.36771300448430494,6.0,1.729522961830215
T58-201877,LONG,WINNER,2.2041894353367883,BULLISH,1.5,2,BULLISH,2,0,2,0.11060948081264109,29.340425531914892,1.473563858024357
T58-083085,LONG,WINNER,2.3629535864979103,BULLISH,2.0,2,NEUTRAL,2,0,2,0.06666666666666667,10.919220055710307,2.5501631099991267
T58-078496,SHORT,WINNER,2.416717948717946,BEARISH,-2.0,2,NEUTRAL,2,0,2,0.03644646924829157,9.209953343701399,5.798991451196643
T58-187658,SHORT,WINNER,2.384082798001418,BEARISH,-1.0,1,NEUTRAL,2,1,2,0.44036697247706424,3.6129032258064515,2.244284352170571
T58-058102,LONG,WINNER,2.2422222222222223,BULLISH,2.0,2,NEUTRAL,1,1,2,0.29577464788732394,5.4953271028037385,2.3395761873132725
T58-162307,LONG,WINNER,2.171919191919346,BULLISH,2.0,2,NEUTRAL,2,1,2,0.43902439024390244,4.666666666666667,1.8532367520372028
T58-124006,LONG,WINNER,2.2409888357256538,BULLISH,1.5,2,BULLISH,2,0,2,0.039711191335740074,16.857142857142858,1.3143469848778364
T58-009338,LONG,WINNER,1.847791164658482,BULLISH,2.0,2,BULLISH,2,0,1,0.11458333333333333,4.715789473684211,1.1387303467056464
T58-170463,LONG,WINNER,2.1699186991868356,BULLISH,2.0,2,BULLISH,2,1,2,0.3609467455621302,3.9447513812154695,1.9748471036889315
T58-075483,SHORT,WINNER,2.116075650118256,BEARISH,-2.0,2,NEUTRAL,2,1,0,0.2786885245901639,4.555555555555555,1.5283137469165016
T58-052106,SHORT,WINNER,1.4385620915040755,BEARISH,-2.0,2,NEUTRAL,2,0,2,0.6111111111111112,1.0769230769230769,3.4314975995062342
T58-074245,LONG,WINNER,2.30871613663137,BULLISH,2.0,2,NEUTRAL,2,0,0,0.06306306306306306,15.062068965517241,2.112891641797086
T58-004112,LONG,WINNER,2.165843621399217,BULLISH,1.5,2,BULLISH,2,1,1,0.2064516129032258,9.959731543624162,1.587816772240871
T58-109464,SHORT,WINNER,2.353297199638648,NEUTRAL,-0.5,0,BEARISH,2,1,3,0.5590551181102362,10.431372549019608,2.0105938028782595
T58-162814,LONG,WINNER,2.4015757575757712,BEARISH,-2.0,-2,NEUTRAL,2,0,2,0.7484008528784648,7.030837004405286,5.689789821084703
T58-041925,LONG,WINNER,1.8316872427984339,BEARISH,-1.5,-2,NEUTRAL,1,0,0,0.6328125,6.092592592592593,1.2298619621199627
T58-015636,LONG,WINNER,1.7039215686277918,BULLISH,1.5,2,NEUTRAL,2,1,2,0.22807017543859648,49.97222222222222,0.9656967970052415
T58-147130,LONG,WINNER,2.35828970331586,BULLISH,2.0,2,NEUTRAL,2,0,2,0.0176678445229682,10.10909090909091,1.9432936397483693
T58-083612,SHORT,WINNER,2.385553206483425,BEARISH,-2.0,2,NEUTRAL,2,0,2,0.06666666666666667,7.5588235294117645,3.7979971787462987
T58-113816,SHORT,WINNER,2.280836707152531,BEARISH,-2.0,2,BEARISH,2,1,2,0.22149837133550487,8.75,1.637427726380638
T58-098262,LONG,WINNER,2.303151515151543,BULLISH,2.0,2,NEUTRAL,2,2,2,0.44528301886792454,8.365853658536585,2.702447582336472
T58-127821,SHORT,WINNER,2.385310734463291,BEARISH,-2.0,2,NEUTRAL,2,0,2,0.10270270270270271,10.038876889848813,3.163403328250407
T58-179898,SHORT,WINNER,2.3308333333333127,BEARISH,-1.0,1,NEUTRAL,2,0,0,0.6381909547738693,0.7687861271676301,1.82351160615691
T58-087453,LONG,WINNER,2.1077294685989236,BULLISH,1.5,2,NEUTRAL,2,0,2,0.0945945945945946,22.15748031496063,1.0140229128057638
T58-199709,SHORT,WINNER,2.4140740740740743,NEUTRAL,0.5,0,BULLISH,2,0,0,0.9151061173533084,1.535483870967742,2.2887381146748704
T58-014855,SHORT,WINNER,2.101960784313697,BEARISH,-1.5,2,NEUTRAL,1,1,1,0.32608695652173914,6.06993006993007,1.9111039863537378
T58-079865,LONG,WINNER,1.6671794871799843,BULLISH,1.5,2,NEUTRAL,2,1,2,0.47058823529411764,3.352112676056338,0.5885717173749675
T58-116302,SHORT,WINNER,2.3830813534917255,BEARISH,-2.0,2,NEUTRAL,2,1,2,0.3071253071253071,8.582608695652175,2.6075559771249037
T58-025451,SHORT,WINNER,2.199259259259308,BEARISH,-1.5,2,NEUTRAL,2,0,3,0.6153846153846154,6.1340206185567006,0.7064135054068796
T58-113951,LONG,WINNER,2.392164674634786,BULLISH,2.0,2,NEUTRAL,2,0,2,0.046511627906976744,8.33609958506224,3.569439158320904
T58-120435,LONG,WINNER,2.405526468877251,NEUTRAL,0.5,0,NEUTRAL,2,0,1,0.6627906976744186,7.331828442437923,1.9673260204897376
T58-223008,SHORT,WINNER,2.3879227053140095,BEARISH,-2.0,2,NEUTRAL,2,1,2,0.4304635761589404,8.32258064516129,1.5873120767730564
T58-166601,LONG,WINNER,2.2446540880503614,TRANSITION,0.0,0,NEUTRAL,2,0,3,0.6963855421686747,2.774193548387097,0.7357427210388058
T58-081075,LONG,WINNER,2.3426356589147375,BULLISH,2.0,2,BULLISH,2,1,2,0.21532846715328466,7.859007832898172,2.0127346249627194
T58-201476,SHORT,WINNER,2.121445221445016,BEARISH,-2.0,2,NEUTRAL,2,0,2,0.1092436974789916,9.454545454545455,1.235950264569525
T58-135163,SHORT,WINNER,2.4222222222222287,NEUTRAL,-0.5,0,BEARISH,2,1,2,0.40852130325814534,3.3939393939393936,1.1310062638715255
T58-034195,SHORT,WINNER,2.332404540763684,BULLISH,1.0,0,BULLISH,2,1,0,0.4297872340425532,5.583333333333333,2.3761861536198654
T58-164061,LONG,WINNER,2.394270833333309,BULLISH,2.0,2,NEUTRAL,2,1,1,0.4952681388012618,6.5625,2.115055181123796
T58-008837,SHORT,WINNER,1.715458937197847,BEARISH,-2.0,2,NEUTRAL,1,0,2,0.04081632653061224,9.4,1.5834655324198386
T58-008689,SHORT,WINNER,2.345773979107321,BEARISH,-2.0,2,NEUTRAL,2,0,1,0.6127659574468085,3.780415430267062,1.5754794312094125
T58-098938,SHORT,WINNER,2.116075650118256,BEARISH,-1.0,1,NEUTRAL,2,1,2,0.29473684210526313,6.453900709219858,1.544184039227317
T58-172112,SHORT,WINNER,1.8233333333326769,BEARISH,-2.0,2,NEUTRAL,2,0,2,0.12903225806451613,6.615384615384615,2.5277449884219347
T58-029828,LONG,WINNER,2.3845771144278607,BULLISH,2.0,2,BULLISH,2,1,2,0.2897196261682243,2.9411764705882355,3.1342962661654017
T58-117117,LONG,WINNER,2.4611390284757118,BULLISH,2.0,2,NEUTRAL,2,0,2,0.10920436817472699,4.13550135501355,3.9951317306952068
T58-028945,SHORT,WINNER,1.905128205128205,BEARISH,-1.5,2,BEARISH,2,1,2,0.19148936170212766,5.846153846153846,1.710220918356942
T58-026049,SHORT,WINNER,2.059891598916024,BULLISH,1.5,-2,NEUTRAL,2,1,0,0.47126436781609193,26.690647482014388,1.126329205095785
T58-060761,SHORT,WINNER,2.434935897435896,BEARISH,-2.0,2,BEARISH,2,1,3,0.16243654822335024,5.668711656441718,1.2608996800381553
T58-033064,SHORT,WINNER,1.891760299625667,BULLISH,1.0,0,NEUTRAL,2,0,0,0.6792452830188679,0.5753424657534246,1.2332270833605745
T58-222779,SHORT,WINNER,2.415284298382895,BEARISH,-2.0,2,BEARISH,2,0,2,0.07547169811320754,9.125766871165645,2.3495819700451226
T58-100903,LONG,WINNER,2.3403146509341473,BULLISH,2.0,2,NEUTRAL,2,0,2,0.04065040650406504,9.746312684365781,2.904259421528396
T58-124155,LONG,WINNER,2.3253763440860435,BULLISH,2.0,2,BULLISH,2,0,2,0.0321285140562249,5.8175675675675675,2.3382702828162087
T58-206433,SHORT,WINNER,2.368608414239519,BEARISH,-2.0,2,NEUTRAL,2,1,2,0.31805929919137466,6.306603773584906,1.6350665605944257
T58-101643,SHORT,WINNER,1.5177177177175187,BEARISH,-1.5,2,NEUTRAL,2,1,0,0.16666666666666666,4.128686327077748,1.7744128701576618
T58-167366,LONG,WINNER,2.21358024691358,BULLISH,2.0,2,BULLISH,2,0,2,0.03968253968253968,8.77720207253886,2.483175438726548
T58-105374,LONG,WINNER,2.092982456140351,BULLISH,1.0,1,NEUTRAL,2,0,0,0.6914893617021277,2.5040650406504064,1.0033669804928091
T58-018227,SHORT,WINNER,1.7039215686277918,BEARISH,-2.0,2,NEUTRAL,2,1,1,0.3780487804878049,8.927536231884057,1.6000133063831918
T58-145722,SHORT,WINNER,2.1777777777777776,BEARISH,-2.0,2,NEUTRAL,2,0,2,0.08130081300813008,9.144508670520231,2.7746883069994985
T58-155824,LONG,WINNER,1.891760299625203,BULLISH,2.0,2,BULLISH,2,1,1,0.18181818181818182,10.266666666666667,1.420672332536768
T58-091459,SHORT,WINNER,2.1484848484848484,BEARISH,-1.5,2,NEUTRAL,2,1,0,0.27848101265822783,5.473684210526316,1.3844470274197154
T58-121328,LONG,WINNER,2.41710056151098,BULLISH,1.0,1,NEUTRAL,2,1,2,0.4742647058823529,7.11190053285968,2.0907018004100224
T58-201879,LONG,WINNER,2.290180878553066,BULLISH,1.0,1,BULLISH,2,1,3,0.20353982300884957,24.582159624413148,1.3662979949141807
T58-070903,LONG,WINNER,2.3692431561996843,BULLISH,2.0,2,BULLISH,2,0,2,0.10377358490566038,9.540469973890339,3.277764160392277
T58-144165,LONG,WINNER,2.0803617571061324,BULLISH,2.0,2,NEUTRAL,2,0,2,0.11392405063291139,6.666666666666667,1.790001825877223
T58-025126,LONG,WINNER,2.3183445190156657,BULLISH,2.0,2,NEUTRAL,2,0,3,0.10569105691056911,9.80891719745223,2.522412164471264
T58-196875,LONG,WINNER,2.1133333333333333,BULLISH,2.0,2,NEUTRAL,1,1,0,0.1504424778761062,9.6,1.5516271861990778
T58-193101,LONG,WINNER,2.419564140663681,BEARISH,-1.0,0,BEARISH,2,1,3,0.48366013071895425,3.494470774091627,1.6387190493261294
T58-209949,SHORT,WINNER,2.048888888888451,BEARISH,-2.0,2,NEUTRAL,2,1,0,0.46296296296296297,6.470588235294118,1.7330994407619624
T58-132672,SHORT,WINNER,2.3398422090729967,BEARISH,-2.0,2,BULLISH,2,1,2,0.24691358024691357,7.278409090909091,1.7917549681692666
T58-024129,SHORT,WINNER,1.715458937197847,BEARISH,-2.0,2,BEARISH,2,0,1,0.06349206349206349,7.065420560747663,3.37174365574392
T58-199222,LONG,WINNER,2.259407407407283,BULLISH,1.5,2,NEUTRAL,1,1,0,0.42962962962962964,3.452054794520548,0.9902205770436248
T58-049549,SHORT,WINNER,2.0166666666666666,BEARISH,-1.0,1,BULLISH,2,1,0,0.41509433962264153,6.508771929824562,1.481810274902519
T58-096932,LONG,WINNER,2.146187363834378,BULLISH,2.0,2,NEUTRAL,2,1,3,0.4065934065934066,4.554216867469879,1.9546639463484665
T58-005827,LONG,WINNER,1.5824858757060638,BULLISH,2.0,2,NEUTRAL,2,1,3,0.25,10.08,2.5353823018332626
T58-004200,SHORT,WINNER,2.1292237442921884,BEARISH,-1.5,2,NEUTRAL,2,1,3,0.5802469135802469,6.102564102564103,1.9407466553157793
T58-107068,SHORT,WINNER,2.375840978593283,BEARISH,-2.0,2,NEUTRAL,2,1,1,0.44642857142857145,5.166666666666667,1.4491641167584903
T58-127552,LONG,WINNER,2.379703703703714,BEARISH,-2.0,-2,NEUTRAL,2,0,0,0.7592592592592593,3.157175398633257,1.4510189792088657
T58-125068,LONG,WINNER,2.389748811948409,BULLISH,2.0,2,BEARISH,2,1,2,0.16581632653061223,9.267206477732794,2.3085210314640525
T58-199757,LONG,WINNER,1.9531986531980103,BULLISH,2.0,2,BULLISH,2,0,2,0.11627906976744186,9.525773195876289,1.421919224592543
T58-087693,SHORT,WINNER,2.346212121212138,BEARISH,-2.0,2,NEUTRAL,2,0,2,0.07851239669421488,8.25925925925926,2.5088118014864578
T58-172426,SHORT,WINNER,2.335959595959538,BEARISH,-2.0,2,BEARISH,2,0,2,0.046511627906976744,9.344999999999999,4.555879097640582
T58-100569,SHORT,WINNER,2.395090439276478,BEARISH,-2.0,2,BEARISH,2,0,3,0.014545454545454545,6.178030303030303,2.8411089237199723
T58-206281,SHORT,WINNER,2.4035056446820953,BEARISH,-2.0,2,NEUTRAL,2,0,1,0.13707165109034267,7.262172284644194,2.2338187695053646
T58-137173,SHORT,WINNER,2.169918699187109,BEARISH,-2.0,2,NEUTRAL,2,0,3,0.0423728813559322,7.357142857142857,1.7529387024202492
T58-153678,LONG,WINNER,2.410077519379845,BULLISH,2.0,2,NEUTRAL,2,0,2,0.10476190476190476,6.16875,1.666213721448216
T58-102708,SHORT,WINNER,2.3910798122065726,BEARISH,-2.0,2,NEUTRAL,2,0,2,0.015625,6.863813229571984,2.932516940799255
T58-060805,LONG,WINNER,2.4320786281890405,TRANSITION,0.0,0,NEUTRAL,2,1,2,0.2238033635187581,12.574850299401197,1.0964319020660025
T58-190993,SHORT,WINNER,2.4329202808756745,BEARISH,-2.0,2,BEARISH,2,1,0,0.20683111954459202,12.587322121604139,1.9411750210041403
T58-076802,LONG,WINNER,2.3604810996563783,BULLISH,2.0,2,NEUTRAL,2,0,2,0.02819548872180451,17.653658536585368,2.802000869823251
T58-148261,LONG,WINNER,1.877777777778194,BULLISH,2.0,2,NEUTRAL,1,1,2,0.45614035087719296,3.6842105263157894,0.4839423316934185
T58-065116,SHORT,WINNER,2.317117117117141,BEARISH,-2.0,2,NEUTRAL,2,0,2,0.04782608695652174,9.492260061919504,1.3932379788580844
T58-006711,LONG,WINNER,0.9962962962971067,BULLISH,2.0,2,NEUTRAL,2,1,2,0.42857142857142855,4.9411764705882355,1.4732388102259664
T58-131826,LONG,WINNER,2.3567901234567903,BULLISH,2.0,2,BULLISH,2,0,2,0.0811965811965812,5.351800554016621,2.3420998833885736
T58-078856,LONG,WINNER,1.7481481481485535,TRANSITION,0.0,0,NEUTRAL,1,1,1,0.24615384615384617,8.683544303797468,1.2030642892442465
T58-060916,SHORT,WINNER,2.4758009238563554,BEARISH,-2.0,2,NEUTRAL,2,0,2,0.0026785714285714286,5.555653321601408,3.129584362804831
T58-170427,SHORT,WINNER,2.1077294685989236,BEARISH,-2.0,2,BEARISH,2,1,2,0.19727891156462585,7.941520467836257,1.383525769754973
T58-056650,SHORT,WINNER,2.0703703703703704,BULLISH,1.0,0,NEUTRAL,1,1,3,0.38311688311688313,10.991735537190083,1.3925169378779354
T58-018104,LONG,WINNER,2.222393162393135,BULLISH,2.0,2,BULLISH,2,0,3,0.1223021582733813,8.010309278350515,1.4326458084500338
T58-076533,SHORT,WINNER,2.232013201320106,TRANSITION,0.0,0,NEUTRAL,1,1,0,0.31756756756756754,2.03,0.941059749693623
T58-174507,LONG,WINNER,2.402637889688236,BULLISH,2.0,2,BULLISH,2,0,2,0.044142614601018676,10.532588454376164,2.7604774255420224
T58-060674,SHORT,WINNER,2.4606303030303027,BEARISH,-2.0,2,BEARISH,2,0,2,0.060126582278481014,10.436191762322755,4.765669760994788
T58-122131,LONG,WINNER,2.1870905587667893,BULLISH,2.0,2,BULLISH,2,0,2,0.047619047619047616,7.843373493975903,2.9418935875241985
T58-097629,SHORT,WINNER,2.1678936605317762,BEARISH,-2.0,2,NEUTRAL,2,0,2,0.13333333333333333,8.878048780487806,2.772426440821883
T58-121832,LONG,WINNER,2.453009259259257,BULLISH,2.0,2,NEUTRAL,2,1,1,0.170182841068917,7.408071748878924,6.174564582626483
T58-086118,LONG,WINNER,2.279945799458012,BULLISH,2.0,2,NEUTRAL,2,0,2,0.008645533141210375,33.41935483870967,1.9061195513006692
T58-029748,SHORT,WINNER,2.199259259259308,BEARISH,-2.0,2,NEUTRAL,2,1,2,0.23577235772357724,6.714285714285714,1.681461821733588
T58-173219,LONG,WINNER,2.2561561561561136,BULLISH,1.5,2,BULLISH,2,1,1,0.16379310344827586,10.466019417475728,0.6690552446577532
T58-211639,LONG,WINNER,2.3988161993769324,BULLISH,2.0,2,NEUTRAL,2,0,2,0.14358974358974358,12.429906542056074,1.3696161585765463
T58-170190,LONG,WINNER,2.404694835680732,TRANSITION,0.0,0,NEUTRAL,2,1,1,0.5963302752293578,4.415770609318996,1.8486230744388537
T58-109288,LONG,WINNER,2.424814814814813,BULLISH,2.0,2,BULLISH,2,0,1,0.08783783783783784,8.4375,2.2145730862323383
T58-122554,SHORT,WINNER,2.4438450899031787,BEARISH,-2.0,2,NEUTRAL,2,0,2,0.013422818791946308,5.375,2.625715301124833
T58-074453,LONG,WINNER,2.3593939393939394,BULLISH,2.0,2,NEUTRAL,2,0,2,0.037037037037037035,10.240409207161125,3.102872482720821
T58-025252,LONG,WINNER,1.9531986531987604,BULLISH,2.0,2,NEUTRAL,2,0,2,0.14285714285714285,7.065420560747663,1.6217773220198792
T58-212545,LONG,WINNER,2.355258467023143,BULLISH,2.0,2,BULLISH,2,1,3,0.18541033434650456,8.469525959367946,1.4018395044049643
T58-136891,LONG,WINNER,2.171919191919076,BULLISH,2.0,2,BULLISH,2,0,2,0.04081632653061224,11.899999999999999,1.978125323782756
T58-089979,LONG,WINNER,2.2422222222222223,NEUTRAL,-0.5,0,NEUTRAL,1,1,1,0.45,1.588235294117647,1.0118301151756
T58-019338,LONG,WINNER,1.7584474885843764,BULLISH,1.5,2,NEUTRAL,1,1,2,0.2553191489361702,10.652173913043478,1.7460912446804522
T58-035008,LONG,WINNER,1.814767932489199,BULLISH,2.0,2,NEUTRAL,2,0,1,0.05714285714285714,12.32,2.318634769459759
T58-175877,LONG,WINNER,2.1133333333333333,BULLISH,2.0,2,NEUTRAL,2,1,1,0.35514018691588783,4.375,1.206802057826931
