trade_id,direction,system,A_eventual_5m,B_at_horizon_5m,A_eventual_10m,B_at_horizon_10m,A_eventual_15m,B_at_horizon_15m,A_eventual_30m,B_at_horizon_30m,A_eventual_60m,B_at_horizon_60m,C_target_before_stop,D_stop_before_target
D-032130,LONG,D,True,True,True,False,True,False,True,True,True,False,False,True
D-013298,LONG,D,True,True,True,False,True,False,True,False,True,False,False,True
D-010045,SHORT,D,True,False,True,False,True,False,True,False,True,True,True,False
D-046127,LONG,D,True,False,True,True,True,False,True,False,True,False,False,True
D-046281,SHORT,D,False,True,False,True,False,True,False,True,False,True,False,True
D-028652,SHORT,D,True,False,True,False,True,False,True,False,True,False,False,True
D-025901,SHORT,D,True,False,True,True,True,False,True,True,True,True,False,True
D-015036,LONG,D,True,False,True,False,True,False,True,False,True,True,False,True
D-038280,LONG,D,False,False,True,True,True,True,True,True,True,True,False,True
D-030321,SHORT,D,False,True,True,False,True,True,True,True,True,True,False,True
D-000885,SHORT,D,False,True,False,True,False,True,False,True,False,True,False,True
D-007683,LONG,D,False,False,True,True,True,True,True,True,True,False,False,True
D-042007,LONG,D,False,False,False,False,False,False,False,False,True,False,False,True
D-006542,SHORT,D,True,False,True,True,True,True,True,False,True,True,False,True
D-043176,LONG,D,True,False,True,True,True,True,True,True,True,False,False,True
D-016257,SHORT,D,True,False,True,True,True,False,True,True,True,False,True,False
D-008505,LONG,D,True,False,True,False,True,False,True,False,True,True,False,True
D-022653,LONG,D,True,True,True,True,True,True,True,True,True,True,True,False
D-029230,LONG,D,True,False,True,True,True,True,True,False,True,False,False,True
D-037241,SHORT,D,True,False,True,False,True,True,True,True,True,True,True,False
D-004846,SHORT,D,True,False,True,False,True,False,True,False,True,True,True,False
D-006195,LONG,D,False,False,False,False,False,False,False,False,False,False,False,True
D-010537,SHORT,D,False,True,False,False,True,True,True,True,True,False,False,True
D-038632,LONG,D,False,False,False,False,False,False,True,True,True,False,False,True
D-023138,LONG,D,True,True,True,True,True,True,True,False,True,False,True,False
D-044502,LONG,D,True,True,True,True,True,True,True,False,True,True,False,True
D-010076,SHORT,D,True,False,True,False,True,False,True,False,True,False,False,True
D-019710,LONG,D,True,True,True,True,True,True,True,False,True,False,False,True
D-043975,SHORT,D,False,True,False,True,False,True,True,True,True,False,False,True
D-028898,LONG,D,False,False,False,False,False,False,False,False,False,False,False,True
D-023289,SHORT,D,True,False,True,False,True,False,True,False,True,False,True,False
D-023569,SHORT,D,True,True,True,True,True,False,True,False,True,False,False,True
D-008384,LONG,D,True,True,True,True,True,True,True,True,True,True,True,False
D-040790,LONG,D,True,True,True,True,True,True,True,True,True,True,False,True
D-030396,LONG,D,True,False,True,False,True,False,True,True,True,True,False,True
D-046841,SHORT,D,True,False,True,False,True,False,True,False,True,False,False,True
D-003859,LONG,D,True,True,True,True,True,True,True,True,True,True,True,False
D-017118,SHORT,D,True,False,True,False,True,False,True,False,True,False,False,True
D-045405,SHORT,D,True,False,True,False,True,False,True,False,True,False,True,False
D-039559,LONG,D,True,True,True,True,True,True,True,False,True,False,False,True
D-029702,LONG,D,True,True,True,True,True,True,True,True,True,True,True,False
D-023204,SHORT,D,False,True,False,True,False,True,False,True,False,True,False,True
D-010690,SHORT,D,False,True,True,True,True,False,True,False,True,True,False,True
D-027311,SHORT,D,True,False,True,False,True,False,True,False,True,False,False,True
D-045357,SHORT,D,False,True,False,False,True,False,True,True,True,False,False,True
D-011661,LONG,D,True,False,True,True,True,False,True,True,True,True,False,True
D-030546,SHORT,D,False,True,False,True,False,True,True,False,True,True,False,True
D-041386,LONG,D,False,False,False,False,False,False,False,False,False,False,False,True
D-014312,SHORT,D,False,True,False,True,False,True,False,True,False,True,False,True
D-007221,LONG,D,True,True,True,False,True,True,True,True,True,True,True,False
D-025837,LONG,D,True,True,True,False,True,False,True,False,True,False,False,True
D-000199,LONG,D,True,True,True,False,True,False,True,True,True,True,False,True
D-036695,SHORT,D,True,False,True,True,True,True,True,False,True,False,True,False
D-006194,SHORT,D,True,False,True,True,True,False,True,True,True,False,False,True
D-005763,LONG,D,True,True,True,True,True,True,True,True,True,True,False,True
D-003987,LONG,D,False,False,False,False,False,False,False,False,True,True,False,True
D-025719,LONG,D,True,True,True,True,True,True,True,True,True,True,False,True
D-010759,SHORT,D,True,True,True,True,True,True,True,True,True,True,False,True
D-013853,LONG,D,False,False,True,False,True,True,True,True,True,True,False,True
D-046938,SHORT,D,True,False,True,True,True,True,True,True,True,True,True,False
D-006770,SHORT,D,True,False,True,False,True,False,True,False,True,True,True,False
D-024955,LONG,D,False,False,True,False,True,False,True,False,True,False,False,True
D-016931,LONG,D,True,True,True,True,True,False,True,True,True,True,False,True
D-041341,LONG,D,False,False,False,False,False,False,False,False,False,False,False,True
D-026948,SHORT,D,False,True,False,True,False,True,False,True,False,True,False,True
D-012385,LONG,D,False,False,False,False,False,False,True,True,True,True,False,True
D-046326,SHORT,D,True,False,True,False,True,False,True,False,True,False,True,False
D-014223,LONG,D,False,False,False,False,False,False,False,False,False,False,False,True
D-010485,LONG,D,False,False,False,False,False,False,False,False,False,False,False,True
D-031867,SHORT,D,False,True,False,True,False,True,False,True,False,True,False,True
D-014303,LONG,D,False,False,False,False,False,False,False,False,False,False,False,True
D-022990,SHORT,D,False,True,True,False,True,False,True,False,True,False,False,True
D-032969,SHORT,D,True,False,True,False,True,False,True,False,True,False,True,False
D-045057,LONG,D,True,True,True,False,True,True,True,False,True,False,True,False
D-027081,SHORT,D,False,True,False,True,True,False,True,False,True,False,False,True
D-041553,LONG,D,True,False,True,False,True,False,True,False,True,False,False,True
D-032720,SHORT,D,False,True,False,True,True,True,True,False,True,False,False,True
D-003036,LONG,D,True,False,True,True,True,True,True,False,True,False,False,True
D-045602,SHORT,D,True,False,True,False,True,False,True,False,True,False,False,True
D-039626,LONG,D,True,True,True,True,True,True,True,False,True,False,True,False
D-021589,SHORT,D,True,False,True,False,True,True,True,True,True,False,False,True
D-002768,SHORT,D,False,True,False,True,False,True,False,True,False,True,False,True
D-023115,SHORT,D,True,False,True,False,True,False,True,True,True,False,False,True
D-019371,LONG,D,True,False,True,False,True,False,True,True,True,True,False,True
D-025362,LONG,D,False,False,False,False,True,False,True,False,True,True,False,True
D-013843,SHORT,D,True,False,True,False,True,True,True,True,True,True,False,True
D-040974,SHORT,D,False,False,True,False,True,False,True,True,True,True,False,True
D-010408,LONG,D,True,True,True,True,True,True,True,True,True,True,True,False
D-000352,LONG,D,True,True,True,True,True,True,True,True,True,False,False,True
D-038017,LONG,D,False,False,False,False,True,False,True,False,True,False,False,True
D-003733,LONG,D,False,False,False,False,True,True,True,True,True,False,False,True
D-031348,SHORT,D,False,False,True,False,True,False,True,True,True,True,False,True
D-008226,LONG,D,True,False,True,True,True,True,True,True,True,True,False,True
D-033248,LONG,D,True,True,True,False,True,False,True,True,True,False,False,True
D-027090,SHORT,D,True,True,True,True,True,True,True,True,True,True,False,True
D-028357,SHORT,D,True,False,True,False,True,False,True,True,True,False,False,True
D-036529,LONG,D,True,False,True,False,True,False,True,False,True,False,True,False
D-042902,LONG,D,False,False,False,False,False,False,True,True,True,True,False,True
D-013677,SHORT,D,False,True,False,True,False,True,False,True,False,True,False,True
D-017127,LONG,D,False,False,False,False,False,False,False,False,False,False,False,True
D-006374,LONG,D,False,False,False,False,False,False,True,False,True,False,False,True
D-030508,LONG,D,False,False,False,False,True,True,True,True,True,False,False,True
D-014262,SHORT,D,True,False,True,False,True,True,True,True,True,True,False,True
D-019636,LONG,D,False,False,False,False,False,False,False,False,False,False,False,True
D-032910,LONG,D,True,True,True,False,True,True,True,False,True,True,True,False
D-037087,SHORT,D,False,True,False,True,False,True,True,True,True,False,False,True
D-018120,SHORT,D,True,True,True,True,True,True,True,False,True,True,False,True
D-036038,SHORT,D,True,True,True,True,True,True,True,True,True,True,False,True
D-041013,SHORT,D,True,True,True,False,True,True,True,True,True,True,False,True
D-032445,LONG,D,True,False,True,False,True,False,True,False,True,False,False,True
D-031761,LONG,D,True,True,True,True,True,False,True,True,True,True,True,False
D-034810,LONG,D,True,True,True,False,True,False,True,True,True,False,False,True
D-022528,LONG,D,True,True,True,True,True,True,True,True,True,True,True,False
D-020178,LONG,D,True,True,True,True,True,True,True,True,True,True,True,False
D-034677,LONG,D,True,False,True,True,True,False,True,False,True,False,False,True
D-036052,LONG,D,True,True,True,True,True,False,True,True,True,True,False,True
D-009539,LONG,D,True,True,True,False,True,False,True,False,True,False,True,False
D-036845,LONG,D,False,False,False,False,False,False,True,True,True,False,False,True
D-036210,LONG,D,True,True,True,True,True,True,True,True,True,True,True,False
D-035169,SHORT,D,True,False,True,False,True,False,True,False,True,True,False,True
D-021871,LONG,D,False,False,False,False,False,False,False,False,False,False,False,True
D-014151,LONG,D,False,False,False,False,False,False,False,False,False,False,False,True
D-006130,SHORT,D,True,False,True,False,True,False,True,False,True,False,True,False
D-027613,SHORT,D,True,False,True,False,True,True,True,True,True,True,True,False
D-007450,SHORT,D,True,False,True,True,True,True,True,False,True,False,False,True
D-018776,LONG,D,False,False,False,False,False,False,True,False,True,False,False,True
D-039942,LONG,D,True,True,True,False,True,False,True,False,True,True,False,True
D-029457,SHORT,D,True,False,True,False,True,False,True,False,True,False,True,False
D-033690,LONG,D,False,False,False,False,False,False,False,False,False,False,False,True
D-019248,LONG,D,True,True,True,True,True,True,True,True,True,False,False,True
D-020629,LONG,D,False,False,False,False,False,False,False,False,False,False,False,True
D-046875,SHORT,D,True,True,True,False,True,False,True,False,True,True,False,True
D-031297,LONG,D,False,False,False,False,False,False,True,False,True,False,False,True
D-011301,SHORT,D,True,False,True,False,True,True,True,True,True,False,False,True
D-005518,LONG,D,True,False,True,False,True,True,True,True,True,True,False,True
D-013996,SHORT,D,False,True,False,True,True,False,True,True,True,True,False,True
D-036796,LONG,D,False,False,False,False,False,False,False,False,False,False,False,True
D-012249,LONG,D,False,False,False,False,False,False,False,False,False,False,False,True
D-036847,LONG,D,False,False,False,False,False,False,False,False,False,False,False,True
D-030549,SHORT,D,True,False,True,False,True,True,True,False,True,False,False,True
D-020493,SHORT,D,True,False,True,True,True,True,True,True,True,True,False,True
D-036590,LONG,D,False,False,False,False,False,False,False,False,True,True,False,True
D-034430,LONG,D,True,False,True,True,True,False,True,True,True,True,False,True
D-028189,SHORT,D,True,False,True,False,True,False,True,False,True,True,False,True
D-007812,LONG,D,True,True,True,True,True,False,True,False,True,False,True,False
D-027562,LONG,D,False,False,False,False,False,False,False,False,False,False,False,True
D-000950,SHORT,D,True,False,True,False,True,False,True,False,True,False,True,False
D-040220,SHORT,D,True,False,True,False,True,False,True,False,True,False,True,False
D-013597,SHORT,D,True,False,True,False,True,False,True,False,True,True,False,True
D-013587,SHORT,D,False,True,True,False,True,False,True,False,True,True,False,True
D-009315,SHORT,D,False,True,True,True,True,False,True,True,True,True,False,True
D-020083,SHORT,D,True,False,True,False,True,False,True,False,True,False,True,False
D-017578,SHORT,D,False,True,False,True,False,True,True,False,True,True,False,True
D-023893,SHORT,D,False,True,False,True,False,True,True,True,True,False,False,True
D-036818,LONG,D,True,True,True,False,True,False,True,False,True,True,False,True
D-009862,SHORT,D,False,True,False,True,False,True,True,False,True,False,False,True
D-023720,SHORT,D,False,True,False,True,False,True,True,False,True,False,False,True
D-027165,SHORT,D,False,True,True,False,True,True,True,True,True,True,False,True
D-043613,LONG,D,False,False,False,False,False,False,False,False,False,False,False,True
D-017722,SHORT,D,True,True,True,True,True,True,True,True,True,True,False,True
D-015136,SHORT,D,True,True,True,True,True,True,True,True,True,True,False,True
D-001176,SHORT,D,True,False,True,False,True,False,True,False,True,False,True,False
