model,direction,setup_timestamp,bos_timestamp,retest_timestamp,confirm_timestamp,entry_timestamp,exit_timestamp,entry_price,stop_price,target_price,exit_price,result_R,score,htf_regime,session_bucket,exit_reason,source,signal_id
BOS,Short,2025-09-09 03:45:00-05:00,2025-09-09 03:45:00-05:00,,,2025-09-09 03:45:00-05:00,2025-09-09 04:15:00-05:00,22155.75,22170.94308054432,22125.36383891136,22170.94308054432,-1.0,90.0,1,0,STOP,baseline_run,3551
BOS,Long,2025-09-09 05:40:00-05:00,2025-09-09 05:40:00-05:00,,,2025-09-09 05:40:00-05:00,2025-09-09 05:45:00-05:00,22176.25,22164.33473906283,22200.08052187434,22164.33473906283,-1.0,75.0,1,1,STOP,baseline_run,3552
BOS,Short,2025-09-09 05:50:00-05:00,2025-09-09 05:50:00-05:00,,,2025-09-09 05:50:00-05:00,2025-09-09 06:15:00-05:00,22161.25,22173.882929073377,22135.984141853245,22135.984141853245,2.0,75.0,1,1,TARGET,baseline_run,3553
BOS,Short,2025-09-09 08:30:00-05:00,2025-09-09 09:00:00-05:00,,,2025-09-09 09:00:00-05:00,2025-09-09 09:05:00-05:00,22115.5,22147.797995995577,22050.904008008853,22147.797995995577,-1.0,75.0,0,1,STOP,baseline_run,3554
BOS,Long,2025-09-09 12:00:00-05:00,2025-09-09 12:00:00-05:00,,,2025-09-09 12:00:00-05:00,2025-09-09 13:00:00-05:00,22155.25,22126.973461848032,22211.803076303935,22161.0,0.2033487964155153,75.0,1,4,TIME,baseline_run,3555
BOS,Long,2025-09-09 14:20:00-05:00,2025-09-09 14:20:00-05:00,,,2025-09-09 14:20:00-05:00,2025-09-09 14:40:00-05:00,22174.5,22156.62402830341,22210.25194339319,22156.62402830341,-1.0,85.0,1,5,STOP,baseline_run,3556
BOS,Short,2025-09-10 00:05:00-05:00,2025-09-10 00:05:00-05:00,,,2025-09-10 00:05:00-05:00,2025-09-10 00:30:00-05:00,22236.0,22242.254230223232,22223.491539553535,22242.254230223232,-1.0,75.0,1,0,STOP,baseline_run,3557
BOS,Short,2025-09-10 03:00:00-05:00,2025-09-10 03:00:00-05:00,,,2025-09-10 03:00:00-05:00,2025-09-10 03:30:00-05:00,22249.25,22261.55324313028,22224.643513739436,22224.643513739436,2.0,90.0,1,0,TARGET,baseline_run,3558
BOS,Short,2025-09-10 08:30:00-05:00,2025-09-10 08:30:00-05:00,,,2025-09-10 08:30:00-05:00,2025-09-10 08:50:00-05:00,22282.75,22312.79818787227,22222.653624255458,22222.653624255458,2.0,90.0,1,1,TARGET,baseline_run,3559
BOS,Short,2025-09-10 23:15:00-05:00,2025-09-10 23:15:00-05:00,,,2025-09-10 23:15:00-05:00,2025-09-10 23:35:00-05:00,22219.25,22228.387002031533,22200.975995936933,22200.975995936933,2.0,90.0,1,0,TARGET,baseline_run,3560
BOS,Short,2025-09-11 04:35:00-05:00,2025-09-11 04:35:00-05:00,,,2025-09-11 04:35:00-05:00,2025-09-11 05:00:00-05:00,22237.0,22247.491490215176,22216.017019569652,22247.491490215176,-1.0,90.0,1,1,STOP,baseline_run,3561
BOS,Long,2025-09-11 07:55:00-05:00,2025-09-11 07:55:00-05:00,,,2025-09-11 07:55:00-05:00,2025-09-11 08:35:00-05:00,22279.75,22247.17494358097,22344.90011283806,22247.17494358097,-1.0,75.0,1,1,STOP,baseline_run,3562
BOS,Long,2025-09-11 09:30:00-05:00,2025-09-11 09:30:00-05:00,,,2025-09-11 09:30:00-05:00,2025-09-11 10:30:00-05:00,22318.25,22276.932709881938,22400.88458023613,22357.0,0.9378640247042284,75.0,1,2,TIME,baseline_run,3563
BOS,Short,2025-09-11 14:55:00-05:00,2025-09-11 14:55:00-05:00,,,2025-09-11 14:55:00-05:00,2025-09-11 15:55:00-05:00,22331.5,22352.06345301096,22290.373093978076,22326.75,0.2309923337032979,100.0,1,5,TIME,baseline_run,3564
BOS,Short,2025-09-12 01:30:00-05:00,2025-09-12 01:30:00-05:00,,,2025-09-12 01:30:00-05:00,2025-09-12 02:00:00-05:00,22335.25,22344.380048194613,22316.989903610774,22344.380048194613,-1.0,75.0,1,0,STOP,baseline_run,3565
BOS,Short,2025-09-12 08:35:00-05:00,2025-09-12 08:35:00-05:00,,,2025-09-12 08:35:00-05:00,2025-09-12 08:40:00-05:00,22332.75,22351.39794110368,22295.45411779264,22351.39794110368,-1.0,90.0,1,1,STOP,baseline_run,3566
BOS,Long,2025-09-12 09:20:00-05:00,2025-09-12 09:20:00-05:00,,,2025-09-12 09:20:00-05:00,2025-09-12 10:20:00-05:00,22391.5,22364.14873548758,22446.20252902485,22412.0,0.7495083084984833,75.0,1,1,TIME,baseline_run,3567
BOS,Long,2025-09-12 13:30:00-05:00,2025-09-12 13:30:00-05:00,,,2025-09-12 13:30:00-05:00,2025-09-12 14:30:00-05:00,22451.75,22436.17155203752,22482.90689592496,22436.17155203752,-1.0,75.0,1,4,STOP,baseline_run,3568
BOS,Long,2025-09-15 10:45:00-05:00,2025-09-15 10:45:00-05:00,,,2025-09-15 10:45:00-05:00,2025-09-15 11:45:00-05:00,22597.75,22573.510537376373,22646.22892524726,22596.25,-0.0618825599928026,75.0,1,3,TIME,baseline_run,3569
BOS,Long,2025-09-15 14:45:00-05:00,2025-09-15 14:45:00-05:00,,,2025-09-15 14:45:00-05:00,2025-09-15 14:50:00-05:00,22610.75,22592.900828590227,22646.448342819545,22592.900828590227,-1.0,100.0,1,5,STOP,baseline_run,3570
BOS,Short,2025-09-15 19:25:00-05:00,2025-09-15 19:25:00-05:00,,,2025-09-15 19:25:00-05:00,2025-09-15 19:45:00-05:00,22614.5,22622.893049535192,22597.71390092961,22622.893049535192,-1.0,90.0,1,0,STOP,baseline_run,3571
BOS,Long,2025-09-15 20:05:00-05:00,2025-09-15 20:05:00-05:00,,,2025-09-15 20:05:00-05:00,2025-09-15 21:05:00-05:00,22628.5,22619.86394551873,22645.772108962545,22636.75,0.9552973545836336,90.0,1,0,TIME,baseline_run,3572
BOS,Long,2025-09-16 02:05:00-05:00,2025-09-16 02:15:00-05:00,,,2025-09-16 02:15:00-05:00,2025-09-16 03:05:00-05:00,22683.0,22671.596291051897,22705.807417896205,22705.807417896205,2.0,75.0,1,0,TARGET,baseline_run,3573
BOS,Short,2025-09-16 08:30:00-05:00,2025-09-16 08:30:00-05:00,,,2025-09-16 08:30:00-05:00,2025-09-16 08:50:00-05:00,22646.25,22664.78643324279,22609.177133514426,22609.177133514426,2.0,90.0,1,1,TARGET,baseline_run,3574
BOS,Short,2025-09-17 03:30:00-05:00,2025-09-17 03:30:00-05:00,,,2025-09-17 03:30:00-05:00,2025-09-17 03:35:00-05:00,22582.0,22594.118880514587,22557.762238970827,22557.762238970827,2.0,90.0,1,0,TARGET,baseline_run,3575
BOS,Short,2025-09-18 00:25:00-05:00,2025-09-18 00:25:00-05:00,,,2025-09-18 00:25:00-05:00,2025-09-18 01:10:00-05:00,22694.5,22706.912767491147,22669.674465017702,22669.674465017702,2.0,90.0,1,0,TARGET,baseline_run,3576
BOS,Long,2025-09-18 02:15:00-05:00,2025-09-18 02:15:00-05:00,,,2025-09-18 02:15:00-05:00,2025-09-18 02:20:00-05:00,22729.0,22712.755480608954,22761.489038782092,22712.755480608954,-1.0,90.0,1,0,STOP,baseline_run,3577
BOS,Long,2025-09-18 02:50:00-05:00,2025-09-18 02:50:00-05:00,,,2025-09-18 02:50:00-05:00,2025-09-18 03:35:00-05:00,22743.75,22725.48306163729,22780.283876725432,22780.283876725432,2.0,75.0,1,0,TARGET,baseline_run,3578
BOS,Short,2025-09-18 07:50:00-05:00,2025-09-18 07:50:00-05:00,,,2025-09-18 07:50:00-05:00,2025-09-18 08:00:00-05:00,22788.25,22809.958858890535,22744.83228221893,22744.83228221893,2.0,90.0,1,1,TARGET,baseline_run,3579
BOS,Short,2025-09-18 08:40:00-05:00,2025-09-18 08:40:00-05:00,,,2025-09-18 08:40:00-05:00,2025-09-18 08:50:00-05:00,22702.25,22738.810480087966,22629.129039824067,22738.810480087966,-1.0,90.0,1,1,STOP,baseline_run,3580
BOS,Short,2025-09-18 14:25:00-05:00,2025-09-18 14:25:00-05:00,,,2025-09-18 14:25:00-05:00,2025-09-18 15:25:00-05:00,22798.5,22824.05339597399,22747.39320805202,22787.5,0.4304711597314362,85.0,1,5,TIME,baseline_run,3581
BOS,Long,2025-09-22 11:05:00-05:00,2025-09-22 11:05:00-05:00,,,2025-09-22 11:05:00-05:00,2025-09-22 11:35:00-05:00,23014.75,22990.390811457524,23063.468377084955,23063.468377084955,2.0,75.0,1,3,TARGET,baseline_run,3582
BOS,Short,2025-09-22 14:35:00-05:00,2025-09-22 14:35:00-05:00,,,2025-09-22 14:35:00-05:00,2025-09-22 14:50:00-05:00,23074.75,23091.78668540595,23040.6766291881,23091.78668540595,-1.0,75.0,1,5,STOP,baseline_run,3583
BOS,Long,2025-09-22 18:30:00-05:00,2025-09-22 18:30:00-05:00,,,2025-09-22 18:30:00-05:00,2025-09-22 19:30:00-05:00,23072.0,23061.138628580757,23093.72274283849,23067.25,-0.437329671977117,75.0,1,0,TIME,baseline_run,3584
BOS,Long,2025-09-22 20:00:00-05:00,2025-09-22 20:35:00-05:00,,,2025-09-22 20:35:00-05:00,2025-09-22 20:50:00-05:00,23084.75,23074.709355699764,23104.83128860047,23074.709355699764,-1.0,75.0,1,0,STOP,baseline_run,3585
BOS,Short,2025-09-23 02:05:00-05:00,2025-09-23 02:05:00-05:00,,,2025-09-23 02:05:00-05:00,2025-09-23 02:10:00-05:00,23058.25,23070.579699696296,23033.590600607407,23070.579699696296,-1.0,90.0,1,0,STOP,baseline_run,3586
BOS,Short,2025-09-23 08:35:00-05:00,2025-09-23 08:35:00-05:00,,,2025-09-23 08:35:00-05:00,2025-09-23 08:40:00-05:00,23056.75,23072.56759499285,23025.1148100143,23025.1148100143,2.0,90.0,1,1,TARGET,baseline_run,3587
BOS,Short,2025-09-24 06:40:00-05:00,2025-09-24 06:40:00-05:00,,,2025-09-24 06:40:00-05:00,2025-09-24 06:55:00-05:00,22958.0,22970.68030768177,22932.639384636463,22970.68030768177,-1.0,90.0,1,1,STOP,baseline_run,3588
BOS,Short,2025-09-24 10:10:00-05:00,2025-09-24 10:10:00-05:00,,,2025-09-24 10:10:00-05:00,2025-09-24 10:20:00-05:00,22855.5,22886.150987913777,22794.198024172445,22886.150987913777,-1.0,85.0,-1,2,STOP,baseline_run,3589
BOS,Long,2025-09-25 09:15:00-05:00,2025-09-25 09:15:00-05:00,,,2025-09-25 09:15:00-05:00,2025-09-25 10:15:00-05:00,22683.0,22625.636565605164,22797.726868789676,22718.0,0.6101447789735143,75.0,-1,1,TIME,baseline_run,3590
BOS,Long,2025-09-25 21:30:00-05:00,2025-09-25 21:30:00-05:00,,,2025-09-25 21:30:00-05:00,2025-09-25 21:55:00-05:00,22696.75,22682.004945581695,22726.24010883661,22682.004945581695,-1.0,90.0,-1,0,STOP,baseline_run,3591
BOS,Long,2025-09-26 04:50:00-05:00,2025-09-26 04:50:00-05:00,,,2025-09-26 04:50:00-05:00,2025-09-26 05:05:00-05:00,22693.5,22672.786721008222,22734.926557983552,22672.786721008222,-1.0,75.0,-1,1,STOP,baseline_run,3592
BOS,Long,2025-09-26 11:20:00-05:00,2025-09-26 11:20:00-05:00,,,2025-09-26 11:20:00-05:00,2025-09-26 12:20:00-05:00,22747.0,22692.970467134244,22855.05906573151,22780.75,0.6246583712625522,75.0,-1,3,TIME,baseline_run,3593
BOS,Long,2025-09-29 01:30:00-05:00,2025-09-29 01:30:00-05:00,,,2025-09-29 01:30:00-05:00,2025-09-29 02:00:00-05:00,22921.25,22910.473601987906,22942.802796024196,22910.473601987906,-1.0,90.0,1,0,STOP,baseline_run,3594
BOS,Short,2025-09-29 06:10:00-05:00,2025-09-29 06:10:00-05:00,,,2025-09-29 06:10:00-05:00,2025-09-29 06:15:00-05:00,22938.25,22952.131402315616,22910.48719536877,22952.131402315616,-1.0,90.0,1,1,STOP,baseline_run,3595
BOS,Short,2025-09-29 08:25:00-05:00,2025-09-29 08:25:00-05:00,,,2025-09-29 08:25:00-05:00,2025-09-29 08:30:00-05:00,22928.0,22947.083944805756,22889.832110388485,22947.083944805756,-1.0,90.0,1,1,STOP,baseline_run,3596
BOS,Short,2025-09-29 10:10:00-05:00,2025-09-29 10:10:00-05:00,,,2025-09-29 10:10:00-05:00,2025-09-29 11:10:00-05:00,22971.75,23006.94778881272,22901.354422374563,22940.25,0.8949425819788266,100.0,1,2,TIME,baseline_run,3597
BOS,Short,2025-09-29 12:00:00-05:00,2025-09-29 12:00:00-05:00,,,2025-09-29 12:00:00-05:00,2025-09-29 12:50:00-05:00,22890.25,22924.01248362764,22822.72503274472,22924.01248362764,-1.0,75.0,1,4,STOP,baseline_run,3598
BOS,Short,2025-09-30 08:30:00-05:00,2025-09-30 08:30:00-05:00,,,2025-09-30 08:30:00-05:00,2025-09-30 08:40:00-05:00,22839.75,22863.22405217985,22792.801895640307,22863.22405217985,-1.0,90.0,1,1,STOP,baseline_run,3599
BOS,Short,2025-09-30 18:00:00-05:00,2025-09-30 18:00:00-05:00,,,2025-09-30 18:00:00-05:00,2025-09-30 18:20:00-05:00,22901.0,22923.505722978636,22855.988554042728,22923.505722978636,-1.0,90.0,1,0,STOP,baseline_run,3600
BOS,Long,2025-10-01 13:00:00-05:00,2025-10-01 13:00:00-05:00,,,2025-10-01 13:00:00-05:00,2025-10-01 14:00:00-05:00,23070.5,23046.208730561542,23119.082538876915,23109.75,1.615806868366503,75.0,1,4,TIME,baseline_run,3601
BOS,Long,2025-10-01 18:35:00-05:00,2025-10-01 19:10:00-05:00,,,2025-10-01 19:10:00-05:00,2025-10-01 19:50:00-05:00,23108.75,23095.47716402786,23135.295671944277,23135.295671944277,2.0,75.0,1,0,TARGET,baseline_run,3602
BOS,Short,2025-10-02 01:05:00-05:00,2025-10-02 01:05:00-05:00,,,2025-10-02 01:05:00-05:00,2025-10-02 01:40:00-05:00,23137.25,23147.82859017193,23116.092819656144,23147.82859017193,-1.0,90.0,1,0,STOP,baseline_run,3603
BOS,Long,2025-10-02 14:00:00-05:00,2025-10-02 14:00:00-05:00,,,2025-10-02 14:00:00-05:00,2025-10-02 14:50:00-05:00,23197.0,23176.147641755677,23238.70471648865,23176.147641755677,-1.0,75.0,1,5,STOP,baseline_run,3604
BOS,Short,2025-10-03 04:15:00-05:00,2025-10-03 04:15:00-05:00,,,2025-10-03 04:15:00-05:00,2025-10-03 04:35:00-05:00,23250.25,23260.700700467583,23229.34859906483,23260.700700467583,-1.0,90.0,1,1,STOP,baseline_run,3605
BOS,Long,2025-10-03 04:55:00-05:00,2025-10-03 04:55:00-05:00,,,2025-10-03 04:55:00-05:00,2025-10-03 05:15:00-05:00,23270.0,23260.41798918356,23289.164021632885,23260.41798918356,-1.0,90.0,1,1,STOP,baseline_run,3606
BOS,Short,2025-10-03 05:30:00-05:00,2025-10-03 05:30:00-05:00,,,2025-10-03 05:30:00-05:00,2025-10-03 06:15:00-05:00,23248.0,23258.10312797528,23227.79374404944,23227.79374404944,2.0,90.0,1,1,TARGET,baseline_run,3607
BOS,Long,2025-10-06 04:15:00-05:00,2025-10-06 04:15:00-05:00,,,2025-10-06 04:15:00-05:00,2025-10-06 05:15:00-05:00,23193.0,23179.18771085551,23220.62457828898,23204.25,0.8144920716844479,75.0,1,1,TIME,baseline_run,3608
BOS,Short,2025-10-06 08:30:00-05:00,2025-10-06 08:30:00-05:00,,,2025-10-06 08:30:00-05:00,2025-10-06 08:35:00-05:00,23239.0,23267.152627326017,23182.69474534797,23267.152627326017,-1.0,90.0,1,1,STOP,baseline_run,3609
BOS,Long,2025-10-06 10:45:00-05:00,2025-10-06 10:45:00-05:00,,,2025-10-06 10:45:00-05:00,2025-10-06 11:45:00-05:00,23279.25,23247.96193299676,23341.826134006475,23269.25,-0.3196106681491422,100.0,1,3,TIME,baseline_run,3610
BOS,Long,2025-10-06 12:20:00-05:00,2025-10-06 12:20:00-05:00,,,2025-10-06 12:20:00-05:00,2025-10-06 13:20:00-05:00,23302.5,23279.641076987104,23348.217846025793,23312.0,0.4155926328917789,75.0,1,4,TIME,baseline_run,3611
BOS,Long,2025-10-07 03:50:00-05:00,2025-10-07 03:50:00-05:00,,,2025-10-07 03:50:00-05:00,2025-10-07 04:50:00-05:00,23246.75,23231.01628942078,23278.21742115844,23262.0,0.9692564206780762,90.0,1,0,TIME,baseline_run,3612
BOS,Long,2025-10-07 06:05:00-05:00,2025-10-07 06:50:00-05:00,,,2025-10-07 06:50:00-05:00,2025-10-07 07:40:00-05:00,23277.0,23263.594757317343,23303.810485365317,23303.810485365317,2.0,75.0,1,1,TARGET,baseline_run,3613
BOS,Long,2025-10-08 05:55:00-05:00,2025-10-08 05:55:00-05:00,,,2025-10-08 05:55:00-05:00,2025-10-08 06:15:00-05:00,23174.75,23161.31712664263,23201.61574671474,23161.31712664263,-1.0,75.0,-1,1,STOP,baseline_run,3614
BOS,Long,2025-10-08 12:45:00-05:00,2025-10-08 12:45:00-05:00,,,2025-10-08 12:45:00-05:00,2025-10-08 13:45:00-05:00,23355.75,23335.83126103482,23395.58747793036,23347.25,-0.4267338416783712,75.0,1,4,TIME,baseline_run,3615
BOS,Long,2025-10-08 14:15:00-05:00,2025-10-08 14:15:00-05:00,,,2025-10-08 14:15:00-05:00,2025-10-08 15:15:00-05:00,23384.0,23364.79392786452,23422.41214427096,23417.0,1.7182066050371008,75.0,1,5,TIME,baseline_run,3616
BOS,Short,2025-10-09 01:45:00-05:00,2025-10-09 01:45:00-05:00,,,2025-10-09 01:45:00-05:00,2025-10-09 02:45:00-05:00,23418.0,23431.815120335665,23390.369759328667,23414.0,0.2895378326653739,90.0,1,0,TIME,baseline_run,3617
BOS,Long,2025-10-10 03:05:00-05:00,2025-10-10 03:05:00-05:00,,,2025-10-10 03:05:00-05:00,2025-10-10 04:00:00-05:00,23407.25,23387.487305531915,23446.77538893617,23387.487305531915,-1.0,90.0,1,0,STOP,baseline_run,3618
BOS,Long,2025-10-13 05:30:00-05:00,2025-10-13 05:30:00-05:00,,,2025-10-13 05:30:00-05:00,2025-10-13 05:40:00-05:00,22951.75,22923.965975951152,23007.31804809769,22923.965975951152,-1.0,90.0,-1,1,STOP,baseline_run,3619
BOS,Long,2025-10-13 07:15:00-05:00,2025-10-13 07:15:00-05:00,,,2025-10-13 07:15:00-05:00,2025-10-13 07:55:00-05:00,22902.5,22860.367574632703,22986.764850734588,22860.367574632703,-1.0,75.0,-1,1,STOP,baseline_run,3620
BOS,Short,2025-10-13 08:30:00-05:00,2025-10-13 08:30:00-05:00,,,2025-10-13 08:30:00-05:00,2025-10-13 08:40:00-05:00,22836.75,22887.27622309881,22735.697553802387,22887.27622309881,-1.0,90.0,-1,1,STOP,baseline_run,3621
BOS,Long,2025-10-14 09:20:00-05:00,2025-10-14 09:20:00-05:00,,,2025-10-14 09:20:00-05:00,2025-10-14 10:20:00-05:00,22765.75,22693.33456468426,22910.58087063148,22807.75,0.5799868469598285,90.0,-1,1,TIME,baseline_run,3622
BOS,Long,2025-10-14 10:40:00-05:00,2025-10-14 10:40:00-05:00,,,2025-10-14 10:40:00-05:00,2025-10-14 11:40:00-05:00,22855.0,22784.49025435544,22996.019491289127,22988.5,1.8933552912382927,75.0,-1,3,TIME,baseline_run,3623
BOS,Short,2025-10-15 08:35:00-05:00,2025-10-15 08:35:00-05:00,,,2025-10-15 08:35:00-05:00,2025-10-15 08:40:00-05:00,23012.0,23047.933939936433,22940.13212012714,23047.933939936433,-1.0,90.0,1,1,STOP,baseline_run,3624
BOS,Short,2025-10-16 07:10:00-05:00,2025-10-16 07:10:00-05:00,,,2025-10-16 07:10:00-05:00,2025-10-16 07:30:00-05:00,23109.25,23128.624361834045,23070.50127633191,23128.624361834045,-1.0,90.0,1,1,STOP,baseline_run,3625
BOS,Long,2025-10-16 09:35:00-05:00,2025-10-16 09:35:00-05:00,,,2025-10-16 09:35:00-05:00,2025-10-16 10:25:00-05:00,23203.0,23145.905838683026,23317.188322633952,23145.905838683026,-1.0,85.0,1,2,STOP,baseline_run,3626
BOS,Long,2025-10-19 19:40:00-05:00,2025-10-19 19:40:00-05:00,,,2025-10-19 19:40:00-05:00,2025-10-19 20:40:00-05:00,23095.75,23065.869795162,23155.510409676,23141.5,1.531114001662293,75.0,1,0,TIME,baseline_run,3627
BOS,Short,2025-10-20 05:45:00-05:00,2025-10-20 05:45:00-05:00,,,2025-10-20 05:45:00-05:00,2025-10-20 06:25:00-05:00,23134.75,23159.31664928206,23085.616701435883,23159.31664928206,-1.0,90.0,1,1,STOP,baseline_run,3628
BOS,Long,2025-10-20 12:15:00-05:00,2025-10-20 12:15:00-05:00,,,2025-10-20 12:15:00-05:00,2025-10-20 13:15:00-05:00,23423.75,23396.147580656696,23478.954838686608,23420.0,-0.1358576562930745,75.0,1,4,TIME,baseline_run,3629
BOS,Long,2025-10-21 10:45:00-05:00,2025-10-21 10:45:00-05:00,,,2025-10-21 10:45:00-05:00,2025-10-21 11:45:00-05:00,23385.75,23343.749737454364,23469.750525091273,23414.75,0.6904718742767363,100.0,1,3,TIME,baseline_run,3630
BOS,Long,2025-10-21 14:50:00-05:00,2025-10-21 14:50:00-05:00,,,2025-10-21 14:50:00-05:00,2025-10-21 14:55:00-05:00,23407.5,23385.47934520792,23451.54130958416,23385.47934520792,-1.0,75.0,1,5,STOP,baseline_run,3631
BOS,Short,2025-10-21 15:00:00-05:00,2025-10-21 15:00:00-05:00,,,2025-10-21 15:00:00-05:00,2025-10-21 17:00:00-05:00,23326.75,23357.484646223784,23265.280707552432,23357.484646223784,-1.0,75.0,1,5,STOP,baseline_run,3632
BOS,Short,2025-10-22 02:00:00-05:00,2025-10-22 02:00:00-05:00,,,2025-10-22 02:00:00-05:00,2025-10-22 03:00:00-05:00,23369.5,23388.9349104134,23330.630179173197,23368.5,0.0514538003380973,90.0,1,0,TIME,baseline_run,3633
BOS,Short,2025-10-22 03:10:00-05:00,2025-10-22 03:10:00-05:00,,,2025-10-22 03:10:00-05:00,2025-10-22 04:10:00-05:00,23344.75,23363.30180776958,23307.646384460833,23323.75,1.1319651572948708,90.0,1,0,TIME,baseline_run,3634
BOS,Long,2025-10-23 20:00:00-05:00,2025-10-23 20:00:00-05:00,,,2025-10-23 20:00:00-05:00,2025-10-23 21:00:00-05:00,23383.25,23371.899730890604,23405.950538218793,23391.0,0.6828031939422433,90.0,1,0,TIME,baseline_run,3635
BOS,Long,2025-10-24 09:05:00-05:00,2025-10-24 09:05:00-05:00,,,2025-10-24 09:05:00-05:00,2025-10-24 09:30:00-05:00,23609.75,23565.46819042948,23698.313619141045,23565.46819042948,-1.0,75.0,1,1,STOP,baseline_run,3636
BOS,Long,2025-10-24 11:45:00-05:00,2025-10-24 11:45:00-05:00,,,2025-10-24 11:45:00-05:00,2025-10-24 12:45:00-05:00,23626.0,23593.14487702896,23691.71024594208,23642.0,0.486986459131617,75.0,1,3,TIME,baseline_run,3637
BOS,Short,2025-10-24 14:55:00-05:00,2025-10-24 14:55:00-05:00,,,2025-10-24 14:55:00-05:00,2025-10-24 15:55:00-05:00,23586.75,23608.106115371185,23544.037769257626,23587.5,-0.0351187464089044,75.0,1,5,TIME,baseline_run,3638
BOS,Long,2025-10-27 08:55:00-05:00,2025-10-27 08:55:00-05:00,,,2025-10-27 08:55:00-05:00,2025-10-27 09:55:00-05:00,23926.0,23897.50402836431,23982.991943271376,23934.75,0.3070609457317673,75.0,1,1,TIME,baseline_run,3639
BOS,Long,2025-10-27 11:50:00-05:00,2025-10-27 11:50:00-05:00,,,2025-10-27 11:50:00-05:00,2025-10-27 12:20:00-05:00,23993.5,23973.648549142617,24033.202901714765,23973.648549142617,-1.0,75.0,1,3,STOP,baseline_run,3640
BOS,Long,2025-10-27 12:40:00-05:00,2025-10-27 12:40:00-05:00,,,2025-10-27 12:40:00-05:00,2025-10-27 13:40:00-05:00,24001.25,23982.654663362213,24038.440673275574,24012.75,0.6184346228306601,75.0,1,4,TIME,baseline_run,3641
BOS,Long,2025-10-27 14:20:00-05:00,2025-10-27 14:45:00-05:00,,,2025-10-27 14:45:00-05:00,2025-10-27 15:15:00-05:00,24028.25,24012.367353729613,24060.01529254078,24060.01529254078,2.0,85.0,1,5,TARGET,baseline_run,3642
BOS,Short,2025-10-27 23:40:00-05:00,2025-10-27 23:40:00-05:00,,,2025-10-27 23:40:00-05:00,2025-10-28 00:40:00-05:00,24040.0,24050.64371931532,24018.712561369357,24027.5,1.1744015066243931,75.0,1,0,TIME,baseline_run,3643
BOS,Long,2025-10-28 01:30:00-05:00,2025-10-28 01:30:00-05:00,,,2025-10-28 01:30:00-05:00,2025-10-28 01:45:00-05:00,24055.25,24042.469413517305,24080.811172965387,24042.469413517305,-1.0,90.0,1,0,STOP,baseline_run,3644
BOS,Long,2025-10-28 10:55:00-05:00,2025-10-28 10:55:00-05:00,,,2025-10-28 10:55:00-05:00,2025-10-28 11:30:00-05:00,24137.75,24106.18259868347,24200.88480263306,24200.88480263306,2.0,85.0,1,3,TARGET,baseline_run,3645
BOS,Long,2025-10-29 08:50:00-05:00,2025-10-29 08:50:00-05:00,,,2025-10-29 08:50:00-05:00,2025-10-29 09:10:00-05:00,24368.5,24344.890218850334,24415.719562299328,24344.890218850334,-1.0,90.0,1,1,STOP,baseline_run,3646
BOS,Short,2025-10-29 13:00:00-05:00,2025-10-29 13:35:00-05:00,,,2025-10-29 13:35:00-05:00,2025-10-29 13:45:00-05:00,24158.75,24217.541208945484,24041.167582109036,24217.541208945484,-1.0,70.0,1,4,STOP,baseline_run,3647
BOS,Long,2025-10-29 15:00:00-05:00,2025-10-29 15:00:00-05:00,,,2025-10-29 15:00:00-05:00,2025-10-29 15:05:00-05:00,24411.75,24321.57479653281,24592.100406934383,24321.57479653281,-1.0,75.0,1,5,STOP,baseline_run,3648
BOS,Short,2025-10-29 23:10:00-05:00,2025-10-29 23:10:00-05:00,,,2025-10-29 23:10:00-05:00,2025-10-29 23:20:00-05:00,24286.25,24326.239630695894,24206.2707386082,24326.239630695894,-1.0,90.0,1,0,STOP,baseline_run,3649
BOS,Short,2025-10-30 04:20:00-05:00,2025-10-30 04:20:00-05:00,,,2025-10-30 04:20:00-05:00,2025-10-30 05:20:00-05:00,24308.75,24344.27298618011,24237.704027639786,24304.75,0.1126031460226697,90.0,1,1,TIME,baseline_run,3650
BOS,Long,2025-11-03 19:20:00-06:00,2025-11-03 19:20:00-06:00,,,2025-11-03 19:20:00-06:00,2025-11-03 19:30:00-06:00,24104.0,24082.02769924945,24147.944601501094,24082.02769924945,-1.0,90.0,-1,0,STOP,baseline_run,3651
BOS,Short,2025-11-04 06:00:00-06:00,2025-11-04 06:00:00-06:00,,,2025-11-04 06:00:00-06:00,2025-11-04 06:15:00-06:00,23814.25,23844.26797904303,23754.214041913936,23844.26797904303,-1.0,90.0,-1,1,STOP,baseline_run,3652
BOS,Short,2025-11-04 11:15:00-06:00,2025-11-04 11:15:00-06:00,,,2025-11-04 11:15:00-06:00,2025-11-04 11:25:00-06:00,23732.25,23786.452536409262,23623.844927181468,23786.452536409262,-1.0,75.0,-1,3,STOP,baseline_run,3653
BOS,Short,2025-11-04 12:15:00-06:00,2025-11-04 12:15:00-06:00,,,2025-11-04 12:15:00-06:00,2025-11-04 12:50:00-06:00,23700.5,23751.81434664343,23597.87130671313,23751.81434664343,-1.0,75.0,-1,4,STOP,baseline_run,3654
