signal_id,direction,entry_timestamp,mfe_1,mae_1,mfe_2,mae_2,mfe_3,mae_3,mfe_6,mae_6,mfe_12,mae_12,mfe_18,mae_18,mfe_24,mae_24,mfe_36,mae_36,mfe_r,mae_r,bars_to_mfe,bars_to_mae,p_0.25R_before_0.25R,p_0.25R_before_0.5R,p_0.25R_before_0.75R,p_0.25R_before_1.0R,p_0.5R_before_0.25R,p_0.5R_before_0.5R,p_0.5R_before_0.75R,p_0.5R_before_1.0R,p_0.75R_before_0.25R,p_0.75R_before_0.5R,p_0.75R_before_0.75R,p_0.75R_before_1.0R,p_1.0R_before_0.25R,p_1.0R_before_0.5R,p_1.0R_before_0.75R,p_1.0R_before_1.0R,p_1.25R_before_0.25R,p_1.25R_before_0.5R,p_1.25R_before_0.75R,p_1.25R_before_1.0R,p_1.5R_before_0.25R,p_1.5R_before_0.5R,p_1.5R_before_0.75R,p_1.5R_before_1.0R,p_2.0R_before_0.25R,p_2.0R_before_0.5R,p_2.0R_before_0.75R,p_2.0R_before_1.0R,p_2.5R_before_0.25R,p_2.5R_before_0.5R,p_2.5R_before_0.75R,p_2.5R_before_1.0R,p_3.0R_before_0.25R,p_3.0R_before_0.5R,p_3.0R_before_0.75R,p_3.0R_before_1.0R
3053,Short,2024-12-26 18:20:00-06:00,0.3429619455497288,0.12702294279619586,0.3429619455497288,0.17783211991467418,0.4826871826255442,0.17783211991467418,0.4826871826255442,0.4826871826255442,1.0796950137676646,0.4826871826255442,1.130504190886143,0.4826871826255442,1.130504190886143,0.4826871826255442,1.3591454879192957,0.4826871826255442,1.3591454879192957,0.4826871826255442,36.0,6.0,True,True,True,True,False,True,True,True,False,True,True,True,False,True,True,True,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3054,Long,2024-12-27 10:25:00-06:00,0.10449876905812774,0.37542150365327376,0.10449876905812774,0.37542150365327376,0.10449876905812774,0.9753218445425257,0.10449876905812774,1.8500152448068543,0.10449876905812774,2.256399346699573,0.10449876905812774,2.256399346699573,0.10449876905812774,2.256399346699573,0.6463442382484198,2.256399346699573,0.6463442382484198,2.256399346699573,36.0,12.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3055,Short,2024-12-27 10:50:00-06:00,0.055400879427323864,0.6766821701480272,0.055400879427323864,0.6766821701480272,0.24138954607619684,0.6766821701480272,0.4946507091725345,0.6766821701480272,0.4946507091725345,0.7122970212084497,0.4946507091725345,1.1990333190342237,0.4946507091725345,2.2318639997864755,0.4946507091725345,2.619670155777743,0.4946507091725345,2.619670155777743,6.0,36.0,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3056,Long,2024-12-27 12:50:00-06:00,0.18642655113078455,0.15619521851498164,0.18642655113078455,0.3325446587738319,0.35773743595366764,0.3325446587738319,0.35773743595366764,0.6398965403678281,0.5441639870844521,0.6600507621116966,0.9674026437056927,0.8565544241144154,0.9674026437056927,1.249561748119853,1.2999473024795247,1.249561748119853,1.2999473024795247,1.249561748119853,36.0,24.0,False,True,True,True,False,False,True,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3057,Long,2024-12-27 15:00:00-06:00,0.08978872306502496,0.15845068776180873,0.08978872306502496,0.27464785878713516,0.08978872306502496,0.27464785878713516,0.08978872306502496,0.35915489226009983,0.29577461715537634,0.4911971320616071,0.29577461715537634,0.9454224369787921,0.29577461715537634,1.230633674950048,0.29577461715537634,1.230633674950048,0.29577461715537634,1.230633674950048,12.0,24.0,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3058,Short,2024-12-29 23:25:00-06:00,2.0475209327336117,0.24818435548286205,2.0475209327336117,0.24818435548286205,2.0475209327336117,0.24818435548286205,2.0475209327336117,0.24818435548286205,2.0475209327336117,1.1788756885435947,2.1922951400986146,1.261603807037882,4.508682457938661,1.261603807037882,5.046415228151528,1.261603807037882,5.046415228151528,1.261603807037882,36.0,18.0,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,False,False,False,False,False,False,False
3059,Long,2024-12-30 10:15:00-06:00,0.18168203314012701,0.4760069268271328,0.18168203314012701,0.5232442554435658,0.18168203314012701,0.5232442554435658,0.7775991018397437,0.5232442554435658,1.2209032627016536,0.5232442554435658,2.223788085635155,0.5232442554435658,2.325530024193626,0.5232442554435658,2.325530024193626,0.5232442554435658,2.325530024193626,0.5232442554435658,24.0,2.0,False,False,True,True,False,False,True,True,False,False,True,True,False,False,True,True,False,False,True,True,False,False,True,True,False,False,True,True,False,False,False,False,False,False,False,False
3060,Short,2024-12-30 14:25:00-06:00,0.11686613842712375,0.5398102584490955,0.25042743948669377,0.5398102584490955,0.25042743948669377,0.5398102584490955,1.3189178479632537,0.7457172642492659,2.6100104248724305,0.7457172642492659,2.6100104248724305,0.7457172642492659,2.7658319427752622,0.7457172642492659,2.7658319427752622,0.7457172642492659,2.7658319427752622,0.7457172642492659,24.0,6.0,False,False,True,True,False,False,True,True,False,False,True,True,False,False,True,True,False,False,True,True,False,False,True,True,False,False,True,True,False,False,True,True,False,False,False,False
3061,Long,2024-12-30 18:00:00-06:00,0.14850686244311725,0.2227602936646759,0.14850686244311725,0.2545831927596296,0.14850686244311725,0.2545831927596296,0.14850686244311725,1.177447266513287,0.14850686244311725,1.4426380923045676,0.4030900552027468,1.4426380923045676,1.007725138006867,1.4426380923045676,2.418540331216481,1.4426380923045676,2.418540331216481,1.4426380923045676,36.0,12.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3062,Long,2024-12-31 03:05:00-06:00,1.9203073489854172,0.0,1.990318554417177,0.0,2.8004482172704,0.0,3.190510647533063,0.0,3.7305970894352116,0.0,3.7305970894352116,0.0,4.020643511938217,0.0,4.280685132113326,0.0,4.280685132113326,0.0,36.0,,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
3063,Short,2024-12-31 10:00:00-06:00,0.2303964849903424,0.2564089913602198,0.2303964849903424,0.37903937853249875,0.33444651046985185,0.37903937853249875,0.616868008199949,0.37903937853249875,0.616868008199949,0.48680547635056215,1.404675343973378,0.48680547635056215,1.7911468671829844,0.48680547635056215,2.107013015960067,0.48680547635056215,2.107013015960067,0.48680547635056215,36.0,12.0,False,True,True,True,False,True,True,True,False,True,True,True,False,True,True,True,False,True,True,True,False,True,True,True,False,True,True,True,False,False,False,False,False,False,False,False
3064,Short,2024-12-31 11:20:00-06:00,0.4960462288335451,0.3021372484713411,0.9019022342428094,0.3021372484713411,1.3032487284808594,0.3021372484713411,1.37089139604907,0.3021372484713411,1.37089139604907,0.9650353906398059,1.4340245524460669,0.9650353906398059,1.754199845602264,0.9650353906398059,1.839880557855331,0.9650353906398059,1.839880557855331,0.9650353906398059,36.0,12.0,False,True,True,True,False,True,True,True,False,True,True,True,False,True,True,True,False,True,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
3065,Short,2025-01-01 18:15:00-06:00,0.22637886481376812,0.08834297163464122,0.4196291152645458,0.24294317199526336,0.43619342244604103,0.5024506511720219,0.43619342244604103,1.9269810687806117,0.43619342244604103,2.959489549760481,0.43619342244604103,3.4508973294781726,0.43619342244604103,3.550283172567144,0.43619342244604103,3.98095515928602,0.43619342244604103,3.98095515928602,3.0,36.0,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3066,Long,2025-01-01 23:10:00-06:00,0.6856370891678873,0.20698478163558864,0.6856370891678873,0.20698478163558864,0.6856370891678873,0.20698478163558864,1.203099043256859,0.20698478163558864,1.7981802904591764,0.20698478163558864,2.4708808307748393,0.20698478163558864,2.949533138307138,0.20698478163558864,4.28199767008624,0.20698478163558864,4.28199767008624,0.20698478163558864,36.0,1.0,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
3067,Long,2025-01-02 10:45:00-06:00,0.13984871638088422,0.6931632029313392,0.13984871638088422,0.6931632029313392,0.13984871638088422,0.6931632029313392,0.13984871638088422,0.8026100244468137,0.13984871638088422,4.195461491426527,0.13984871638088422,4.405234565997853,0.13984871638088422,4.405234565997853,0.13984871638088422,4.405234565997853,0.13984871638088422,4.405234565997853,1.0,18.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3068,Short,2025-01-02 11:25:00-06:00,0.6392925407286867,0.005865069180997125,1.2140693204664048,0.005865069180997125,1.5161203832877568,0.005865069180997125,1.9677307102245354,0.005865069180997125,1.9677307102245354,0.005865069180997125,1.9677307102245354,0.005865069180997125,1.9677307102245354,0.005865069180997125,1.9677307102245354,0.32551133954534045,1.9677307102245354,0.32551133954534045,6.0,36.0,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False
3069,Long,2025-01-06 08:30:00-06:00,0.5048234126454726,0.5589116354289161,1.1358526784523133,0.5589116354289161,1.382254582243556,0.5589116354289161,1.6647153012237608,0.5589116354289161,2.5782052860108067,0.5589116354289161,2.7224405467666557,0.5589116354289161,2.818597387270555,0.5589116354289161,2.818597387270555,0.5589116354289161,2.818597387270555,0.5589116354289161,24.0,1.0,False,False,True,True,False,False,True,True,False,False,True,True,False,False,True,True,False,False,True,True,False,False,True,True,False,False,True,True,False,False,True,True,False,False,False,False
3070,Short,2025-01-06 12:00:00-06:00,0.24040114591824313,0.2755818014184738,0.24040114591824313,0.2873086865852174,0.5746173731704348,0.2873086865852174,0.5746173731704348,0.3224893420854481,2.351240475932085,0.3224893420854481,2.351240475932085,0.3224893420854481,3.031399815603212,0.3224893420854481,3.031399815603212,0.3224893420854481,3.031399815603212,0.3224893420854481,24.0,6.0,False,True,True,True,False,True,True,True,False,True,True,True,False,True,True,True,False,True,True,True,False,True,True,True,False,True,True,True,False,True,True,True,False,True,True,True
3071,Short,2025-01-06 13:55:00-06:00,0.2779708091755926,0.7493126160385539,0.2779708091755926,0.8882980206263502,0.2779708091755926,1.0212405815364163,0.2779708091755926,1.7403389791863189,0.2779708091755926,2.338580503281616,0.2779708091755926,2.9912076204764855,0.2779708091755926,3.0697645882869793,0.2779708091755926,3.31147833539619,0.2779708091755926,3.31147833539619,1.0,36.0,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3072,Short,2025-01-06 20:50:00-06:00,0.2197369373117756,0.354959667965176,1.6902841331675045,0.354959667965176,1.6902841331675045,0.354959667965176,1.6902841331675045,0.354959667965176,1.6902841331675045,0.7606278599253771,1.6902841331675045,0.7606278599253771,1.6902841331675045,0.7606278599253771,5.39200638480434,0.7606278599253771,5.39200638480434,0.7606278599253771,36.0,12.0,False,True,True,True,False,True,True,True,False,True,True,True,False,True,True,True,False,True,True,True,False,True,True,True,False,False,False,True,False,False,False,True,False,False,False,True
3073,Short,2025-01-07 08:35:00-06:00,0.19653762255179247,2.2028591861013407,0.19653762255179247,2.8006611213630426,0.19653762255179247,3.054522217159108,4.913440563794811,3.054522217159108,9.212701057115272,3.054522217159108,9.900582736046545,3.054522217159108,9.900582736046545,3.054522217159108,9.900582736046545,3.054522217159108,9.900582736046545,3.054522217159108,18.0,3.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3074,Long,2025-01-07 23:40:00-06:00,0.4317023614956768,0.09811417306719927,0.9418960614451131,0.09811417306719927,0.9418960614451131,0.09811417306719927,1.098878738352632,0.09811417306719927,1.098878738352632,1.7268094459827072,1.098878738352632,4.199286607276129,1.098878738352632,4.748725976452445,1.098878738352632,4.748725976452445,1.098878738352632,4.748725976452445,6.0,24.0,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3075,Short,2025-01-08 05:15:00-06:00,0.8574437810769938,0.06235954771469046,3.1179773857345228,0.06235954771469046,7.8573030120509975,0.06235954771469046,8.590027697698611,0.06235954771469046,9.36952204413224,0.06235954771469046,12.51867920372411,0.06235954771469046,12.51867920372411,0.06235954771469046,12.51867920372411,0.06235954771469046,12.51867920372411,0.06235954771469046,18.0,1.0,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
3076,Long,2025-01-08 10:35:00-06:00,0.3997183236816126,0.21836463978902912,0.3997183236816126,0.21836463978902912,0.3997183236816126,0.22576683096831823,0.3997183236816126,1.221361544582705,0.3997183236816126,3.3420893174490387,0.3997183236816126,3.3420893174490387,0.3997183236816126,3.3420893174490387,0.5884741987534852,3.3420893174490387,0.5884741987534852,3.3420893174490387,36.0,12.0,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3077,Short,2025-01-08 14:10:00-06:00,-0.012333619868472619,0.7317947788627087,-0.012333619868472619,0.8756870106615559,-0.012333619868472619,0.9085766636441496,-0.012333619868472619,0.9085766636441496,-0.012333619868472619,1.418366284874351,-0.012333619868472619,1.418366284874351,-0.012333619868472619,1.418366284874351,0.28778446359769444,1.418366284874351,0.28778446359769444,1.418366284874351,36.0,12.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3078,Short,2025-01-08 22:05:00-06:00,0.40223704055297765,0.15083889020736663,0.5698358074500517,0.15083889020736663,0.5865956841397592,0.15083889020736663,0.8044740811059553,0.15083889020736663,0.8044740811059553,1.206711121658933,0.8044740811059553,1.625708038901618,0.8044740811059553,1.625708038901618,0.8044740811059553,1.625708038901618,0.8044740811059553,1.625708038901618,6.0,18.0,True,True,True,True,True,True,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3079,Long,2025-01-09 07:05:00-06:00,0.26966021033707005,0.26966021033707005,0.26966021033707005,0.5883495498263346,0.26966021033707005,0.9070388893155992,0.3922330332175564,0.9560680184677938,0.3922330332175564,2.9907768782838677,0.3922330332175564,2.9907768782838677,0.3922330332175564,5.6260925702143245,0.3922330332175564,7.182767420796502,0.3922330332175564,7.182767420796502,6.0,36.0,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3080,Short,2025-01-09 08:00:00-06:00,0.7942146416281565,-0.06618455346901304,0.7942146416281565,0.1323691069380261,0.7942146416281565,0.6728762936016326,0.7942146416281565,1.2023527213537368,2.1179057110084174,1.2023527213537368,3.1658278076011235,1.2023527213537368,4.5667341893619,1.2023527213537368,4.5667341893619,1.2023527213537368,4.5667341893619,1.2023527213537368,24.0,6.0,True,True,True,True,True,True,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3081,Short,2025-01-10 03:00:00-06:00,0.219724126773624,0.45942317416303197,0.279648888620976,1.038695872020768,0.279648888620976,1.1984952369470399,0.279648888620976,1.318344760641744,0.279648888620976,1.5680312683390438,0.279648888620976,1.687880792033748,0.279648888620976,2.706601743438732,0.279648888620976,4.6741314240934555,0.279648888620976,4.6741314240934555,2.0,36.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3082,Short,2025-01-12 19:35:00-06:00,0.7690537664545216,0.19019609277907523,1.347911440129968,0.19019609277907523,1.347911440129968,0.19019609277907523,1.347911440129968,0.19019609277907523,1.347911440129968,0.6284740457047704,1.347911440129968,0.6284740457047704,2.3402388807164476,0.6284740457047704,2.3402388807164476,0.6284740457047704,2.3402388807164476,0.6284740457047704,24.0,12.0,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,False,True,True,False,False,True,True,False,False,False,False,False,False,False,False
3083,Short,2025-01-12 23:30:00-06:00,0.025706886386305566,0.32133607982881957,0.025706886386305566,0.7197928188165559,0.025706886386305566,0.7326462620097086,0.025706886386305566,1.5295597399851812,0.025706886386305566,3.007705707197751,0.025706886386305566,3.007705707197751,0.20565509109044453,3.007705707197751,2.853464388879918,3.007705707197751,2.853464388879918,3.007705707197751,36.0,12.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3084,Short,2025-01-13 01:05:00-06:00,0.42347274243344846,0.3837721728303127,0.7675443456606253,0.3837721728303127,1.5218551681202055,0.3837721728303127,1.5218551681202055,0.3837721728303127,1.5218551681202055,0.8601790080679422,4.24796094753553,0.8601790080679422,9.819274215175586,0.8601790080679422,10.692686746444574,0.8601790080679422,10.692686746444574,0.8601790080679422,36.0,12.0,False,True,True,True,False,True,True,True,False,True,True,True,False,True,True,True,False,True,True,True,False,True,True,True,False,False,False,True,False,False,False,True,False,False,False,True
3085,Short,2025-01-13 06:05:00-06:00,0.032124017987684425,0.8753794901644005,0.032124017987684425,1.1564646475566391,0.032124017987684425,2.1844332231625407,0.032124017987684425,2.971471663860809,0.032124017987684425,3.806696131540604,0.032124017987684425,3.806696131540604,0.032124017987684425,3.806696131540604,0.8191624586859527,4.111874302423606,0.8191624586859527,4.111874302423606,36.0,36.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3086,Short,2025-01-13 10:55:00-06:00,0.31078598425634907,0.43994379589535126,0.31078598425634907,0.8233810491986391,0.31078598425634907,1.2350715737979585,0.31078598425634907,2.0140546252456906,0.31078598425634907,2.542794416642856,0.31078598425634907,2.6235180489172323,0.31078598425634907,2.845508037671767,0.31078598425634907,3.051353299971427,0.31078598425634907,3.051353299971427,1.0,36.0,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3087,Long,2025-01-14 07:30:00-06:00,0.06604794925603472,1.3264629808920305,0.06604794925603472,1.3264629808920305,0.08806393234137963,1.3264629808920305,0.3577597251368547,1.7447666595135838,0.3577597251368547,1.8823665537969896,0.5724155602189676,3.0271976742349245,0.5724155602189676,3.0271976742349245,0.5724155602189676,5.019644143458638,0.5724155602189676,5.019644143458638,18.0,36.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3088,Short,2025-01-14 10:40:00-06:00,0.08453337254381892,0.22542232678351712,0.11975561110374347,0.22894455063950958,0.4085779672951248,0.22894455063950958,0.5670780408147853,0.33461126631928323,0.7995448153102873,0.4085779672951248,0.7995448153102873,0.6516114133586042,0.7995448153102873,1.9160897776598955,0.7995448153102873,2.321145521099028,0.7995448153102873,2.321145521099028,12.0,36.0,True,True,True,True,True,True,True,True,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3089,Short,2025-01-14 14:00:00-06:00,0.30873632567069,0.4443931960411447,0.30873632567069,0.4443931960411447,0.30873632567069,0.6829621749684961,0.30873632567069,1.2162340102178697,0.30873632567069,3.4054552286100352,0.30873632567069,3.7983923703727314,0.30873632567069,3.8124258397213993,0.30873632567069,3.8124258397213993,0.30873632567069,3.8124258397213993,1.0,24.0,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3090,Long,2025-01-14 22:50:00-06:00,0.059730616261739755,0.26878777317782887,0.059730616261739755,1.3738041740200144,0.059730616261739755,1.3738041740200144,0.17919184878521927,1.3738041740200144,0.6570367788791373,1.3738041740200144,0.6570367788791373,1.3738041740200144,1.3439388658891445,1.3738041740200144,1.6425919471978432,1.8217837959830625,1.6425919471978432,1.8217837959830625,36.0,36.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3091,Short,2025-01-15 10:30:00-06:00,0.032733195943509784,0.5400977330679114,0.2454989695763234,0.5400977330679114,0.2454989695763234,0.5400977330679114,0.6096557744478698,0.5400977330679114,0.6096557744478698,0.9819958783052936,0.6096557744478698,1.3338777346980237,0.6096557744478698,1.8371506223294867,0.6096557744478698,2.3567901079327047,0.6096557744478698,2.3567901079327047,6.0,36.0,False,False,True,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3092,Long,2025-01-16 00:10:00-06:00,0.4260179522206506,0.519209379268918,1.0517318195447312,0.519209379268918,1.8638285409653463,0.519209379268918,2.982125665544554,0.519209379268918,4.992397877585749,0.519209379268918,7.814766811047559,0.519209379268918,8.999629240661244,0.519209379268918,8.999629240661244,0.519209379268918,8.999629240661244,0.519209379268918,24.0,1.0,False,False,True,True,False,False,True,True,False,False,True,True,False,False,True,True,False,False,True,True,False,False,True,True,False,False,True,True,False,False,True,True,False,False,True,True
3093,Short,2025-01-16 06:05:00-06:00,0.45337216502356176,0.08434830977182545,0.45337216502356176,0.3373932390873018,0.8434830977182545,0.4428286263020836,1.0332667947048617,0.4428286263020836,2.4144703672185033,0.4428286263020836,2.4144703672185033,0.4428286263020836,2.4144703672185033,0.4428286263020836,5.946555838913694,0.9700055623759927,5.946555838913694,0.9700055623759927,36.0,36.0,True,True,True,True,False,True,True,True,False,True,True,True,False,True,True,True,False,True,True,True,False,True,True,True,False,True,True,True,False,False,False,True,False,False,False,True
3094,Long,2025-01-16 10:00:00-06:00,0.4316860532327229,0.27863372526839386,0.4316860532327229,0.27863372526839386,0.4316860532327229,0.8280523384736775,0.4316860532327229,0.9536337357777425,0.4316860532327229,2.036773287525302,0.4316860532327229,2.036773287525302,0.4316860532327229,2.036773287525302,0.4316860532327229,2.9040698126564997,0.4316860532327229,2.9040698126564997,1.0,36.0,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3095,Long,2025-01-17 07:00:00-06:00,1.3444130043741063,0.10430790551178411,2.132517179352031,0.10430790551178411,2.874262285213607,0.10430790551178411,6.119397123358001,0.10430790551178411,10.001969161852188,0.10430790551178411,14.591517004370688,0.10430790551178411,14.591517004370688,0.10430790551178411,14.591517004370688,0.10430790551178411,14.591517004370688,0.10430790551178411,18.0,1.0,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
3096,Long,2025-01-17 09:55:00-06:00,0.012635362351572135,0.3916962328987362,0.11793004861467325,0.3916962328987362,0.11793004861467325,0.3916962328987362,0.7454863787427559,0.3916962328987362,0.7454863787427559,0.3916962328987362,0.7454863787427559,0.5728030932712701,0.7454863787427559,0.5728030932712701,1.318289472014026,0.5728030932712701,1.318289472014026,0.5728030932712701,36.0,18.0,False,True,True,True,False,True,True,True,False,False,True,True,False,False,True,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3097,Long,2025-01-17 12:05:00-06:00,0.5619305792732807,0.0524468540655062,0.8316572573244554,0.0524468540655062,0.929058557731824,0.0524468540655062,0.929058557731824,0.0524468540655062,0.929058557731824,0.8915965191136053,0.929058557731824,0.959028188626399,0.929058557731824,1.5509283987942546,0.929058557731824,2.0753969394493166,0.929058557731824,2.0753969394493166,3.0,36.0,True,True,True,True,True,True,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3098,Short,2025-01-17 14:00:00-06:00,0.37249158393060017,0.6264631184287367,0.37249158393060017,0.9058318063766868,0.37249158393060017,0.9058318063766868,0.37249158393060017,0.9058318063766868,0.939694677643105,1.2952548259404961,0.9650918310929186,1.2952548259404961,0.9650918310929186,1.2952548259404961,2.4973867558983422,1.2952548259404961,2.4973867558983422,1.2952548259404961,36.0,12.0,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3099,Short,2025-01-17 15:00:00-06:00,0.0824093336988149,0.6742581848084855,0.0824093336988149,0.6742581848084855,0.0824093336988149,0.6742581848084855,0.0824093336988149,0.6742581848084855,0.0824093336988149,1.303565823963072,1.2436317630912066,1.303565823963072,1.438417460924769,1.303565823963072,1.438417460924769,1.303565823963072,1.438417460924769,1.303565823963072,24.0,12.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3100,Short,2025-01-20 06:10:00-06:00,1.347877131325987,0.15754408028485561,1.9080338612276957,0.15754408028485561,2.62573467141426,0.15754408028485561,2.62573467141426,0.15754408028485561,3.5709991531233936,0.15754408028485561,4.9188762844493805,3.3784452772196816,4.9188762844493805,6.686870963201649,4.9188762844493805,11.93834030603017,4.9188762844493805,11.93834030603017,18.0,36.0,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
3101,Long,2025-01-20 07:30:00-06:00,0.060024119969144675,1.4748783763846978,0.060024119969144675,1.4748783763846978,0.12004823993828935,1.4748783763846978,1.7921487247930339,1.4748783763846978,3.069804992707685,1.4748783763846978,4.3817607577475615,1.4748783763846978,4.3817607577475615,1.4748783763846978,4.3817607577475615,1.4748783763846978,4.3817607577475615,1.4748783763846978,18.0,1.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3102,Long,2025-01-21 11:25:00-06:00,0.26362881676353767,0.04011742863792964,0.34386367403939694,0.04011742863792964,0.5329886947610653,0.04011742863792964,1.0831705732241004,0.04011742863792964,1.7479736763669345,0.04011742863792964,1.7479736763669345,0.04011742863792964,1.7479736763669345,0.04011742863792964,1.7479736763669345,0.04011742863792964,1.7479736763669345,0.04011742863792964,12.0,1.0,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False
3103,Short,2025-01-21 13:15:00-06:00,0.3521111515520606,0.24647780608644237,0.3521111515520606,0.889080657668953,0.3521111515520606,0.889080657668953,0.5017583909616863,0.889080657668953,0.8714751000913499,0.889080657668953,0.8714751000913499,1.1883751364882045,0.8714751000913499,2.1742863608339738,0.8714751000913499,3.4682948427877967,0.8714751000913499,3.4682948427877967,12.0,36.0,True,True,True,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
