hypothesis_id,model,dimension,condition,conditions_json,N,wins,losses,win_pct,avg_R,total_R,profit_factor,max_drawdown_R,largest_win_R,largest_loss_R,max_consecutive_wins,max_consecutive_losses,flat,sem_R,ci95_low_R,ci95_high_R,adequate_sample,one_sided_p,bootstrap_probability_positive,bootstrap_ci95_low_R,bootstrap_ci95_high_R,first_half_N,first_half_avg_R,first_half_total_R,second_half_N,second_half_avg_R,second_half_total_R,without_best_5_total_R,best_month,without_best_month_total_R,positive_month_pct,positive_quarter_pct,best_quarter,best_quarter_R,worst_quarter,worst_quarter_R,longest_losing_months,yearly_results,fdr_q,evidence_label
H0343,Retest,HTF_regime x score_band,Bull | 95+,"[{""feature"": ""htf_regime_name"", ""value"": ""Bull""}, {""feature"": ""score_band"", ""value"": ""95+""}]",35,16,19,45.714285714285715,0.022973580731518117,0.8040753256031341,1.0535918378399352,4.730765347161226,2.0,-1.0,2,5,0,0.17563480772937243,-0.3212706424180518,0.36721780388108805,True,0.4479655276261896,0.53,-0.3014228148084937,0.3684899867319272,18.0,-0.19222342190715774,-3.4600215943288393,17.0,0.2508292305842337,4.264096919931973,-8.713601447845296,2025-04,-2.0169760133420973,50.0,50.0,2024Q4,3.448657382744785,2024Q3,-2.5554023144954416,4.0,"{""2024"": {""count"": 26, ""mean"": -0.000437, ""sum"": -0.011364}, ""2025"": {""count"": 9, ""mean"": 0.090604, ""sum"": 0.81544}}",0.9927819330416757,DESCRIPTIVE PATTERN
H0344,Retest,HTF_regime x score_band,Bear | 70-74,"[{""feature"": ""htf_regime_name"", ""value"": ""Bear""}, {""feature"": ""score_band"", ""value"": ""70-74""}]",0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,,,,False,1.0,,,,,,,,,,,,,,,,,,,,,,DESCRIPTIVE PATTERN
H0345,Retest,HTF_regime x score_band,Bear | 75-79,"[{""feature"": ""htf_regime_name"", ""value"": ""Bear""}, {""feature"": ""score_band"", ""value"": ""75-79""}]",120,42,78,35.0,-0.17120364261210366,-20.54443711345244,0.6972088170590972,24.318424081343625,2.0,-1.0,3,8,0,0.09873530195810741,-0.36472483444999415,0.022317549225786854,True,0.9585379294227223,,,,,,,,,,,,,,,,,,,,,0.9927819330416757,DESCRIPTIVE PATTERN
H0346,Retest,HTF_regime x score_band,Bear | 80-84,"[{""feature"": ""htf_regime_name"", ""value"": ""Bear""}, {""feature"": ""score_band"", ""value"": ""80-84""}]",0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,,,,False,1.0,,,,,,,,,,,,,,,,,,,,,,DESCRIPTIVE PATTERN
H0347,Retest,HTF_regime x score_band,Bear | 85-89,"[{""feature"": ""htf_regime_name"", ""value"": ""Bear""}, {""feature"": ""score_band"", ""value"": ""85-89""}]",14,5,9,35.714285714285715,-0.23268770100290734,-3.2576278140407027,0.5915483979808386,3.2576278140407027,2.0,-1.0,1,2,0,0.26927868760078827,-0.7604739287004524,0.29509852669463765,False,0.806237586980975,,,,,,,,,,,,,,,,,,,,,,DESCRIPTIVE PATTERN
H0348,Retest,HTF_regime x score_band,Bear | 90-94,"[{""feature"": ""htf_regime_name"", ""value"": ""Bear""}, {""feature"": ""score_band"", ""value"": ""90-94""}]",96,42,54,43.75,0.0841250393701891,8.076003779538153,1.1722438625144536,8.084034990933718,2.0,-1.0,5,7,0,0.12267809280625826,-0.1563240225300771,0.3245741012704553,True,0.24643914566990255,0.7385,-0.15352050026651762,0.3180129358951855,44.0,0.031640764565229865,1.392193640870114,52.0,0.12853481035900077,6.68381013866804,-1.9239962204618464,2024-03,3.1080292299203127,50.0,66.66666666666666,2025Q2,4.7759616084965595,2024Q1,-1.8189069999225687,2.0,"{""2024"": {""count"": 60, ""mean"": 0.015562, ""sum"": 0.933708}, ""2025"": {""count"": 36, ""mean"": 0.198397, ""sum"": 7.142296}}",0.9927819330416757,DESCRIPTIVE PATTERN
H0349,Retest,HTF_regime x score_band,Bear | 95+,"[{""feature"": ""htf_regime_name"", ""value"": ""Bear""}, {""feature"": ""score_band"", ""value"": ""95+""}]",27,5,22,18.51851851851852,-0.5658263293469322,-15.277310892367169,0.20103488065759967,15.27731089236717,1.2849872978353392,-1.0,2,11,0,0.1387707779539276,-0.8378170541366303,-0.2938356045572342,False,0.9999772306111842,,,,,,,,,,,,,,,,,,,,,,DESCRIPTIVE PATTERN
H0350,Retest,HTF_regime x score_band,Neutral | 70-74,"[{""feature"": ""htf_regime_name"", ""value"": ""Neutral""}, {""feature"": ""score_band"", ""value"": ""70-74""}]",0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,,,,False,1.0,,,,,,,,,,,,,,,,,,,,,,DESCRIPTIVE PATTERN
H0351,Retest,HTF_regime x score_band,Neutral | 75-79,"[{""feature"": ""htf_regime_name"", ""value"": ""Neutral""}, {""feature"": ""score_band"", ""value"": ""75-79""}]",6,2,4,33.333333333333336,-0.3422459368394725,-2.053475621036835,0.45073472095324546,2.053475621036835,1.2405932894675478,-1.0,1,2,0,0.39069951544641474,-1.1080169871144454,0.4235251134355003,False,0.8094802252698137,,,,,,,,,,,,,,,,,,,,,,DESCRIPTIVE PATTERN
H0352,Retest,HTF_regime x score_band,Neutral | 80-84,"[{""feature"": ""htf_regime_name"", ""value"": ""Neutral""}, {""feature"": ""score_band"", ""value"": ""80-84""}]",0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,,,,False,1.0,,,,,,,,,,,,,,,,,,,,,,DESCRIPTIVE PATTERN
H0353,Retest,HTF_regime x score_band,Neutral | 85-89,"[{""feature"": ""htf_regime_name"", ""value"": ""Neutral""}, {""feature"": ""score_band"", ""value"": ""85-89""}]",1,1,0,100.0,1.2544216959131762,1.2544216959131762,99.9,0.0,1.2544216959131762,1.2544216959131762,1,0,0,,,,False,0.0,,,,,,,,,,,,,,,,,,,,,,DESCRIPTIVE PATTERN
H0354,Retest,HTF_regime x score_band,Neutral | 90-94,"[{""feature"": ""htf_regime_name"", ""value"": ""Neutral""}, {""feature"": ""score_band"", ""value"": ""90-94""}]",7,2,5,28.571428571428573,-0.0029625387532844654,-0.020737771272991257,0.9948422969980395,3.0,2.0,-1.0,1,3,0,0.5281075687709045,-1.0380533735442574,1.0321282960376883,False,0.5022379451406346,,,,,,,,,,,,,,,,,,,,,,DESCRIPTIVE PATTERN
H0355,Retest,HTF_regime x score_band,Neutral | 95+,"[{""feature"": ""htf_regime_name"", ""value"": ""Neutral""}, {""feature"": ""score_band"", ""value"": ""95+""}]",2,0,2,0.0,-0.8443894491110726,-1.6887788982221452,0.0,1.6887788982221452,-0.6887788982221453,-1.0,0,2,0,0.15561055088892733,-1.1493861288533702,-0.539392769368775,False,0.9999999712328008,,,,,,,,,,,,,,,,,,,,,,DESCRIPTIVE PATTERN
H0356,Retest,session x direction,Overnight | Long,"[{""feature"": ""session_name"", ""value"": ""Overnight""}, {""feature"": ""direction_name"", ""value"": ""Long""}]",108,44,64,40.74074074074074,-0.09787164691370898,-10.57013786668057,0.8133545058987328,16.43781395309715,2.0,-1.0,5,7,0,0.10344273177445118,-0.3006194011916333,0.10487610736421532,True,0.8279622476914197,,,,,,,,,,,,,,,,,,,,,0.9927819330416757,DESCRIPTIVE PATTERN
H0357,Retest,session x direction,Overnight | Short,"[{""feature"": ""session_name"", ""value"": ""Overnight""}, {""feature"": ""direction_name"", ""value"": ""Short""}]",113,49,64,43.36283185840708,0.006828574865938758,0.7716289598510796,1.0136299429936473,20.747182126114094,2.0,-1.0,7,9,0,0.10642145231907646,-0.2017574716794511,0.21541462141132864,True,0.47441926441284077,0.5185,-0.20391137452069444,0.22746941687618208,63.0,0.055404908511278134,3.4905092362105226,50.0,-0.05437760552718887,-2.7188802763594437,-9.22837104014892,2024-03,-5.957899626500264,55.55555555555556,50.0,2024Q1,10.462409786853112,2024Q4,-9.033812521474989,3.0,"{""2024"": {""count"": 85, ""mean"": -0.065215, ""sum"": -5.543303}, ""2025"": {""count"": 28, ""mean"": 0.225533, ""sum"": 6.314932}}",0.9927819330416757,DESCRIPTIVE PATTERN
H0358,Retest,session x direction,Premarket | Long,"[{""feature"": ""session_name"", ""value"": ""Premarket""}, {""feature"": ""direction_name"", ""value"": ""Long""}]",75,31,44,41.333333333333336,0.13031519895881047,9.773639921910785,1.238375495355509,6.7018888706040665,2.0,-1.0,3,5,0,0.15519351036724502,-0.17386408136098977,0.43449447927861073,True,0.20053973749593657,0.8055,-0.15841891884013382,0.4252428482468224,38.0,0.028895648529897455,1.0980346441361033,37.0,0.23447581831823472,8.675605277774684,-0.22636007808921477,2025-01,4.050614113315491,58.82352941176471,50.0,2024Q4,7.066805100677914,2025Q2,-1.8371769535005016,3.0,"{""2024"": {""count"": 51, ""mean"": 0.160095, ""sum"": 8.16484}, ""2025"": {""count"": 24, ""mean"": 0.067033, ""sum"": 1.6088}}",0.9927819330416757,DESCRIPTIVE PATTERN
H0359,Retest,session x direction,Premarket | Short,"[{""feature"": ""session_name"", ""value"": ""Premarket""}, {""feature"": ""direction_name"", ""value"": ""Short""}]",75,26,49,34.666666666666664,0.01293590900088172,0.970193175066129,1.0207892819765558,16.902815187843302,2.0,-1.0,6,7,0,0.15829314903183606,-0.29731866310151694,0.32319048110328036,True,0.4674342024810303,0.516,-0.29066680718932486,0.3337102824610684,36.0,-0.2934541927490461,-10.56435093896566,39.0,0.29575754138543053,11.53454411403179,-9.029806824933871,2025-01,-6.029806824933871,50.0,33.33333333333333,2025Q1,14.0,2024Q2,-6.023392419806583,4.0,"{""2024"": {""count"": 50, ""mean"": -0.278056, ""sum"": -13.902815}, ""2025"": {""count"": 25, ""mean"": 0.59492, ""sum"": 14.873008}}",0.9927819330416757,DESCRIPTIVE PATTERN
H0360,Retest,session x direction,Open | Long,"[{""feature"": ""session_name"", ""value"": ""Open""}, {""feature"": ""direction_name"", ""value"": ""Long""}]",31,12,19,38.70967741935484,-0.10302616308144227,-3.1938110555247103,0.7976681488585731,4.19381105552471,2.0,-1.0,3,5,0,0.18481434926282464,-0.4652622876365785,0.259209961473694,True,0.7113925888020407,,,,,,,,,,,,,,,,,,,,,0.9927819330416757,DESCRIPTIVE PATTERN
H0361,Retest,session x direction,Open | Short,"[{""feature"": ""session_name"", ""value"": ""Open""}, {""feature"": ""direction_name"", ""value"": ""Short""}]",22,7,15,31.818181818181817,-0.00822237064830948,-0.18089215426280858,0.9844796317282084,2.7267146537651965,2.0,-1.0,2,3,0,0.2626836002615656,-0.5230822271609781,0.5066374858643592,False,0.5124854224571658,,,,,,,,,,,,,,,,,,,,,,DESCRIPTIVE PATTERN
H0362,Retest,session x direction,MidAM | Long,"[{""feature"": ""session_name"", ""value"": ""MidAM""}, {""feature"": ""direction_name"", ""value"": ""Long""}]",29,12,17,41.37931034482759,0.00031402152989489575,0.009106624366951976,1.0007216184080059,4.617875993071036,2.0,-1.0,3,3,0,0.18948878586187798,-0.3710839987593859,0.3717120418191757,False,0.4993388716523778,,,,,,,,,,,,,,,,,,,,,,DESCRIPTIVE PATTERN
H0363,Retest,session x direction,MidAM | Short,"[{""feature"": ""session_name"", ""value"": ""MidAM""}, {""feature"": ""direction_name"", ""value"": ""Short""}]",32,13,19,40.625,0.08259057654600914,2.6428984494722925,1.1815533027889829,7.913944139587076,2.0,-1.0,4,9,0,0.20754297920692658,-0.32419366269956695,0.48937481579158526,True,0.34533556713232516,0.6385,-0.30276104040012974,0.5051442196376854,13.0,0.015394916130130486,0.2001339096916963,19.0,0.12856655472529455,2.4427645397805966,-7.357101550527707,2025-04,-1.814920001399654,40.0,33.33333333333333,2025Q2,7.309685938727616,2025Q1,-2.866921398947019,5.0,"{""2024"": {""count"": 15, ""mean"": -0.119991, ""sum"": -1.799866}, ""2025"": {""count"": 17, ""mean"": 0.261339, ""sum"": 4.442765}}",0.9927819330416757,DESCRIPTIVE PATTERN
H0364,Retest,session x direction,Midday | Long,"[{""feature"": ""session_name"", ""value"": ""Midday""}, {""feature"": ""direction_name"", ""value"": ""Long""}]",41,20,21,48.78048780487805,0.0601958301802522,2.46802903739034,1.14364900981143,4.836193802552367,2.0,-1.0,6,5,0,0.16742802414930374,-0.26796309715238315,0.38835475751288756,True,0.3595983532271475,0.6505,-0.2524223478616133,0.38005664872326644,24.0,0.06425604768022534,1.5421451443254082,17.0,0.05446375841558422,0.9258838930649318,-7.53197096260966,2024-10,-1.8845337628385563,58.82352941176471,50.0,2024Q4,5.7620776956173,2025Q1,-3.1501246861455328,2.0,"{""2024"": {""count"": 31, ""mean"": 0.23562, ""sum"": 7.304223}, ""2025"": {""count"": 10, ""mean"": -0.483619, ""sum"": -4.836194}}",0.9927819330416757,DESCRIPTIVE PATTERN
H0365,Retest,session x direction,Midday | Short,"[{""feature"": ""session_name"", ""value"": ""Midday""}, {""feature"": ""direction_name"", ""value"": ""Short""}]",36,11,25,30.555555555555557,-0.0941094797455374,-3.3879412708393466,0.8356970477385993,6.847638895700127,2.0,-1.0,2,5,0,0.19882970296755564,-0.4838156975619465,0.29559673807087167,True,0.682006484493617,,,,,,,,,,,,,,,,,,,,,0.9927819330416757,DESCRIPTIVE PATTERN
H0366,Retest,session x direction,PM | Long,"[{""feature"": ""session_name"", ""value"": ""PM""}, {""feature"": ""direction_name"", ""value"": ""Long""}]",41,15,24,36.58536585365854,-0.23916014284183285,-9.805565856515146,0.48295939645138636,11.877121421851268,2.0,-1.0,3,5,2,0.12342863787001011,-0.4810802730670527,0.0027599873833869804,True,0.9736663597562583,,,,,,,,,,,,,,,,,,,,,0.9927819330416757,DESCRIPTIVE PATTERN
H0367,Retest,session x direction,PM | Short,"[{""feature"": ""session_name"", ""value"": ""PM""}, {""feature"": ""direction_name"", ""value"": ""Short""}]",38,17,21,44.73684210526316,-0.05021598739769756,-1.9082075211125074,0.899655894739082,7.92457840711591,2.0,-1.0,5,6,0,0.1764134652299526,-0.39598637924840463,0.2955544044530095,True,0.6120436205998496,,,,,,,,,,,,,,,,,,,,,0.9927819330416757,DESCRIPTIVE PATTERN
H0368,Retest,session x direction,After-hours | Long,"[{""feature"": ""session_name"", ""value"": ""After-hours""}, {""feature"": ""direction_name"", ""value"": ""Long""}]",1,1,0,100.0,0.8746590143526219,0.8746590143526219,99.9,0.0,0.8746590143526219,0.8746590143526219,1,0,0,,,,False,0.0,,,,,,,,,,,,,,,,,,,,,,DESCRIPTIVE PATTERN
H0369,Retest,session x direction,After-hours | Short,"[{""feature"": ""session_name"", ""value"": ""After-hours""}, {""feature"": ""direction_name"", ""value"": ""Short""}]",1,1,0,100.0,0.1926592522396392,0.1926592522396392,99.9,0.0,0.1926592522396392,0.1926592522396392,1,0,0,,,,False,0.0,,,,,,,,,,,,,,,,,,,,,,DESCRIPTIVE PATTERN
H0370,Retest,session x score_band,Overnight | 70-74,"[{""feature"": ""session_name"", ""value"": ""Overnight""}, {""feature"": ""score_band"", ""value"": ""70-74""}]",0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,,,,False,1.0,,,,,,,,,,,,,,,,,,,,,,DESCRIPTIVE PATTERN
H0371,Retest,session x score_band,Overnight | 75-79,"[{""feature"": ""session_name"", ""value"": ""Overnight""}, {""feature"": ""score_band"", ""value"": ""75-79""}]",80,31,49,38.75,-0.21313314660809404,-17.050651728647523,0.6221133008504115,22.856896415781417,2.0,-1.0,4,7,0,0.11077452269671088,-0.4302512110936474,0.003984917877459276,True,0.9728243856959724,,,,,,,,,,,,,,,,,,,,,0.9927819330416757,DESCRIPTIVE PATTERN
H0372,Retest,session x score_band,Overnight | 80-84,"[{""feature"": ""session_name"", ""value"": ""Overnight""}, {""feature"": ""score_band"", ""value"": ""80-84""}]",0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,,,,False,1.0,,,,,,,,,,,,,,,,,,,,,,DESCRIPTIVE PATTERN
H0373,Retest,session x score_band,Overnight | 85-89,"[{""feature"": ""session_name"", ""value"": ""Overnight""}, {""feature"": ""score_band"", ""value"": ""85-89""}]",0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,,,,False,1.0,,,,,,,,,,,,,,,,,,,,,,DESCRIPTIVE PATTERN
H0374,Retest,session x score_band,Overnight | 90-94,"[{""feature"": ""session_name"", ""value"": ""Overnight""}, {""feature"": ""score_band"", ""value"": ""90-94""}]",141,62,79,43.97163120567376,0.05143363703417046,7.252142821818035,1.1064552337308977,14.359451611263221,2.0,-1.0,7,7,0,0.09719200804744599,-0.13906269873882365,0.2419299728071646,True,0.29833469156816617,0.691,-0.13371675033847705,0.24182363003856275,77.0,0.05938207747315032,4.572419965432575,64.0,0.041870669631022796,2.679722856385459,-2.7478571781819676,2024-03,-0.44536031415115307,44.44444444444444,66.66666666666666,2025Q1,6.334748962454734,2024Q4,-9.307188337305634,3.0,"{""2024"": {""count"": 98, ""mean"": -0.048314, ""sum"": -4.734768}, ""2025"": {""count"": 43, ""mean"": 0.278765, ""sum"": 11.986911}}",0.9927819330416757,DESCRIPTIVE PATTERN
H0375,Retest,session x score_band,Overnight | 95+,"[{""feature"": ""session_name"", ""value"": ""Overnight""}, {""feature"": ""score_band"", ""value"": ""95+""}]",0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,,,,False,1.0,,,,,,,,,,,,,,,,,,,,,,DESCRIPTIVE PATTERN
H0376,Retest,session x score_band,Premarket | 70-74,"[{""feature"": ""session_name"", ""value"": ""Premarket""}, {""feature"": ""score_band"", ""value"": ""70-74""}]",0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,,,,False,1.0,,,,,,,,,,,,,,,,,,,,,,DESCRIPTIVE PATTERN
H0377,Retest,session x score_band,Premarket | 75-79,"[{""feature"": ""session_name"", ""value"": ""Premarket""}, {""feature"": ""score_band"", ""value"": ""75-79""}]",49,20,29,40.816326530612244,0.13247011272074105,6.491035523316312,1.25143638627295,8.02955287209217,2.0,-1.0,3,5,0,0.18993319846612108,-0.23979895627285625,0.5047391817143383,True,0.24275862794258118,0.772,-0.21677752607640868,0.5226130677926828,25.0,-0.106680757776214,-2.66701894440535,24.0,0.3815856028217359,9.158054467721662,-3.508964476683687,2024-08,2.4543383880623857,44.44444444444444,33.33333333333333,2025Q1,6.148017288735391,2024Q2,-1.525291488187019,2.0,"{""2024"": {""count"": 34, ""mean"": -0.078442, ""sum"": -2.667019}, ""2025"": {""count"": 15, ""mean"": 0.610537, ""sum"": 9.158054}}",0.9927819330416757,DESCRIPTIVE PATTERN
H0378,Retest,session x score_band,Premarket | 80-84,"[{""feature"": ""session_name"", ""value"": ""Premarket""}, {""feature"": ""score_band"", ""value"": ""80-84""}]",0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,,,,False,1.0,,,,,,,,,,,,,,,,,,,,,,DESCRIPTIVE PATTERN
H0379,Retest,session x score_band,Premarket | 85-89,"[{""feature"": ""session_name"", ""value"": ""Premarket""}, {""feature"": ""score_band"", ""value"": ""85-89""}]",0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,,,,False,1.0,,,,,,,,,,,,,,,,,,,,,,DESCRIPTIVE PATTERN
H0380,Retest,session x score_band,Premarket | 90-94,"[{""feature"": ""session_name"", ""value"": ""Premarket""}, {""feature"": ""score_band"", ""value"": ""90-94""}]",101,37,64,36.633663366336634,0.042106906669906956,4.252797573660603,1.0687563507260105,9.337186309740932,2.0,-1.0,4,5,0,0.13648212880482805,-0.225398065787556,0.3096118791273699,True,0.3788449020999449,0.61,-0.20899964291481557,0.32014874577747554,49.0,-0.13876117041682057,-6.799297350424208,52.0,0.21254028700163097,11.05209492408481,-5.747202426339397,2025-01,-6.470228234934693,38.88888888888889,33.33333333333333,2025Q1,11.297959841861879,2025Q2,-3.974205769577339,2.0,"{""2024"": {""count"": 67, ""mean"": -0.045835, ""sum"": -3.070956}, ""2025"": {""count"": 34, ""mean"": 0.215405, ""sum"": 7.323754}}",0.9927819330416757,DESCRIPTIVE PATTERN
H0381,Retest,session x score_band,Premarket | 95+,"[{""feature"": ""session_name"", ""value"": ""Premarket""}, {""feature"": ""score_band"", ""value"": ""95+""}]",0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,,,,False,1.0,,,,,,,,,,,,,,,,,,,,,,DESCRIPTIVE PATTERN
H0382,Retest,session x score_band,Open | 70-74,"[{""feature"": ""session_name"", ""value"": ""Open""}, {""feature"": ""score_band"", ""value"": ""70-74""}]",1,0,1,0.0,-1.0,-1.0,0.0,1.0,-1.0,-1.0,0,1,0,,,,False,1.0,,,,,,,,,,,,,,,,,,,,,,DESCRIPTIVE PATTERN
H0383,Retest,session x score_band,Open | 75-79,"[{""feature"": ""session_name"", ""value"": ""Open""}, {""feature"": ""score_band"", ""value"": ""75-79""}]",22,9,13,40.90909090909091,0.05807217739766226,1.2775879027485697,1.1219628453407757,3.4093560825917524,2.0,-1.0,2,4,0,0.25183774648962864,-0.4355298057220099,0.5516741605173344,False,0.4088152626131475,,,,,,,,,,,,,,,,,,,,,,DESCRIPTIVE PATTERN
H0384,Retest,session x score_band,Open | 80-84,"[{""feature"": ""session_name"", ""value"": ""Open""}, {""feature"": ""score_band"", ""value"": ""80-84""}]",0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,,,,False,1.0,,,,,,,,,,,,,,,,,,,,,,DESCRIPTIVE PATTERN
H0385,Retest,session x score_band,Open | 85-89,"[{""feature"": ""session_name"", ""value"": ""Open""}, {""feature"": ""score_band"", ""value"": ""85-89""}]",8,3,5,37.5,-0.06859012533230407,-0.5487210026584326,0.8668586135651299,2.0,2.0,-1.0,2,2,0,0.41515725081125526,-0.8822983369223645,0.7451180862577562,False,0.5656125446911974,,,,,,,,,,,,,,,,,,,,,,DESCRIPTIVE PATTERN
H0386,Retest,session x score_band,Open | 90-94,"[{""feature"": ""session_name"", ""value"": ""Open""}, {""feature"": ""score_band"", ""value"": ""90-94""}]",7,3,4,42.857142857142854,0.1675207341144489,1.1726451388011423,1.412171864859822,1.0,2.0,-1.0,1,1,0,0.4492098534080178,-0.712930578565266,1.0479720467941638,False,0.3546028369336618,,,,,,,,,,,,,,,,,,,,,,DESCRIPTIVE PATTERN
H0387,Retest,session x score_band,Open | 95+,"[{""feature"": ""session_name"", ""value"": ""Open""}, {""feature"": ""score_band"", ""value"": ""95+""}]",15,4,11,26.666666666666668,-0.28508101657858653,-4.276215248678798,0.5247888044641793,5.097266587624029,2.0,-1.0,2,4,0,0.25838030529030526,-0.7915064149475848,0.22134438179041172,False,0.8650599689997646,,,,,,,,,,,,,,,,,,,,,,DESCRIPTIVE PATTERN
H0388,Retest,session x score_band,MidAM | 70-74,"[{""feature"": ""session_name"", ""value"": ""MidAM""}, {""feature"": ""score_band"", ""value"": ""70-74""}]",0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,,,,False,1.0,,,,,,,,,,,,,,,,,,,,,,DESCRIPTIVE PATTERN
H0389,Retest,session x score_band,MidAM | 75-79,"[{""feature"": ""session_name"", ""value"": ""MidAM""}, {""feature"": ""score_band"", ""value"": ""75-79""}]",37,14,23,37.83783783783784,0.061631207803164764,2.2803546887170962,1.1429871493662478,8.031504188426268,2.0,-1.0,3,5,0,0.18240148260982667,-0.29587569811209546,0.419138113718425,True,0.3677239283927739,0.6205,-0.2787514028719189,0.3973246417097967,14.0,0.21229342434311071,2.97210794080355,23.0,-0.030076228351584956,-0.691753252086454,-7.719645311282904,2025-04,-1.5532904779307872,46.666666666666664,50.0,2025Q2,5.339750936339815,2024Q4,-3.2039761712707886,2.0,"{""2024"": {""count"": 20, ""mean"": -0.011593, ""sum"": -0.231868}, ""2025"": {""count"": 17, ""mean"": 0.147778, ""sum"": 2.512223}}",0.9927819330416757,DESCRIPTIVE PATTERN
