pullback_id,leg_id,leg_direction,start_i,deepest_i,depth_pts,depth_atr,depth_pct_of_leg,duration,speed,efficiency,overlapping_candles,prior_swing_holds
PB-0032765,LEG-0078996,BULL,1274343,1274352,14.5,5.970588235294118,0.8787878787878788,10,1.45,0.1157684630738523,56,True
PB-0032766,LEG-0079003,BEAR,1274418,1274470,10.5,5.11304347826087,0.6666666666666666,53,0.19811320754716982,0.09813084112149532,54,True
PB-0032767,LEG-0079010,BULL,1274502,1274503,6.5,2.1666666666666665,0.6341463414634146,2,3.25,0.03951367781155015,57,True
PB-0032768,LEG-0079013,BEAR,1274557,1274557,6.25,2.4822695035460995,0.6097560975609756,1,6.25,0.025380710659898477,58,True
PB-0032769,LEG-0079014,BEAR,1274579,1274590,19.5,3.5339805825242716,0.582089552238806,12,1.625,0.07123287671232877,59,True
PB-0032770,LEG-0079015,BEAR,1274607,1274615,13.25,2.7481481481481485,0.6794871794871795,9,1.4722222222222223,0.05155642023346303,58,True
PB-0032771,LEG-0079017,BEAR,1274626,1274648,32.75,5.2701149425287355,0.9357142857142857,23,1.423913043478261,0.1617283950617284,58,True
PB-0032772,LEG-0079020,BEAR,1274700,1274757,12.5,3.888888888888889,0.5434782608695652,58,0.21551724137931033,0.06305170239596469,57,True
PB-0032773,LEG-0079024,BULL,1274728,1274766,16.75,5.583333333333333,0.8072289156626506,39,0.42948717948717946,0.09557774607703282,57,True
PB-0032774,LEG-0079029,BULL,1274788,1274788,8.25,3.3,0.32673267326732675,1,8.25,0.0514018691588785,59,True
PB-0032775,LEG-0079036,BULL,1274926,1274930,29.75,3.1733333333333333,0.6363636363636364,5,5.95,0.0707070707070707,58,True
PB-0032776,LEG-0079037,BULL,1274952,1274993,32.25,5.626168224299065,0.8657718120805369,42,0.7678571428571429,0.05858310626702997,58,True
PB-0032777,LEG-0079042,BULL,1275013,1275013,11.75,1.0528,0.3821138211382114,1,11.75,0.025669033315128344,58,True
PB-0032778,LEG-0079043,BULL,1275034,1275056,26.75,4.138121546961326,0.47767857142857145,23,1.1630434782608696,0.06316410861865407,59,True
PB-0032779,LEG-0079045,BEAR,1275062,1275088,34.75,3.583793738489871,0.7679558011049724,27,1.287037037037037,0.10072463768115943,58,True
PB-0032780,LEG-0079046,BULL,1275084,1275096,28.0,4.6390532544378695,0.9911504424778761,13,2.1538461538461537,0.09540034071550256,58,True
PB-0032781,LEG-0079049,BULL,1275131,1275174,22.25,4.792307692307692,0.898989898989899,44,0.5056818181818182,0.09299895506792058,59,True
PB-0032782,LEG-0079051,BEAR,1275163,1275203,15.5,3.84070796460177,0.8493150684931506,41,0.3780487804878049,0.05990338164251208,58,True
PB-0032783,LEG-0079055,BEAR,1275222,1275222,8.5,2.144144144144144,0.4594594594594595,1,8.5,0.026438569206842923,58,True
PB-0032784,LEG-0079056,BEAR,1275228,1275228,17.75,3.049079754601227,0.7395833333333334,1,17.75,0.05956375838926174,58,True
PB-0032785,LEG-0079057,BEAR,1275269,1275300,20.25,3.8053691275167787,0.49693251533742333,32,0.6328125,0.06846999154691462,59,True
PB-0032786,LEG-0079063,BULL,1275353,1275355,19.75,3.4670846394984327,0.9518072289156626,3,6.583333333333333,0.07729941291585127,58,True
PB-0032787,LEG-0079064,BULL,1275360,1275365,18.75,2.9166666666666665,0.8823529411764706,6,3.125,0.08690614136732329,58,True
PB-0032788,LEG-0079065,BULL,1275370,1275370,10.25,1.3075170842824602,0.33884297520661155,1,10.25,0.06788079470198675,58,True
PB-0032789,LEG-0079068,BULL,1275401,1275437,4.25,3.0512820512820515,0.30357142857142855,37,0.11486486486486487,0.04066985645933014,53,True
PB-0032790,LEG-0079071,BEAR,1275437,1275470,5.0,3.5443037974683542,0.5,34,0.14705882352941177,0.06968641114982578,48,True
PB-0032791,LEG-0079077,BULL,1275514,1275537,8.0,2.531073446327684,0.32989690721649484,24,0.3333333333333333,0.052805280528052806,56,True
PB-0032792,LEG-0079078,BULL,1275524,1275537,9.25,5.128712871287129,0.3627450980392157,14,0.6607142857142857,0.06208053691275168,57,True
PB-0032793,LEG-0079079,BULL,1275530,1275537,9.5,4.8807339449541285,0.36893203883495146,8,1.1875,0.06484641638225255,58,True
PB-0032794,LEG-0079084,BEAR,1275596,1275597,2.5,1.1764705882352942,0.3225806451612903,2,1.25,0.016556291390728478,55,True
PB-0032795,LEG-0079085,BEAR,1275602,1275602,1.0,0.48695652173913045,0.18181818181818182,1,1.0,0.0064516129032258064,55,True
PB-0032796,LEG-0079086,BEAR,1275617,1275638,12.25,4.543046357615894,0.620253164556962,22,0.5568181818181818,0.08506944444444445,57,True
PB-0032797,LEG-0079089,BEAR,1275654,1275658,11.0,4.106666666666667,0.8,5,2.2,0.08835341365461848,53,True
PB-0032798,LEG-0079097,BEAR,1275782,1275840,3.5,3.213114754098361,0.875,59,0.059322033898305086,0.040345821325648415,48,True
PB-0032799,LEG-0079103,BEAR,1275866,1275871,5.5,2.2,0.38596491228070173,6,0.9166666666666666,0.03273809523809524,57,True
PB-0032800,LEG-0079104,BEAR,1275883,1275883,5.75,2.1904761904761907,0.5111111111111111,1,5.75,0.03764320785597381,56,True
PB-0032801,LEG-0079105,BEAR,1275892,1275950,6.5,2.3333333333333335,0.896551724137931,59,0.11016949152542373,0.041935483870967745,56,True
PB-0032802,LEG-0079106,BEAR,1275898,1275950,8.25,2.4705882352941178,0.9166666666666666,53,0.15566037735849056,0.054187192118226604,55,True
PB-0032803,LEG-0079110,BULL,1275956,1275956,8.0,2.6046511627906974,0.7111111111111111,1,8.0,0.04915514592933948,59,True
PB-0032804,LEG-0079112,BULL,1275974,1275980,7.5,3.088235294117647,0.46875,7,1.0714285714285714,0.04231311706629055,59,True
PB-0032805,LEG-0079113,BULL,1275994,1276000,5.0,1.9858156028368794,0.47619047619047616,7,0.7142857142857143,0.029197080291970802,59,True
PB-0032806,LEG-0079114,BULL,1276001,1276001,5.5,2.75,0.4583333333333333,1,5.5,0.03268945022288262,59,True
PB-0032807,LEG-0079115,BULL,1276023,1276033,9.0,2.6666666666666665,0.46153846153846156,11,0.8181818181818182,0.06405693950177936,59,True
PB-0032808,LEG-0079118,BULL,1276080,1276080,5.75,2.6833333333333336,0.8846153846153846,1,5.75,0.04483430799220273,57,True
PB-0032809,LEG-0079120,BULL,1276113,1276123,9.25,4.504347826086957,0.4157303370786517,11,0.8409090909090909,0.06941838649155722,57,True
PB-0032810,LEG-0079121,BULL,1276121,1276123,9.75,5.25,0.42857142857142855,3,3.25,0.07078039927404718,57,True
PB-0032811,LEG-0079122,BULL,1276138,1276165,9.5,4.15625,0.95,28,0.3392857142857143,0.06985294117647059,57,True
PB-0032812,LEG-0079124,BULL,1276194,1276210,17.0,5.7696969696969695,0.9714285714285714,17,1.0,0.12734082397003746,55,True
PB-0032813,LEG-0079125,BEAR,1276209,1276215,5.0,2.3529411764705883,0.4,7,0.7142857142857143,0.03316749585406302,55,True
PB-0032814,LEG-0079126,BEAR,1276216,1276216,9.5,3.5704697986577183,0.5588235294117647,1,9.5,0.0628099173553719,55,True
PB-0032815,LEG-0079128,BEAR,1276270,1276282,10.75,3.325966850828729,0.524390243902439,13,0.8269230769230769,0.045454545454545456,59,True
PB-0032816,LEG-0079132,BULL,1276324,1276324,6.5,2.192771084337349,0.8666666666666667,1,6.5,0.014161220043572984,59,True
PB-0032817,LEG-0079136,BULL,1276418,1276436,23.25,4.413559322033898,0.6326530612244898,19,1.2236842105263157,0.09020368574199807,59,True
PB-0032818,LEG-0079139,BULL,1276455,1276457,8.0,2.206896551724138,0.7272727272727273,3,2.6666666666666665,0.04145077720207254,59,True
PB-0032819,LEG-0079140,BULL,1276478,1276479,6.0,1.7872340425531914,0.22857142857142856,2,3.0,0.035036496350364967,58,True
PB-0032820,LEG-0079141,BULL,1276505,1276564,20.0,6.054054054054054,0.898876404494382,60,0.3333333333333333,0.11869436201780416,58,True
PB-0032821,LEG-0079146,BEAR,1276586,1276586,11.75,2.8484848484848486,0.29375,1,11.75,0.048205128205128206,59,True
PB-0032822,LEG-0079150,BULL,1276645,1276681,16.75,5.18232044198895,0.9852941176470589,37,0.4527027027027027,0.07630979498861047,59,True
PB-0032823,LEG-0079151,BULL,1276651,1276681,17.5,5.185185185185185,0.9859154929577465,31,0.5645161290322581,0.07683863885839737,59,True
PB-0032824,LEG-0079153,BEAR,1276687,1276708,18.0,4.064516129032258,0.6990291262135923,22,0.8181818181818182,0.061802575107296136,59,True
PB-0032825,LEG-0079156,BEAR,1276719,1276719,7.75,1.8468085106382979,0.4492753623188406,1,7.75,0.032665964172813484,57,True
PB-0032826,LEG-0079157,BEAR,1276735,1276781,34.5,4.36117381489842,0.8734177215189873,47,0.7340425531914894,0.22549019607843138,54,True
PB-0032827,LEG-0079160,BULL,1276787,1276791,10.5,2.625,0.35,5,2.1,0.10144927536231885,50,True
PB-0032828,LEG-0079170,BEAR,1276922,1276954,12.25,3.92,0.7205882352941176,33,0.3712121212121212,0.07765451664025357,56,True
PB-0032829,LEG-0079173,BEAR,1276971,1277024,9.25,2.9942196531791905,0.7872340425531915,54,0.1712962962962963,0.05614567526555387,57,True
PB-0032830,LEG-0079175,BULL,1277015,1277025,12.75,6.318584070796461,0.864406779661017,11,1.1590909090909092,0.11512415349887133,51,True
PB-0032831,LEG-0079177,BEAR,1277031,1277036,11.75,3.987878787878788,0.734375,6,1.9583333333333333,0.12401055408970976,48,True
PB-0032832,LEG-0079180,BEAR,1277088,1277138,6.5,3.752577319587629,0.7222222222222222,51,0.12745098039215685,0.08843537414965986,47,True
PB-0032833,LEG-0079182,BULL,1277125,1277179,5.75,4.181818181818182,0.6764705882352942,55,0.10454545454545454,0.115,38,True
PB-0032834,LEG-0079187,BULL,1277203,1277261,9.75,6.066666666666666,1.0,59,0.1652542372881356,0.10483870967741936,48,True
PB-0032835,LEG-0079188,BEAR,1277218,1277240,8.5,6.4324324324324325,0.8947368421052632,23,0.3695652173913043,0.0947075208913649,50,True
PB-0032836,LEG-0079194,BEAR,1277364,1277364,2.0,1.1428571428571428,0.23529411764705882,1,2.0,0.014842300556586271,57,True
PB-0032837,LEG-0079195,BEAR,1277372,1277403,2.5,1.386138613861386,0.30303030303030304,32,0.078125,0.017543859649122806,57,True
PB-0032838,LEG-0079196,BEAR,1277383,1277403,10.5,4.421052631578948,0.6461538461538462,21,0.5,0.07749077490774908,57,True
PB-0032839,LEG-0079197,BEAR,1277389,1277403,13.25,4.913907284768212,0.6973684210526315,15,0.8833333333333333,0.10495049504950495,57,True
PB-0032840,LEG-0079199,BEAR,1277425,1277461,7.5,2.8187919463087248,0.45454545454545453,37,0.20270270270270271,0.06772009029345373,52,True
PB-0032841,LEG-0079200,BEAR,1277435,1277461,13.0,4.6075949367088604,0.5909090909090909,27,0.48148148148148145,0.10810810810810811,52,True
PB-0032842,LEG-0079203,BEAR,1277478,1277481,6.75,3.8969072164948453,0.7714285714285715,4,1.6875,0.04927007299270073,52,True
PB-0032843,LEG-0079204,BEAR,1277493,1277551,19.75,5.821052631578947,0.9186046511627907,59,0.3347457627118644,0.17713004484304934,52,True
PB-0032844,LEG-0079207,BULL,1277549,1277577,9.25,5.954022988505747,0.4567901234567901,29,0.31896551724137934,0.10422535211267606,52,True
PB-0032845,LEG-0079208,BULL,1277557,1277615,16.5,10.744186046511627,0.717391304347826,59,0.2796610169491525,0.1741424802110818,50,True
PB-0032846,LEG-0079214,BULL,1277634,1277634,7.5,2.8378378378378377,0.5357142857142857,1,7.5,0.06535947712418301,56,True
PB-0032847,LEG-0079215,BULL,1277659,1277718,16.5,9.058823529411764,0.9565217391304348,60,0.275,0.12406015037593984,58,True
PB-0032848,LEG-0079216,BEAR,1277676,1277702,3.5,2.7605633802816905,0.9333333333333333,27,0.12962962962962962,0.02364864864864865,59,True
PB-0032849,LEG-0079219,BEAR,1277712,1277728,6.25,2.0348837209302326,0.5555555555555556,17,0.36764705882352944,0.052742616033755275,58,True
PB-0032850,LEG-0079220,BEAR,1277727,1277728,8.5,3.5789473684210527,0.6296296296296297,2,4.25,0.07623318385650224,57,True
PB-0032851,LEG-0079221,BEAR,1277762,1277764,7.0,3.3220338983050848,0.717948717948718,3,2.3333333333333335,0.06481481481481481,57,True
PB-0032852,LEG-0079230,BULL,1277919,1277926,6.25,1.3888888888888888,0.23148148148148148,8,0.78125,0.06684491978609626,51,True
PB-0032853,LEG-0079231,BULL,1277944,1277973,4.75,2.254237288135593,0.6129032258064516,30,0.15833333333333333,0.059006211180124224,48,True
PB-0032854,LEG-0079244,BEAR,1278130,1278164,23.75,6.045454545454546,0.9047619047619048,35,0.6785714285714286,0.15175718849840256,54,True
PB-0032855,LEG-0079247,BEAR,1278180,1278237,13.5,4.4733727810650885,0.7605633802816901,58,0.23275862068965517,0.12,53,True
PB-0032856,LEG-0079251,BULL,1278248,1278302,10.0,5.0,0.6060606060606061,55,0.18181818181818182,0.11461318051575932,51,True
PB-0032857,LEG-0079255,BULL,1278326,1278384,7.0,3.95959595959596,0.7,59,0.11864406779661017,0.06779661016949153,54,True
PB-0032858,LEG-0079256,BULL,1278337,1278391,9.5,5.9111111111111105,0.9047619047619048,55,0.17272727272727273,0.08333333333333333,54,True
PB-0032859,LEG-0079261,BULL,1278401,1278401,10.25,3.656050955414013,0.9318181818181818,1,10.25,0.053246753246753244,57,True
PB-0032860,LEG-0079262,BULL,1278416,1278422,9.25,3.808823529411765,0.8604651162790697,7,1.3214285714285714,0.04457831325301205,57,True
PB-0032861,LEG-0079264,BULL,1278446,1278462,18.5,6.815789473684211,0.7254901960784313,17,1.088235294117647,0.0814081408140814,58,True
PB-0032862,LEG-0079268,BULL,1278496,1278509,12.25,3.251184834123223,0.6712328767123288,14,0.875,0.06265984654731457,59,True
PB-0032863,LEG-0079270,BULL,1278521,1278531,16.0,3.5,0.7441860465116279,11,1.4545454545454546,0.09846153846153846,59,True
PB-0032864,LEG-0079272,BULL,1278562,1278562,1.5,0.6461538461538461,0.1935483870967742,1,1.5,0.009966777408637873,58,True
PB-0032865,LEG-0079273,BULL,1278578,1278583,4.75,1.4301075268817203,0.19791666666666666,6,0.7916666666666666,0.0341726618705036,57,True
PB-0032866,LEG-0079274,BULL,1278596,1278628,10.75,4.013333333333334,0.8269230769230769,33,0.32575757575757575,0.08498023715415019,56,True
PB-0032867,LEG-0079277,BEAR,1278634,1278652,11.75,4.300653594771242,0.8703703703703703,19,0.618421052631579,0.09161793372319688,55,True
PB-0032868,LEG-0079283,BULL,1278720,1278738,20.25,6.48,0.9878048780487805,19,1.0657894736842106,0.13822525597269625,59,True
PB-0032869,LEG-0079295,BEAR,1278872,1278872,25.0,2.816901408450704,0.37037037037037035,1,25.0,0.040666937779585195,59,True
PB-0032870,LEG-0079296,BEAR,1278882,1278882,13.25,1.5112016293279023,0.3419354838709677,1,13.25,0.021597392013039934,59,True
PB-0032871,LEG-0079297,BEAR,1278893,1278906,48.25,4.144171779141105,0.46731234866828086,14,3.4464285714285716,0.09164292497625831,59,True
PB-0032872,LEG-0079298,BEAR,1278933,1278968,74.5,6.90728476821192,0.916923076923077,36,2.0694444444444446,0.19350649350649352,59,True
PB-0032873,LEG-0079300,BULL,1278962,1279003,11.75,2.268965517241379,0.235,42,0.27976190476190477,0.03323903818953324,58,True
PB-0032874,LEG-0079309,BULL,1279090,1279092,9.25,2.3545454545454545,0.4868421052631579,3,3.0833333333333335,0.035783365570599614,59,True
PB-0032875,LEG-0079310,BULL,1279096,1279097,7.25,1.7575757575757576,0.37662337662337664,2,3.625,0.027751196172248804,59,True
PB-0032876,LEG-0079311,BULL,1279106,1279106,7.0,1.2444444444444445,0.5384615384615384,1,7.0,0.029411764705882353,59,True
PB-0032877,LEG-0079312,BULL,1279113,1279114,6.5,1.2953736654804269,0.3611111111111111,2,3.25,0.02857142857142857,59,True
PB-0032878,LEG-0079313,BULL,1279128,1279128,7.0,1.8148148148148149,0.345679012345679,1,7.0,0.030042918454935622,59,True
PB-0032879,LEG-0079316,BEAR,1279183,1279185,8.75,2.1030042918454934,0.6730769230769231,3,2.9166666666666665,0.029264214046822744,59,True
PB-0032880,LEG-0079317,BEAR,1279219,1279220,18.5,3.8228782287822876,0.5285714285714286,2,9.25,0.0884109916367981,55,True
PB-0032881,LEG-0079318,BEAR,1279239,1279241,13.5,2.52,0.5242718446601942,3,4.5,0.07803468208092486,55,True
PB-0032882,LEG-0079319,BEAR,1279272,1279276,10.75,6.02,0.9148936170212766,5,2.15,0.05922865013774105,55,True
PB-0032883,LEG-0079320,BEAR,1279288,1279293,21.0,4.404494382022471,0.7368421052631579,6,3.5,0.1407035175879397,55,True
PB-0032884,LEG-0079321,BEAR,1279323,1279370,13.75,4.666666666666666,0.873015873015873,48,0.2864583333333333,0.11,54,True
PB-0032885,LEG-0079323,BULL,1279347,1279351,8.75,3.6029411764705883,0.875,5,1.75,0.057660626029654036,54,True
PB-0032886,LEG-0079324,BULL,1279376,1279382,11.75,5.823008849557523,0.94,7,1.6785714285714286,0.05773955773955774,55,True
PB-0032887,LEG-0079325,BULL,1279405,1279407,12.75,3.104347826086957,0.8095238095238095,3,4.25,0.06763925729442971,56,True
PB-0032888,LEG-0079326,BULL,1279425,1279444,10.75,3.1191709844559585,0.3944954128440367,20,0.5375,0.06332842415316642,56,True
PB-0032889,LEG-0079333,BEAR,1279495,1279545,20.0,5.656565656565657,0.9876543209876543,51,0.39215686274509803,0.13986013986013987,55,True
PB-0032890,LEG-0079336,BEAR,1279614,1279622,7.75,3.263157894736842,0.47692307692307695,9,0.8611111111111112,0.09567901234567901,53,True
PB-0032891,LEG-0079340,BULL,1279686,1279688,5.5,4.277777777777778,0.7586206896551724,3,1.8333333333333333,0.04741379310344827,50,True
PB-0032892,LEG-0079344,BEAR,1279764,1279822,15.0,5.714285714285714,0.6521739130434783,59,0.2542372881355932,0.08915304606240713,57,True
PB-0032893,LEG-0079348,BEAR,1279853,1279891,25.75,5.059649122807017,0.6602564102564102,39,0.6602564102564102,0.13428943937418514,58,True
PB-0032894,LEG-0079351,BEAR,1279911,1279967,8.25,2.942675159235669,0.5076923076923077,57,0.14473684210526316,0.04940119760479042,57,True
PB-0032895,LEG-0079354,BULL,1279944,1279950,10.25,3.376470588235294,0.803921568627451,7,1.4642857142857142,0.06799336650082918,56,True
PB-0032896,LEG-0079356,BULL,1279964,1279968,5.25,1.860759493670886,0.4117647058823529,5,1.05,0.037366548042704624,56,True
PB-0032897,LEG-0079357,BULL,1279973,1279975,6.0,2.6666666666666665,0.9230769230769231,3,2.0,0.04225352112676056,56,True
PB-0032898,LEG-0079358,BULL,1279990,1280015,6.5,2.888888888888889,0.8666666666666667,26,0.25,0.04585537918871252,59,True
PB-0032899,LEG-0079359,BULL,1280000,1280015,11.0,3.8742138364779874,0.9166666666666666,16,0.6875,0.0757314974182444,59,True
PB-0032900,LEG-0079361,BULL,1280037,1280045,3.25,1.2380952380952381,0.2653061224489796,9,0.3611111111111111,0.017759562841530054,58,True
PB-0032901,LEG-0079362,BULL,1280043,1280045,5.0,2.0895522388059704,0.5128205128205128,3,1.6666666666666667,0.026490066225165563,57,True
PB-0032902,LEG-0079363,BULL,1280067,1280077,13.25,4.122222222222222,0.9464285714285714,11,1.2045454545454546,0.07270233196159122,57,True
PB-0032903,LEG-0079364,BULL,1280078,1280078,16.75,4.283105022831051,0.8589743589743589,1,16.75,0.1019786910197869,57,True
PB-0032904,LEG-0079365,BULL,1280107,1280110,9.0,3.036144578313253,0.7058823529411765,4,2.25,0.04979253112033195,59,True
PB-0032905,LEG-0079366,BULL,1280122,1280123,8.25,3.1643835616438354,0.868421052631579,2,4.125,0.04495912806539509,59,True
PB-0032906,LEG-0079367,BULL,1280154,1280206,21.75,5.249999999999999,0.8787878787878788,53,0.41037735849056606,0.08405797101449275,59,True
PB-0032907,LEG-0079372,BULL,1280216,1280250,30.5,3.0230088495575225,0.8413793103448276,35,0.8714285714285714,0.06677613574165299,58,True
PB-0032908,LEG-0079376,BULL,1280274,1280293,31.5,5.564668769716088,0.6528497409326425,20,1.575,0.09156976744186046,58,True
PB-0032909,LEG-0079378,BEAR,1280299,1280347,31.75,4.594315245478036,0.8246753246753247,49,0.6479591836734694,0.10891938250428816,56,True
PB-0032910,LEG-0079379,BULL,1280317,1280318,20.5,3.813953488372093,0.8367346938775511,2,10.25,0.07481751824817519,56,True
PB-0032911,LEG-0079383,BEAR,1280363,1280363,13.5,2.769230769230769,0.6585365853658537,1,13.5,0.05341246290801187,58,True
PB-0032912,LEG-0079384,BEAR,1280389,1280419,19.75,3.8536585365853657,0.5,31,0.6370967741935484,0.07175295186194369,58,True
PB-0032913,LEG-0079387,BEAR,1280429,1280429,5.75,1.6180904522613067,0.5227272727272727,1,5.75,0.016800584368151936,59,True
PB-0032914,LEG-0079388,BEAR,1280447,1280454,22.75,3.4619565217391304,0.4375,8,2.84375,0.07016191210485737,59,True
PB-0032915,LEG-0079389,BEAR,1280471,1280525,24.5,4.260869565217392,0.9158878504672897,55,0.44545454545454544,0.07538461538461538,59,True
PB-0032916,LEG-0079393,BULL,1280513,1280514,14.25,3.257142857142857,0.4222222222222222,2,7.125,0.049011177987962166,58,True
PB-0032917,LEG-0079395,BULL,1280531,1280538,11.75,2.5603112840466924,0.9791666666666666,8,1.46875,0.03824247355573637,58,True
