direction,timeframe,formation_i,formation_ts,upper,lower,midpoint,size_pts,size_atr,impulse_body_atr,first_revisit_i,first_revisit_age,first_interaction_type,touch_count,max_fill_depth,filled,untouched_before_revisit
BULL,1M,22010,2017-10-24 04:46:00-05:00,6071.0,6070.75,6070.875,0.25,0.27999999999999997,0.5599999999999999,22011.0,1.0,F8,1,1.0,True,False
BEAR,1M,22011,2017-10-24 04:47:00-05:00,6071.0,6070.75,6070.875,0.25,0.2978723404255319,0.5957446808510638,22031.0,20.0,F6,1,5.0,True,False
BEAR,1M,22012,2017-10-24 04:48:00-05:00,6071.0,6070.5,6070.75,0.5,0.6511627906976744,0.0,22014.0,2.0,F6,4,3.0,True,False
BEAR,1M,22013,2017-10-24 04:49:00-05:00,6070.75,6070.25,6070.5,0.5,0.7,0.0,22014.0,1.0,F7,6,3.5,True,False
BEAR,1M,22016,2017-10-24 04:52:00-05:00,6070.0,6069.5,6069.75,0.5,0.717948717948718,1.794871794871795,22017.0,1.0,F7,4,1.5,True,False
BULL,1M,22021,2017-10-24 04:57:00-05:00,6070.25,6069.75,6070.0,0.5,1.0,1.5,22022.0,1.0,F8,1,3.0,True,False
BEAR,1M,22023,2017-10-24 04:59:00-05:00,6070.25,6069.25,6069.75,1.0,2.0,2.5,22024.0,1.0,F4,5,1.0,True,False
BEAR,1M,22028,2017-10-24 05:04:00-05:00,6069.25,6068.5,6068.875,0.75,1.2,1.6,22029.0,1.0,F7,2,2.3333333333333335,True,False
BULL,1M,22030,2017-10-24 05:06:00-05:00,6068.75,6068.5,6068.625,0.25,0.3783783783783784,0.3783783783783784,22241.0,211.0,F8,1,2.0,True,False
BULL,1M,22031,2017-10-24 05:07:00-05:00,6070.5,6068.5,6069.5,2.0,2.6666666666666665,2.0,22034.0,3.0,F7,28,1.125,True,False
BULL,1M,22032,2017-10-24 05:08:00-05:00,6070.75,6070.25,6070.5,0.5,0.6666666666666666,0.6666666666666666,22034.0,2.0,F6,2,1.5,True,False
BEAR,1M,22035,2017-10-24 05:11:00-05:00,6071.0,6070.75,6070.875,0.25,0.30434782608695654,0.9130434782608696,22036.0,1.0,F8,1,5.0,True,False
BULL,1M,22037,2017-10-24 05:13:00-05:00,6071.25,6070.75,6071.0,0.5,0.6086956521739131,0.9130434782608696,22038.0,1.0,F8,1,2.5,True,False
BEAR,1M,22039,2017-10-24 05:15:00-05:00,6071.25,6070.25,6070.75,1.0,1.1428571428571428,2.2857142857142856,22040.0,1.0,F7,11,1.0,True,False
BULL,1M,22044,2017-10-24 05:20:00-05:00,6070.75,6070.5,6070.625,0.25,0.3111111111111111,0.6222222222222222,22045.0,1.0,F8,1,5.0,True,False
BEAR,1M,22046,2017-10-24 05:22:00-05:00,6070.75,6069.75,6070.25,1.0,1.3333333333333333,1.0,22047.0,1.0,F4,2,1.0,True,False
BULL,1M,22048,2017-10-24 05:24:00-05:00,6070.5,6069.75,6070.125,0.75,1.0769230769230769,1.0769230769230769,22049.0,1.0,F6,4,1.6666666666666667,True,False
BULL,1M,22052,2017-10-24 05:28:00-05:00,6071.25,6071.0,6071.125,0.25,0.48275862068965514,0.9655172413793103,22074.0,22.0,F8,1,5.0,True,False
BULL,1M,22053,2017-10-24 05:29:00-05:00,6071.5,6071.25,6071.375,0.25,0.45161290322580644,0.45161290322580644,22074.0,21.0,F8,1,6.0,True,False
BULL,1M,22054,2017-10-24 05:30:00-05:00,6072.5,6072.0,6072.25,0.5,0.9333333333333333,1.4000000000000001,22055.0,1.0,F7,5,1.0,True,False
BULL,1M,22060,2017-10-24 05:36:00-05:00,6073.75,6072.5,6073.125,1.25,1.75,2.8,22061.0,1.0,F7,4,1.4,True,False
BEAR,1M,22065,2017-10-24 05:41:00-05:00,6074.0,6073.75,6073.875,0.25,0.3333333333333333,0.3333333333333333,22087.0,22.0,F6,1,1.0,True,False
BEAR,1M,22066,2017-10-24 05:42:00-05:00,6073.75,6072.5,6073.125,1.25,1.707317073170732,2.048780487804878,22067.0,1.0,F6,10,1.2,True,False
BEAR,1M,22075,2017-10-24 05:51:00-05:00,6072.0,6070.5,6071.25,1.5,2.0,2.3333333333333335,22076.0,1.0,F7,6,1.3333333333333333,True,False
BEAR,1M,22080,2017-10-24 05:56:00-05:00,6070.5,6070.0,6070.25,0.5,0.5957446808510638,0.8936170212765957,22082.0,2.0,F3,2,1.5,True,False
BULL,1M,22083,2017-10-24 05:59:00-05:00,6070.25,6069.75,6070.0,0.5,0.6829268292682927,0.6829268292682927,22132.0,49.0,F7,2,4.0,True,False
BULL,1M,22084,2017-10-24 06:00:00-05:00,6070.5,6070.25,6070.375,0.25,0.2916666666666667,0.0,22132.0,48.0,F6,1,2.0,True,False
BULL,1M,22085,2017-10-24 06:01:00-05:00,6071.75,6070.75,6071.25,1.0,1.1428571428571428,2.2857142857142856,22093.0,8.0,F6,2,1.0,True,False
BULL,1M,22087,2017-10-24 06:03:00-05:00,6073.25,6072.75,6073.0,0.5,0.5185185185185185,0.7777777777777778,22088.0,1.0,F8,1,1.5,True,False
BEAR,1M,22089,2017-10-24 06:05:00-05:00,6073.25,6072.5,6072.875,0.75,0.8936170212765957,1.4893617021276595,22090.0,1.0,F6,1,1.0,True,False
BEAR,1M,22093,2017-10-24 06:09:00-05:00,6072.5,6072.0,6072.25,0.5,0.6086956521739131,0.6086956521739131,22098.0,5.0,F7,5,2.0,True,False
BEAR,1M,22094,2017-10-24 06:10:00-05:00,6072.0,6071.25,6071.625,0.75,0.9545454545454546,0.9545454545454546,22095.0,1.0,F6,3,1.3333333333333333,True,False
BULL,1M,22104,2017-10-24 06:20:00-05:00,6071.5,6071.25,6071.375,0.25,0.45161290322580644,0.45161290322580644,22120.0,16.0,F7,4,2.0,True,False
BULL,1M,22105,2017-10-24 06:21:00-05:00,6072.0,6071.5,6071.75,0.5,0.9333333333333333,1.4000000000000001,22106.0,1.0,F6,4,1.0,True,False
BULL,1M,22108,2017-10-24 06:24:00-05:00,6073.0,6072.25,6072.625,0.75,1.5,2.0,22109.0,1.0,F6,4,1.0,True,False
BULL,1M,22122,2017-10-24 06:38:00-05:00,6072.75,6072.25,6072.5,0.5,0.5833333333333334,0.875,22124.0,2.0,F8,1,2.0,True,False
BEAR,1M,22125,2017-10-24 06:41:00-05:00,6073.0,6072.25,6072.625,0.75,0.7777777777777778,1.037037037037037,22126.0,1.0,F6,1,1.3333333333333333,True,False
BEAR,1M,22131,2017-10-24 06:47:00-05:00,6072.5,6071.75,6072.125,0.75,0.6363636363636364,1.4848484848484849,22133.0,2.0,F6,1,1.0,True,False
BULL,1M,22134,2017-10-24 06:50:00-05:00,6071.25,6071.0,6071.125,0.25,0.2058823529411765,1.647058823529412,22135.0,1.0,F6,1,1.0,True,False
BULL,1M,22136,2017-10-24 06:52:00-05:00,6073.0,6072.0,6072.5,1.0,0.7567567567567568,1.3243243243243243,22139.0,3.0,F7,4,1.25,True,False
BEAR,1M,22144,2017-10-24 07:00:00-05:00,6073.0,6072.5,6072.75,0.5,0.4,0.8,22146.0,2.0,F8,1,4.0,True,False
BULL,1M,22147,2017-10-24 07:03:00-05:00,6073.0,6072.25,6072.625,0.75,0.5833333333333333,0.5833333333333333,22161.0,14.0,F6,1,1.0,True,False
BULL,1M,22153,2017-10-24 07:09:00-05:00,6074.25,6074.0,6074.125,0.25,0.1891891891891892,0.7567567567567568,22154.0,1.0,F6,1,2.0,True,False
BEAR,1M,22157,2017-10-24 07:13:00-05:00,6074.75,6074.5,6074.625,0.25,0.23333333333333334,0.23333333333333334,22158.0,1.0,F6,1,2.0,True,False
BEAR,1M,22162,2017-10-24 07:18:00-05:00,6073.75,6072.75,6073.25,1.0,1.1199999999999999,1.4,22163.0,1.0,F7,4,1.5,True,False
BULL,1M,22167,2017-10-24 07:23:00-05:00,6074.0,6073.5,6073.75,0.5,0.6086956521739131,1.2173913043478262,22169.0,2.0,F6,2,1.0,True,False
BULL,1M,22174,2017-10-24 07:30:00-05:00,6075.25,6074.5,6074.875,0.75,0.8235294117647058,1.0980392156862746,22235.0,61.0,F6,1,1.6666666666666667,True,False
BULL,1M,22175,2017-10-24 07:31:00-05:00,6077.75,6075.5,6076.625,2.25,2.625,2.916666666666667,22176.0,1.0,F6,4,1.6666666666666667,True,False
BULL,1M,22177,2017-10-24 07:33:00-05:00,6079.0,6078.75,6078.875,0.25,0.23333333333333334,1.6333333333333333,22178.0,1.0,F6,3,1.0,True,False
BULL,1M,22184,2017-10-24 07:40:00-05:00,6079.75,6079.25,6079.5,0.5,0.4745762711864407,0.4745762711864407,22187.0,3.0,F8,1,3.0,True,False
BULL,1M,22185,2017-10-24 07:41:00-05:00,6080.25,6079.75,6080.0,0.5,0.4745762711864407,0.4745762711864407,22186.0,1.0,F3,2,4.0,True,False
BEAR,1M,22187,2017-10-24 07:43:00-05:00,6080.25,6080.0,6080.125,0.25,0.21875,0.4375,22188.0,1.0,F7,3,1.0,True,False
BULL,1M,22195,2017-10-24 07:51:00-05:00,6081.25,6080.75,6081.0,0.5,0.417910447761194,1.671641791044776,22196.0,1.0,F8,1,1.0,True,False
BEAR,1M,22197,2017-10-24 07:53:00-05:00,6081.25,6080.75,6081.0,0.5,0.4,0.4,22199.0,2.0,F6,3,1.5,True,False
BEAR,1M,22198,2017-10-24 07:54:00-05:00,6080.75,6080.5,6080.625,0.25,0.20289855072463767,0.40579710144927533,22199.0,1.0,F6,1,1.0,True,False
BEAR,1M,22205,2017-10-24 08:01:00-05:00,6079.5,6078.75,6079.125,0.75,0.736842105263158,0.736842105263158,22206.0,1.0,F6,1,2.0,True,False
BULL,1M,22212,2017-10-24 08:08:00-05:00,6079.5,6079.0,6079.25,0.5,0.5185185185185185,0.7777777777777778,22213.0,1.0,F6,6,1.5,True,False
BEAR,1M,22223,2017-10-24 08:19:00-05:00,6079.75,6079.25,6079.5,0.5,0.9032258064516129,0.9032258064516129,22224.0,1.0,F8,1,1.5,True,False
BULL,1M,22225,2017-10-24 08:21:00-05:00,6079.75,6079.25,6079.5,0.5,0.9333333333333333,1.8666666666666667,22232.0,7.0,F8,1,3.5,True,False
BULL,1M,22226,2017-10-24 08:22:00-05:00,6080.25,6080.0,6080.125,0.25,0.48275862068965514,0.0,22232.0,6.0,F8,1,9.0,True,False
BULL,1M,22227,2017-10-24 08:23:00-05:00,6080.5,6080.25,6080.375,0.25,0.4375,0.875,22228.0,1.0,F7,2,10.0,True,False
BULL,1M,22230,2017-10-24 08:26:00-05:00,6081.75,6081.25,6081.5,0.5,0.7567567567567568,1.135135135135135,22231.0,1.0,F8,1,1.5,True,False
BEAR,1M,22232,2017-10-24 08:28:00-05:00,6081.75,6081.5,6081.625,0.25,0.27999999999999997,1.1199999999999999,22234.0,2.0,F6,2,5.0,True,False
BEAR,1M,22233,2017-10-24 08:29:00-05:00,6081.0,6079.75,6080.375,1.25,1.3207547169811322,2.3773584905660377,22234.0,1.0,F6,1,1.4,True,False
BEAR,1M,22242,2017-10-24 08:38:00-05:00,6073.0,6071.0,6072.0,2.0,0.5833333333333334,0.65625,22265.0,23.0,F6,3,1.5,True,False
BEAR,1M,22246,2017-10-24 08:42:00-05:00,6066.25,6065.25,6065.75,1.0,0.23628691983122366,0.3544303797468355,22249.0,3.0,F6,3,1.75,True,False
BEAR,1M,22247,2017-10-24 08:43:00-05:00,6064.25,6063.75,6064.0,0.5,0.10810810810810811,0.7027027027027027,22249.0,2.0,F6,1,4.0,True,False
BULL,1M,22255,2017-10-24 08:51:00-05:00,6065.0,6064.0,6064.5,1.0,0.24034334763948498,0.7811158798283262,22257.0,2.0,F6,1,2.25,True,False
BEAR,1M,22258,2017-10-24 08:54:00-05:00,6065.25,6065.0,6065.125,0.25,0.0611353711790393,0.3056768558951965,22259.0,1.0,F6,1,10.0,True,False
BEAR,1M,22262,2017-10-24 08:58:00-05:00,6063.5,6062.25,6062.875,1.25,0.3448275862068966,0.4827586206896552,22263.0,1.0,F8,1,1.0,True,False
BULL,1M,22265,2017-10-24 09:01:00-05:00,6068.75,6063.5,6066.125,5.25,1.3243243243243243,2.144144144144144,22266.0,1.0,F7,3,0.23809523809523808,False,False
BULL,1M,22272,2017-10-24 09:08:00-05:00,6073.5,6072.5,6073.0,1.0,0.27860696517412936,0.9054726368159204,22273.0,1.0,F8,1,1.75,True,False
BULL,1M,22277,2017-10-24 09:13:00-05:00,6073.0,6072.25,6072.625,0.75,0.2282608695652174,0.6086956521739131,22278.0,1.0,F6,1,1.3333333333333333,True,False
BULL,1M,22283,2017-10-24 09:19:00-05:00,6074.0,6072.75,6073.375,1.25,0.5147058823529412,0.6176470588235294,22285.0,2.0,F6,1,1.2,True,False
BULL,1M,22284,2017-10-24 09:20:00-05:00,6074.5,6074.0,6074.25,0.5,0.21374045801526717,0.32061068702290074,22285.0,1.0,F6,1,4.0,True,False
BULL,1M,22304,2017-10-24 09:40:00-05:00,6078.25,6078.0,6078.125,0.25,0.12962962962962962,0.5185185185185185,22311.0,7.0,F8,1,2.0,True,False
BULL,1M,22305,2017-10-24 09:41:00-05:00,6081.25,6079.0,6080.125,2.25,1.1775700934579438,2.0934579439252334,22306.0,1.0,F7,5,1.2222222222222223,True,False
BEAR,1M,22307,2017-10-24 09:43:00-05:00,6081.25,6081.0,6081.125,0.25,0.12844036697247707,0.25688073394495414,22324.0,17.0,F7,2,7.0,True,False
BEAR,1M,22308,2017-10-24 09:44:00-05:00,6080.75,6080.5,6080.625,0.25,0.12962962962962962,0.5185185185185185,22309.0,1.0,F6,3,1.0,True,False
BEAR,1M,22313,2017-10-24 09:49:00-05:00,6077.75,6077.25,6077.5,0.5,0.27184466019417475,0.9514563106796117,22314.0,1.0,F7,2,3.0,True,False
BULL,1M,22316,2017-10-24 09:52:00-05:00,6078.75,6077.5,6078.125,1.25,0.693069306930693,0.8316831683168316,22317.0,1.0,F7,3,2.4,True,False
BULL,1M,22326,2017-10-24 10:02:00-05:00,6081.5,6081.0,6081.25,0.5,0.34146341463414637,0.6829268292682927,22442.0,116.0,F6,1,1.5,True,False
BULL,1M,22328,2017-10-24 10:04:00-05:00,6083.5,6083.25,6083.375,0.25,0.1590909090909091,0.6363636363636364,22331.0,3.0,F6,1,1.0,True,False
BULL,1M,22329,2017-10-24 10:05:00-05:00,6085.25,6084.25,6084.75,1.0,0.6222222222222222,1.4,22330.0,1.0,F6,2,2.0,True,False
BULL,1M,22336,2017-10-24 10:12:00-05:00,6085.75,6085.0,6085.375,0.75,0.40384615384615385,0.8076923076923077,22337.0,1.0,F7,2,2.0,True,False
BEAR,1M,22339,2017-10-24 10:15:00-05:00,6085.75,6085.0,6085.375,0.75,0.43298969072164945,1.0103092783505154,22340.0,1.0,F6,2,2.0,True,False
BULL,1M,22341,2017-10-24 10:17:00-05:00,6085.25,6085.0,6085.125,0.25,0.14432989690721648,0.43298969072164945,22342.0,1.0,F8,1,7.0,True,False
BEAR,1M,22343,2017-10-24 10:19:00-05:00,6085.25,6084.25,6084.75,1.0,0.5957446808510638,1.3404255319148937,22345.0,2.0,F7,9,1.5,True,False
BEAR,1M,22357,2017-10-24 10:33:00-05:00,6085.0,6084.25,6084.625,0.75,0.65625,1.3125,22359.0,2.0,F6,6,1.0,True,False
BULL,1M,22367,2017-10-24 10:43:00-05:00,6085.5,6085.0,6085.25,0.5,0.411764705882353,1.4411764705882355,22376.0,9.0,F6,4,1.0,True,False
BULL,1M,22369,2017-10-24 10:45:00-05:00,6087.0,6086.75,6086.875,0.25,0.18666666666666668,1.12,22373.0,4.0,F6,1,4.0,True,False
BEAR,1M,22379,2017-10-24 10:55:00-05:00,6086.25,6086.0,6086.125,0.25,0.18181818181818182,0.36363636363636365,22380.0,1.0,F8,1,1.0,True,False
BEAR,1M,22388,2017-10-24 11:04:00-05:00,6085.25,6084.75,6085.0,0.5,0.5,0.25,22389.0,1.0,F6,1,1.0,True,False
BEAR,1M,22391,2017-10-24 11:07:00-05:00,6084.0,6083.75,6083.875,0.25,0.23728813559322035,1.1864406779661016,22392.0,1.0,F7,2,2.0,True,False
BULL,1M,22396,2017-10-24 11:12:00-05:00,6084.75,6084.25,6084.5,0.5,0.5090909090909091,0.5090909090909091,22397.0,1.0,F6,2,1.0,True,False
BEAR,1M,22402,2017-10-24 11:18:00-05:00,6084.75,6084.0,6084.375,0.75,0.7241379310344827,0.9655172413793103,22403.0,1.0,F6,4,1.0,True,False
BULL,1M,22411,2017-10-24 11:27:00-05:00,6084.75,6084.5,6084.625,0.25,0.2978723404255319,0.8936170212765957,22412.0,1.0,F8,1,1.0,True,False
BULL,1M,22426,2017-10-24 11:42:00-05:00,6084.5,6084.25,6084.375,0.25,0.3111111111111111,1.2444444444444445,22427.0,1.0,F8,1,1.0,True,False
BEAR,1M,22428,2017-10-24 11:44:00-05:00,6084.5,6084.25,6084.375,0.25,0.34146341463414637,0.34146341463414637,22429.0,1.0,F8,1,2.0,True,False
BULL,1M,22430,2017-10-24 11:46:00-05:00,6084.5,6084.25,6084.375,0.25,0.35,0.35,22431.0,1.0,F6,1,2.0,True,False
BULL,1M,22433,2017-10-24 11:49:00-05:00,6084.75,6084.5,6084.625,0.25,0.35,0.7,22436.0,3.0,F6,1,2.0,True,False
BULL,1M,22435,2017-10-24 11:51:00-05:00,6085.75,6085.5,6085.625,0.25,0.30434782608695654,1.8260869565217392,22436.0,1.0,F8,1,6.0,True,False
BEAR,1M,22437,2017-10-24 11:53:00-05:00,6085.75,6085.0,6085.375,0.75,0.8076923076923077,1.8846153846153846,22466.0,29.0,F6,5,1.3333333333333333,True,False
BEAR,1M,22440,2017-10-24 11:56:00-05:00,6084.25,6083.5,6083.875,0.75,0.7636363636363637,1.0181818181818183,22441.0,1.0,F7,4,1.3333333333333333,True,False
BEAR,1M,22443,2017-10-24 11:59:00-05:00,6083.0,6082.0,6082.5,1.0,0.8615384615384615,1.723076923076923,22444.0,1.0,F7,9,1.0,True,False
BEAR,1M,22451,2017-10-24 12:07:00-05:00,6081.0,6080.75,6080.875,0.25,0.1971830985915493,0.7887323943661972,22452.0,1.0,F6,2,1.0,True,False
BULL,1M,22457,2017-10-24 12:13:00-05:00,6081.0,6080.5,6080.75,0.5,0.411764705882353,0.823529411764706,22556.0,99.0,F6,4,1.0,True,False
BULL,1M,22462,2017-10-24 12:18:00-05:00,6082.75,6082.5,6082.625,0.25,0.24137931034482757,0.24137931034482757,22463.0,1.0,F6,1,2.0,True,False
BULL,1M,22465,2017-10-24 12:21:00-05:00,6083.5,6083.25,6083.375,0.25,0.2545454545454546,0.5090909090909091,22468.0,3.0,F6,1,6.0,True,False
BULL,1M,22466,2017-10-24 12:22:00-05:00,6084.5,6084.0,6084.25,0.5,0.4912280701754386,0.736842105263158,22467.0,1.0,F7,2,5.0,True,False
BEAR,1M,22469,2017-10-24 12:25:00-05:00,6084.25,6083.75,6084.0,0.5,0.45161290322580644,1.8064516129032258,22470.0,1.0,F7,2,3.0,True,False
BULL,1M,22472,2017-10-24 12:28:00-05:00,6084.5,6084.0,6084.25,0.5,0.459016393442623,0.918032786885246,22473.0,1.0,F6,2,1.0,True,False
BULL,1M,22476,2017-10-24 12:32:00-05:00,6085.25,6084.75,6085.0,0.5,0.3943661971830986,1.1830985915492958,22477.0,1.0,F7,5,1.0,True,False
BULL,1M,22482,2017-10-24 12:38:00-05:00,6088.75,6086.75,6087.75,2.0,1.2173913043478262,1.9782608695652175,22494.0,12.0,F6,7,1.0,True,False
BEAR,1M,22489,2017-10-24 12:45:00-05:00,6090.75,6090.5,6090.625,0.25,0.14285714285714285,0.8571428571428571,22490.0,1.0,F6,1,2.0,True,False
BEAR,1M,22494,2017-10-24 12:50:00-05:00,6089.75,6089.5,6089.625,0.25,0.15217391304347827,0.15217391304347827,22519.0,25.0,F6,2,1.0,True,False
BEAR,1M,22498,2017-10-24 12:54:00-05:00,6088.0,6087.75,6087.875,0.25,0.20289855072463767,0.8115942028985507,22499.0,1.0,F6,1,1.0,True,False
BULL,1M,22515,2017-10-24 13:11:00-05:00,6087.5,6087.25,6087.375,0.25,0.25,1.0,22516.0,1.0,F6,1,2.0,True,False
BULL,1M,22518,2017-10-24 13:14:00-05:00,6088.5,6088.0,6088.25,0.5,0.4912280701754386,0.9824561403508772,22519.0,1.0,F6,4,1.0,True,False
BULL,1M,22525,2017-10-24 13:21:00-05:00,6090.0,6089.75,6089.875,0.25,0.24137931034482757,0.9655172413793103,22527.0,2.0,F6,2,2.0,True,False
BEAR,1M,22537,2017-10-24 13:33:00-05:00,6090.0,6089.75,6089.875,0.25,0.2058823529411765,0.823529411764706,,,,0,0.0,False,True
BEAR,1M,22544,2017-10-24 13:40:00-05:00,6088.5,6088.0,6088.25,0.5,0.4666666666666667,1.1666666666666667,22545.0,1.0,F7,3,0.0,False,False
BEAR,1M,22556,2017-10-24 13:52:00-05:00,6086.5,6085.0,6085.75,1.5,1.0769230769230769,1.0769230769230769,22569.0,13.0,F7,1,0.3333333333333333,False,False
BEAR,1M,22557,2017-10-24 13:53:00-05:00,6084.75,6083.0,6083.875,1.75,1.240506329113924,2.6582278481012658,22558.0,1.0,F6,7,1.0,True,False
BEAR,1M,22562,2017-10-24 13:58:00-05:00,6083.0,6082.75,6082.875,0.25,0.1627906976744186,0.3255813953488372,22564.0,2.0,F8,1,1.0,True,False
BULL,1M,22567,2017-10-24 14:03:00-05:00,6083.75,6083.25,6083.5,0.5,0.3111111111111111,0.6222222222222222,22568.0,1.0,F7,2,2.5,True,False
BEAR,1M,22570,2017-10-24 14:06:00-05:00,6083.75,6082.75,6083.25,1.0,0.5436893203883495,1.087378640776699,22599.0,29.0,F7,2,0.25,False,False
BEAR,1M,22571,2017-10-24 14:07:00-05:00,6082.5,6077.5,6080.0,5.0,2.5688073394495414,3.467889908256881,22572.0,1.0,F6,17,0.9,True,False
BEAR,1M,22592,2017-10-24 14:28:00-05:00,6079.75,6078.25,6079.0,1.5,0.9333333333333333,1.5555555555555556,22593.0,1.0,F7,2,1.0,True,False
BULL,1M,22595,2017-10-24 14:31:00-05:00,6079.25,6078.25,6078.75,1.0,0.5773195876288659,1.0103092783505154,22596.0,1.0,F7,5,2.5,True,False
BEAR,1M,22609,2017-10-24 14:45:00-05:00,6079.25,6077.25,6078.25,2.0,1.2173913043478262,1.5217391304347827,22614.0,5.0,F7,5,1.0,True,False
BEAR,1M,22627,2017-10-24 15:03:00-05:00,6081.5,6081.0,6081.25,0.5,0.21374045801526717,0.6412213740458015,22637.0,10.0,F7,1,0.0,False,False
BULL,1M,22636,2017-10-24 15:12:00-05:00,6079.75,6079.5,6079.625,0.25,0.17721518987341772,0.35443037974683544,22638.0,2.0,F8,1,4.0,True,False
BULL,1M,22637,2017-10-24 15:13:00-05:00,6080.5,6079.75,6080.125,0.75,0.65625,0.875,22638.0,1.0,F8,1,2.3333333333333335,True,False
BEAR,1M,22639,2017-10-24 15:30:00-05:00,6080.5,6079.0,6079.75,1.5,1.0769230769230769,1.0769230769230769,22995.0,356.0,F7,1,0.0,False,False
BEAR,1M,22640,2017-10-24 15:31:00-05:00,6078.75,6076.75,6077.75,2.0,1.4545454545454546,2.5454545454545454,22979.0,339.0,F6,8,1.125,True,False
BEAR,1M,22645,2017-10-24 15:36:00-05:00,6075.5,6075.25,6075.375,0.25,0.1728395061728395,1.382716049382716,22646.0,1.0,F8,1,1.0,True,False
BEAR,1M,22650,2017-10-24 15:41:00-05:00,6074.5,6074.25,6074.375,0.25,0.1728395061728395,0.345679012345679,22651.0,1.0,F7,3,3.0,True,False
BULL,1M,22654,2017-10-24 15:45:00-05:00,6074.75,6074.25,6074.5,0.5,0.5957446808510638,0.5957446808510638,22655.0,1.0,F7,2,1.5,True,False
BEAR,1M,22657,2017-10-24 15:48:00-05:00,6074.75,6074.25,6074.5,0.5,0.5957446808510638,0.8936170212765957,22658.0,1.0,F8,1,1.0,True,False
BULL,1M,22659,2017-10-24 15:50:00-05:00,6074.75,6074.25,6074.5,0.5,0.875,0.0,22660.0,1.0,F7,4,1.5,True,False
BEAR,1M,22666,2017-10-24 15:57:00-05:00,6075.25,6074.0,6074.625,1.25,2.0,2.4,22668.0,2.0,F6,2,1.0,True,False
BEAR,1M,22667,2017-10-24 15:58:00-05:00,6074.0,6073.25,6073.625,0.75,1.3125,0.875,22668.0,1.0,F6,1,1.0,True,False
BEAR,1M,22673,2017-10-24 17:04:00-05:00,6073.5,6073.25,6073.375,0.25,0.21538461538461537,0.8615384615384615,22675.0,2.0,F6,3,1.0,True,False
BULL,1M,22686,2017-10-24 17:19:00-05:00,6073.5,6073.0,6073.25,0.5,0.717948717948718,1.794871794871795,22687.0,1.0,F6,6,3.5,True,False
BULL,1M,22689,2017-10-24 17:22:00-05:00,6074.25,6073.75,6074.0,0.5,0.7,1.4,22690.0,1.0,F7,3,1.0,True,False
BEAR,1M,22693,2017-10-24 17:26:00-05:00,6074.25,6073.5,6073.875,0.75,1.1052631578947367,0.3684210526315789,22694.0,1.0,F7,3,1.6666666666666667,True,False
BEAR,1M,22695,2017-10-24 17:28:00-05:00,6073.5,6073.25,6073.375,0.25,0.3783783783783784,0.3783783783783784,22696.0,1.0,F8,1,3.0,True,False
BULL,1M,22697,2017-10-24 17:31:00-05:00,6074.0,6073.25,6073.625,0.75,1.4000000000000001,0.9333333333333333,22715.0,18.0,F7,11,3.0,True,False
BULL,1M,22698,2017-10-24 17:32:00-05:00,6074.5,6074.0,6074.25,0.5,0.8484848484848485,1.2727272727272727,22706.0,8.0,F6,9,1.0,True,False
BULL,1M,22699,2017-10-24 17:33:00-05:00,6075.25,6074.75,6075.0,0.5,0.9333333333333333,1.4000000000000001,22700.0,1.0,F6,1,1.0,True,False
BEAR,1M,22701,2017-10-24 17:35:00-05:00,6075.25,6075.0,6075.125,0.25,0.5185185185185185,0.5185185185185185,22702.0,1.0,F7,7,1.0,True,False
BEAR,1M,22706,2017-10-24 17:40:00-05:00,6075.0,6074.75,6074.875,0.25,0.823529411764706,0.0,22709.0,3.0,F6,9,1.0,True,False
BEAR,1M,22707,2017-10-24 17:42:00-05:00,6074.75,6074.5,6074.625,0.25,0.7777777777777777,0.7777777777777777,22708.0,1.0,F7,2,1.0,True,False
BULL,1M,22709,2017-10-24 17:45:00-05:00,6074.75,6074.5,6074.625,0.25,0.7777777777777777,0.7777777777777777,22710.0,1.0,F8,1,2.0,True,False
BEAR,1M,22711,2017-10-24 17:47:00-05:00,6074.75,6074.5,6074.625,0.25,0.875,0.875,22712.0,1.0,F6,1,1.0,True,False
BEAR,1M,22719,2017-10-24 17:55:00-05:00,6074.75,6074.0,6074.375,0.75,2.333333333333333,2.333333333333333,22720.0,1.0,F7,21,1.0,True,False
BULL,1M,22723,2017-10-24 17:59:00-05:00,6074.25,6074.0,6074.125,0.25,0.823529411764706,1.647058823529412,22724.0,1.0,F8,1,1.0,True,False
BEAR,1M,22729,2017-10-24 18:05:00-05:00,6073.75,6073.25,6073.5,0.5,1.037037037037037,3.6296296296296298,22731.0,2.0,F6,1,1.0,True,False
BEAR,1M,22734,2017-10-24 18:10:00-05:00,6073.0,6072.5,6072.75,0.5,0.875,0.4375,22735.0,1.0,F8,1,1.0,True,False
BULL,1M,22742,2017-10-24 18:18:00-05:00,6073.75,6073.25,6073.5,0.5,0.9032258064516129,0.45161290322580644,22743.0,1.0,F7,7,1.5,True,False
BULL,1M,22749,2017-10-24 18:25:00-05:00,6074.0,6073.75,6073.875,0.25,0.7368421052631579,1.4736842105263157,22750.0,1.0,F7,7,4.0,True,False
