entry_i,timestamp_ct,direction,event_type,structure_level,event_id,swing_high,swing_low,dist_swing_high_atr,dist_swing_low_atr,break_dist_atr,body_atr,range_atr,body_vs_avg,close_loc,mom_1,mom_3,mom_5,mom_10,atr,atr_ratio,m5_mom,m15_mom_4,m15_body_atr,ext_30min_atr,ext_60min_atr,phase44_active,core_b1_active,core_authorized,min_since_p44,min_since_core_entry,m15_range_pos_4,m15_range_pos_8,m15_range_pos_12,m15_range_pos_20,m5_range_pos_4,m5_range_pos_8,m5_range_pos_12,mtf_1m_5m_align,mtf_1m_15m_align,countertrend_15m,session_minute,dow,is_reversal,min_since_prev_event,net_R,MFE_R,MAE_R,mfe_5m_atr,mae_5m_atr,mfe_10m_atr,mae_10m_atr,mfe_15m_atr,mae_15m_atr,mfe_30m_atr,mae_30m_atr,mfe_60m_atr,mae_60m_atr,opp_O1,opp_O2,opp_O3,opp_O4,score,fold,decile,top10,top20,episode_id,suppressed,family
2190744,2023-12-26 10:12:00-06:00,LONG,E1,17044.0,P53-0643452,17044.0,17028.25,1.0212765957446808,-3.702127659574468,1.0212765957446808,1.0638297872340425,1.4042553191489362,1.607717041800643,0.7878787878787878,1.1063829787234043,1.3617021276595744,2.2127659574468086,2.893617021276596,5.875,0.9511419485400406,1.3312883435582823,0.0,1.1093455176557971,0.9361702127659575,0.5957446808510638,1,0,0,5607.0,5605.0,0.023327615780445968,0.023327615780445968,0.023327615780445968,0.036515912897822446,0.8947368421052632,0.8947368421052632,0.9148936170212766,1,0,0,42,1,0,17.0,-1.1645390070921986,0.3971631205673759,1.3049645390070923,0.2978723404255319,2.0425531914893615,0.2978723404255319,2.978723404255319,0.2978723404255319,4.127659574468085,0.2978723404255319,4.127659574468085,0.7659574468085106,4.127659574468085,0,0,0,0,0.7218095249244748,4,10,True,True,EP-0002913,False,B
2190757,2023-12-26 10:25:00-06:00,LONG,E5,17028.25,P53-0643457,17051.75,17028.25,-2.595744680851064,-1.4042553191489362,1.4042553191489362,1.446808510638298,1.8297872340425532,2.3448275862068964,1.0,1.446808510638298,-0.425531914893617,0.2553191489361702,-1.9574468085106382,5.875,1.0364163306451617,1.5649546827794563,0.0,1.0926873481640174,0.46808510638297873,2.6382978723404253,1,0,0,5620.0,5618.0,0.9965469613259669,0.9965469613259669,0.99073756432247,0.99073756432247,0.8214285714285714,0.45098039215686275,0.4423076923076923,1,0,0,55,1,1,1.0,-1.1645390070921986,0.05673758865248227,1.475177304964539,1.1914893617021276,1.1063829787234043,1.8297872340425532,1.1063829787234043,2.3404255319148937,1.1063829787234043,3.0638297872340425,1.1063829787234043,3.404255319148936,1.1063829787234043,0,0,0,0,0.6869707153799727,4,10,True,True,EP-0002914,False,B
2190810,2023-12-26 11:18:00-06:00,SHORT,E6,17054.5,P53-0643469,17054.5,17041.0,-1.194312796208531,-2.388625592417062,1.194312796208531,1.2606635071090047,1.4597156398104265,2.345679012345679,0.0,-1.194312796208531,-0.7962085308056872,-0.6635071090047393,1.3270142180094786,3.767857142857143,0.7612656492405385,0.0,-1.25484594441638,1.25484594441638,1.061611374407583,3.3838862559241707,1,0,1,18.0,8.0,0.002051983584131327,0.002051983584131327,0.002051983584131327,0.002051983584131327,0.25,0.5789473684210527,0.6129032258064516,0,1,0,108,1,1,2.0,2.2434439178513594,3.184834123222749,0.5308056872037915,1.8578199052132702,0.3981042654028436,1.8578199052132702,0.3981042654028436,2.388625592417062,0.3981042654028436,3.4502369668246446,0.6635071090047393,3.4502369668246446,2.322274881516588,0,0,0,0,0.7169379734811767,4,10,True,True,EP-0002915,False,B
2190824,2023-12-26 11:32:00-06:00,LONG,E5,17043.0,P53-0643470,17056.5,17043.0,-2.7729468599033815,-0.8792270531400965,0.8792270531400965,0.8115942028985507,1.4879227053140096,1.83206106870229,0.5909090909090909,0.6763285024154589,0.47342995169082125,0.0,-0.9468599033816425,3.6964285714285716,0.7745556594948553,-0.2038834951456311,0.0012738757582228528,1.2174005996083064,0.13526570048309178,0.33816425120772947,1,0,1,32.0,22.0,0.007828454731109599,0.007828454731109599,0.007828454731109599,0.007828454731109599,0.36666666666666664,0.36666666666666664,0.2619047619047619,0,1,0,122,1,1,14.0,-1.261513687600921,0.27053140096618356,1.0821256038647342,0.20289855072463767,1.826086956521739,0.20289855072463767,2.502415458937198,1.4202898550724636,2.502415458937198,3.178743961352657,2.502415458937198,4.93719806763285,2.502415458937198,0,0,0,0,0.6967446887579392,4,10,True,True,EP-0002916,False,B
2190827,2023-12-26 11:35:00-06:00,SHORT,E2,17043.0,P53-0643471,17056.5,17043.0,-3.9146919431279623,0.33175355450236965,0.33175355450236965,0.3981042654028436,0.9952606635071091,0.8888888888888888,0.6,-0.5308056872037915,-1.194312796208531,-1.061611374407583,-0.7298578199052133,3.767857142857143,0.8019154758285195,-1.0666666666666667,0.0,1.2174005996083064,0.46445497630331756,0.3981042654028436,1,0,1,35.0,25.0,0.007914659325533379,0.007828454731109599,0.007828454731109599,0.007828454731109599,0.2391304347826087,0.2391304347826087,0.1896551724137931,1,0,0,125,1,1,3.0,-1.256556082148089,0.26540284360189575,1.3270142180094786,1.2606635071090047,0.9952606635071091,1.2606635071090047,1.9241706161137442,1.2606635071090047,4.312796208530806,1.2606635071090047,4.312796208530806,1.2606635071090047,6.037914691943128,0,0,0,0,0.7197132549566869,4,10,True,True,EP-0002917,False,B
2190833,2023-12-26 11:41:00-06:00,LONG,E5,17043.0,P53-0643477,17048.5,17043.0,-1.2666666666666666,-0.2,0.2,0.4666666666666667,0.8666666666666667,0.9655172413793104,0.5384615384615384,0.4666666666666667,0.7333333333333333,-0.3333333333333333,0.0,3.75,0.8242728735722418,1.4879227053140096,0.0,1.2174005996083064,1.7333333333333334,1.4,1,0,0,41.0,31.0,0.007914659325533379,0.007914659325533379,0.007914659325533379,0.007828454731109599,0.8918918918918919,0.717391304347826,0.717391304347826,1,0,0,131,1,1,2.0,2.2422222222222223,2.577777777777778,0.6222222222222222,1.9333333333333333,0.4666666666666667,3.8,0.4666666666666667,3.8,0.4666666666666667,3.8,0.4666666666666667,5.533333333333333,0.4666666666666667,1,1,1,0,0.7473155671217616,4,10,True,True,EP-0002918,False,B
2190909,2023-12-26 12:57:00-06:00,SHORT,E14,17048.0,P53-0643496,17057.5,17048.0,-2.6046511627906974,-0.4883720930232558,-0.4883720930232558,0.9767441860465116,2.197674418604651,2.2857142857142856,0.5555555555555556,-1.0581395348837208,-0.813953488372093,-0.813953488372093,-1.7093023255813953,3.0714285714285716,0.893738633411276,-1.0833333333333333,0.0,1.131488711601526,3.011627906976744,0.4883720930232558,1,0,0,117.0,107.0,0.9882515549412578,0.9882515549412578,0.9882515549412578,0.9883040935672515,0.2608695652173913,0.2608695652173913,0.2553191489361702,1,0,0,207,1,1,12.0,-1.314728682170852,1.193798449612403,1.193798449612403,0.8953488372093023,0.8953488372093023,0.8953488372093023,2.2790697674418605,0.8953488372093023,3.4186046511627906,0.8953488372093023,4.720930232558139,0.8953488372093023,7.325581395348837,0,0,0,0,0.6895769585460299,4,10,True,True,EP-0002919,False,B
2190917,2023-12-26 13:05:00-06:00,LONG,E1,17055.0,P53-0643502,17055.0,17045.75,0.1473684210526316,-2.873684210526316,0.1473684210526316,0.5157894736842106,0.7368421052631579,1.206896551724138,0.7,0.5894736842105264,1.105263157894737,1.9894736842105263,0.22105263157894736,3.392857142857143,0.9998421301899703,0.9333333333333333,0.0,1.1184525721774257,0.7368421052631579,2.3578947368421055,1,0,0,125.0,115.0,0.0,0.0024171270718232043,0.0024171270718232043,0.0024171270718232043,0.9090909090909091,0.9166666666666666,0.9166666666666666,1,0,0,215,1,1,1.0,-1.2849122807013162,0.3929824561403509,1.1789473684210525,0.8105263157894737,0.9578947368421052,1.3263157894736843,0.9578947368421052,1.3263157894736843,0.9578947368421052,3.6842105263157894,0.9578947368421052,8.621052631578948,0.9578947368421052,0,0,1,0,0.7175852437000154,4,10,True,True,EP-0002920,False,B
2190947,2023-12-26 13:35:00-06:00,LONG,E1,17064.0,P53-0643523,17064.0,17057.75,0.6666666666666666,-2.75,0.6666666666666666,0.5833333333333334,1.0,1.1475409836065575,0.8333333333333334,0.75,0.6666666666666666,1.6666666666666667,1.6666666666666667,3.0,0.9469590214756782,0.5384615384615384,0.0,1.1047837993079497,3.5,4.333333333333333,1,0,0,155.0,145.0,0.000689655172413793,0.005831903945111492,0.005831903945111492,0.005831903945111492,0.6875,0.7560975609756098,0.7777777777777778,1,0,0,245,1,1,1.0,-1.3222222222222222,0.3333333333333333,1.4444444444444444,0.3333333333333333,1.0833333333333333,0.3333333333333333,1.8333333333333333,1.0833333333333333,1.8333333333333333,6.25,1.8333333333333333,15.083333333333334,1.8333333333333333,0,0,0,0,0.7076844854753798,4,10,True,True,EP-0002921,False,B
2190949,2023-12-26 13:37:00-06:00,LONG,E1,17064.0,P53-0643525,17064.0,17057.75,0.6222222222222222,-2.5666666666666664,0.6222222222222222,0.7777777777777778,1.0888888888888888,1.6129032258064515,0.9285714285714286,0.8555555555555555,0.7,0.6222222222222222,2.411111111111111,3.2142857142857144,1.0198878123406427,0.5384615384615384,0.0,1.1047837993079497,3.811111111111111,4.2,1,0,0,157.0,147.0,0.000689655172413793,0.000689655172413793,0.005831903945111492,0.005831903945111492,0.6875,0.6875,0.7560975609756098,1,0,0,247,1,1,1.0,-1.30074074074059,0.41481481481481486,1.1407407407407408,0.3111111111111111,0.9333333333333333,0.5444444444444444,1.711111111111111,1.0888888888888888,1.711111111111111,5.833333333333333,1.711111111111111,14.077777777777778,1.711111111111111,0,0,0,0,0.6981277586711011,4,10,True,True,EP-0002922,False,B
2190962,2023-12-26 13:50:00-06:00,LONG,E13,17068.5,P53-0643528,17067.0,17060.5,-0.2745098039215686,-2.104575163398693,-0.8235294117647058,0.3660130718954248,1.4640522875816993,0.6557377049180328,0.25,0.45751633986928103,0.0,0.8235294117647058,0.45751633986928103,2.732142857142857,0.8940571495354411,1.6470588235294117,0.0,1.0749473114497763,2.9281045751633985,4.57516339869281,1,0,0,170.0,160.0,0.0076362374175633465,0.017863277224321537,0.017863277224321537,0.017863277224321537,0.8717948717948718,0.8780487804878049,0.8780487804878049,1,0,0,260,1,1,1.0,2.146187363834692,2.8061002178649237,0.12200435729847495,1.6470588235294117,0.0915032679738562,4.666666666666667,0.0915032679738562,6.771241830065359,0.0915032679738562,7.137254901960784,0.0915032679738562,16.470588235294116,0.0915032679738562,1,1,1,0,0.7123335736071306,4,10,True,True,EP-0002923,False,B
2191118,2023-12-26 17:26:00-06:00,SHORT,E2,17093.0,P53-0643569,17102.75,17093.0,-7.7078651685393265,1.5730337078651686,1.5730337078651686,1.4157303370786518,2.044943820224719,2.3376623376623376,0.0,-1.5730337078651686,-2.5168539325842696,-2.8314606741573036,-5.033707865168539,1.5892857142857142,0.585333771785597,0.42,0.0,1.297063596641928,0.0,3.460674157303371,1,0,0,386.0,376.0,0.006882312456985547,0.006882312456985547,0.006882312456985547,0.006851661527920521,0.8333333333333334,0.5555555555555556,0.5555555555555556,0,0,0,476,1,1,22.0,-1.6082397003743611,0.0,1.0486891385767791,0.0,4.247191011235955,0.0,4.247191011235955,0.9438202247191012,4.247191011235955,2.5168539325842696,4.247191011235955,5.348314606741574,4.247191011235955,0,0,0,0,0.6862906453279255,4,10,True,True,EP-0002924,False,B
