trade_id,armed_i,signal_i,entry_i,arm_to_entry_bars,signal_to_entry_bars
T58-000739,11318,11320,11321,3,1
T58-000740,11336,11337,11338,2,1
T58-000741,11349,11350,11351,2,1
T58-000742,11358,11360,11361,3,1
T58-000743,11375,11376,11377,2,1
T58-000744,11385,11386,11387,2,1
T58-000745,11398,11400,11401,3,1
T58-000746,11418,11419,11420,2,1
T58-000747,11432,11435,11436,4,1
T58-000748,11464,11465,11466,2,1
T58-000749,11473,11474,11475,2,1
T58-000750,11481,11482,11483,2,1
T58-000751,11496,11497,11498,2,1
T58-000752,11510,11511,11512,2,1
T58-000753,11524,11525,11526,2,1
T58-000754,11533,11534,11535,2,1
T58-000755,11550,11551,11552,2,1
T58-000756,11558,11559,11560,2,1
T58-000757,11587,11588,11589,2,1
T58-000758,11630,11631,11632,2,1
T58-000759,11649,11650,11651,2,1
T58-000760,11663,11664,11665,2,1
T58-000761,11675,11677,11678,3,1
T58-000762,11687,11689,11690,3,1
T58-000763,11701,11703,11704,3,1
T58-000764,11712,11713,11714,2,1
T58-000765,11728,11729,11730,2,1
T58-000766,11743,11744,11745,2,1
T58-000767,11751,11752,11753,2,1
T58-000768,11765,11766,11767,2,1
T58-000769,11786,11787,11788,2,1
T58-000770,11797,11798,11799,2,1
T58-000771,11806,11807,11808,2,1
T58-000772,11828,11829,11830,2,1
T58-000773,11836,11838,11839,3,1
T58-000774,11857,11858,11859,2,1
T58-000775,11868,11869,11870,2,1
T58-000776,11875,11876,11877,2,1
T58-000777,11890,11891,11892,2,1
T58-000778,11910,11911,11912,2,1
T58-000779,11922,11925,11926,4,1
T58-000780,11939,11940,11941,2,1
T58-000781,11948,11949,11950,2,1
T58-000782,11955,11956,11957,2,1
T58-000783,11965,11966,11967,2,1
T58-000784,11993,11994,11995,2,1
T58-000785,12021,12022,12023,2,1
T58-000786,12030,12031,12032,2,1
T58-000787,12041,12042,12043,2,1
T58-000788,12052,12053,12054,2,1
T58-000789,12060,12061,12062,2,1
T58-000790,12069,12071,12072,3,1
T58-000791,12086,12087,12088,2,1
T58-000792,12099,12100,12101,2,1
T58-000793,12121,12122,12123,2,1
T58-000794,12136,12139,12140,4,1
T58-000795,12163,12164,12165,2,1
T58-000796,12189,12190,12191,2,1
T58-000797,12200,12201,12202,2,1
T58-000798,12215,12216,12217,2,1
T58-000799,12232,12233,12234,2,1
T58-000800,12244,12245,12246,2,1
T58-000801,12256,12257,12258,2,1
T58-000802,12271,12272,12273,2,1
T58-000803,12294,12296,12297,3,1
T58-000804,12309,12310,12311,2,1
T58-000805,12366,12369,12370,4,1
T58-000806,12396,12398,12399,3,1
T58-000807,12415,12416,12417,2,1
T58-000808,12424,12426,12427,3,1
T58-000809,12434,12435,12436,2,1
T58-000810,12468,12469,12470,2,1
T58-000811,12485,12486,12487,2,1
T58-000812,12500,12501,12502,2,1
T58-000813,12514,12515,12516,2,1
T58-000814,12524,12525,12526,2,1
T58-000815,12544,12545,12546,2,1
T58-000816,12566,12567,12568,2,1
T58-000817,12588,12589,12590,2,1
T58-000818,12628,12629,12630,2,1
T58-000819,12642,12644,12645,3,1
T58-000820,12652,12653,12654,2,1
T58-000821,12663,12664,12665,2,1
T58-000822,12672,12673,12674,2,1
T58-000823,12692,12693,12694,2,1
T58-000824,12715,12716,12717,2,1
T58-000825,12723,12724,12725,2,1
T58-000826,12747,12748,12749,2,1
T58-000827,12759,12760,12761,2,1
T58-000828,12771,12772,12773,2,1
T58-000829,12782,12783,12784,2,1
T58-000830,12793,12794,12795,2,1
T58-000831,12803,12804,12805,2,1
T58-000832,12810,12811,12812,2,1
T58-000833,12818,12819,12820,2,1
T58-000834,12843,12844,12845,2,1
T58-000835,12856,12857,12858,2,1
T58-000836,12867,12868,12869,2,1
T58-000837,12878,12879,12880,2,1
T58-000838,12895,12896,12897,2,1
T58-000839,12908,12909,12910,2,1
T58-000840,12921,12922,12923,2,1
T58-000841,12938,12939,12940,2,1
T58-000842,12949,12952,12953,4,1
T58-000843,12959,12960,12961,2,1
T58-000844,12969,12970,12971,2,1
T58-000845,12992,12993,12994,2,1
T58-000846,13041,13042,13043,2,1
T58-000847,13054,13055,13056,2,1
T58-000848,13076,13077,13078,2,1
T58-000849,13086,13087,13088,2,1
T58-000850,13098,13099,13100,2,1
T58-000851,13120,13121,13122,2,1
T58-000852,13136,13137,13138,2,1
T58-000853,13150,13152,13153,3,1
T58-000854,13163,13164,13165,2,1
T58-000855,13184,13185,13186,2,1
T58-000856,13198,13199,13200,2,1
T58-000857,13209,13210,13211,2,1
T58-000858,13228,13229,13230,2,1
T58-000859,13237,13238,13239,2,1
T58-000860,13244,13245,13246,2,1
T58-000861,13261,13263,13264,3,1
T58-000862,13293,13294,13295,2,1
T58-000863,13301,13302,13303,2,1
T58-000864,13319,13320,13321,2,1
T58-000865,13395,13396,13397,2,1
T58-000866,13409,13410,13411,2,1
T58-000867,13420,13421,13422,2,1
T58-000868,13438,13439,13440,2,1
T58-000869,13453,13455,13456,3,1
T58-000870,13462,13463,13464,2,1
T58-000871,13475,13476,13477,2,1
T58-000872,13492,13493,13494,2,1
T58-000873,13501,13502,13503,2,1
T58-000874,13516,13517,13518,2,1
T58-000875,13524,13525,13526,2,1
T58-000876,13556,13557,13558,2,1
T58-000877,13564,13565,13566,2,1
T58-000878,13577,13578,13579,2,1
T58-000879,13596,13597,13598,2,1
T58-000880,13612,13613,13614,2,1
T58-000881,13628,13629,13630,2,1
T58-000882,13650,13651,13652,2,1
T58-000883,13669,13670,13671,2,1
T58-000884,13708,13709,13710,2,1
T58-000885,13723,13724,13725,2,1
T58-000886,13742,13743,13744,2,1
T58-000887,13757,13759,13760,3,1
T58-000888,13774,13775,13776,2,1
T58-000889,13791,13792,13793,2,1
T58-000890,13804,13805,13806,2,1
T58-000891,13820,13821,13822,2,1
T58-000892,13841,13842,13843,2,1
T58-000893,13854,13855,13856,2,1
T58-000894,13872,13873,13874,2,1
T58-000895,13893,13894,13895,2,1
T58-000896,13921,13922,13923,2,1
T58-000897,13934,13935,13936,2,1
T58-000898,13945,13946,13947,2,1
T58-000899,13960,13961,13962,2,1
T58-000900,13989,13990,13991,2,1
T58-000901,14000,14001,14002,2,1
T58-000902,14013,14014,14015,2,1
T58-000903,14020,14021,14022,2,1
T58-000904,14034,14035,14036,2,1
T58-000905,14048,14049,14050,2,1
T58-000906,14056,14057,14058,2,1
T58-000907,14068,14069,14070,2,1
T58-000908,14076,14077,14078,2,1
T58-000909,14087,14088,14089,2,1
T58-000910,14095,14096,14097,2,1
T58-000911,14120,14121,14122,2,1
T58-000912,14128,14129,14130,2,1
T58-000913,14136,14137,14138,2,1
T58-000914,14158,14159,14160,2,1
T58-000915,14172,14173,14174,2,1
T58-000916,14182,14183,14184,2,1
T58-000917,14207,14208,14209,2,1
T58-000918,14216,14217,14218,2,1
T58-000919,14235,14236,14237,2,1
T58-000920,14243,14244,14245,2,1
T58-000921,14252,14253,14254,2,1
T58-000922,14270,14271,14272,2,1
T58-000923,14287,14288,14289,2,1
T58-000924,14300,14301,14302,2,1
T58-000925,14307,14308,14309,2,1
T58-000926,14316,14317,14318,2,1
T58-000927,14356,14357,14358,2,1
T58-000928,14366,14367,14368,2,1
T58-000929,14386,14387,14388,2,1
T58-000930,14403,14405,14406,3,1
T58-000931,14424,14425,14426,2,1
T58-000932,14443,14444,14445,2,1
T58-000933,14452,14453,14454,2,1
T58-000934,14469,14470,14471,2,1
T58-000935,14485,14486,14487,2,1
T58-000936,14497,14498,14499,2,1
T58-000937,14506,14507,14508,2,1
T58-000938,14518,14519,14520,2,1
T58-000939,14529,14530,14531,2,1
T58-000940,14536,14537,14538,2,1
T58-000941,14550,14551,14552,2,1
T58-000942,14561,14562,14563,2,1
T58-000943,14577,14578,14579,2,1
T58-000944,14586,14587,14588,2,1
T58-000945,14601,14602,14603,2,1
T58-000946,14608,14609,14610,2,1
T58-000947,14620,14621,14622,2,1
T58-000948,14641,14642,14643,2,1
T58-000949,14650,14651,14652,2,1
T58-000950,14666,14667,14668,2,1
T58-000951,14703,14704,14705,2,1
T58-000952,14719,14721,14722,3,1
T58-000953,14727,14728,14729,2,1
T58-000954,14742,14743,14744,2,1
T58-000955,14759,14760,14761,2,1
T58-000956,14795,14796,14797,2,1
T58-000957,14806,14807,14808,2,1
T58-000958,14824,14825,14826,2,1
T58-000959,14838,14839,14840,2,1
T58-000960,14847,14848,14849,2,1
T58-000961,14859,14860,14861,2,1
T58-000962,14869,14871,14872,3,1
T58-000963,14887,14888,14889,2,1
T58-000964,14929,14930,14931,2,1
T58-000965,14958,14959,14960,2,1
T58-000966,14970,14971,14972,2,1
T58-000967,15010,15011,15012,2,1
T58-000968,15019,15020,15021,2,1
T58-000969,15037,15038,15039,2,1
T58-000970,15112,15113,15114,2,1
T58-000971,15146,15147,15148,2,1
T58-000972,15157,15158,15159,2,1
T58-000973,15164,15165,15166,2,1
T58-000974,15178,15179,15180,2,1
T58-000975,15194,15196,15197,3,1
T58-000976,15203,15204,15205,2,1
T58-000977,15211,15212,15213,2,1
T58-000978,15230,15231,15232,2,1
T58-000979,15242,15243,15244,2,1
T58-000980,15282,15283,15284,2,1
T58-000981,15297,15298,15299,2,1
T58-000982,15326,15327,15328,2,1
T58-000983,15352,15353,15354,2,1
T58-000984,15368,15369,15370,2,1
T58-000985,15389,15390,15391,2,1
T58-000986,15419,15420,15421,2,1
T58-000987,15434,15435,15436,2,1
T58-000988,15460,15462,15463,3,1
T58-000989,15468,15469,15470,2,1
T58-000990,15485,15486,15487,2,1
T58-000991,15509,15510,15511,2,1
T58-000992,15528,15529,15530,2,1
T58-000993,15537,15538,15539,2,1
T58-000994,15556,15557,15558,2,1
T58-000995,15567,15569,15570,3,1
T58-000996,15576,15577,15578,2,1
T58-000997,15595,15596,15597,2,1
T58-000998,15607,15608,15609,2,1
T58-000999,15620,15621,15622,2,1
T58-001000,15630,15631,15632,2,1
T58-001001,15651,15652,15653,2,1
T58-001002,15659,15660,15661,2,1
T58-001003,15668,15670,15671,3,1
T58-001004,15683,15684,15685,2,1
T58-001005,15691,15692,15693,2,1
T58-001006,15702,15703,15704,2,1
T58-001007,15718,15719,15720,2,1
T58-001008,15730,15731,15732,2,1
T58-001009,15738,15739,15740,2,1
T58-001010,15745,15746,15747,2,1
T58-001011,15753,15754,15755,2,1
T58-001012,15768,15769,15770,2,1
T58-001013,15781,15782,15783,2,1
T58-001014,15808,15809,15810,2,1
T58-001015,15816,15817,15818,2,1
T58-001016,15825,15826,15827,2,1
T58-001017,15845,15846,15847,2,1
T58-001018,15866,15867,15868,2,1
T58-001019,15893,15894,15895,2,1
T58-001020,15912,15913,15914,2,1
T58-001021,15927,15928,15929,2,1
T58-001022,15973,15974,15975,2,1
T58-001023,16005,16006,16007,2,1
T58-001024,16015,16016,16017,2,1
T58-001025,16030,16031,16032,2,1
T58-001026,16050,16051,16052,2,1
T58-001027,16059,16061,16062,3,1
T58-001028,16088,16089,16090,2,1
T58-001029,16099,16100,16101,2,1
T58-001030,16111,16112,16113,2,1
T58-001031,16131,16132,16133,2,1
T58-001032,16143,16144,16145,2,1
T58-001033,16150,16151,16152,2,1
T58-001034,16161,16162,16163,2,1
T58-001035,16189,16191,16192,3,1
T58-001036,16225,16226,16227,2,1
T58-001037,16263,16264,16265,2,1
T58-001038,16275,16276,16277,2,1
T58-001039,16288,16289,16290,2,1
T58-001040,16318,16319,16320,2,1
T58-001041,16350,16351,16352,2,1
T58-001042,16373,16374,16375,2,1
T58-001043,16381,16382,16383,2,1
T58-001044,16401,16402,16403,2,1
T58-001045,16418,16420,16421,3,1
T58-001046,16460,16461,16462,2,1
T58-001047,16474,16475,16476,2,1
T58-001048,16500,16501,16502,2,1
T58-001049,16513,16514,16515,2,1
T58-001050,16533,16534,16535,2,1
T58-001051,16551,16552,16553,2,1
T58-001052,16560,16561,16562,2,1
T58-001053,16576,16577,16578,2,1
T58-001054,16602,16603,16604,2,1
T58-001055,16613,16615,16616,3,1
T58-001056,16636,16637,16638,2,1
T58-001057,16663,16664,16665,2,1
T58-001058,16673,16674,16675,2,1
T58-001059,16688,16689,16690,2,1
T58-001060,16698,16699,16700,2,1
T58-001061,16727,16729,16730,3,1
T58-001062,16740,16741,16742,2,1
T58-001063,16761,16762,16763,2,1
T58-001064,16803,16804,16805,2,1
T58-001065,16819,16820,16821,2,1
T58-001066,16827,16828,16829,2,1
T58-001067,16835,16836,16837,2,1
T58-001068,16846,16847,16848,2,1
T58-001069,16857,16858,16859,2,1
T58-001070,16870,16871,16872,2,1
T58-001071,16887,16888,16889,2,1
T58-001072,16902,16904,16905,3,1
T58-001073,16911,16912,16913,2,1
T58-001074,16928,16929,16930,2,1
T58-001075,16936,16937,16938,2,1
T58-001076,16953,16954,16955,2,1
T58-001077,16963,16964,16965,2,1
T58-001078,16972,16973,16974,2,1
T58-001079,16979,16980,16981,2,1
T58-001080,17007,17008,17009,2,1
T58-001081,17017,17018,17019,2,1
T58-001082,17037,17038,17039,2,1
T58-001083,17049,17050,17051,2,1
T58-001084,17061,17062,17063,2,1
T58-001085,17073,17074,17075,2,1
T58-001086,17089,17090,17091,2,1
T58-001087,17097,17098,17099,2,1
T58-001088,17106,17107,17108,2,1
T58-001089,17114,17115,17116,2,1
T58-001090,17139,17140,17141,2,1
T58-001091,17157,17158,17159,2,1
T58-001092,17167,17168,17169,2,1
T58-001093,17180,17181,17182,2,1
T58-001094,17191,17192,17193,2,1
T58-001095,17201,17202,17203,2,1
T58-001096,17212,17213,17214,2,1
T58-001097,17292,17294,17295,3,1
T58-001098,17306,17307,17308,2,1
T58-001099,17328,17330,17331,3,1
T58-001100,17337,17339,17340,3,1
T58-001101,17346,17347,17348,2,1
T58-001102,17369,17370,17371,2,1
T58-001103,17379,17380,17381,2,1
T58-001104,17398,17399,17400,2,1
T58-001105,17412,17413,17414,2,1
T58-001106,17435,17436,17437,2,1
T58-001107,17458,17459,17460,2,1
T58-001108,17485,17486,17487,2,1
T58-001109,17492,17493,17494,2,1
T58-001110,17504,17505,17506,2,1
T58-001111,17525,17526,17527,2,1
T58-001112,17569,17570,17571,2,1
T58-001113,17585,17586,17587,2,1
T58-001114,17598,17599,17600,2,1
T58-001115,17623,17624,17625,2,1
T58-001116,17640,17641,17642,2,1
T58-001117,17647,17648,17649,2,1
T58-001118,17663,17664,17665,2,1
T58-001119,17674,17675,17676,2,1
T58-001120,17703,17705,17706,3,1
T58-001121,17717,17718,17719,2,1
T58-001122,17728,17729,17730,2,1
T58-001123,17741,17742,17743,2,1
T58-001124,17762,17763,17764,2,1
T58-001125,17771,17773,17774,3,1
T58-001126,17779,17780,17781,2,1
T58-001127,17787,17788,17789,2,1
T58-001128,17797,17798,17799,2,1
T58-001129,17806,17807,17808,2,1
T58-001130,17816,17817,17818,2,1
T58-001131,17840,17841,17842,2,1
T58-001132,17856,17857,17858,2,1
T58-001133,17875,17876,17877,2,1
T58-001134,17890,17892,17893,3,1
T58-001135,17911,17912,17913,2,1
T58-001136,17927,17928,17929,2,1
T58-001137,17939,17940,17941,2,1
T58-001138,17946,17947,17948,2,1
T58-001139,17957,17958,17959,2,1
T58-001140,17978,17979,17980,2,1
T58-001141,17987,17988,17989,2,1
T58-001142,18001,18002,18003,2,1
T58-001143,18011,18012,18013,2,1
T58-001144,18018,18019,18020,2,1
T58-001145,18027,18028,18029,2,1
T58-001146,18039,18040,18041,2,1
T58-001147,18053,18054,18055,2,1
T58-001148,18074,18075,18076,2,1
T58-001149,18098,18099,18100,2,1
T58-001150,18106,18107,18108,2,1
T58-001151,18125,18126,18127,2,1
T58-001152,18144,18145,18146,2,1
T58-001153,18154,18155,18156,2,1
T58-001154,18165,18166,18167,2,1
T58-001155,18175,18176,18177,2,1
T58-001156,18185,18187,18188,3,1
T58-001157,18194,18195,18196,2,1
T58-001158,18203,18204,18205,2,1
T58-001159,18245,18246,18247,2,1
T58-001160,18288,18289,18290,2,1
T58-001161,18301,18303,18304,3,1
T58-001162,18310,18312,18313,3,1
T58-001163,18321,18322,18323,2,1
T58-001164,18333,18334,18335,2,1
T58-001165,18344,18345,18346,2,1
T58-001166,18355,18356,18357,2,1
T58-001167,18365,18367,18368,3,1
T58-001168,18373,18374,18375,2,1
T58-001169,18391,18392,18393,2,1
T58-001170,18401,18402,18403,2,1
T58-001171,18409,18410,18411,2,1
T58-001172,18418,18419,18420,2,1
T58-001173,18433,18434,18435,2,1
T58-001174,18445,18446,18447,2,1
T58-001175,18462,18463,18464,2,1
T58-001176,18470,18471,18472,2,1
T58-001177,18483,18484,18485,2,1
T58-001178,18492,18493,18494,2,1
T58-001179,18509,18510,18511,2,1
T58-001180,18520,18521,18522,2,1
T58-001181,18542,18543,18544,2,1
T58-001182,18554,18555,18556,2,1
T58-001183,18589,18590,18591,2,1
T58-001184,18596,18597,18598,2,1
T58-001185,18651,18652,18653,2,1
T58-001186,18663,18664,18665,2,1
T58-001187,18679,18680,18681,2,1
T58-001188,18699,18700,18701,2,1
T58-001189,18718,18719,18720,2,1
T58-001190,18763,18764,18765,2,1
T58-001191,18792,18793,18794,2,1
T58-001192,18812,18813,18814,2,1
T58-001193,18824,18825,18826,2,1
T58-001194,18832,18835,18836,4,1
T58-001195,18849,18850,18851,2,1
T58-001196,18880,18881,18882,2,1
T58-001197,18902,18903,18904,2,1
T58-001198,18912,18913,18914,2,1
T58-001199,18919,18920,18921,2,1
T58-001200,18930,18931,18932,2,1
T58-001201,18948,18949,18950,2,1
T58-001202,18977,18978,18979,2,1
T58-001203,18997,18998,18999,2,1
T58-001204,19015,19016,19017,2,1
T58-001205,19027,19028,19029,2,1
T58-001206,19039,19040,19041,2,1
T58-001207,19055,19056,19057,2,1
T58-001208,19071,19072,19073,2,1
T58-001209,19082,19083,19084,2,1
T58-001210,19091,19092,19093,2,1
T58-001211,19103,19104,19105,2,1
T58-001212,19114,19115,19116,2,1
T58-001213,19126,19127,19128,2,1
T58-001214,19148,19149,19150,2,1
T58-001215,19156,19157,19158,2,1
T58-001216,19165,19166,19167,2,1
T58-001217,19174,19175,19176,2,1
T58-001218,19182,19183,19184,2,1
T58-001219,19193,19194,19195,2,1
T58-001220,19207,19208,19209,2,1
T58-001221,19220,19221,19222,2,1
T58-001222,19230,19231,19232,2,1
T58-001223,19237,19238,19239,2,1
T58-001224,19250,19251,19252,2,1
T58-001225,19267,19268,19269,2,1
T58-001226,19281,19282,19283,2,1
T58-001227,19291,19292,19293,2,1
T58-001228,19304,19305,19306,2,1
T58-001229,19314,19315,19316,2,1
T58-001230,19335,19336,19337,2,1
T58-001231,19347,19348,19349,2,1
T58-001232,19358,19359,19360,2,1
T58-001233,19367,19368,19369,2,1
T58-001234,19397,19398,19399,2,1
T58-001235,19408,19410,19411,3,1
T58-001236,19428,19429,19430,2,1
T58-001237,19442,19444,19445,3,1
T58-001238,19452,19453,19454,2,1
T58-001239,19467,19468,19469,2,1
T58-001240,19478,19479,19480,2,1
T58-001241,19492,19493,19494,2,1
T58-001242,19501,19502,19503,2,1
T58-001243,19514,19515,19516,2,1
T58-001244,19522,19523,19524,2,1
T58-001245,19530,19531,19532,2,1
T58-001246,19542,19543,19544,2,1
T58-001247,19552,19553,19554,2,1
T58-001248,19559,19560,19561,2,1
T58-001249,19576,19577,19578,2,1
T58-001250,19585,19586,19587,2,1
T58-001251,19594,19595,19596,2,1
T58-001252,19604,19605,19606,2,1
T58-001253,19619,19620,19621,2,1
T58-001254,19647,19648,19649,2,1
T58-001255,19662,19663,19664,2,1
T58-001256,19681,19682,19683,2,1
T58-001257,19692,19693,19694,2,1
T58-001258,19705,19706,19707,2,1
T58-001259,19715,19717,19718,3,1
T58-001260,19724,19725,19726,2,1
T58-001261,19740,19741,19742,2,1
T58-001262,19753,19754,19755,2,1
T58-001263,19761,19762,19763,2,1
T58-001264,19771,19772,19773,2,1
T58-001265,19779,19780,19781,2,1
T58-001266,19792,19795,19796,4,1
T58-001267,19809,19810,19811,2,1
T58-001268,19823,19824,19825,2,1
T58-001269,19846,19847,19848,2,1
T58-001270,19862,19863,19864,2,1
T58-001271,19870,19871,19872,2,1
T58-001272,19880,19881,19882,2,1
T58-001273,19891,19892,19893,2,1
T58-001274,19908,19909,19910,2,1
T58-001275,19923,19924,19925,2,1
T58-001276,19934,19935,19936,2,1
T58-001277,19953,19954,19955,2,1
T58-001278,19960,19961,19962,2,1
T58-001279,19979,19980,19981,2,1
T58-001280,19988,19989,19990,2,1
T58-001281,20014,20015,20016,2,1
T58-001282,20049,20050,20051,2,1
T58-001283,20072,20073,20074,2,1
T58-001284,20083,20087,20088,5,1
T58-001285,20110,20111,20112,2,1
T58-001286,20121,20122,20123,2,1
T58-001287,20149,20150,20151,2,1
T58-001288,20159,20160,20161,2,1
T58-001289,20175,20176,20177,2,1
T58-001290,20183,20184,20185,2,1
T58-001291,20194,20195,20196,2,1
T58-001292,20202,20203,20204,2,1
T58-001293,20215,20216,20217,2,1
T58-001294,20241,20242,20243,2,1
T58-001295,20269,20270,20271,2,1
T58-001296,20277,20278,20279,2,1
T58-001297,20290,20291,20292,2,1
T58-001298,20303,20304,20305,2,1
T58-001299,20316,20317,20318,2,1
T58-001300,20327,20328,20329,2,1
T58-001301,20349,20350,20351,2,1
T58-001302,20370,20371,20372,2,1
T58-001303,20386,20387,20388,2,1
T58-001304,20397,20399,20400,3,1
T58-001305,20422,20423,20424,2,1
T58-001306,20436,20437,20438,2,1
T58-001307,20444,20445,20446,2,1
T58-001308,20453,20454,20455,2,1
T58-001309,20486,20488,20489,3,1
T58-001310,20504,20505,20506,2,1
T58-001311,20522,20524,20525,3,1
T58-001312,20532,20533,20534,2,1
T58-001313,20541,20542,20543,2,1
T58-001314,20554,20555,20556,2,1
T58-001315,20565,20566,20567,2,1
T58-001316,20574,20576,20577,3,1
T58-001317,20585,20586,20587,2,1
T58-001318,20593,20594,20595,2,1
T58-001319,20600,20601,20602,2,1
T58-001320,20644,20645,20646,2,1
T58-001321,20656,20657,20658,2,1
T58-001322,20669,20670,20671,2,1
T58-001323,20679,20680,20681,2,1
T58-001324,20687,20688,20689,2,1
T58-001325,20702,20703,20704,2,1
T58-001326,20714,20715,20716,2,1
T58-001327,20730,20731,20732,2,1
T58-001328,20756,20758,20759,3,1
T58-001329,20765,20766,20767,2,1
T58-001330,20787,20788,20789,2,1
T58-001331,20795,20797,20798,3,1
T58-001332,20821,20822,20823,2,1
T58-001333,20829,20830,20831,2,1
T58-001334,20841,20842,20843,2,1
T58-001335,20848,20849,20850,2,1
T58-001336,20864,20865,20866,2,1
T58-001337,20882,20883,20884,2,1
T58-001338,20890,20891,20892,2,1
T58-001339,20903,20904,20905,2,1
T58-001340,20915,20916,20917,2,1
T58-001341,20923,20924,20925,2,1
T58-001342,20931,20932,20933,2,1
T58-001343,20946,20947,20948,2,1
T58-001344,20955,20956,20957,2,1
T58-001345,20971,20975,20976,5,1
T58-001346,20987,20988,20989,2,1
T58-001347,20999,21000,21001,2,1
T58-001348,21010,21011,21012,2,1
T58-001349,21025,21026,21027,2,1
T58-001350,21043,21044,21045,2,1
T58-001351,21056,21058,21059,3,1
T58-001352,21070,21071,21072,2,1
T58-001353,21083,21084,21085,2,1
T58-001354,21092,21093,21094,2,1
T58-001355,21109,21110,21111,2,1
T58-001356,21118,21119,21120,2,1
T58-001357,21125,21126,21127,2,1
T58-001358,21141,21142,21143,2,1
T58-001359,21166,21167,21168,2,1
T58-001360,21176,21177,21178,2,1
T58-001361,21195,21196,21197,2,1
T58-001362,21205,21206,21207,2,1
T58-001363,21218,21219,21220,2,1
T58-001364,21230,21232,21233,3,1
T58-001365,21240,21241,21242,2,1
T58-001366,21255,21259,21260,5,1
T58-001367,21269,21270,21271,2,1
T58-001368,21279,21280,21281,2,1
T58-001369,21295,21296,21297,2,1
T58-001370,21307,21308,21309,2,1
T58-001371,21320,21321,21322,2,1
T58-001372,21333,21334,21335,2,1
T58-001373,21361,21363,21364,3,1
T58-001374,21376,21377,21378,2,1
T58-001375,21386,21387,21388,2,1
T58-001376,21403,21404,21405,2,1
T58-001377,21411,21412,21413,2,1
T58-001378,21419,21420,21421,2,1
T58-001379,21430,21431,21432,2,1
T58-001380,21442,21443,21444,2,1
T58-001381,21462,21463,21464,2,1
T58-001382,21473,21474,21475,2,1
T58-001383,21501,21502,21503,2,1
T58-001384,21517,21518,21519,2,1
T58-001385,21531,21532,21533,2,1
T58-001386,21539,21541,21542,3,1
T58-001387,21568,21569,21570,2,1
T58-001388,21581,21582,21583,2,1
T58-001389,21599,21601,21602,3,1
T58-001390,21615,21616,21617,2,1
T58-001391,21637,21638,21639,2,1
T58-001392,21651,21653,21654,3,1
T58-001393,21662,21663,21664,2,1
T58-001394,21672,21673,21674,2,1
T58-001395,21694,21695,21696,2,1
T58-001396,21713,21714,21715,2,1
T58-001397,21723,21724,21725,2,1
T58-001398,21732,21734,21735,3,1
T58-001399,21745,21746,21747,2,1
T58-001400,21759,21761,21762,3,1
T58-001401,21788,21789,21790,2,1
T58-001402,21802,21803,21804,2,1
T58-001403,21818,21820,21821,3,1
T58-001404,21827,21828,21829,2,1
T58-001405,21845,21846,21847,2,1
T58-001406,21859,21860,21861,2,1
T58-001407,21870,21871,21872,2,1
T58-001408,21884,21885,21886,2,1
T58-001409,21892,21893,21894,2,1
T58-001410,21904,21905,21906,2,1
T58-001411,21922,21923,21924,2,1
T58-001412,21930,21931,21932,2,1
T58-001413,21939,21940,21941,2,1
T58-001414,21958,21959,21960,2,1
T58-001415,21967,21968,21969,2,1
T58-001416,21974,21975,21976,2,1
T58-001417,21994,21996,21997,3,1
T58-001418,22005,22006,22007,2,1
T58-001419,22012,22013,22014,2,1
T58-001420,22034,22035,22036,2,1
T58-001421,22044,22045,22046,2,1
T58-001422,22061,22062,22063,2,1
T58-001423,22074,22075,22076,2,1
T58-001424,22105,22106,22107,2,1
T58-001425,22115,22116,22117,2,1
T58-001426,22125,22127,22128,3,1
T58-001427,22135,22137,22138,3,1
