trade_id,system,opportunity_id,variant,direction,tag,signal_j,signal_m1_i,entry_i,entry_ts,entry_price,exit_i,exit_price,exit_reason,stop,target,atr,gross_R,cost_R,net_R,MFE_R,MAE_R,duration_min,delay_bars_1m,price_improvement_atr,entry_deterioration_atr,15m_state_x,15m_strength,location_score,direction_score,reaction_score,total_evidence,15m_state_y,5m_state,bar_i,original_direction,direction_confidence_score,direction_confidence_band,original_dir_support_score,false_reversal_risk,reversal_support,market_state,location_score_c,active_1m,active_5m,active_15m,dominant_active,15m_state,5m_state_c,countertrend_ratio,aligned_with_active,reason_codes,active_aligned_code,active_opposed_code,struct_aligned_code,struct_opposed_code,htf_support_code,htf_contra_code,ct_weak_code,ct_strong_code,fr_high_code,missing_vh_confirm,pullback_conflict,htf_ltf_disagree,weak_reversal_attempt,ambiguous_reaction,good_location,high_subtype,band_recal,feature_combo,p4_status,h1_status,phase58d_decision,exit_ts,setup_id,system_mgmt,setup_id_mgmt,variant_mgmt,direction_m0,tag_mgmt,signal_j_mgmt,signal_m1_i_mgmt,entry_i_m0,entry_ts_mgmt,entry_price_m0,exit_i_m0,exit_price_m0,exit_reason_m0,stop_m0,target_m0,atr_mgmt,gross_R_m0,cost_R_m0,net_R_m0,MFE_R_m0,MAE_R_m0,duration_min_m0,delay_bars_1m_mgmt,price_improvement_atr_mgmt,entry_deterioration_atr_mgmt,15m_state_mgmt,15m_strength_mgmt,direction_m1,entry_i_m1,entry_price_m1,exit_i_m1,exit_price_m1,exit_reason_m1,stop_m1,target_m1,gross_R_m1,cost_R_m1,net_R_m1,MFE_R_m1,MAE_R_m1,duration_min_m1,management_model,event_count,delta_r,exit_ts_m0,exit_ts_m1
LW-063143,LW,OPP_03134309_SHORT,LW,SHORT,TAKE,-1,3134309,3134310,2026-08-26 19:04:00-05:00,29620.5,3134313,29629.071428571428,STOP,29629.071428571428,29599.071428571428,11.428571428571429,-1.0,0.08458333333334359,-1.0845833333333437,1.0500000000001273,1.6333333333335314,3,1,0,0,BEARISH,-1.0,2,1,2,4,BEARISH,,3134309,SHORT,-2,LOW,-2,HIGH,STRONG,PULLBACK,2,DOWN,UP,NEUTRAL,UP,BEARISH,BULLISH,0.7666666666666667,False,CONF_ACTIVE_OPPOSED|CONF_STRUCTURE_OPPOSED|CONF_HTF_SUPPORT|FALSE_REVERSAL_HIGH|CONF_REVERSAL_SUPPORT_STRONG|PULLBACK_DEEP|PULLBACK_AGAINST_DOMINANT|WEAK_REVERSAL_SUPPORT|PRIOR_MOVE_WEAKENING|OPPOSITE_STRENGTHENING,False,True,False,True,True,False,False,False,True,False,True,True,False,False,True,,LOW,ACT_OPP+STR_OPP+HTF++PULL+STR,KEEP,KEEP,TAKE,2026-08-26 19:07:00-05:00,OPP_03134309_SHORT,M0,OPP_03134309_SHORT,,SHORT,,-1,3134309,3134310,2026-08-26 19:04:00-05:00,29620.5,3134313,29629.071428571428,STOP,29629.071428571428,29599.071428571428,11.428571428571429,-1.0,0.08458333333334359,-1.0845833333333437,1.0500000000001273,1.6333333333335314,3,0,0,0,,0,SHORT,3134310,29620.5,3134313,29631.928571428572,STOP,29631.928571428572,29591.928571428572,-1.0,2.4485739167774355e-05,-1.0000244857391678,0.7874999999999284,1.2249999999998886,3,M1_1.0,2,0.08455884759417587,2026-08-26 19:07:00-05:00,2026-08-26 19:07:00-05:00
LW-063144,LW,OPP_03134387_LONG,LW,LONG,TAKE,-1,3134387,3134388,2026-08-26 20:22:00-05:00,29493.75,3134398,29519.866071428572,TARGET,29483.303571428572,29519.866071428572,13.928571428571429,2.5,0.0694017094017163,2.430598290598284,2.6564102564105205,0.4786324786325263,10,1,0,0,NEUTRAL,0.5,0,2,2,4,NEUTRAL,,3134387,LONG,3,HIGH,3,LOW,STRONG,UNCERTAIN,0,STRONG_UP,STRONG_UP,STRONG_UP,STRONG_UP,NEUTRAL,BULLISH,1.0,True,CONF_ACTIVE_ALIGNED|CONF_STRUCTURE_ALIGNED|INSUFFICIENT_EVIDENCE|FALSE_REVERSAL_LOW|OPPOSITE_STRENGTHENING|COUNTERTREND_STRONG,True,False,True,False,False,False,False,False,False,True,False,False,False,True,False,HIGH_CONFLICTED,MEDIUM,ACT_ALN+STR_ALN+HTF0+UNCE+STR,KEEP,KEEP,TAKE,2026-08-26 20:32:00-05:00,OPP_03134387_LONG,M0,OPP_03134387_LONG,,LONG,,-1,3134387,3134388,2026-08-26 20:22:00-05:00,29493.75,3134398,29519.866071428572,TARGET,29483.303571428572,29519.866071428572,13.928571428571429,2.5,0.0694017094017163,2.430598290598284,2.6564102564105205,0.4786324786325263,10,0,0,0,,0,LONG,3134388,29493.75,3134403,29528.571428571428,TARGET,29479.821428571428,29528.571428571428,2.5,2.4593093338663858e-05,2.4999754069066613,2.7282051282049244,0.35897435897433216,15,M1_1.0,2,0.0693771163083774,2026-08-26 20:32:00-05:00,2026-08-26 20:37:00-05:00
LW-063145,LW,OPP_03134473_LONG,LW,LONG,TAKE,-1,3134473,3134474,2026-08-26 21:48:00-05:00,29542.25,3134478,29556.078125,TARGET,29536.71875,29556.078125,7.375,2.5,0.1310734463276836,2.3689265536723165,3.2994350282485874,0.4519774011299435,4,1,0,0,BULLISH,1.5,2,3,2,7,BULLISH,,3134473,LONG,4,VERY_HIGH,4,LOW,STRONG,UNCERTAIN,2,DOWN,UP,TRANSITION,UP,BULLISH,NEUTRAL,1.0,True,CONF_ACTIVE_ALIGNED|CONF_STRUCTURE_ALIGNED|CONF_HTF_SUPPORT|INSUFFICIENT_EVIDENCE|FALSE_REVERSAL_LOW|OPPOSITE_STRENGTHENING|COUNTERTREND_STRONG,True,False,True,False,True,False,False,False,False,False,False,False,False,True,True,,VERY_HIGH,ACT_ALN+STR_ALN+HTF++UNCE+STR,KEEP,KEEP,TAKE,2026-08-26 21:52:00-05:00,OPP_03134473_LONG,M0,OPP_03134473_LONG,,LONG,,-1,3134473,3134474,2026-08-26 21:48:00-05:00,29542.25,3134478,29556.078125,TARGET,29536.71875,29556.078125,7.375,2.5,0.1310734463276836,2.3689265536723165,3.2994350282485874,0.4519774011299435,4,0,0,0,,0,LONG,3134474,29542.25,3134489,29560.6875,TARGET,29534.875,29560.6875,2.5,2.4547251342692326e-05,2.4999754527486573,2.8135593220338984,0.3389830508474576,15,M1_1.0,2,0.13104889907634076,2026-08-26 21:52:00-05:00,2026-08-26 22:03:00-05:00
LW-063146,LW,OPP_03134519_SHORT,LW,SHORT,TAKE,-1,3134519,3134520,2026-08-26 22:34:00-05:00,29557.5,3134526,29544.17410714286,TARGET,29562.83035714286,29544.17410714286,7.107142857142857,2.5,0.1360134003349686,2.3639865996650316,2.5326633165821737,0.7035175879394927,6,1,0,0,TRANSITION,0.0,1,2,2,5,TRANSITION,,3134519,SHORT,2,HIGH,2,LOW,STRONG,REVERSAL_TRANSITION,1,STRONG_DOWN,STRONG_UP,DOWN,STRONG_UP,TRANSITION,NEUTRAL,1.0,False,CONF_ACTIVE_OPPOSED|CONF_STRUCTURE_ALIGNED|CONF_COUNTERTREND_STRONG|CONF_REVERSAL_SUPPORT_STRONG|PRIOR_MOVE_WEAKENING|OPPOSITE_STRENGTHENING|COUNTERTREND_STRONG|PRIOR_MOVE_WEAKENING|OPPOSITE_STRENGTHENING|COUNTERTREND_STRONG,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,HIGH_REVERSAL,HIGH,ACT_OPP+STR_ALN+HTF0+REVE+STR,KEEP,KEEP,TAKE,2026-08-26 22:40:00-05:00,OPP_03134519_SHORT,M0,OPP_03134519_SHORT,,SHORT,,-1,3134519,3134520,2026-08-26 22:34:00-05:00,29557.5,3134526,29544.17410714286,TARGET,29562.83035714286,29544.17410714286,7.107142857142857,2.5,0.1360134003349686,2.3639865996650316,2.5326633165821737,0.7035175879394927,6,0,0,0,,0,SHORT,3134520,29557.5,3134532,29539.73214285714,TARGET,29564.60714285714,29539.73214285714,2.5,2.4534360795300038e-05,2.4999754656392046,2.8140703517594114,0.5276381909548896,12,M1_1.0,2,0.13598886597417303,2026-08-26 22:40:00-05:00,2026-08-26 22:46:00-05:00
LW-063147,LW,OPP_03134727_LONG,LW,LONG,TAKE,-1,3134727,3134728,2026-08-27 02:02:00-05:00,29480.5,3134729,29497.609375,TARGET,29473.65625,29497.609375,9.125,2.5,0.10593607305936073,2.3940639269406394,3.6164383561643834,0.0,1,1,0,0,BULLISH,2.0,2,3,1,6,BULLISH,,3134727,LONG,4,VERY_HIGH,4,LOW,MODERATE,UNCERTAIN,2,DOWN,STRONG_UP,DOWN,STRONG_UP,BULLISH,NEUTRAL,1.0,True,CONF_ACTIVE_ALIGNED|CONF_STRUCTURE_ALIGNED|CONF_HTF_SUPPORT|INSUFFICIENT_EVIDENCE|FALSE_REVERSAL_LOW|COUNTERTREND_STRONG,True,False,True,False,True,False,False,False,False,False,False,False,False,True,True,,VERY_HIGH,ACT_ALN+STR_ALN+HTF++UNCE+MOD,KEEP,KEEP,TAKE,2026-08-27 02:03:00-05:00,OPP_03134727_LONG,M0,OPP_03134727_LONG,,LONG,,-1,3134727,3134728,2026-08-27 02:02:00-05:00,29480.5,3134729,29497.609375,TARGET,29473.65625,29497.609375,9.125,2.5,0.10593607305936073,2.3940639269406394,3.6164383561643834,0.0,1,0,0,0,,0,LONG,3134728,29480.5,3134729,29503.3125,TARGET,29471.375,29503.3125,2.5,2.460014166288475e-05,2.499975399858337,2.712328767123288,0.0,1,M1_1.0,2,0.10591147291769776,2026-08-27 02:03:00-05:00,2026-08-27 02:03:00-05:00
LW-063148,LW,OPP_03134770_SHORT,LW,SHORT,TAKE,-1,3134770,3134771,2026-08-27 02:45:00-05:00,29504.75,3134774,29511.526785714286,STOP,29511.526785714286,29487.808035714286,9.035714285714286,-1.0,0.1069828722002553,-1.1069828722002553,0.5902503293807189,1.4018445322792075,3,1,0,0,TRANSITION,0.0,0,2,2,4,TRANSITION,,3134770,SHORT,3,HIGH,3,LOW,MODERATE,UNCERTAIN,0,STRONG_DOWN,STRONG_DOWN,TRANSITION,STRONG_DOWN,TRANSITION,BEARISH,0.8192090395480226,True,CONF_ACTIVE_ALIGNED|CONF_STRUCTURE_ALIGNED|INSUFFICIENT_EVIDENCE|FALSE_REVERSAL_LOW|OPPOSITE_STRENGTHENING,True,False,True,False,False,False,False,False,False,True,False,False,False,True,False,HIGH_CONFLICTED,MEDIUM,ACT_ALN+STR_ALN+HTF0+UNCE+MOD,KEEP,KEEP,TAKE,2026-08-27 02:48:00-05:00,OPP_03134770_SHORT,M0,OPP_03134770_SHORT,,SHORT,,-1,3134770,3134771,2026-08-27 02:45:00-05:00,29504.75,3134774,29511.526785714286,STOP,29511.526785714286,29487.808035714286,9.035714285714286,-1.0,0.1069828722002553,-1.1069828722002553,0.5902503293807189,1.4018445322792075,3,0,0,0,,0,SHORT,3134771,29504.75,3134774,29513.785714285714,STOP,29513.785714285714,29482.160714285714,-1.0,2.4579842107812274e-05,-1.000024579842108,0.4426877470355986,1.0513833992095467,3,M1_1.0,2,0.10695829235814736,2026-08-27 02:48:00-05:00,2026-08-27 02:48:00-05:00
LW-063149,LW,OPP_03134779_LONG,LW,LONG,TAKE,-1,3134779,3134780,2026-08-27 02:54:00-05:00,29532.5,3134782,29547.06473214286,TARGET,29526.67410714286,29547.06473214286,7.767857142857143,2.5,0.12444444444447775,2.3755555555555223,2.7034482758627925,0.0,2,1,0,0,BULLISH,1.5,1,2,2,4,BULLISH,,3134779,LONG,1,MEDIUM,1,LOW,STRONG,REVERSAL_TRANSITION,1,STRONG_UP,STRONG_DOWN,UP,STRONG_DOWN,BULLISH,BEARISH,1.0,False,CONF_ACTIVE_OPPOSED|CONF_STRUCTURE_OPPOSED|CONF_HTF_SUPPORT|CONF_COUNTERTREND_STRONG|CONF_REVERSAL_SUPPORT_STRONG|PRIOR_MOVE_WEAKENING|OPPOSITE_STRENGTHENING|COUNTERTREND_STRONG|PRIOR_MOVE_WEAKENING|OPPOSITE_STRENGTHENING|COUNTERTREND_STRONG,False,True,False,True,True,False,False,True,False,False,False,True,False,False,False,,MEDIUM,ACT_OPP+STR_OPP+HTF++REVE+STR,KEEP,KEEP,TAKE,2026-08-27 02:56:00-05:00,OPP_03134779_LONG,M0,OPP_03134779_LONG,,LONG,,-1,3134779,3134780,2026-08-27 02:54:00-05:00,29532.5,3134782,29547.06473214286,TARGET,29526.67410714286,29547.06473214286,7.767857142857143,2.5,0.12444444444447775,2.3755555555555223,2.7034482758627925,0.0,2,0,0,0,,0,LONG,3134780,29532.5,3134787,29551.91964285714,TARGET,29524.73214285714,29551.91964285714,2.5,2.4555684247770485e-05,2.4999754443157522,4.473563218389907,0.0,7,M1_1.0,2,0.12441988876022991,2026-08-27 02:56:00-05:00,2026-08-27 03:01:00-05:00
LW-063150,LW,OPP_03134834_LONG,LW,LONG,TAKE,-1,3134834,3134835,2026-08-27 03:49:00-05:00,29655.75,3134838,29646.75,STOP,29646.75,29678.25,12.0,-1.0,0.08055555555555556,-1.0805555555555555,0.6944444444444444,2.0555555555555554,3,1,0,0,BULLISH,2.0,0,4,2,6,BULLISH,,3134834,LONG,4,VERY_HIGH,4,LOW,MODERATE,UNCERTAIN,0,STRONG_UP,STRONG_UP,UP,STRONG_UP,BULLISH,NEUTRAL,1.0,True,CONF_ACTIVE_ALIGNED|CONF_STRUCTURE_ALIGNED|CONF_HTF_SUPPORT|INSUFFICIENT_EVIDENCE|FALSE_REVERSAL_LOW|COUNTERTREND_STRONG,True,False,True,False,True,False,False,False,False,False,False,False,False,True,False,,VERY_HIGH,ACT_ALN+STR_ALN+HTF++UNCE+MOD,KEEP,KEEP,TAKE,2026-08-27 03:52:00-05:00,OPP_03134834_LONG,M0,OPP_03134834_LONG,,LONG,,-1,3134834,3134835,2026-08-27 03:49:00-05:00,29655.75,3134838,29646.75,STOP,29646.75,29678.25,12.0,-1.0,0.08055555555555556,-1.0805555555555555,0.6944444444444444,2.0555555555555554,3,0,0,0,,0,LONG,3134835,29655.75,3134838,29643.75,STOP,29643.75,29685.75,-1.0,2.445709466582332e-05,-1.000024457094666,0.5208333333333334,1.5416666666666667,3,M1_1.0,2,0.08053109846088957,2026-08-27 03:52:00-05:00,2026-08-27 03:52:00-05:00
LW-063151,LW,OPP_03134850_SHORT,LW,SHORT,TAKE,-1,3134850,3134851,2026-08-27 04:05:00-05:00,29590.5,3134854,29600.14285714286,STOP,29600.14285714286,29566.39285714286,12.857142857142858,-1.0,0.07518518518517303,-1.075185185185173,0.33703703703698257,1.840740740740443,3,1,0,0,BEARISH,-2.0,1,4,2,7,BEARISH,,3134850,SHORT,4,VERY_HIGH,4,LOW,MODERATE,UNCERTAIN,1,STRONG_DOWN,STRONG_DOWN,TRANSITION,STRONG_DOWN,BEARISH,NEUTRAL,0.679245283018868,True,CONF_ACTIVE_ALIGNED|CONF_STRUCTURE_ALIGNED|CONF_HTF_SUPPORT|INSUFFICIENT_EVIDENCE|FALSE_REVERSAL_LOW|OPPOSITE_STRENGTHENING,True,False,True,False,True,False,False,False,False,False,False,False,False,True,False,,VERY_HIGH,ACT_ALN+STR_ALN+HTF++UNCE+MOD,KEEP,KEEP,TAKE,2026-08-27 04:08:00-05:00,OPP_03134850_SHORT,M0,OPP_03134850_SHORT,,SHORT,,-1,3134850,3134851,2026-08-27 04:05:00-05:00,29590.5,3134854,29600.14285714286,STOP,29600.14285714286,29566.39285714286,12.857142857142858,-1.0,0.07518518518517303,-1.075185185185173,0.33703703703698257,1.840740740740443,3,0,0,0,,0,SHORT,3134851,29590.5,3134854,29603.35714285714,STOP,29603.35714285714,29558.35714285714,-1.0,2.4511757191121672e-05,-1.000024511757191,0.2527777777778084,1.380555555555723,3,M1_1.0,2,0.07516067342798194,2026-08-27 04:08:00-05:00,2026-08-27 04:08:00-05:00
LW-063152,LW,OPP_03134923_SHORT,LW,SHORT,TAKE,-1,3134923,3134924,2026-08-27 05:18:00-05:00,29597.25,3134925,29583.85714285714,TARGET,29602.60714285714,29583.85714285714,7.142857142857143,2.5,0.13533333333337272,2.3646666666666274,2.520000000000733,0.0,1,1,0,0,BEARISH,-1.5,2,4,1,7,BEARISH,,3134923,SHORT,4,VERY_HIGH,4,LOW,STRONG,UNCERTAIN,2,NEUTRAL,STRONG_DOWN,UP,STRONG_DOWN,BEARISH,NEUTRAL,1.0,True,CONF_ACTIVE_ALIGNED|CONF_STRUCTURE_ALIGNED|CONF_HTF_SUPPORT|INSUFFICIENT_EVIDENCE|FALSE_REVERSAL_LOW|OPPOSITE_STRENGTHENING|COUNTERTREND_STRONG,True,False,True,False,True,False,False,False,False,False,False,False,False,True,True,,VERY_HIGH,ACT_ALN+STR_ALN+HTF++UNCE+STR,KEEP,KEEP,TAKE,2026-08-27 05:19:00-05:00,OPP_03134923_SHORT,M0,OPP_03134923_SHORT,,SHORT,,-1,3134923,3134924,2026-08-27 05:18:00-05:00,29597.25,3134925,29583.85714285714,TARGET,29602.60714285714,29583.85714285714,7.142857142857143,2.5,0.13533333333337272,2.3646666666666274,2.520000000000733,0.0,1,0,0,0,,0,SHORT,3134924,29597.25,3134929,29579.39285714286,TARGET,29604.39285714286,29579.39285714286,2.5,2.4501432066460438e-05,2.4999754985679337,2.5549999999994424,0.0,5,M1_1.0,2,0.13530883190130627,2026-08-27 05:19:00-05:00,2026-08-27 05:23:00-05:00
LW-063153,LW,OPP_03134948_LONG,LW,LONG,TAKE,-1,3134948,3134949,2026-08-27 05:43:00-05:00,29588.5,3134956,29582.5,STOP,29582.5,29603.5,8.0,-1.0,0.12083333333333333,-1.1208333333333333,2.375,2.7083333333333335,7,1,0,0,TRANSITION,0.0,1,2,2,5,TRANSITION,,3134948,LONG,3,HIGH,3,LOW,STRONG,UNCERTAIN,1,UP,STRONG_UP,UP,STRONG_UP,TRANSITION,NEUTRAL,1.0,True,CONF_ACTIVE_ALIGNED|CONF_STRUCTURE_ALIGNED|INSUFFICIENT_EVIDENCE|FALSE_REVERSAL_LOW|OPPOSITE_STRENGTHENING|COUNTERTREND_STRONG,True,False,True,False,False,False,False,False,False,True,False,False,False,True,False,HIGH_CONFLICTED,MEDIUM,ACT_ALN+STR_ALN+HTF0+UNCE+STR,KEEP,KEEP,TAKE,2026-08-27 05:50:00-05:00,OPP_03134948_LONG,M0,OPP_03134948_LONG,,LONG,,-1,3134948,3134949,2026-08-27 05:43:00-05:00,29588.5,3134956,29582.5,STOP,29582.5,29603.5,8.0,-1.0,0.12083333333333333,-1.1208333333333333,2.375,2.7083333333333335,7,0,0,0,,0,LONG,3134949,29588.5,3134956,29580.5,STOP,29580.5,29608.5,-1.0,2.4509389631683036e-05,-1.0000245093896316,1.78125,2.03125,7,M1_1.0,2,0.12080882394370174,2026-08-27 05:50:00-05:00,2026-08-27 05:50:00-05:00
LW-063154,LW,OPP_03134993_SHORT,LW,SHORT,TAKE,-1,3134993,3134994,2026-08-27 06:28:00-05:00,29578.0,3134996,29560.589285714286,TARGET,29584.964285714286,29560.589285714286,9.285714285714286,2.5,0.10410256410255633,2.3958974358974436,3.5179487179484554,0.8974358974358304,2,1,0,0,BEARISH,-1.5,0,4,2,6,BEARISH,,3134993,SHORT,4,VERY_HIGH,4,LOW,MODERATE,UNCERTAIN,0,STRONG_DOWN,STRONG_DOWN,UP,STRONG_DOWN,BEARISH,NEUTRAL,0.5833333333333334,True,CONF_ACTIVE_ALIGNED|CONF_STRUCTURE_ALIGNED|CONF_HTF_SUPPORT|INSUFFICIENT_EVIDENCE|FALSE_REVERSAL_LOW|OPPOSITE_STRENGTHENING,True,False,True,False,True,False,False,False,False,False,False,False,False,True,False,,VERY_HIGH,ACT_ALN+STR_ALN+HTF++UNCE+MOD,KEEP,KEEP,TAKE,2026-08-27 06:30:00-05:00,OPP_03134993_SHORT,M0,OPP_03134993_SHORT,,SHORT,,-1,3134993,3134994,2026-08-27 06:28:00-05:00,29578.0,3134996,29560.589285714286,TARGET,29584.964285714286,29560.589285714286,9.285714285714286,2.5,0.10410256410255633,2.3958974358974436,3.5179487179484554,0.8974358974358304,2,0,0,0,,0,SHORT,3134994,29578.0,3134996,29554.785714285714,TARGET,29587.285714285714,29554.785714285714,2.5,2.4519158763364756e-05,2.4999754808412367,2.6384615384616863,0.6730769230769608,2,M1_1.0,2,0.10407804494379302,2026-08-27 06:30:00-05:00,2026-08-27 06:30:00-05:00
LW-063155,LW,OPP_03135027_LONG,LW,LONG,TAKE,-1,3135027,3135028,2026-08-27 07:02:00-05:00,29565.5,3135029,29558.535714285714,STOP,29558.535714285714,29582.910714285714,9.285714285714286,-1.0,0.10410256410255633,-1.1041025641025564,0.3948717948717654,2.0820512820511268,1,1,0,0,NEUTRAL,0.5,1,2,2,5,NEUTRAL,,3135027,LONG,3,HIGH,3,LOW,STRONG,UNCERTAIN,1,STRONG_UP,UP,UP,STRONG_UP,NEUTRAL,NEUTRAL,0.9485981308411214,True,CONF_ACTIVE_ALIGNED|CONF_STRUCTURE_ALIGNED|INSUFFICIENT_EVIDENCE|FALSE_REVERSAL_LOW|OPPOSITE_STRENGTHENING|COUNTERTREND_STRONG,True,False,True,False,False,False,False,False,False,True,False,False,False,True,False,HIGH_CONFLICTED,MEDIUM,ACT_ALN+STR_ALN+HTF0+UNCE+STR,KEEP,KEEP,TAKE,2026-08-27 07:03:00-05:00,OPP_03135027_LONG,M0,OPP_03135027_LONG,,LONG,,-1,3135027,3135028,2026-08-27 07:02:00-05:00,29565.5,3135029,29558.535714285714,STOP,29558.535714285714,29582.910714285714,9.285714285714286,-1.0,0.10410256410255633,-1.1041025641025564,0.3948717948717654,2.0820512820511268,1,0,0,0,,0,LONG,3135028,29565.5,3135029,29556.214285714286,STOP,29556.214285714286,29588.714285714286,-1.0,2.4529528477211708e-05,-1.0000245295284773,0.29615384615386275,1.561538461538549,1,M1_1.0,2,0.10407803457407905,2026-08-27 07:03:00-05:00,2026-08-27 07:03:00-05:00
LW-063156,LW,OPP_03135064_SHORT,LW,SHORT,TAKE,-1,3135064,3135065,2026-08-27 07:39:00-05:00,29550.0,3135066,29557.5,STOP,29557.5,29531.25,10.0,-1.0,0.09666666666666666,-1.0966666666666667,0.03333333333333333,1.6,1,1,0,0,BEARISH,-2.0,1,4,2,7,BEARISH,,3135064,SHORT,4,VERY_HIGH,4,LOW,MODERATE,UNCERTAIN,1,STRONG_DOWN,STRONG_DOWN,UP,STRONG_DOWN,BEARISH,BEARISH,0.7771084337349398,True,CONF_ACTIVE_ALIGNED|CONF_STRUCTURE_ALIGNED|CONF_HTF_SUPPORT|INSUFFICIENT_EVIDENCE|FALSE_REVERSAL_LOW|OPPOSITE_STRENGTHENING,True,False,True,False,True,False,False,False,False,False,False,False,False,True,False,,VERY_HIGH,ACT_ALN+STR_ALN+HTF++UNCE+MOD,KEEP,KEEP,TAKE,2026-08-27 07:40:00-05:00,OPP_03135064_SHORT,M0,OPP_03135064_SHORT,,SHORT,,-1,3135064,3135065,2026-08-27 07:39:00-05:00,29550.0,3135066,29557.5,STOP,29557.5,29531.25,10.0,-1.0,0.09666666666666666,-1.0966666666666667,0.03333333333333333,1.6,1,0,0,0,,0,SHORT,3135065,29550.0,3135066,29560.0,STOP,29560.0,29525.0,-1.0,2.4542992552471226e-05,-1.0000245429925525,0.025,1.2,1,M1_1.0,2,0.09664212367411418,2026-08-27 07:40:00-05:00,2026-08-27 07:40:00-05:00
LW-063157,LW,OPP_03135095_LONG,LW,LONG,TAKE,-1,3135095,3135096,2026-08-27 08:10:00-05:00,29551.25,3135102,29570.234375,TARGET,29543.65625,29570.234375,10.125,2.5,0.09547325102880659,2.4045267489711932,2.5020576131687244,0.6255144032921811,6,1,0,0,TRANSITION,0.0,2,1,1,4,TRANSITION,,3135095,LONG,3,HIGH,3,LOW,STRONG,UNCERTAIN,2,STRONG_UP,STRONG_UP,DOWN,STRONG_UP,TRANSITION,NEUTRAL,0.9852941176470588,True,CONF_ACTIVE_ALIGNED|CONF_STRUCTURE_ALIGNED|INSUFFICIENT_EVIDENCE|FALSE_REVERSAL_LOW|OPPOSITE_STRENGTHENING|COUNTERTREND_STRONG,True,False,True,False,False,False,False,False,False,True,False,False,False,True,True,HIGH_CONFLICTED,MEDIUM,ACT_ALN+STR_ALN+HTF0+UNCE+STR,KEEP,KEEP,TAKE,2026-08-27 08:16:00-05:00,OPP_03135095_LONG,M0,OPP_03135095_LONG,,LONG,,-1,3135095,3135096,2026-08-27 08:10:00-05:00,29551.25,3135102,29570.234375,TARGET,29543.65625,29570.234375,10.125,2.5,0.09547325102880659,2.4045267489711932,2.5020576131687244,0.6255144032921811,6,0,0,0,,0,LONG,3135096,29551.25,3135107,29541.125,STOP,29541.125,29576.5625,-1.0,2.4542057893868295e-05,-1.000024542057894,1.876543209876543,1.0123456790123457,11,M1_1.0,2,-3.404551291029087,2026-08-27 08:16:00-05:00,2026-08-27 08:21:00-05:00
LW-063158,LW,OPP_03135104_SHORT,LW,SHORT,TAKE,-1,3135104,3135105,2026-08-27 08:19:00-05:00,29549.0,3135111,29556.67410714286,STOP,29556.67410714286,29529.81473214286,10.232142857142858,-1.0,0.09447353112272659,-1.0944735311227265,1.6614310645720882,1.6288539848745964,6,1,0,0,NEUTRAL,-0.5,2,1,2,5,NEUTRAL,,3135104,SHORT,2,HIGH,2,LOW,STRONG,REVERSAL_TRANSITION,2,DOWN,STRONG_UP,DOWN,STRONG_UP,NEUTRAL,NEUTRAL,0.909090909090909,False,CONF_ACTIVE_OPPOSED|CONF_STRUCTURE_ALIGNED|CONF_COUNTERTREND_STRONG|CONF_REVERSAL_SUPPORT_STRONG|PRIOR_MOVE_WEAKENING|OPPOSITE_STRENGTHENING|COUNTERTREND_STRONG|PRIOR_MOVE_WEAKENING|OPPOSITE_STRENGTHENING|COUNTERTREND_STRONG,False,True,True,False,False,False,False,True,False,False,False,False,False,False,True,HIGH_REVERSAL,HIGH,ACT_OPP+STR_ALN+HTF0+REVE+STR,KEEP,KEEP,TAKE,2026-08-27 08:25:00-05:00,OPP_03135104_SHORT,M0,OPP_03135104_SHORT,,SHORT,,-1,3135104,3135105,2026-08-27 08:19:00-05:00,29549.0,3135111,29556.67410714286,STOP,29556.67410714286,29529.81473214286,10.232142857142858,-1.0,0.09447353112272659,-1.0944735311227265,1.6614310645720882,1.6288539848745964,6,0,0,0,,0,SHORT,3135105,29549.0,3135111,29559.23214285714,STOP,29559.23214285714,29523.41964285714,-1.0,2.4544016307866598e-05,-1.0000245440163078,1.2460732984295093,1.2216404886563816,6,M1_1.0,2,0.09444898710641869,2026-08-27 08:25:00-05:00,2026-08-27 08:25:00-05:00
