opportunity_id,direction,wait_signal_i,immediate_entry_i,system,location_score,direction_score,reaction_score,total_evidence
OPP_01683514_LONG,LONG,1683514,1683515,E,2,0,1,2
OPP_01683661_SHORT,SHORT,1683661,1683662,E,1,1,1,3
OPP_01683838_SHORT,SHORT,1683838,1683839,E,0,2,2,3
OPP_01684407_SHORT,SHORT,1684407,1684408,E,3,0,1,3
OPP_01684863_LONG,LONG,1684863,1684864,E,2,0,2,3
OPP_01684877_SHORT,SHORT,1684877,1684878,E,2,0,2,3
OPP_01685091_LONG,LONG,1685091,1685092,E,1,1,1,3
OPP_01685334_SHORT,SHORT,1685334,1685335,E,2,0,2,3
OPP_01685355_LONG,LONG,1685355,1685356,E,0,2,2,3
OPP_01685518_LONG,LONG,1685518,1685519,E,1,2,1,3
OPP_01685681_SHORT,SHORT,1685681,1685682,E,1,0,2,2
OPP_01685830_SHORT,SHORT,1685830,1685831,E,2,0,2,3
OPP_01685946_SHORT,SHORT,1685946,1685947,E,2,-1,2,2
OPP_01686079_SHORT,SHORT,1686079,1686080,E,2,0,2,3
OPP_01686116_LONG,LONG,1686116,1686117,E,1,2,1,3
OPP_01686331_SHORT,SHORT,1686331,1686332,E,3,0,0,2
OPP_01686482_LONG,LONG,1686482,1686483,E,2,0,2,3
OPP_01686687_LONG,LONG,1686687,1686688,E,1,0,2,2
OPP_01687277_LONG,LONG,1687277,1687278,E,2,-1,3,3
OPP_01687457_LONG,LONG,1687457,1687458,E,1,0,2,2
OPP_01687868_LONG,LONG,1687868,1687869,E,3,-1,1,2
OPP_01688394_SHORT,SHORT,1688394,1688395,E,1,1,2,3
OPP_01688648_SHORT,SHORT,1688648,1688649,E,1,0,2,2
OPP_01688699_LONG,LONG,1688699,1688700,E,2,0,2,3
OPP_01688951_SHORT,SHORT,1688951,1688952,E,2,0,1,2
OPP_01689002_SHORT,SHORT,1689002,1689003,E,2,-1,2,2
OPP_01689590_LONG,LONG,1689590,1689591,E,1,1,1,3
OPP_01689964_LONG,LONG,1689964,1689965,E,1,0,2,2
OPP_01689973_SHORT,SHORT,1689973,1689974,E,2,1,1,3
OPP_01690143_SHORT,SHORT,1690143,1690144,E,1,0,2,2
OPP_01690796_SHORT,SHORT,1690796,1690797,E,1,1,1,2
OPP_01690821_LONG,LONG,1690821,1690822,E,2,0,2,3
OPP_01691181_SHORT,SHORT,1691181,1691182,E,2,-1,2,2
OPP_01691490_SHORT,SHORT,1691490,1691491,E,3,0,1,3
OPP_01692568_SHORT,SHORT,1692568,1692569,E,3,0,2,3
OPP_01692597_SHORT,SHORT,1692597,1692598,E,1,1,1,2
OPP_01692678_LONG,LONG,1692678,1692679,E,3,0,0,2
OPP_01693433_SHORT,SHORT,1693433,1693434,E,2,0,2,3
OPP_01693681_LONG,LONG,1693681,1693682,E,3,-1,2,3
OPP_01693799_LONG,LONG,1693799,1693800,E,1,1,1,3
OPP_01693855_SHORT,SHORT,1693855,1693856,E,3,0,1,3
OPP_01694214_LONG,LONG,1694214,1694215,E,0,1,2,3
OPP_01694472_SHORT,SHORT,1694472,1694473,E,2,0,2,3
OPP_01695326_SHORT,SHORT,1695326,1695327,E,1,0,2,2
OPP_01696025_SHORT,SHORT,1696025,1696026,E,1,1,1,3
OPP_01696107_SHORT,SHORT,1696107,1696108,E,1,1,1,2
OPP_01696240_SHORT,SHORT,1696240,1696241,E,2,0,1,2
OPP_01696890_SHORT,SHORT,1696890,1696891,E,1,0,2,2
OPP_01697007_SHORT,SHORT,1697007,1697008,E,2,-1,2,2
OPP_01697904_SHORT,SHORT,1697904,1697905,E,2,1,1,3
OPP_01697946_SHORT,SHORT,1697946,1697947,E,2,1,1,3
OPP_01698010_LONG,LONG,1698010,1698011,E,1,0,2,2
OPP_01698516_SHORT,SHORT,1698516,1698517,E,2,0,2,3
OPP_01698925_LONG,LONG,1698925,1698926,E,2,0,1,2
OPP_01699119_LONG,LONG,1699119,1699120,E,1,0,2,2
OPP_01699144_SHORT,SHORT,1699144,1699145,E,2,0,2,3
OPP_01699592_SHORT,SHORT,1699592,1699593,E,1,1,2,3
OPP_01699720_SHORT,SHORT,1699720,1699721,E,2,-1,2,2
OPP_01699886_LONG,LONG,1699886,1699887,E,2,-1,2,2
OPP_01700245_LONG,LONG,1700245,1700246,E,2,1,0,2
OPP_01700462_LONG,LONG,1700462,1700463,E,1,1,1,3
OPP_01700568_SHORT,SHORT,1700568,1700569,E,1,1,1,3
OPP_01700852_LONG,LONG,1700852,1700853,E,2,0,1,2
OPP_01700916_LONG,LONG,1700916,1700917,E,2,-1,2,2
OPP_01701146_LONG,LONG,1701146,1701147,E,1,0,2,2
OPP_01701498_SHORT,SHORT,1701498,1701499,E,1,0,2,2
OPP_01701667_SHORT,SHORT,1701667,1701668,E,1,0,2,2
OPP_01702062_SHORT,SHORT,1702062,1702063,E,2,1,1,3
OPP_01702184_SHORT,SHORT,1702184,1702185,E,1,1,1,3
OPP_01702548_LONG,LONG,1702548,1702549,E,1,-1,3,2
OPP_01702692_SHORT,SHORT,1702692,1702693,E,1,-1,3,2
OPP_01702949_LONG,LONG,1702949,1702950,E,1,1,2,3
OPP_01702970_LONG,LONG,1702970,1702971,E,1,0,2,2
OPP_01703071_SHORT,SHORT,1703071,1703072,E,3,0,0,2
OPP_01703392_SHORT,SHORT,1703392,1703393,E,2,-1,2,2
OPP_01704377_SHORT,SHORT,1704377,1704378,E,2,1,0,2
OPP_01704389_LONG,LONG,1704389,1704390,E,1,1,2,3
OPP_01704438_LONG,LONG,1704438,1704439,E,1,0,2,2
OPP_01704488_LONG,LONG,1704488,1704489,E,1,0,2,2
OPP_01705004_SHORT,SHORT,1705004,1705005,E,1,1,1,3
OPP_01705364_LONG,LONG,1705364,1705365,E,1,0,2,2
OPP_01705431_SHORT,SHORT,1705431,1705432,E,2,0,2,3
OPP_01705608_LONG,LONG,1705608,1705609,E,1,0,2,2
OPP_01706094_LONG,LONG,1706094,1706095,E,2,-1,2,2
OPP_01706150_SHORT,SHORT,1706150,1706151,E,3,0,0,2
OPP_01706216_SHORT,SHORT,1706216,1706217,E,1,0,2,2
OPP_01706307_SHORT,SHORT,1706307,1706308,E,2,-1,2,2
OPP_01706397_LONG,LONG,1706397,1706398,E,1,1,2,3
OPP_01706431_LONG,LONG,1706431,1706432,E,1,0,2,2
OPP_01706617_SHORT,SHORT,1706617,1706618,E,2,0,1,2
OPP_01706719_SHORT,SHORT,1706719,1706720,E,1,0,2,2
OPP_01706809_LONG,LONG,1706809,1706810,E,1,0,2,2
OPP_01707073_SHORT,SHORT,1707073,1707074,E,2,1,1,3
OPP_01707140_SHORT,SHORT,1707140,1707141,E,2,0,1,2
OPP_01707370_LONG,LONG,1707370,1707371,E,0,1,2,2
OPP_01707807_LONG,LONG,1707807,1707808,E,1,1,1,3
OPP_01708027_LONG,LONG,1708027,1708028,E,2,-1,2,2
OPP_01708068_LONG,LONG,1708068,1708069,E,1,2,1,3
OPP_01708192_SHORT,SHORT,1708192,1708193,E,1,0,2,2
OPP_01708361_LONG,LONG,1708361,1708362,E,0,1,2,3
OPP_01708451_SHORT,SHORT,1708451,1708452,E,2,0,1,2
OPP_01708576_SHORT,SHORT,1708576,1708577,E,1,0,2,2
OPP_01708623_LONG,LONG,1708623,1708624,E,1,0,3,3
OPP_01708663_SHORT,SHORT,1708663,1708664,E,3,-1,2,3
OPP_01708801_LONG,LONG,1708801,1708802,E,1,2,1,3
OPP_01708872_SHORT,SHORT,1708872,1708873,E,1,0,2,2
OPP_01709600_SHORT,SHORT,1709600,1709601,E,2,0,2,3
OPP_01709654_LONG,LONG,1709654,1709655,E,2,0,2,3
OPP_01709771_LONG,LONG,1709771,1709772,E,0,1,2,2
OPP_01709822_SHORT,SHORT,1709822,1709823,E,2,0,2,3
OPP_01710380_SHORT,SHORT,1710380,1710381,E,3,-1,2,3
OPP_01710516_LONG,LONG,1710516,1710517,E,2,-1,2,2
OPP_01710595_LONG,LONG,1710595,1710596,E,3,-1,1,2
OPP_01710783_SHORT,SHORT,1710783,1710784,E,2,0,2,3
OPP_01710853_LONG,LONG,1710853,1710854,E,2,0,2,3
OPP_01710965_SHORT,SHORT,1710965,1710966,E,2,-1,2,2
OPP_01711075_LONG,LONG,1711075,1711076,E,2,0,2,3
OPP_01711309_SHORT,SHORT,1711309,1711310,E,0,1,2,3
OPP_01711716_LONG,LONG,1711716,1711717,E,2,0,2,3
OPP_01712321_SHORT,SHORT,1712321,1712322,E,3,0,0,2
OPP_01712580_LONG,LONG,1712580,1712581,E,2,0,2,3
OPP_01712676_LONG,LONG,1712676,1712677,E,1,0,2,2
OPP_01712738_LONG,LONG,1712738,1712739,E,2,0,1,2
OPP_01712787_SHORT,SHORT,1712787,1712788,E,2,0,2,3
OPP_01712865_LONG,LONG,1712865,1712866,E,1,1,1,2
OPP_01713187_SHORT,SHORT,1713187,1713188,E,1,1,2,3
OPP_01713688_LONG,LONG,1713688,1713689,E,2,-1,2,2
OPP_01713733_LONG,LONG,1713733,1713734,E,1,0,2,2
OPP_01713811_LONG,LONG,1713811,1713812,E,2,0,2,3
OPP_01713961_SHORT,SHORT,1713961,1713962,E,2,1,1,3
OPP_01714231_SHORT,SHORT,1714231,1714232,E,1,0,3,3
OPP_01714448_LONG,LONG,1714448,1714449,E,0,2,2,3
OPP_01714710_LONG,LONG,1714710,1714711,E,0,1,2,2
OPP_01714921_LONG,LONG,1714921,1714922,E,2,-1,3,3
OPP_01714971_SHORT,SHORT,1714971,1714972,E,3,0,2,3
OPP_01715062_LONG,LONG,1715062,1715063,E,1,1,1,3
OPP_01715238_SHORT,SHORT,1715238,1715239,E,2,-1,2,2
OPP_01715297_SHORT,SHORT,1715297,1715298,E,2,0,2,3
OPP_01715328_SHORT,SHORT,1715328,1715329,E,2,0,2,3
OPP_01715337_LONG,LONG,1715337,1715338,E,2,1,1,3
OPP_01715425_SHORT,SHORT,1715425,1715426,E,1,1,2,3
OPP_01715653_LONG,LONG,1715653,1715654,E,1,1,1,3
OPP_01716063_SHORT,SHORT,1716063,1716064,E,2,0,2,3
OPP_01716362_LONG,LONG,1716362,1716363,E,1,1,1,3
OPP_01716411_LONG,LONG,1716411,1716412,E,1,1,1,3
OPP_01716802_LONG,LONG,1716802,1716803,E,1,0,2,2
OPP_01716977_SHORT,SHORT,1716977,1716978,E,1,0,2,2
OPP_01717213_SHORT,SHORT,1717213,1717214,E,2,0,1,2
OPP_01717580_LONG,LONG,1717580,1717581,E,2,0,1,2
OPP_01717616_SHORT,SHORT,1717616,1717617,E,2,0,2,3
OPP_01717740_LONG,LONG,1717740,1717741,E,2,1,0,2
OPP_01717809_SHORT,SHORT,1717809,1717810,E,2,0,2,3
OPP_01718108_LONG,LONG,1718108,1718109,E,0,2,2,3
OPP_01718546_LONG,LONG,1718546,1718547,E,0,1,2,3
OPP_01718947_SHORT,SHORT,1718947,1718948,E,2,0,1,2
OPP_01719459_LONG,LONG,1719459,1719460,E,1,1,2,3
OPP_01719890_LONG,LONG,1719890,1719891,E,1,-1,3,2
OPP_01720057_SHORT,SHORT,1720057,1720058,E,2,0,2,3
OPP_01720262_SHORT,SHORT,1720262,1720263,E,2,-1,2,2
OPP_01720343_LONG,LONG,1720343,1720344,E,2,-1,2,2
OPP_01720449_SHORT,SHORT,1720449,1720450,E,3,0,2,3
OPP_01721001_LONG,LONG,1721001,1721002,E,1,0,2,2
OPP_01721360_SHORT,SHORT,1721360,1721361,E,2,-1,2,2
OPP_01721602_LONG,LONG,1721602,1721603,E,2,0,2,3
OPP_01721860_SHORT,SHORT,1721860,1721861,E,1,0,2,2
OPP_01721885_SHORT,SHORT,1721885,1721886,E,2,-1,2,2
OPP_01721910_SHORT,SHORT,1721910,1721911,E,2,1,1,3
OPP_01722436_SHORT,SHORT,1722436,1722437,E,1,-1,3,2
OPP_01722759_SHORT,SHORT,1722759,1722760,E,2,0,2,3
OPP_01722881_SHORT,SHORT,1722881,1722882,E,0,1,2,3
OPP_01723082_LONG,LONG,1723082,1723083,E,3,0,2,3
OPP_01723380_SHORT,SHORT,1723380,1723381,E,2,1,1,3
OPP_01723680_LONG,LONG,1723680,1723681,E,1,0,2,2
OPP_01724020_LONG,LONG,1724020,1724021,E,0,1,2,3
OPP_01724139_SHORT,SHORT,1724139,1724140,E,2,0,1,2
OPP_01724224_LONG,LONG,1724224,1724225,E,2,0,2,3
OPP_01724484_LONG,LONG,1724484,1724485,E,2,-1,3,3
OPP_01724627_SHORT,SHORT,1724627,1724628,E,1,0,2,2
OPP_01724815_LONG,LONG,1724815,1724816,E,1,0,2,2
OPP_01724942_LONG,LONG,1724942,1724943,E,0,1,2,2
OPP_01725242_SHORT,SHORT,1725242,1725243,E,1,0,2,2
OPP_01725337_LONG,LONG,1725337,1725338,E,2,0,2,3
OPP_01725579_LONG,LONG,1725579,1725580,E,0,1,2,3
OPP_01725660_SHORT,SHORT,1725660,1725661,E,1,0,2,2
OPP_01725714_SHORT,SHORT,1725714,1725715,E,2,-1,2,2
OPP_01725858_LONG,LONG,1725858,1725859,E,2,-1,2,2
OPP_01726001_LONG,LONG,1726001,1726002,E,1,1,2,3
OPP_01726067_LONG,LONG,1726067,1726068,E,0,1,2,2
OPP_01726303_SHORT,SHORT,1726303,1726304,E,0,1,2,3
OPP_01726466_LONG,LONG,1726466,1726467,E,1,-1,3,2
OPP_01726553_LONG,LONG,1726553,1726554,E,2,0,2,3
OPP_01726599_LONG,LONG,1726599,1726600,E,2,0,2,3
OPP_01726704_LONG,LONG,1726704,1726705,E,0,1,2,3
OPP_01727415_SHORT,SHORT,1727415,1727416,E,2,1,0,2
OPP_01727485_LONG,LONG,1727485,1727486,E,1,1,2,3
OPP_01728007_SHORT,SHORT,1728007,1728008,E,2,-1,2,2
OPP_01728385_SHORT,SHORT,1728385,1728386,E,0,1,2,3
OPP_01728532_SHORT,SHORT,1728532,1728533,E,2,0,1,2
OPP_01728560_SHORT,SHORT,1728560,1728561,E,2,-1,2,2
OPP_01728847_SHORT,SHORT,1728847,1728848,E,1,0,2,2
OPP_01728921_LONG,LONG,1728921,1728922,E,1,0,2,2
OPP_01729445_SHORT,SHORT,1729445,1729446,E,1,0,3,3
OPP_01730647_LONG,LONG,1730647,1730648,E,1,2,1,3
OPP_01730829_LONG,LONG,1730829,1730830,E,2,0,2,3
OPP_01731015_SHORT,SHORT,1731015,1731016,E,2,1,1,3
OPP_01731235_SHORT,SHORT,1731235,1731236,E,3,-1,1,2
OPP_01731531_SHORT,SHORT,1731531,1731532,E,2,0,2,3
OPP_01731697_SHORT,SHORT,1731697,1731698,E,2,0,1,2
OPP_01731756_SHORT,SHORT,1731756,1731757,E,2,0,2,3
OPP_01731858_SHORT,SHORT,1731858,1731859,E,2,0,1,2
OPP_01732174_LONG,LONG,1732174,1732175,E,2,0,1,2
OPP_01732282_SHORT,SHORT,1732282,1732283,E,1,1,1,2
OPP_01732386_LONG,LONG,1732386,1732387,E,2,0,1,2
OPP_01732653_SHORT,SHORT,1732653,1732654,E,1,1,1,3
OPP_01732881_LONG,LONG,1732881,1732882,E,0,1,2,3
OPP_01733328_SHORT,SHORT,1733328,1733329,E,2,0,2,3
OPP_01733948_LONG,LONG,1733948,1733949,E,2,0,2,3
OPP_01734069_LONG,LONG,1734069,1734070,E,1,0,2,2
OPP_01734172_SHORT,SHORT,1734172,1734173,E,2,1,1,3
OPP_01734397_LONG,LONG,1734397,1734398,E,2,0,1,2
OPP_01734510_SHORT,SHORT,1734510,1734511,E,1,2,1,3
OPP_01734525_LONG,LONG,1734525,1734526,E,1,2,1,3
OPP_01734609_SHORT,SHORT,1734609,1734610,E,2,1,1,3
OPP_01735055_LONG,LONG,1735055,1735056,E,0,1,2,2
OPP_01735135_SHORT,SHORT,1735135,1735136,E,3,-1,1,2
OPP_01735234_SHORT,SHORT,1735234,1735235,E,0,1,2,3
OPP_01736577_LONG,LONG,1736577,1736578,E,1,0,2,2
OPP_01736737_SHORT,SHORT,1736737,1736738,E,2,-1,3,3
OPP_01736813_LONG,LONG,1736813,1736814,E,0,1,3,3
OPP_01736861_LONG,LONG,1736861,1736862,E,2,0,3,3
OPP_01737039_SHORT,SHORT,1737039,1737040,E,2,0,2,3
OPP_01737160_SHORT,SHORT,1737160,1737161,E,1,1,2,3
OPP_01737181_LONG,LONG,1737181,1737182,E,2,-1,2,2
OPP_01737200_SHORT,SHORT,1737200,1737201,E,2,0,2,3
OPP_01737306_LONG,LONG,1737306,1737307,E,1,-1,3,2
OPP_01737334_SHORT,SHORT,1737334,1737335,E,1,1,2,3
OPP_01737388_LONG,LONG,1737388,1737389,E,1,0,2,2
OPP_01738044_SHORT,SHORT,1738044,1738045,E,2,0,2,3
OPP_01738666_LONG,LONG,1738666,1738667,E,2,0,2,3
OPP_01739008_SHORT,SHORT,1739008,1739009,E,1,1,1,3
OPP_01739096_LONG,LONG,1739096,1739097,E,1,1,2,3
OPP_01739185_LONG,LONG,1739185,1739186,E,0,1,2,3
OPP_01739936_SHORT,SHORT,1739936,1739937,E,1,0,2,2
OPP_01740316_SHORT,SHORT,1740316,1740317,E,2,-1,2,2
OPP_01740728_LONG,LONG,1740728,1740729,E,1,0,2,2
OPP_01740977_LONG,LONG,1740977,1740978,E,1,1,2,3
OPP_01741044_LONG,LONG,1741044,1741045,E,3,-1,2,3
OPP_01741266_SHORT,SHORT,1741266,1741267,E,2,2,0,3
OPP_01741609_SHORT,SHORT,1741609,1741610,E,0,1,2,3
OPP_01741673_LONG,LONG,1741673,1741674,E,2,0,2,3
OPP_01742117_LONG,LONG,1742117,1742118,E,1,0,2,2
OPP_01742175_SHORT,SHORT,1742175,1742176,E,3,-1,2,3
OPP_01743326_LONG,LONG,1743326,1743327,E,1,0,2,2
OPP_01743386_LONG,LONG,1743386,1743387,E,1,1,2,3
OPP_01745188_LONG,LONG,1745188,1745189,E,1,1,2,3
OPP_01745254_LONG,LONG,1745254,1745255,E,0,1,2,3
OPP_01745336_LONG,LONG,1745336,1745337,E,1,0,2,2
OPP_01745608_LONG,LONG,1745608,1745609,E,0,1,2,3
OPP_01745653_SHORT,SHORT,1745653,1745654,E,2,-1,2,2
OPP_01745728_LONG,LONG,1745728,1745729,E,2,0,1,2
OPP_01745820_SHORT,SHORT,1745820,1745821,E,1,1,1,2
OPP_01745877_SHORT,SHORT,1745877,1745878,E,2,1,1,3
OPP_01746229_SHORT,SHORT,1746229,1746230,E,1,1,2,3
OPP_01746307_LONG,LONG,1746307,1746308,E,2,0,2,3
OPP_01746388_LONG,LONG,1746388,1746389,E,2,0,1,2
OPP_01746557_LONG,LONG,1746557,1746558,E,1,1,1,2
OPP_01746768_SHORT,SHORT,1746768,1746769,E,2,-1,2,2
OPP_01746821_LONG,LONG,1746821,1746822,E,2,-1,2,2
OPP_01747145_LONG,LONG,1747145,1747146,E,2,0,2,3
OPP_01747356_SHORT,SHORT,1747356,1747357,E,2,-1,2,2
OPP_01747378_SHORT,SHORT,1747378,1747379,E,2,-1,2,2
OPP_01747716_SHORT,SHORT,1747716,1747717,E,1,0,2,2
OPP_01747951_SHORT,SHORT,1747951,1747952,E,2,0,2,3
OPP_01748130_SHORT,SHORT,1748130,1748131,E,0,1,2,3
OPP_01748184_LONG,LONG,1748184,1748185,E,1,0,2,2
OPP_01748461_LONG,LONG,1748461,1748462,E,2,0,2,3
OPP_01748708_SHORT,SHORT,1748708,1748709,E,1,1,1,2
OPP_01748801_LONG,LONG,1748801,1748802,E,1,1,2,3
OPP_01748843_LONG,LONG,1748843,1748844,E,0,1,2,3
OPP_01748864_SHORT,SHORT,1748864,1748865,E,1,0,2,2
OPP_01749161_LONG,LONG,1749161,1749162,E,2,0,2,3
OPP_01749205_LONG,LONG,1749205,1749206,E,1,0,2,2
OPP_01749221_SHORT,SHORT,1749221,1749222,E,1,1,2,3
OPP_01749265_SHORT,SHORT,1749265,1749266,E,2,-1,2,2
OPP_01749633_LONG,LONG,1749633,1749634,E,1,1,1,3
OPP_01750237_LONG,LONG,1750237,1750238,E,2,0,2,3
OPP_01750296_SHORT,SHORT,1750296,1750297,E,1,1,2,3
OPP_01750309_LONG,LONG,1750309,1750310,E,1,0,2,2
OPP_01750448_LONG,LONG,1750448,1750449,E,1,0,2,2
OPP_01750493_SHORT,SHORT,1750493,1750494,E,1,-1,3,2
OPP_01750656_SHORT,SHORT,1750656,1750657,E,1,0,2,2
OPP_01750918_SHORT,SHORT,1750918,1750919,E,1,1,2,3
OPP_01750996_SHORT,SHORT,1750996,1750997,E,0,1,2,2
OPP_01751109_SHORT,SHORT,1751109,1751110,E,2,0,2,3
OPP_01751130_SHORT,SHORT,1751130,1751131,E,1,0,2,2
OPP_01751343_LONG,LONG,1751343,1751344,E,1,1,2,3
OPP_01752015_LONG,LONG,1752015,1752016,E,2,0,1,2
OPP_01752089_SHORT,SHORT,1752089,1752090,E,1,1,1,3
OPP_01752272_LONG,LONG,1752272,1752273,E,0,1,2,2
OPP_01752435_SHORT,SHORT,1752435,1752436,E,1,1,1,3
OPP_01752825_LONG,LONG,1752825,1752826,E,2,0,2,3
OPP_01752890_SHORT,SHORT,1752890,1752891,E,1,1,2,3
OPP_01753283_LONG,LONG,1753283,1753284,E,2,0,2,3
OPP_01753499_LONG,LONG,1753499,1753500,E,0,1,2,3
OPP_01753515_SHORT,SHORT,1753515,1753516,E,2,0,1,2
OPP_01753882_LONG,LONG,1753882,1753883,E,1,1,1,3
OPP_01754273_SHORT,SHORT,1754273,1754274,E,1,0,3,3
OPP_01754706_LONG,LONG,1754706,1754707,E,1,0,2,2
OPP_01755147_LONG,LONG,1755147,1755148,E,2,0,2,3
OPP_01755429_SHORT,SHORT,1755429,1755430,E,0,2,2,3
OPP_01755682_LONG,LONG,1755682,1755683,E,1,2,1,3
OPP_01755697_SHORT,SHORT,1755697,1755698,E,2,0,2,3
OPP_01755787_LONG,LONG,1755787,1755788,E,2,1,1,3
OPP_01755846_SHORT,SHORT,1755846,1755847,E,2,0,2,3
OPP_01755901_LONG,LONG,1755901,1755902,E,1,0,3,3
OPP_01756071_SHORT,SHORT,1756071,1756072,E,1,2,1,3
OPP_01756233_LONG,LONG,1756233,1756234,E,1,1,2,3
OPP_01756244_SHORT,SHORT,1756244,1756245,E,2,0,2,3
OPP_01756467_LONG,LONG,1756467,1756468,E,3,0,1,3
OPP_01756641_LONG,LONG,1756641,1756642,E,1,1,2,3
OPP_01756737_SHORT,SHORT,1756737,1756738,E,2,-1,2,2
OPP_01757178_LONG,LONG,1757178,1757179,E,3,-1,1,2
OPP_01757185_SHORT,SHORT,1757185,1757186,E,3,1,0,3
OPP_01757273_SHORT,SHORT,1757273,1757274,E,2,0,1,3
OPP_01757958_SHORT,SHORT,1757958,1757959,E,1,0,2,2
OPP_01758002_LONG,LONG,1758002,1758003,E,2,1,1,3
OPP_01758109_LONG,LONG,1758109,1758110,E,1,0,2,2
OPP_01758398_LONG,LONG,1758398,1758399,E,1,1,1,3
OPP_01758948_LONG,LONG,1758948,1758949,E,1,0,2,2
OPP_01759061_SHORT,SHORT,1759061,1759062,E,1,-1,3,2
OPP_01759193_SHORT,SHORT,1759193,1759194,E,2,-1,2,2
OPP_01759326_LONG,LONG,1759326,1759327,E,2,0,2,3
OPP_01760083_LONG,LONG,1760083,1760084,E,1,1,1,3
OPP_01760115_SHORT,SHORT,1760115,1760116,E,1,0,2,2
OPP_01760848_LONG,LONG,1760848,1760849,E,3,0,2,3
OPP_01760856_SHORT,SHORT,1760856,1760857,E,2,0,2,3
OPP_01761172_SHORT,SHORT,1761172,1761173,E,2,0,1,2
OPP_01761410_LONG,LONG,1761410,1761411,E,1,1,2,3
OPP_01761495_SHORT,SHORT,1761495,1761496,E,2,0,2,3
OPP_01761568_LONG,LONG,1761568,1761569,E,2,-1,2,2
OPP_01761660_SHORT,SHORT,1761660,1761661,E,0,2,2,3
OPP_01762006_SHORT,SHORT,1762006,1762007,E,2,0,2,3
OPP_01762344_SHORT,SHORT,1762344,1762345,E,3,-1,2,3
OPP_01762452_LONG,LONG,1762452,1762453,E,0,1,2,2
OPP_01762489_SHORT,SHORT,1762489,1762490,E,2,0,2,3
OPP_01762813_SHORT,SHORT,1762813,1762814,E,1,0,2,2
OPP_01762931_SHORT,SHORT,1762931,1762932,E,1,1,1,3
OPP_01763586_LONG,LONG,1763586,1763587,E,1,0,2,2
OPP_01763827_LONG,LONG,1763827,1763828,E,2,0,2,3
OPP_01763874_SHORT,SHORT,1763874,1763875,E,2,0,2,3
OPP_01763993_SHORT,SHORT,1763993,1763994,E,2,-1,3,3
OPP_01764148_SHORT,SHORT,1764148,1764149,E,2,-1,2,2
OPP_01764394_SHORT,SHORT,1764394,1764395,E,2,0,2,3
OPP_01765293_LONG,LONG,1765293,1765294,E,2,0,2,3
OPP_01765304_SHORT,SHORT,1765304,1765305,E,2,0,1,2
OPP_01766081_SHORT,SHORT,1766081,1766082,E,1,0,3,3
OPP_01766155_SHORT,SHORT,1766155,1766156,E,1,0,2,2
OPP_01766388_LONG,LONG,1766388,1766389,E,2,0,1,2
OPP_01766407_LONG,LONG,1766407,1766408,E,2,-1,2,2
OPP_01766518_LONG,LONG,1766518,1766519,E,2,0,2,3
OPP_01766856_LONG,LONG,1766856,1766857,E,1,0,2,2
OPP_01766918_SHORT,SHORT,1766918,1766919,E,1,0,2,2
OPP_01767245_SHORT,SHORT,1767245,1767246,E,1,1,1,2
OPP_01767489_LONG,LONG,1767489,1767490,E,0,1,2,2
OPP_01767615_LONG,LONG,1767615,1767616,E,2,0,3,3
OPP_01767882_SHORT,SHORT,1767882,1767883,E,1,0,2,2
OPP_01768329_SHORT,SHORT,1768329,1768330,E,1,1,2,3
OPP_01768566_SHORT,SHORT,1768566,1768567,E,1,1,2,3
OPP_01768982_SHORT,SHORT,1768982,1768983,E,2,0,2,3
OPP_01769079_SHORT,SHORT,1769079,1769080,E,2,0,2,3
OPP_01769137_SHORT,SHORT,1769137,1769138,E,1,1,2,3
OPP_01769343_SHORT,SHORT,1769343,1769344,E,1,1,2,3
OPP_01769500_LONG,LONG,1769500,1769501,E,2,0,2,3
OPP_01769736_SHORT,SHORT,1769736,1769737,E,2,0,3,3
OPP_01769836_LONG,LONG,1769836,1769837,E,2,0,2,3
OPP_01770111_SHORT,SHORT,1770111,1770112,E,1,1,1,2
OPP_01770222_SHORT,SHORT,1770222,1770223,E,2,1,1,3
OPP_01770309_SHORT,SHORT,1770309,1770310,E,2,-1,2,2
OPP_01770461_LONG,LONG,1770461,1770462,E,1,0,2,2
OPP_01770777_LONG,LONG,1770777,1770778,E,2,1,1,3
OPP_01770887_LONG,LONG,1770887,1770888,E,1,0,3,3
OPP_01771618_LONG,LONG,1771618,1771619,E,2,0,2,3
OPP_01771753_LONG,LONG,1771753,1771754,E,0,1,2,2
OPP_01771917_SHORT,SHORT,1771917,1771918,E,3,1,0,3
OPP_01772110_SHORT,SHORT,1772110,1772111,E,2,1,1,3
OPP_01772320_LONG,LONG,1772320,1772321,E,1,1,1,2
OPP_01772335_SHORT,SHORT,1772335,1772336,E,2,1,1,3
OPP_01772598_SHORT,SHORT,1772598,1772599,E,2,0,2,3
OPP_01772651_SHORT,SHORT,1772651,1772652,E,1,0,2,2
OPP_01772876_LONG,LONG,1772876,1772877,E,2,0,1,2
OPP_01773022_LONG,LONG,1773022,1773023,E,2,1,1,3
OPP_01773266_LONG,LONG,1773266,1773267,E,2,0,2,3
OPP_01773529_SHORT,SHORT,1773529,1773530,E,1,0,2,2
OPP_01773569_LONG,LONG,1773569,1773570,E,2,1,1,3
OPP_01773890_SHORT,SHORT,1773890,1773891,E,1,2,1,3
OPP_01774020_LONG,LONG,1774020,1774021,E,1,1,1,2
