setup_id,5m_take_j,5m_arm_j,direction,5m_take_m1_i,5m_arm_m1_i,5m_take_price,5m_take_ts,5m_arm_ts,matched_opportunity_id,classification
S58B-050348,510450,510449,SHORT,2548415,2548410,21279.75,2024-12-30 09:25:00-06:00,2024-12-30 09:20:00-06:00,,DIRECTION_DISAGREEMENT
S58B-050349,510459,510457,SHORT,2548460,2548450,21365.75,2024-12-30 10:10:00-06:00,2024-12-30 10:00:00-06:00,OPP_02548494_SHORT,DIRECTION_DISAGREEMENT
S58B-050426,511220,511218,LONG,2552264,2552254,21252.75,2025-01-03 04:35:00-06:00,2025-01-03 04:25:00-06:00,OPP_02552305_LONG,DIRECTION_DISAGREEMENT
S58B-050480,511651,511643,LONG,2554419,2554379,21775.0,2025-01-06 18:30:00-06:00,2025-01-06 17:50:00-06:00,,DIRECTION_DISAGREEMENT
S58B-050531,512220,512219,SHORT,2557264,2557259,21314.25,2025-01-08 19:55:00-06:00,2025-01-08 19:50:00-06:00,,DIRECTION_DISAGREEMENT
S58B-050532,512241,512240,LONG,2557369,2557364,21335.5,2025-01-08 21:40:00-06:00,2025-01-08 21:35:00-06:00,,DIRECTION_DISAGREEMENT
S58B-050569,512621,512617,LONG,2559269,2559249,21083.75,2025-01-10 13:50:00-06:00,2025-01-10 13:30:00-06:00,,DIRECTION_DISAGREEMENT
S58B-050579,512715,512714,SHORT,2559739,2559734,20887.25,2025-01-12 22:40:00-06:00,2025-01-12 22:35:00-06:00,OPP_02559777_SHORT,DIRECTION_DISAGREEMENT
S58B-050586,512783,512779,SHORT,2560079,2560059,20733.25,2025-01-13 04:20:00-06:00,2025-01-13 04:00:00-06:00,,DIRECTION_DISAGREEMENT
S58B-050837,515081,515080,LONG,2571569,2571564,22018.5,2025-01-23 15:50:00-06:00,2025-01-23 15:45:00-06:00,OPP_02571609_LONG,DIRECTION_DISAGREEMENT
S58B-050842,515129,515128,LONG,2571809,2571804,22049.25,2025-01-23 20:50:00-06:00,2025-01-23 20:45:00-06:00,,DIRECTION_DISAGREEMENT
S58B-050860,515348,515343,SHORT,2572904,2572879,21907.75,2025-01-24 15:05:00-06:00,2025-01-24 14:40:00-06:00,OPP_02572853_SHORT,DIRECTION_DISAGREEMENT
S58B-050955,516251,516250,LONG,2577419,2577414,21675.75,2025-01-29 22:20:00-06:00,2025-01-29 22:15:00-06:00,OPP_02577376_LONG,DIRECTION_DISAGREEMENT
S58B-050970,516459,516456,LONG,2578459,2578444,21621.0,2025-01-30 15:40:00-06:00,2025-01-30 15:25:00-06:00,OPP_02578409_LONG,DIRECTION_DISAGREEMENT
S58B-050974,516511,516509,LONG,2578719,2578709,21745.5,2025-01-30 21:00:00-06:00,2025-01-30 20:50:00-06:00,OPP_02578757_LONG,DIRECTION_DISAGREEMENT
S58B-050980,516569,516568,LONG,2579009,2579004,21783.25,2025-01-31 01:50:00-06:00,2025-01-31 01:45:00-06:00,OPP_02578969_LONG,DIRECTION_DISAGREEMENT
S58B-051034,517122,517120,LONG,2581774,2581764,21405.75,2025-02-04 01:55:00-06:00,2025-02-04 01:45:00-06:00,OPP_02581830_LONG,DIRECTION_DISAGREEMENT
S58B-051043,517184,517182,LONG,2582084,2582074,21465.0,2025-02-04 07:05:00-06:00,2025-02-04 06:55:00-06:00,,DIRECTION_DISAGREEMENT
S58B-051070,517441,517431,SHORT,2583369,2583319,21481.5,2025-02-05 05:30:00-06:00,2025-02-05 04:40:00-06:00,OPP_02583316_SHORT,DIRECTION_DISAGREEMENT
S58B-051133,518108,518106,SHORT,2586704,2586694,21589.75,2025-02-07 15:05:00-06:00,2025-02-07 14:55:00-06:00,OPP_02586737_SHORT,DIRECTION_DISAGREEMENT
S58B-051170,518457,518456,LONG,2588449,2588444,21782.75,2025-02-10 22:10:00-06:00,2025-02-10 22:05:00-06:00,OPP_02588485_LONG,DIRECTION_DISAGREEMENT
S58B-051259,519269,519266,LONG,2592508,2592493,22134.5,2025-02-13 20:50:00-06:00,2025-02-13 20:35:00-06:00,OPP_02592555_LONG,DIRECTION_DISAGREEMENT
S58B-051274,519438,519435,LONG,2593353,2593338,22138.5,2025-02-14 10:55:00-06:00,2025-02-14 10:40:00-06:00,OPP_02593404_LONG,DIRECTION_DISAGREEMENT
S58B-051390,520608,520607,LONG,2599203,2599198,22150.75,2025-02-20 21:25:00-06:00,2025-02-20 21:20:00-06:00,OPP_02599149_LONG,DIRECTION_DISAGREEMENT
S58B-051429,521102,521101,SHORT,2601672,2601667,21424.5,2025-02-24 15:35:00-06:00,2025-02-24 15:30:00-06:00,OPP_02601712_SHORT,DIRECTION_DISAGREEMENT
S58B-051440,521199,521194,LONG,2602157,2602132,21420.0,2025-02-25 00:40:00-06:00,2025-02-25 00:15:00-06:00,OPP_02602121_LONG,DIRECTION_DISAGREEMENT
S58B-051450,521289,521280,LONG,2602607,2602562,21408.25,2025-02-25 08:10:00-06:00,2025-02-25 07:25:00-06:00,OPP_02602559_LONG,DIRECTION_DISAGREEMENT
S58B-051458,521382,521381,SHORT,2603072,2603067,21196.0,2025-02-25 15:55:00-06:00,2025-02-25 15:50:00-06:00,OPP_02603103_SHORT,DIRECTION_DISAGREEMENT
S58B-051473,521489,521488,LONG,2603607,2603602,21296.75,2025-02-26 01:50:00-06:00,2025-02-26 01:45:00-06:00,,DIRECTION_DISAGREEMENT
S58B-051488,521684,521683,SHORT,2604582,2604577,21128.0,2025-02-26 19:05:00-06:00,2025-02-26 19:00:00-06:00,OPP_02604626_SHORT,DIRECTION_DISAGREEMENT
S58B-051616,523025,523023,LONG,2611287,2611277,20689.25,2025-03-05 14:50:00-06:00,2025-03-05 14:40:00-06:00,OPP_02611233_LONG,DIRECTION_DISAGREEMENT
S58B-051672,523582,523581,SHORT,2614072,2614067,20208.25,2025-03-07 15:15:00-06:00,2025-03-07 15:10:00-06:00,OPP_02614118_SHORT,DIRECTION_DISAGREEMENT
S58B-051713,523954,523953,LONG,2615932,2615927,19480.25,2025-03-11 00:15:00-05:00,2025-03-11 00:10:00-05:00,OPP_02615967_LONG,DIRECTION_DISAGREEMENT
S58B-051729,524216,524215,SHORT,2617242,2617237,19441.5,2025-03-11 23:05:00-05:00,2025-03-11 23:00:00-05:00,OPP_02617208_SHORT,DIRECTION_DISAGREEMENT
S58B-051732,524284,524281,LONG,2617582,2617567,19541.0,2025-03-12 04:45:00-05:00,2025-03-12 04:30:00-05:00,OPP_02617629_LONG,DIRECTION_DISAGREEMENT
S58B-051784,524735,524733,LONG,2619837,2619827,19409.75,2025-03-13 20:20:00-05:00,2025-03-13 20:10:00-05:00,OPP_02619891_LONG,DIRECTION_DISAGREEMENT
S58B-051790,524768,524767,LONG,2620002,2619997,19450.75,2025-03-13 23:05:00-05:00,2025-03-13 23:00:00-05:00,OPP_02620050_LONG,DIRECTION_DISAGREEMENT
S58B-051821,525078,525075,LONG,2621552,2621537,19577.5,2025-03-17 01:55:00-05:00,2025-03-17 01:40:00-05:00,OPP_02621504_LONG,DIRECTION_DISAGREEMENT
S58B-051823,525106,525104,SHORT,2621692,2621682,19609.75,2025-03-17 04:15:00-05:00,2025-03-17 04:05:00-05:00,,DIRECTION_DISAGREEMENT
S58B-051909,525871,525870,LONG,2625510,2625505,20078.75,2025-03-19 23:00:00-05:00,2025-03-19 22:55:00-05:00,OPP_02625558_LONG,DIRECTION_DISAGREEMENT
S58B-052176,528830,528829,SHORT,2640302,2640297,18628.75,2025-04-03 15:35:00-05:00,2025-04-03 15:30:00-05:00,OPP_02640333_SHORT,DIRECTION_DISAGREEMENT
S58B-052239,529479,529476,SHORT,2643547,2643532,17726.25,2025-04-08 00:40:00-05:00,2025-04-08 00:25:00-05:00,OPP_02643507_SHORT,DIRECTION_DISAGREEMENT
S58B-052272,529808,529800,LONG,2645192,2645152,17255.0,2025-04-09 05:05:00-05:00,2025-04-09 04:25:00-05:00,OPP_02645230_LONG,DIRECTION_DISAGREEMENT
S58B-052311,530263,530259,SHORT,2647467,2647447,18303.75,2025-04-10 21:00:00-05:00,2025-04-10 20:40:00-05:00,,DIRECTION_DISAGREEMENT
S58B-052491,532041,532040,SHORT,2656357,2656352,18067.75,2025-04-22 07:10:00-05:00,2025-04-22 07:05:00-05:00,OPP_02656324_SHORT,DIRECTION_DISAGREEMENT
S58B-052523,532460,532456,LONG,2658452,2658432,18838.25,2025-04-23 20:05:00-05:00,2025-04-23 19:45:00-05:00,OPP_02658509_LONG,DIRECTION_DISAGREEMENT
S58B-052588,533064,533061,SHORT,2661472,2661457,19416.75,2025-04-28 00:25:00-05:00,2025-04-28 00:10:00-05:00,OPP_02661417_SHORT,DIRECTION_DISAGREEMENT
S58B-052627,533513,533512,LONG,2663717,2663712,19662.5,2025-04-29 14:50:00-05:00,2025-04-29 14:45:00-05:00,OPP_02663685_LONG,DIRECTION_DISAGREEMENT
S58B-052657,533726,533719,SHORT,2664782,2664747,19306.0,2025-04-30 09:35:00-05:00,2025-04-30 09:00:00-05:00,,DIRECTION_DISAGREEMENT
S58B-052757,534641,534640,SHORT,2669357,2669352,20017.0,2025-05-05 17:50:00-05:00,2025-05-05 17:45:00-05:00,,DIRECTION_DISAGREEMENT
S58B-052787,535041,535040,LONG,2671357,2671352,20003.75,2025-05-07 04:10:00-05:00,2025-05-07 04:05:00-05:00,OPP_02671315_LONG,DIRECTION_DISAGREEMENT
S58B-052799,535192,535186,SHORT,2672112,2672082,19941.75,2025-05-07 17:45:00-05:00,2025-05-07 17:15:00-05:00,OPP_02672079_SHORT,DIRECTION_DISAGREEMENT
S58B-052826,535414,535410,LONG,2673222,2673202,20296.5,2025-05-08 12:15:00-05:00,2025-05-08 11:55:00-05:00,OPP_02673175_LONG,DIRECTION_DISAGREEMENT
S58B-052863,535806,535805,LONG,2675182,2675177,20526.0,2025-05-11 22:55:00-05:00,2025-05-11 22:50:00-05:00,OPP_02675220_LONG,DIRECTION_DISAGREEMENT
S58B-052872,535851,535850,LONG,2675407,2675402,20846.5,2025-05-12 02:40:00-05:00,2025-05-12 02:35:00-05:00,OPP_02675369_LONG,DIRECTION_DISAGREEMENT
S58B-052891,536047,536041,LONG,2676387,2676357,20878.75,2025-05-12 20:00:00-05:00,2025-05-12 19:30:00-05:00,OPP_02676419_LONG,DIRECTION_DISAGREEMENT
S58B-052988,536975,536973,LONG,2681027,2681017,21461.0,2025-05-16 04:20:00-05:00,2025-05-16 04:10:00-05:00,OPP_02681080_LONG,DIRECTION_DISAGREEMENT
S58B-053003,537100,537096,LONG,2681652,2681632,21493.5,2025-05-16 14:45:00-05:00,2025-05-16 14:25:00-05:00,,DIRECTION_DISAGREEMENT
S58B-053004,537105,537104,LONG,2681677,2681672,21496.0,2025-05-16 15:10:00-05:00,2025-05-16 15:05:00-05:00,,DIRECTION_DISAGREEMENT
S58B-053046,537631,537630,LONG,2684307,2684302,21435.25,2025-05-20 13:00:00-05:00,2025-05-20 12:55:00-05:00,,DIRECTION_DISAGREEMENT
S58B-053085,537998,537992,LONG,2686142,2686112,21160.25,2025-05-21 21:35:00-05:00,2025-05-21 21:05:00-05:00,OPP_02686173_LONG,DIRECTION_DISAGREEMENT
S58B-053107,538239,538238,SHORT,2687347,2687342,21159.0,2025-05-22 18:40:00-05:00,2025-05-22 18:35:00-05:00,OPP_02687383_SHORT,DIRECTION_DISAGREEMENT
S58B-053108,538261,538255,LONG,2687457,2687427,21177.5,2025-05-22 20:30:00-05:00,2025-05-22 20:00:00-05:00,OPP_02687490_LONG,DIRECTION_DISAGREEMENT
S58B-053161,538808,538807,SHORT,2690192,2690187,21167.25,2025-05-27 00:05:00-05:00,2025-05-27 00:00:00-05:00,OPP_02690241_SHORT,DIRECTION_DISAGREEMENT
S58B-053247,539789,539785,SHORT,2695097,2695077,21206.75,2025-05-30 12:50:00-05:00,2025-05-30 12:30:00-05:00,,DIRECTION_DISAGREEMENT
S58B-053250,539826,539825,LONG,2695282,2695277,21369.0,2025-05-30 15:55:00-05:00,2025-05-30 15:50:00-05:00,OPP_02695316_LONG,DIRECTION_DISAGREEMENT
S58B-053311,540338,540337,LONG,2697842,2697837,21746.25,2025-06-03 12:35:00-05:00,2025-06-03 12:30:00-05:00,OPP_02697884_LONG,DIRECTION_DISAGREEMENT
S58B-053347,540750,540744,LONG,2699902,2699872,21734.25,2025-06-05 00:55:00-05:00,2025-06-05 00:25:00-05:00,OPP_02699936_LONG,DIRECTION_DISAGREEMENT
S58B-053363,540949,540946,SHORT,2700897,2700882,21543.5,2025-06-05 18:30:00-05:00,2025-06-05 18:15:00-05:00,OPP_02700937_SHORT,DIRECTION_DISAGREEMENT
S58B-053378,541051,541050,LONG,2701407,2701402,21666.25,2025-06-06 03:00:00-05:00,2025-06-06 02:55:00-05:00,OPP_02701375_LONG,DIRECTION_DISAGREEMENT
S58B-053379,541075,541071,SHORT,2701527,2701507,21683.75,2025-06-06 05:00:00-05:00,2025-06-06 04:40:00-05:00,OPP_02701570_SHORT,DIRECTION_DISAGREEMENT
S58B-053389,541137,541136,LONG,2701837,2701832,21841.25,2025-06-06 10:10:00-05:00,2025-06-06 10:05:00-05:00,OPP_02701798_LONG,DIRECTION_DISAGREEMENT
S58B-053467,541942,541941,LONG,2705862,2705857,22030.75,2025-06-11 08:15:00-05:00,2025-06-11 08:10:00-05:00,OPP_02705912_LONG,DIRECTION_DISAGREEMENT
S58B-053522,542395,542394,SHORT,2708127,2708122,21533.0,2025-06-13 00:00:00-05:00,2025-06-12 23:55:00-05:00,,DIRECTION_DISAGREEMENT
S58B-053548,542631,542630,LONG,2709307,2709302,21684.5,2025-06-15 20:40:00-05:00,2025-06-15 20:35:00-05:00,OPP_02709259_LONG,DIRECTION_DISAGREEMENT
S58B-053549,542637,542636,LONG,2709337,2709332,21698.0,2025-06-15 21:10:00-05:00,2025-06-15 21:05:00-05:00,OPP_02709383_LONG,DIRECTION_DISAGREEMENT
S58B-053633,543542,543541,SHORT,2713851,2713846,21823.25,2025-06-19 03:35:00-05:00,2025-06-19 03:30:00-05:00,,DIRECTION_DISAGREEMENT
S58B-053639,543614,543613,SHORT,2714211,2714206,21712.75,2025-06-19 09:35:00-05:00,2025-06-19 09:30:00-05:00,,DIRECTION_DISAGREEMENT
S58B-053687,544050,544047,LONG,2716391,2716376,21905.75,2025-06-23 03:55:00-05:00,2025-06-23 03:40:00-05:00,OPP_02716426_LONG,DIRECTION_DISAGREEMENT
S58B-053805,545067,545066,SHORT,2721476,2721471,22671.75,2025-06-26 20:40:00-05:00,2025-06-26 20:35:00-05:00,,DIRECTION_DISAGREEMENT
S58B-053826,545364,545361,SHORT,2722961,2722946,22866.75,2025-06-29 22:25:00-05:00,2025-06-29 22:10:00-05:00,,DIRECTION_DISAGREEMENT
S58B-053841,545508,545507,SHORT,2723681,2723676,22817.0,2025-06-30 10:25:00-05:00,2025-06-30 10:20:00-05:00,OPP_02723636_SHORT,DIRECTION_DISAGREEMENT
S58B-053862,545742,545737,LONG,2724851,2724826,22826.0,2025-07-01 06:55:00-05:00,2025-07-01 06:30:00-05:00,OPP_02724886_LONG,DIRECTION_DISAGREEMENT
S58B-053912,546254,546251,LONG,2727410,2727395,22884.0,2025-07-03 03:35:00-05:00,2025-07-03 03:20:00-05:00,OPP_02727449_LONG,DIRECTION_DISAGREEMENT
S58B-053953,546646,546641,SHORT,2729370,2729345,22943.75,2025-07-06 22:00:00-05:00,2025-07-06 21:35:00-05:00,,DIRECTION_DISAGREEMENT
S58B-053984,546952,546946,SHORT,2730900,2730870,22915.5,2025-07-08 00:30:00-05:00,2025-07-08 00:00:00-05:00,OPP_02730862_SHORT,DIRECTION_DISAGREEMENT
S58B-053994,547073,547072,SHORT,2731505,2731500,22888.5,2025-07-08 10:35:00-05:00,2025-07-08 10:30:00-05:00,OPP_02731454_SHORT,DIRECTION_DISAGREEMENT
S58B-054002,547181,547180,SHORT,2732043,2732038,22873.0,2025-07-08 20:35:00-05:00,2025-07-08 20:30:00-05:00,OPP_02732085_SHORT,DIRECTION_DISAGREEMENT
S58B-054007,547253,547248,SHORT,2732403,2732378,22883.25,2025-07-09 02:35:00-05:00,2025-07-09 02:10:00-05:00,OPP_02732371_SHORT,DIRECTION_DISAGREEMENT
S58B-054040,547584,547581,LONG,2734058,2734043,23064.5,2025-07-10 07:10:00-05:00,2025-07-10 06:55:00-05:00,OPP_02734109_LONG,DIRECTION_DISAGREEMENT
S58B-054050,547740,547739,SHORT,2734838,2734833,22921.25,2025-07-10 21:10:00-05:00,2025-07-10 21:05:00-05:00,,DIRECTION_DISAGREEMENT
S58B-054186,549120,549119,SHORT,2741738,2741733,23265.75,2025-07-17 21:10:00-05:00,2025-07-17 21:05:00-05:00,OPP_02741686_SHORT,DIRECTION_DISAGREEMENT
S58B-054188,549138,549136,LONG,2741828,2741818,23279.0,2025-07-17 22:40:00-05:00,2025-07-17 22:30:00-05:00,OPP_02741876_LONG,DIRECTION_DISAGREEMENT
S58B-054304,550384,550383,SHORT,2748058,2748053,23378.0,2025-07-24 10:30:00-05:00,2025-07-24 10:25:00-05:00,OPP_02748089_SHORT,DIRECTION_DISAGREEMENT
S58B-054317,550520,550519,LONG,2748738,2748733,23433.0,2025-07-24 22:50:00-05:00,2025-07-24 22:45:00-05:00,OPP_02748694_LONG,DIRECTION_DISAGREEMENT
S58B-054318,550543,550540,SHORT,2748853,2748838,23408.5,2025-07-25 00:45:00-05:00,2025-07-25 00:30:00-05:00,OPP_02748822_SHORT,DIRECTION_DISAGREEMENT
S58B-054325,550642,550637,SHORT,2749348,2749323,23388.25,2025-07-25 09:00:00-05:00,2025-07-25 08:35:00-05:00,OPP_02749405_SHORT,DIRECTION_DISAGREEMENT
S58B-054377,551154,551153,LONG,2751908,2751903,23598.25,2025-07-29 05:40:00-05:00,2025-07-29 05:35:00-05:00,OPP_02751856_LONG,DIRECTION_DISAGREEMENT
S58B-054382,551268,551264,LONG,2752478,2752458,23456.0,2025-07-29 15:10:00-05:00,2025-07-29 14:50:00-05:00,OPP_02752513_LONG,DIRECTION_DISAGREEMENT
S58B-054445,551890,551877,SHORT,2755587,2755522,23327.0,2025-07-31 22:00:00-05:00,2025-07-31 20:55:00-05:00,OPP_02755621_SHORT,DIRECTION_DISAGREEMENT
S58B-054471,552186,552185,LONG,2757067,2757062,22973.75,2025-08-03 23:40:00-05:00,2025-08-03 23:35:00-05:00,OPP_02757102_LONG,DIRECTION_DISAGREEMENT
S58B-054561,552994,552986,LONG,2761107,2761067,23496.5,2025-08-06 22:00:00-05:00,2025-08-06 21:20:00-05:00,OPP_02761139_LONG,DIRECTION_DISAGREEMENT
S58B-054573,553095,553093,LONG,2761612,2761602,23613.75,2025-08-07 06:25:00-05:00,2025-08-07 06:15:00-05:00,OPP_02761576_LONG,DIRECTION_DISAGREEMENT
S58B-054617,553523,553519,SHORT,2763752,2763732,23732.0,2025-08-10 20:05:00-05:00,2025-08-10 19:45:00-05:00,,DIRECTION_DISAGREEMENT
S58B-054621,553560,553557,LONG,2763937,2763922,23757.5,2025-08-10 23:10:00-05:00,2025-08-10 22:55:00-05:00,,DIRECTION_DISAGREEMENT
S58B-054675,554198,554187,LONG,2767127,2767072,23992.75,2025-08-13 06:20:00-05:00,2025-08-13 05:25:00-05:00,OPP_02767163_LONG,DIRECTION_DISAGREEMENT
S58B-054676,554208,554205,SHORT,2767177,2767162,23992.75,2025-08-13 07:10:00-05:00,2025-08-13 06:55:00-05:00,OPP_02767219_SHORT,DIRECTION_DISAGREEMENT
S58B-054723,554705,554702,LONG,2769661,2769646,23948.5,2025-08-15 02:35:00-05:00,2025-08-15 02:20:00-05:00,,DIRECTION_DISAGREEMENT
S58B-054724,554711,554710,LONG,2769691,2769686,23947.5,2025-08-15 03:05:00-05:00,2025-08-15 03:00:00-05:00,OPP_02769751_LONG,DIRECTION_DISAGREEMENT
S58B-054732,554773,554770,LONG,2770001,2769986,23907.25,2025-08-15 08:15:00-05:00,2025-08-15 08:00:00-05:00,OPP_02770044_LONG,DIRECTION_DISAGREEMENT
S58B-054756,555015,555009,SHORT,2771211,2771181,23764.25,2025-08-18 05:25:00-05:00,2025-08-18 04:55:00-05:00,OPP_02771174_SHORT,DIRECTION_DISAGREEMENT
S58B-054838,555810,555808,SHORT,2775186,2775176,23338.75,2025-08-21 02:40:00-05:00,2025-08-21 02:30:00-05:00,OPP_02775233_SHORT,DIRECTION_DISAGREEMENT
S58B-054883,556327,556320,SHORT,2777770,2777735,23553.75,2025-08-24 23:45:00-05:00,2025-08-24 23:10:00-05:00,OPP_02777728_SHORT,DIRECTION_DISAGREEMENT
S58B-054904,556537,556534,LONG,2778820,2778805,23512.5,2025-08-25 18:15:00-05:00,2025-08-25 18:00:00-05:00,OPP_02778765_LONG,DIRECTION_DISAGREEMENT
S58B-054916,556674,556673,LONG,2779505,2779500,23494.25,2025-08-26 05:40:00-05:00,2025-08-26 05:35:00-05:00,OPP_02779465_LONG,DIRECTION_DISAGREEMENT
S58B-054987,557571,557566,SHORT,2783990,2783965,23454.0,2025-08-29 11:25:00-05:00,2025-08-29 11:00:00-05:00,OPP_02784028_SHORT,DIRECTION_DISAGREEMENT
S58B-055033,558040,558039,SHORT,2786335,2786330,23081.75,2025-09-02 08:30:00-05:00,2025-09-02 08:25:00-05:00,OPP_02786371_SHORT,DIRECTION_DISAGREEMENT
S58B-055039,558075,558071,SHORT,2786510,2786490,23067.5,2025-09-02 11:25:00-05:00,2025-09-02 11:05:00-05:00,,DIRECTION_DISAGREEMENT
S58B-055099,558704,558699,LONG,2789655,2789630,23713.75,2025-09-04 18:50:00-05:00,2025-09-04 18:25:00-05:00,OPP_02789686_LONG,DIRECTION_DISAGREEMENT
S58B-055175,559473,559472,LONG,2793500,2793495,23839.5,2025-09-09 12:55:00-05:00,2025-09-09 12:50:00-05:00,OPP_02793545_LONG,DIRECTION_DISAGREEMENT
S58B-055256,560385,560377,SHORT,2798058,2798019,24114.0,2025-09-14 20:55:00-05:00,2025-09-14 20:15:00-05:00,OPP_02798094_SHORT,DIRECTION_DISAGREEMENT
S58B-055514,562775,562768,LONG,2809977,2809942,24633.25,2025-09-25 12:05:00-05:00,2025-09-25 11:30:00-05:00,OPP_02809942_LONG,DIRECTION_DISAGREEMENT
S58B-055529,562962,562961,SHORT,2810912,2810907,24603.25,2025-09-26 04:40:00-05:00,2025-09-26 04:35:00-05:00,OPP_02810947_SHORT,DIRECTION_DISAGREEMENT
S58B-055542,563081,563079,LONG,2811507,2811497,24720.75,2025-09-26 14:35:00-05:00,2025-09-26 14:25:00-05:00,OPP_02811540_LONG,DIRECTION_DISAGREEMENT
S58B-055630,563985,563982,LONG,2816027,2816012,25057.25,2025-10-01 21:55:00-05:00,2025-10-01 21:40:00-05:00,OPP_02816080_LONG,DIRECTION_DISAGREEMENT
S58B-055667,564238,564226,SHORT,2817292,2817232,25142.75,2025-10-02 20:00:00-05:00,2025-10-02 19:00:00-05:00,,DIRECTION_DISAGREEMENT
S58B-055690,564454,564452,SHORT,2818372,2818362,25003.5,2025-10-03 14:00:00-05:00,2025-10-03 13:50:00-05:00,OPP_02818341_SHORT,DIRECTION_DISAGREEMENT
S58B-055691,564476,564475,SHORT,2818482,2818477,24985.75,2025-10-03 15:50:00-05:00,2025-10-03 15:45:00-05:00,OPP_02818424_SHORT,DIRECTION_DISAGREEMENT
S58B-055724,564732,564731,LONG,2819762,2819757,25235.25,2025-10-06 14:10:00-05:00,2025-10-06 14:05:00-05:00,,DIRECTION_DISAGREEMENT
S58B-055730,564805,564796,SHORT,2820127,2820082,25144.25,2025-10-06 21:15:00-05:00,2025-10-06 20:30:00-05:00,,DIRECTION_DISAGREEMENT
S58B-055810,565638,565636,LONG,2824292,2824282,25351.0,2025-10-09 21:40:00-05:00,2025-10-09 21:30:00-05:00,,DIRECTION_DISAGREEMENT
S58B-055819,565780,565779,LONG,2825002,2824997,25340.5,2025-10-10 09:30:00-05:00,2025-10-10 09:25:00-05:00,,DIRECTION_DISAGREEMENT
S58B-055961,567115,567112,SHORT,2831677,2831662,24524.0,2025-10-17 05:45:00-05:00,2025-10-17 05:30:00-05:00,,DIRECTION_DISAGREEMENT
S58B-055973,567221,567219,LONG,2832207,2832197,25017.0,2025-10-17 14:35:00-05:00,2025-10-17 14:25:00-05:00,OPP_02832240_LONG,DIRECTION_DISAGREEMENT
S58B-055995,567401,567394,SHORT,2833107,2833072,25072.25,2025-10-20 06:35:00-05:00,2025-10-20 06:00:00-05:00,,DIRECTION_DISAGREEMENT
S58B-056005,567457,567451,LONG,2833387,2833357,25317.5,2025-10-20 11:15:00-05:00,2025-10-20 10:45:00-05:00,OPP_02833434_LONG,DIRECTION_DISAGREEMENT
S58B-056038,567699,567693,LONG,2834597,2834567,25301.0,2025-10-21 08:25:00-05:00,2025-10-21 07:55:00-05:00,,DIRECTION_DISAGREEMENT
S58B-056058,567875,567874,LONG,2835477,2835472,25321.75,2025-10-22 00:05:00-05:00,2025-10-22 00:00:00-05:00,,DIRECTION_DISAGREEMENT
S58B-056077,568077,568073,SHORT,2836487,2836467,25044.5,2025-10-22 17:55:00-05:00,2025-10-22 17:35:00-05:00,OPP_02836522_SHORT,DIRECTION_DISAGREEMENT
S58B-056186,569106,569104,SHORT,2841632,2841622,26035.75,2025-10-28 10:40:00-05:00,2025-10-28 10:30:00-05:00,,DIRECTION_DISAGREEMENT
S58B-056238,569695,569686,LONG,2844577,2844532,26003.75,2025-10-30 13:45:00-05:00,2025-10-30 13:00:00-05:00,OPP_02844519_LONG,DIRECTION_DISAGREEMENT
S58B-056254,569878,569877,SHORT,2845492,2845487,26174.25,2025-10-31 06:00:00-05:00,2025-10-31 05:55:00-05:00,OPP_02845523_SHORT,DIRECTION_DISAGREEMENT
S58B-056266,570097,570091,LONG,2846587,2846557,26035.25,2025-11-03 01:15:00-06:00,2025-11-03 00:45:00-06:00,OPP_02846618_LONG,DIRECTION_DISAGREEMENT
S58B-056299,570439,570435,LONG,2848297,2848277,25762.5,2025-11-04 06:45:00-06:00,2025-11-04 06:25:00-06:00,,DIRECTION_DISAGREEMENT
S58B-056344,570849,570847,LONG,2850347,2850337,25699.25,2025-11-05 18:55:00-06:00,2025-11-05 18:45:00-06:00,OPP_02850380_LONG,DIRECTION_DISAGREEMENT
S58B-056365,571032,571022,LONG,2851262,2851212,25338.75,2025-11-06 10:10:00-06:00,2025-11-06 09:20:00-06:00,,DIRECTION_DISAGREEMENT
S58B-056395,571340,571329,SHORT,2852802,2852747,24883.0,2025-11-07 12:50:00-06:00,2025-11-07 11:55:00-06:00,,DIRECTION_DISAGREEMENT
S58B-056464,571869,571867,SHORT,2855447,2855437,25510.25,2025-11-11 10:55:00-06:00,2025-11-11 10:45:00-06:00,OPP_02855416_SHORT,DIRECTION_DISAGREEMENT
S58B-056483,572177,572172,LONG,2856987,2856962,25587.75,2025-11-12 13:35:00-06:00,2025-11-12 13:10:00-06:00,OPP_02857030_LONG,DIRECTION_DISAGREEMENT
S58B-056543,572865,572863,SHORT,2860427,2860417,25312.25,2025-11-17 01:55:00-06:00,2025-11-17 01:45:00-06:00,,DIRECTION_DISAGREEMENT
S58B-056670,574246,574241,SHORT,2867332,2867307,24468.25,2025-11-24 02:00:00-06:00,2025-11-24 01:35:00-06:00,,DIRECTION_DISAGREEMENT
S58B-056736,574917,574915,LONG,2870687,2870677,25338.75,2025-11-26 11:55:00-06:00,2025-11-26 11:45:00-06:00,OPP_02870627_LONG,DIRECTION_DISAGREEMENT
S58B-056798,575565,575564,SHORT,2873925,2873920,25398.75,2025-12-01 15:25:00-06:00,2025-12-01 15:20:00-06:00,OPP_02873961_SHORT,DIRECTION_DISAGREEMENT
