setup_id,direction,armed_j,armed_m1_i,has_5m_take,matched_1m_opportunity,15m_state,tag
S58B-036146,LONG,367032,1831527,True,True,NEUTRAL,CONTINUATION
S58B-036147,SHORT,367046,1831597,True,True,NEUTRAL,CONTINUATION
S58B-036148,LONG,367055,1831642,True,True,BEARISH,POTENTIAL_REVERSAL
S58B-036149,LONG,367109,1831912,False,False,BULLISH,CONTINUATION
S58B-036150,LONG,367111,1831922,False,False,BULLISH,CONTINUATION
S58B-036151,LONG,367113,1831932,True,True,BULLISH,CONTINUATION
S58B-036152,LONG,367137,1832052,True,True,BULLISH,CONTINUATION
S58B-036153,SHORT,367157,1832152,False,False,BEARISH,CONTINUATION
S58B-036154,SHORT,367159,1832162,True,True,BEARISH,CONTINUATION
S58B-036155,LONG,367191,1832322,False,False,BEARISH,POTENTIAL_REVERSAL
S58B-036156,LONG,367193,1832332,True,True,BULLISH,CONTINUATION
S58B-036157,LONG,367198,1832357,True,True,BULLISH,CONTINUATION
S58B-036158,LONG,367204,1832387,True,True,BULLISH,CONTINUATION
S58B-036159,LONG,367212,1832427,True,True,NEUTRAL,CONTINUATION
S58B-036160,LONG,367228,1832507,False,False,NEUTRAL,CONTINUATION
S58B-036161,LONG,367230,1832517,False,False,BULLISH,CONTINUATION
S58B-036162,SHORT,367235,1832542,True,True,BEARISH,CONTINUATION
S58B-036163,SHORT,367240,1832567,True,True,BEARISH,CONTINUATION
S58B-036164,LONG,367249,1832612,False,False,BULLISH,CONTINUATION
S58B-036165,LONG,367251,1832622,True,True,BULLISH,CONTINUATION
S58B-036166,LONG,367268,1832707,True,True,NEUTRAL,CONTINUATION
S58B-036167,LONG,367276,1832747,False,False,BULLISH,CONTINUATION
S58B-036168,LONG,367278,1832757,True,True,BULLISH,CONTINUATION
S58B-036169,SHORT,367322,1832977,False,False,BEARISH,CONTINUATION
S58B-036170,SHORT,367329,1833012,True,True,BEARISH,CONTINUATION
S58B-036171,SHORT,367345,1833092,True,True,BULLISH,POTENTIAL_REVERSAL
S58B-036172,LONG,367350,1833117,True,True,NEUTRAL,CONTINUATION
S58B-036173,SHORT,367379,1833262,True,True,TRANSITION,POTENTIAL_REVERSAL
S58B-036174,LONG,367395,1833342,True,True,BULLISH,CONTINUATION
S58B-036175,LONG,367400,1833367,True,True,BULLISH,CONTINUATION
S58B-036176,LONG,367426,1833497,True,True,BEARISH,POTENTIAL_REVERSAL
S58B-036177,SHORT,367444,1833587,True,True,NEUTRAL,CONTINUATION
S58B-036178,SHORT,367451,1833622,True,True,BEARISH,CONTINUATION
S58B-036179,LONG,367464,1833687,False,False,BEARISH,POTENTIAL_REVERSAL
S58B-036180,LONG,367469,1833712,False,False,BULLISH,CONTINUATION
S58B-036181,LONG,367505,1833892,True,True,BULLISH,CONTINUATION
S58B-036182,SHORT,367531,1834021,True,True,NEUTRAL,CONTINUATION
S58B-036183,SHORT,367536,1834046,True,True,BEARISH,CONTINUATION
S58B-036184,SHORT,367541,1834071,True,True,BEARISH,CONTINUATION
S58B-036185,SHORT,367547,1834101,True,True,BULLISH,POTENTIAL_REVERSAL
S58B-036186,SHORT,367553,1834131,False,False,BEARISH,CONTINUATION
S58B-036187,SHORT,367555,1834141,True,True,BULLISH,POTENTIAL_REVERSAL
S58B-036188,LONG,367569,1834211,True,True,TRANSITION,POTENTIAL_REVERSAL
S58B-036189,SHORT,367591,1834321,False,False,BEARISH,CONTINUATION
S58B-036190,SHORT,367593,1834331,False,False,BEARISH,CONTINUATION
S58B-036191,SHORT,367595,1834341,True,True,BEARISH,CONTINUATION
S58B-036192,SHORT,367605,1834391,False,False,BEARISH,CONTINUATION
S58B-036193,SHORT,367607,1834401,True,True,BEARISH,CONTINUATION
S58B-036194,SHORT,367612,1834426,True,True,BEARISH,CONTINUATION
S58B-036195,SHORT,367617,1834451,True,True,TRANSITION,POTENTIAL_REVERSAL
S58B-036196,SHORT,367622,1834476,False,False,BEARISH,CONTINUATION
S58B-036197,SHORT,367624,1834486,True,True,BEARISH,CONTINUATION
S58B-036198,SHORT,367629,1834511,True,True,BEARISH,CONTINUATION
S58B-036199,SHORT,367634,1834536,True,True,BEARISH,CONTINUATION
S58B-036200,SHORT,367639,1834561,True,True,BEARISH,CONTINUATION
S58B-036201,SHORT,367644,1834586,False,False,BEARISH,CONTINUATION
S58B-036202,SHORT,367646,1834596,True,True,BEARISH,CONTINUATION
S58B-036203,SHORT,367652,1834626,True,True,BEARISH,CONTINUATION
S58B-036204,SHORT,367657,1834651,False,False,BEARISH,CONTINUATION
S58B-036205,SHORT,367659,1834661,True,True,BEARISH,CONTINUATION
S58B-036206,SHORT,367665,1834691,True,True,NEUTRAL,CONTINUATION
S58B-036207,SHORT,367670,1834716,True,True,BEARISH,CONTINUATION
S58B-036208,SHORT,367675,1834741,True,True,BEARISH,CONTINUATION
S58B-036209,SHORT,367680,1834766,False,False,BEARISH,CONTINUATION
S58B-036210,SHORT,367682,1834776,True,True,BULLISH,POTENTIAL_REVERSAL
S58B-036211,SHORT,367688,1834806,False,False,BULLISH,POTENTIAL_REVERSAL
S58B-036212,SHORT,367707,1834901,True,True,BULLISH,POTENTIAL_REVERSAL
S58B-036213,SHORT,367728,1835006,True,True,BEARISH,CONTINUATION
S58B-036214,SHORT,367761,1835171,False,False,TRANSITION,POTENTIAL_REVERSAL
S58B-036215,LONG,367768,1835206,True,True,NEUTRAL,CONTINUATION
S58B-036216,LONG,367778,1835256,True,True,BULLISH,CONTINUATION
S58B-036217,LONG,367783,1835281,False,False,BULLISH,CONTINUATION
S58B-036218,LONG,367798,1835356,True,True,BULLISH,CONTINUATION
S58B-036219,LONG,367803,1835381,False,False,BEARISH,POTENTIAL_REVERSAL
S58B-036220,SHORT,367806,1835396,True,True,BEARISH,CONTINUATION
S58B-036221,SHORT,367811,1835421,True,True,BEARISH,CONTINUATION
S58B-036222,SHORT,367821,1835471,True,True,BULLISH,POTENTIAL_REVERSAL
S58B-036223,LONG,367829,1835511,True,True,BEARISH,POTENTIAL_REVERSAL
S58B-036224,SHORT,367845,1835591,True,True,NEUTRAL,CONTINUATION
S58B-036225,SHORT,367850,1835616,True,True,NEUTRAL,CONTINUATION
S58B-036226,SHORT,367870,1835716,False,False,BEARISH,CONTINUATION
S58B-036227,LONG,367882,1835776,False,False,BULLISH,CONTINUATION
S58B-036228,LONG,367884,1835786,True,True,BULLISH,CONTINUATION
S58B-036229,LONG,367889,1835811,True,True,BULLISH,CONTINUATION
S58B-036230,LONG,367898,1835856,True,True,BULLISH,CONTINUATION
S58B-036231,SHORT,367914,1835936,True,True,BEARISH,CONTINUATION
S58B-036232,SHORT,367925,1835991,True,True,NEUTRAL,CONTINUATION
S58B-036233,LONG,367933,1836031,False,False,TRANSITION,POTENTIAL_REVERSAL
S58B-036234,LONG,367935,1836041,True,True,TRANSITION,POTENTIAL_REVERSAL
S58B-036235,LONG,367952,1836126,True,True,NEUTRAL,CONTINUATION
S58B-036236,SHORT,367965,1836191,True,True,TRANSITION,POTENTIAL_REVERSAL
S58B-036237,SHORT,367975,1836241,True,True,NEUTRAL,CONTINUATION
S58B-036238,LONG,367987,1836301,True,True,BULLISH,CONTINUATION
S58B-036239,LONG,368013,1836431,True,True,BULLISH,CONTINUATION
S58B-036240,LONG,368041,1836571,True,True,NEUTRAL,CONTINUATION
S58B-036241,SHORT,368076,1836746,True,True,BULLISH,POTENTIAL_REVERSAL
S58B-036242,SHORT,368081,1836771,False,False,BULLISH,POTENTIAL_REVERSAL
S58B-036243,SHORT,368095,1836841,True,True,BEARISH,CONTINUATION
S58B-036244,SHORT,368113,1836931,True,True,BULLISH,POTENTIAL_REVERSAL
S58B-036245,SHORT,368139,1837061,True,True,BEARISH,CONTINUATION
S58B-036246,SHORT,368144,1837086,False,False,BEARISH,CONTINUATION
S58B-036247,SHORT,368148,1837106,False,False,TRANSITION,POTENTIAL_REVERSAL
S58B-036248,SHORT,368150,1837116,True,True,BEARISH,CONTINUATION
S58B-036249,SHORT,368155,1837141,False,False,BEARISH,CONTINUATION
S58B-036250,SHORT,368157,1837151,True,True,BEARISH,CONTINUATION
S58B-036251,SHORT,368162,1837176,True,True,BEARISH,CONTINUATION
S58B-036252,SHORT,368167,1837201,True,True,BEARISH,CONTINUATION
S58B-036253,SHORT,368173,1837231,False,False,BEARISH,CONTINUATION
S58B-036254,SHORT,368175,1837241,True,True,BEARISH,CONTINUATION
S58B-036255,SHORT,368184,1837286,False,False,BEARISH,CONTINUATION
S58B-036256,SHORT,368186,1837296,True,True,BEARISH,CONTINUATION
S58B-036257,SHORT,368191,1837321,True,True,BEARISH,CONTINUATION
S58B-036258,SHORT,368201,1837371,False,False,BULLISH,POTENTIAL_REVERSAL
S58B-036259,SHORT,368204,1837386,True,True,NEUTRAL,CONTINUATION
S58B-036260,SHORT,368231,1837521,True,True,BEARISH,CONTINUATION
S58B-036261,SHORT,368236,1837546,False,False,BEARISH,CONTINUATION
S58B-036262,SHORT,368238,1837556,True,True,BEARISH,CONTINUATION
S58B-036263,SHORT,368243,1837581,False,False,BEARISH,CONTINUATION
S58B-036264,SHORT,368245,1837591,False,False,BEARISH,CONTINUATION
S58B-036265,SHORT,368247,1837601,True,True,BEARISH,CONTINUATION
S58B-036266,SHORT,368254,1837636,True,True,BULLISH,POTENTIAL_REVERSAL
S58B-036267,SHORT,368264,1837686,True,True,BEARISH,CONTINUATION
S58B-036268,SHORT,368315,1837941,False,False,BULLISH,POTENTIAL_REVERSAL
S58B-036269,SHORT,368320,1837966,False,False,BEARISH,CONTINUATION
S58B-036270,SHORT,368322,1837976,True,True,BEARISH,CONTINUATION
S58B-036271,LONG,368329,1838011,True,True,BULLISH,CONTINUATION
S58B-036272,SHORT,368350,1838116,True,True,NEUTRAL,CONTINUATION
S58B-036273,SHORT,368369,1838211,True,True,BULLISH,POTENTIAL_REVERSAL
S58B-036274,LONG,368384,1838286,True,True,BULLISH,CONTINUATION
S58B-036275,LONG,368389,1838311,True,True,BEARISH,POTENTIAL_REVERSAL
S58B-036276,SHORT,368416,1838446,True,True,BULLISH,POTENTIAL_REVERSAL
S58B-036277,LONG,368428,1838506,True,True,BULLISH,CONTINUATION
S58B-036278,LONG,368436,1838546,True,True,BULLISH,CONTINUATION
S58B-036279,LONG,368441,1838571,True,True,BULLISH,CONTINUATION
S58B-036280,LONG,368456,1838646,True,True,NEUTRAL,CONTINUATION
S58B-036281,SHORT,368510,1838916,True,True,BEARISH,CONTINUATION
S58B-036282,SHORT,368516,1838946,True,True,BEARISH,CONTINUATION
S58B-036283,SHORT,368521,1838971,True,True,BEARISH,CONTINUATION
S58B-036284,SHORT,368527,1839001,True,True,BEARISH,CONTINUATION
S58B-036285,SHORT,368532,1839026,True,True,BEARISH,CONTINUATION
S58B-036286,SHORT,368537,1839051,True,True,BEARISH,CONTINUATION
S58B-036287,SHORT,368545,1839091,True,True,BULLISH,POTENTIAL_REVERSAL
S58B-036288,SHORT,368569,1839211,True,True,BEARISH,CONTINUATION
S58B-036289,LONG,368574,1839236,True,True,BULLISH,CONTINUATION
S58B-036290,LONG,368592,1839326,True,True,BULLISH,CONTINUATION
S58B-036291,LONG,368597,1839351,True,True,TRANSITION,POTENTIAL_REVERSAL
S58B-036292,LONG,368632,1839525,False,False,BULLISH,CONTINUATION
S58B-036293,LONG,368634,1839535,True,True,BULLISH,CONTINUATION
S58B-036294,LONG,368639,1839560,True,True,BULLISH,CONTINUATION
S58B-036295,LONG,368644,1839585,False,False,BULLISH,CONTINUATION
S58B-036296,LONG,368646,1839595,True,True,BULLISH,CONTINUATION
S58B-036297,LONG,368655,1839640,True,True,TRANSITION,POTENTIAL_REVERSAL
S58B-036298,LONG,368660,1839665,True,True,NEUTRAL,CONTINUATION
S58B-036299,LONG,368666,1839695,True,True,BEARISH,POTENTIAL_REVERSAL
S58B-036300,LONG,368672,1839725,True,True,BULLISH,CONTINUATION
S58B-036301,LONG,368677,1839750,True,True,BULLISH,CONTINUATION
S58B-036302,LONG,368682,1839775,True,True,BULLISH,CONTINUATION
S58B-036303,LONG,368688,1839805,True,True,BEARISH,POTENTIAL_REVERSAL
S58B-036304,LONG,368693,1839830,False,False,BULLISH,CONTINUATION
S58B-036305,LONG,368695,1839840,True,True,BULLISH,CONTINUATION
S58B-036306,LONG,368708,1839905,True,True,TRANSITION,POTENTIAL_REVERSAL
S58B-036307,SHORT,368724,1839985,True,True,TRANSITION,POTENTIAL_REVERSAL
S58B-036308,LONG,368742,1840075,True,True,BULLISH,CONTINUATION
S58B-036309,LONG,368747,1840100,True,True,BULLISH,CONTINUATION
S58B-036310,LONG,368752,1840125,True,True,BULLISH,CONTINUATION
S58B-036311,LONG,368760,1840165,False,False,BULLISH,CONTINUATION
S58B-036312,LONG,368762,1840175,True,True,BULLISH,CONTINUATION
S58B-036313,LONG,368767,1840200,True,True,BULLISH,CONTINUATION
S58B-036314,LONG,368777,1840250,True,True,NEUTRAL,CONTINUATION
S58B-036315,SHORT,368796,1840345,True,True,BEARISH,CONTINUATION
S58B-036316,LONG,368807,1840400,True,True,BULLISH,CONTINUATION
S58B-036317,LONG,368812,1840425,False,False,NEUTRAL,CONTINUATION
S58B-036318,SHORT,368834,1840534,True,True,BEARISH,CONTINUATION
S58B-036319,SHORT,368840,1840564,False,False,BEARISH,CONTINUATION
S58B-036320,SHORT,368842,1840574,True,True,BEARISH,CONTINUATION
S58B-036321,SHORT,368848,1840604,True,True,BEARISH,CONTINUATION
S58B-036322,SHORT,368853,1840629,True,True,BEARISH,CONTINUATION
S58B-036323,SHORT,368858,1840654,True,True,BEARISH,CONTINUATION
S58B-036324,SHORT,368867,1840699,True,True,TRANSITION,POTENTIAL_REVERSAL
S58B-036325,LONG,368894,1840834,True,True,NEUTRAL,CONTINUATION
S58B-036326,SHORT,368902,1840873,False,False,BEARISH,CONTINUATION
S58B-036327,SHORT,368904,1840883,False,False,BEARISH,CONTINUATION
S58B-036328,SHORT,368906,1840893,True,True,BEARISH,CONTINUATION
S58B-036329,SHORT,368911,1840918,False,False,BEARISH,CONTINUATION
S58B-036330,SHORT,368913,1840928,True,True,BEARISH,CONTINUATION
S58B-036331,SHORT,368918,1840953,True,True,BEARISH,CONTINUATION
S58B-036332,SHORT,368923,1840978,True,True,BEARISH,CONTINUATION
S58B-036333,SHORT,368928,1841003,True,True,BEARISH,CONTINUATION
S58B-036334,SHORT,368935,1841038,True,True,BEARISH,CONTINUATION
S58B-036335,SHORT,368940,1841063,True,True,BEARISH,CONTINUATION
S58B-036336,SHORT,368946,1841093,True,True,BEARISH,CONTINUATION
S58B-036337,SHORT,368963,1841178,True,True,BULLISH,POTENTIAL_REVERSAL
S58B-036338,LONG,368980,1841263,False,False,BEARISH,POTENTIAL_REVERSAL
S58B-036339,SHORT,369009,1841408,True,True,TRANSITION,POTENTIAL_REVERSAL
S58B-036340,SHORT,369015,1841438,False,False,BULLISH,POTENTIAL_REVERSAL
S58B-036341,SHORT,369017,1841448,True,True,NEUTRAL,CONTINUATION
S58B-036342,LONG,369040,1841563,True,True,BULLISH,CONTINUATION
S58B-036343,LONG,369045,1841588,True,True,BULLISH,CONTINUATION
S58B-036344,LONG,369050,1841613,True,True,NEUTRAL,CONTINUATION
S58B-036345,SHORT,369066,1841693,False,False,NEUTRAL,CONTINUATION
S58B-036346,SHORT,369068,1841703,True,True,BEARISH,CONTINUATION
S58B-036347,LONG,369087,1841798,False,False,BULLISH,CONTINUATION
S58B-036348,LONG,369089,1841808,False,False,BULLISH,CONTINUATION
S58B-036349,LONG,369091,1841818,True,True,BULLISH,CONTINUATION
S58B-036350,LONG,369096,1841843,True,True,BULLISH,CONTINUATION
S58B-036351,LONG,369103,1841878,True,True,NEUTRAL,CONTINUATION
S58B-036352,LONG,369114,1841933,False,False,BULLISH,CONTINUATION
S58B-036353,SHORT,369124,1841983,False,False,BEARISH,CONTINUATION
S58B-036354,SHORT,369126,1841993,False,False,BEARISH,CONTINUATION
S58B-036355,SHORT,369128,1842003,True,True,BEARISH,CONTINUATION
S58B-036356,SHORT,369133,1842028,True,True,BEARISH,CONTINUATION
S58B-036357,SHORT,369152,1842123,True,True,BULLISH,POTENTIAL_REVERSAL
S58B-036358,SHORT,369187,1842298,False,False,BULLISH,POTENTIAL_REVERSAL
S58B-036359,LONG,369199,1842358,True,True,BEARISH,POTENTIAL_REVERSAL
S58B-036360,LONG,369244,1842583,True,True,NEUTRAL,CONTINUATION
S58B-036361,SHORT,369270,1842713,False,False,BULLISH,POTENTIAL_REVERSAL
S58B-036362,SHORT,369273,1842728,False,False,NEUTRAL,CONTINUATION
S58B-036363,LONG,369303,1842878,False,False,BEARISH,POTENTIAL_REVERSAL
S58B-036364,SHORT,369312,1842923,False,False,BEARISH,CONTINUATION
S58B-036365,SHORT,369314,1842933,False,False,BEARISH,CONTINUATION
S58B-036366,SHORT,369316,1842943,True,True,BEARISH,CONTINUATION
S58B-036367,SHORT,369323,1842978,True,True,BEARISH,CONTINUATION
S58B-036368,SHORT,369328,1843003,True,True,BEARISH,CONTINUATION
S58B-036369,SHORT,369334,1843033,True,True,BULLISH,POTENTIAL_REVERSAL
S58B-036370,SHORT,369347,1843098,False,False,BEARISH,CONTINUATION
S58B-036371,LONG,369354,1843133,True,True,BULLISH,CONTINUATION
S58B-036372,LONG,369360,1843163,False,False,BULLISH,CONTINUATION
S58B-036373,LONG,369364,1843183,True,True,TRANSITION,POTENTIAL_REVERSAL
S58B-036374,LONG,369371,1843218,True,True,TRANSITION,POTENTIAL_REVERSAL
S58B-036375,LONG,369380,1843263,True,True,BEARISH,POTENTIAL_REVERSAL
S58B-036376,SHORT,369389,1843308,True,True,BULLISH,POTENTIAL_REVERSAL
S58B-036377,SHORT,369398,1843353,True,True,NEUTRAL,CONTINUATION
S58B-036378,LONG,369404,1843383,True,True,BULLISH,CONTINUATION
S58B-036379,LONG,369409,1843408,True,True,BULLISH,CONTINUATION
S58B-036380,LONG,369414,1843433,True,True,BULLISH,CONTINUATION
S58B-036381,SHORT,369433,1843528,False,False,NEUTRAL,CONTINUATION
S58B-036382,SHORT,369435,1843538,False,False,BEARISH,CONTINUATION
S58B-036383,SHORT,369437,1843548,True,True,BEARISH,CONTINUATION
S58B-036384,SHORT,369444,1843583,True,True,NEUTRAL,CONTINUATION
S58B-036385,LONG,369464,1843683,True,True,BULLISH,CONTINUATION
S58B-036386,SHORT,369479,1843758,False,False,BEARISH,CONTINUATION
S58B-036387,LONG,369488,1843803,False,False,BULLISH,CONTINUATION
S58B-036388,LONG,369490,1843813,False,False,BULLISH,CONTINUATION
S58B-036389,LONG,369492,1843823,True,True,BULLISH,CONTINUATION
S58B-036390,LONG,369505,1843888,True,True,BEARISH,POTENTIAL_REVERSAL
S58B-036391,LONG,369515,1843938,True,True,BULLISH,CONTINUATION
S58B-036392,SHORT,369534,1844033,True,True,BULLISH,POTENTIAL_REVERSAL
S58B-036393,LONG,369541,1844068,True,True,BEARISH,POTENTIAL_REVERSAL
S58B-036394,LONG,369564,1844183,True,True,BULLISH,CONTINUATION
S58B-036395,SHORT,369595,1844338,True,True,BULLISH,POTENTIAL_REVERSAL
S58B-036396,LONG,369601,1844368,True,True,BULLISH,CONTINUATION
S58B-036397,SHORT,369616,1844443,False,False,NEUTRAL,CONTINUATION
S58B-036398,SHORT,369619,1844458,True,True,BEARISH,CONTINUATION
S58B-036399,SHORT,369636,1844543,True,True,NEUTRAL,CONTINUATION
S58B-036400,SHORT,369641,1844568,True,True,BULLISH,POTENTIAL_REVERSAL
S58B-036401,LONG,369671,1844718,False,False,BULLISH,CONTINUATION
S58B-036402,LONG,369673,1844728,True,True,BEARISH,POTENTIAL_REVERSAL
S58B-036403,SHORT,369686,1844793,True,True,BEARISH,CONTINUATION
S58B-036404,SHORT,369691,1844818,False,False,BEARISH,CONTINUATION
S58B-036405,SHORT,369693,1844828,True,True,BEARISH,CONTINUATION
S58B-036406,SHORT,369703,1844878,True,True,BULLISH,POTENTIAL_REVERSAL
S58B-036407,LONG,369737,1845048,False,False,TRANSITION,POTENTIAL_REVERSAL
S58B-036408,LONG,369739,1845058,False,False,BULLISH,CONTINUATION
S58B-036409,LONG,369741,1845068,True,True,BULLISH,CONTINUATION
S58B-036410,SHORT,369762,1845173,True,True,BEARISH,CONTINUATION
S58B-036411,LONG,369790,1845313,True,True,BULLISH,CONTINUATION
S58B-036412,LONG,369795,1845338,True,True,BULLISH,CONTINUATION
S58B-036413,LONG,369800,1845363,False,False,BULLISH,CONTINUATION
S58B-036414,LONG,369802,1845373,True,True,BULLISH,CONTINUATION
S58B-036415,LONG,369808,1845403,False,False,BULLISH,CONTINUATION
S58B-036416,LONG,369810,1845413,True,True,BULLISH,CONTINUATION
S58B-036417,LONG,369817,1845448,True,True,BULLISH,CONTINUATION
S58B-036418,SHORT,369851,1845618,True,True,BEARISH,CONTINUATION
S58B-036419,SHORT,369856,1845643,False,False,BEARISH,CONTINUATION
S58B-036420,SHORT,369858,1845653,True,True,BEARISH,CONTINUATION
S58B-036421,SHORT,369863,1845678,True,True,BEARISH,CONTINUATION
S58B-036422,LONG,369875,1845738,True,True,NEUTRAL,CONTINUATION
S58B-036423,SHORT,369892,1845823,True,True,BULLISH,POTENTIAL_REVERSAL
S58B-036424,LONG,369905,1845888,True,True,BULLISH,CONTINUATION
S58B-036425,SHORT,369929,1846008,True,True,BULLISH,POTENTIAL_REVERSAL
S58B-036426,LONG,369954,1846133,False,False,BULLISH,CONTINUATION
S58B-036427,LONG,369956,1846143,True,True,BULLISH,CONTINUATION
S58B-036428,LONG,369961,1846168,True,True,BULLISH,CONTINUATION
S58B-036429,LONG,369966,1846193,False,False,BULLISH,CONTINUATION
S58B-036430,LONG,369969,1846208,False,False,BULLISH,CONTINUATION
S58B-036431,LONG,369971,1846218,True,True,BULLISH,CONTINUATION
S58B-036432,LONG,369976,1846243,False,False,BULLISH,CONTINUATION
S58B-036433,LONG,369980,1846263,True,True,BULLISH,CONTINUATION
S58B-036434,LONG,369997,1846348,True,True,TRANSITION,POTENTIAL_REVERSAL
S58B-036435,SHORT,370019,1846458,False,False,BEARISH,CONTINUATION
S58B-036436,SHORT,370021,1846468,True,True,NEUTRAL,CONTINUATION
S58B-036437,SHORT,370030,1846513,False,False,BEARISH,CONTINUATION
S58B-036438,SHORT,370032,1846523,True,True,BEARISH,CONTINUATION
S58B-036439,LONG,370043,1846578,True,True,TRANSITION,POTENTIAL_REVERSAL
S58B-036440,SHORT,370051,1846618,False,False,BEARISH,CONTINUATION
S58B-036441,SHORT,370053,1846628,True,True,BEARISH,CONTINUATION
S58B-036442,SHORT,370058,1846653,True,True,BEARISH,CONTINUATION
S58B-036443,SHORT,370071,1846718,True,True,TRANSITION,POTENTIAL_REVERSAL
S58B-036444,SHORT,370076,1846743,True,True,BEARISH,CONTINUATION
S58B-036445,SHORT,370088,1846803,True,True,BEARISH,CONTINUATION
S58B-036446,SHORT,370095,1846838,True,True,NEUTRAL,CONTINUATION
S58B-036447,SHORT,370102,1846873,True,True,BEARISH,CONTINUATION
S58B-036448,SHORT,370113,1846928,False,False,BULLISH,POTENTIAL_REVERSAL
S58B-036449,SHORT,370123,1846978,False,False,BULLISH,POTENTIAL_REVERSAL
S58B-036450,LONG,370142,1847073,True,True,BULLISH,CONTINUATION
S58B-036451,LONG,370147,1847098,True,True,BULLISH,CONTINUATION
S58B-036452,LONG,370156,1847143,True,True,BEARISH,POTENTIAL_REVERSAL
S58B-036453,LONG,370162,1847173,True,True,BULLISH,CONTINUATION
S58B-036454,LONG,370167,1847198,True,True,BULLISH,CONTINUATION
S58B-036455,LONG,370172,1847223,False,False,BULLISH,CONTINUATION
S58B-036456,LONG,370174,1847233,False,False,BULLISH,CONTINUATION
S58B-036457,LONG,370176,1847243,True,True,BULLISH,CONTINUATION
S58B-036458,LONG,370181,1847268,True,True,BULLISH,CONTINUATION
S58B-036459,LONG,370186,1847293,True,True,BULLISH,CONTINUATION
S58B-036460,LONG,370200,1847363,False,False,BEARISH,POTENTIAL_REVERSAL
S58B-036461,LONG,370204,1847383,True,True,BULLISH,CONTINUATION
S58B-036462,LONG,370210,1847413,True,True,BULLISH,CONTINUATION
S58B-036463,SHORT,370303,1847876,True,True,BEARISH,CONTINUATION
S58B-036464,SHORT,370310,1847911,True,True,BEARISH,CONTINUATION
S58B-036465,SHORT,370315,1847936,True,True,BEARISH,CONTINUATION
S58B-036466,SHORT,370321,1847966,True,True,NEUTRAL,CONTINUATION
S58B-036467,SHORT,370326,1847991,True,True,NEUTRAL,CONTINUATION
S58B-036468,LONG,370343,1848076,True,True,BULLISH,CONTINUATION
S58B-036469,SHORT,370368,1848201,True,True,BULLISH,POTENTIAL_REVERSAL
