event_id,extreme_timestamp,direction,extreme_price,capture_status,matched_signal_time,matched_signal_type,MFE_R,MAE_R
MR03381,2025-04-10 13:30:00-05:00,Short,17219.25,CAPTURED_PHASE33,2025-04-10 19:30:00+00:00,RS,2.8953621869622506,0.02443343617689663
MR03382,2025-04-10 14:30:00-05:00,Long,16785.25,MISSED,,,2.1015312400161603,0.1577380758729878
MR03383,2025-04-14 09:45:00-05:00,Short,17737.5,CAPTURED_OTHER_EXISTING,2025-04-14 15:15:00+00:00,S,7.036803747031309,0.41419446239723634
MR03384,2025-04-14 14:00:00-05:00,Short,17639.5,CAPTURED_PHASE33,2025-04-14 19:30:00+00:00,RS,4.5998291374426366,0.0
MR03385,2025-04-15 11:15:00-05:00,Short,17635.0,CAPTURED_OTHER_EXISTING,2025-04-15 17:00:00+00:00,S,3.6302758446481493,0.28153159611557077
MR03386,2025-04-16 14:15:00-05:00,Long,16660.75,MISSED,,,5.053836561052849,0.0
MR03387,2025-04-17 13:15:00-05:00,Short,17070.5,CAPTURED_OTHER_EXISTING,2025-04-17 19:00:00+00:00,S,2.5939226529931805,0.6635616089052323
MR03388,2025-04-17 15:45:00-05:00,Short,17000.25,MISSED,,,4.005770945876059,0.0
MR03389,2025-04-21 13:00:00-05:00,Long,16244.5,MISSED,,,5.724287981494837,0.6670923840809743
MR03390,2025-04-22 11:15:00-05:00,Short,17058.5,CAPTURED_OTHER_EXISTING,2025-04-22 17:15:00+00:00,S,6.878132126221895,0.2850724955312426
MR03391,2025-04-22 12:45:00-05:00,Long,16755.75,MISSED,,,3.591806613577847,0.10304363235674151
MR03392,2025-04-22 14:30:00-05:00,Long,16785.0,MISSED,,,8.68819713408034,0.18940172623204765
MR03393,2025-04-23 09:30:00-05:00,Short,17710.0,CAPTURED_OTHER_EXISTING,2025-04-23 15:00:00+00:00,S,7.182785325249198,0.35937885216390253
MR03394,2025-04-23 11:15:00-05:00,Long,17291.5,MISSED,,,2.0439185007798826,0.2780042405275319
MR03395,2025-04-23 14:30:00-05:00,Long,17274.25,MISSED,,,2.672491327323311,0.4036995962724035
MR03396,2025-04-24 14:00:00-05:00,Long,17765.5,CAPTURED_OTHER_EXISTING,2025-04-24 19:45:00+00:00,L,4.624835844656508,0.18902598820121969
MR03397,2025-04-25 12:15:00-05:00,Short,18098.75,MISSED,,,3.6007560898504813,0.04662849612756019
MR03398,2025-04-25 14:30:00-05:00,Long,17991.75,CAPTURED_OTHER_EXISTING,2025-04-25 20:00:00+00:00,L,2.371074056239796,0.5640199256182425
MR03399,2025-04-25 15:30:00-05:00,Short,18133.5,MISSED,,,2.5098651119828777,0.3210292585094378
MR03400,2025-04-28 12:15:00-05:00,Long,17801.75,CAPTURED_PHASE33,2025-04-28 16:45:00+00:00,RL,5.191369028684814,0.237937747148054
MR03401,2025-04-29 11:45:00-05:00,Long,18015.5,MISSED,,,4.213841831783659,0.24404489373264437
MR03402,2025-04-30 12:00:00-05:00,Long,17881.5,CAPTURED_OTHER_EXISTING,2025-04-30 17:30:00+00:00,L,4.2099706638509184,0.0048446152633497335
MR03403,2025-05-01 10:15:00-05:00,Short,18670.25,CAPTURED_PHASE33,2025-05-01 15:45:00+00:00,RS,4.399708283268278,0.15058525374281306
MR03404,2025-05-01 13:45:00-05:00,Short,18593.75,MISSED,,,6.298912465327054,0.337776835280696
MR03405,2025-05-02 13:30:00-05:00,Short,18821.25,MISSED,,,3.4180343323483693,0.12659386416105073
MR03406,2025-05-05 13:30:00-05:00,Short,18736.0,CAPTURED_PHASE33,2025-05-05 19:00:00+00:00,RS,7.6364071672176825,0.010141310979040747
MR03407,2025-05-06 09:30:00-05:00,Long,18425.75,CAPTURED_OTHER_EXISTING,2025-05-06 16:15:00+00:00,L,3.163396421009527,0.7652276439591079
MR03408,2025-05-06 11:00:00-05:00,Short,18570.75,MISSED,,,4.137553858163715,0.06762718044546934
MR03409,2025-05-06 12:45:00-05:00,Long,18382.0,MISSED,,,3.0080065947572656,0.029900661975718345
MR03410,2025-05-06 15:15:00-05:00,Long,18353.5,MISSED,,,7.572171414435939,0.4691257905687079
MR03411,2025-05-07 09:30:00-05:00,Short,18521.75,CAPTURED_OTHER_EXISTING,2025-05-07 15:00:00+00:00,S,5.744311770214531,0.1254216543714963
MR03412,2025-05-07 12:00:00-05:00,Short,18470.25,MISSED,,,6.638880142450073,0.047909444326959295
MR03413,2025-05-07 13:15:00-05:00,Long,18223.25,CAPTURED_PHASE33,2025-05-07 18:45:00+00:00,RL,5.9007225215986,0.5822046221310618
MR03414,2025-05-07 14:30:00-05:00,Short,18598.0,MISSED,,,2.1266664978404837,0.6918071739963019
MR03415,2025-05-08 11:45:00-05:00,Short,18881.75,MISSED,,,2.212461399252113,0.09076764714880463
MR03416,2025-05-08 14:15:00-05:00,Short,18875.75,CAPTURED_OTHER_EXISTING,2025-05-08 19:45:00+00:00,S,4.83720317646623,0.08084462133369742
MR03417,2025-05-09 10:00:00-05:00,Short,18720.75,MISSED,,,2.287841075338028,0.5529525257614569
MR03418,2025-05-09 15:30:00-05:00,Long,18665.0,MISSED,,,12.95614952312289,0.1306063459992227
MR03419,2025-05-12 14:30:00-05:00,Long,19403.5,CAPTURED_OTHER_EXISTING,2025-05-12 20:00:00+00:00,L,3.744930996745756,0.4347475902535806
MR03420,2025-05-13 14:15:00-05:00,Short,19886.0,MISSED,,,2.669500403400155,0.7587963475418248
MR03421,2025-05-14 11:30:00-05:00,Short,19964.0,MISSED,,,2.94428067277598,1.0485330031253488
MR03422,2025-05-14 12:15:00-05:00,Long,19826.0,MISSED,,,2.8375645516302734,0.15764247509057075
MR03423,2025-05-15 09:30:00-05:00,Long,19801.75,CAPTURED_OTHER_EXISTING,2025-05-15 15:00:00+00:00,L,5.4938740110243165,0.5636778248305295
MR03424,2025-05-15 12:15:00-05:00,Short,20074.25,CAPTURED_OTHER_EXISTING,2025-05-15 18:00:00+00:00,S,7.224401483787254,0.0
MR03425,2025-05-15 14:15:00-05:00,Long,19848.25,CAPTURED_PHASE33,2025-05-15 19:45:00+00:00,RL,3.5698114590385526,0.007139622918077105
MR03426,2025-05-16 14:45:00-05:00,Short,20056.5,CAPTURED_OTHER_EXISTING,2025-05-16 19:45:00+00:00,S,9.1760229741084,0.16533374728123246
MR03427,2025-05-19 09:45:00-05:00,Long,19921.75,MISSED,,,2.9217264834473142,0.3802246793527327
MR03428,2025-05-19 12:00:00-05:00,Short,20089.0,MISSED,,,2.405492513812292,0.1935453746745522
MR03429,2025-05-19 14:15:00-05:00,Long,19988.0,CAPTURED_OTHER_EXISTING,2025-05-19 20:00:00+00:00,L,2.410650250552614,0.09707316445178311
MR03430,2025-05-20 12:00:00-05:00,Short,20018.75,MISSED,,,6.526502247912008,0.028751111224281974
MR03431,2025-05-20 14:00:00-05:00,Long,19842.5,MISSED,,,3.361336206415764,0.43094053928407233
MR03432,2025-05-20 14:45:00-05:00,Short,19996.5,MISSED,,,3.412575176733004,0.145560078628422
MR03433,2025-05-21 09:30:00-05:00,Long,19916.5,CAPTURED_OTHER_EXISTING,2025-05-21 15:00:00+00:00,L,5.546308567018144,0.3545585385308403
MR03434,2025-05-21 11:45:00-05:00,Short,20103.0,CAPTURED_OTHER_EXISTING,2025-05-21 17:15:00+00:00,S,11.867820806798859,0.26688001814305234
MR03435,2025-05-21 14:15:00-05:00,Long,19617.25,MISSED,,,2.2782537544133654,0.004602532837198719
MR03436,2025-05-22 12:00:00-05:00,Long,19740.75,CAPTURED_OTHER_EXISTING,2025-05-22 17:30:00+00:00,L,3.4746019499768623,0.04430275710353012
MR03437,2025-05-22 14:00:00-05:00,Short,19882.0,MISSED,,,4.409783937899815,0.21065846837101027
MR03438,2025-05-23 15:30:00-05:00,Long,19475.25,MISSED,,,7.305682110692392,0.050038918566386245
MR03439,2025-05-27 13:00:00-05:00,Short,20033.0,MISSED,,,2.885863949907696,0.13474851127973678
MR03440,2025-05-27 14:30:00-05:00,Long,19958.75,CAPTURED_OTHER_EXISTING,2025-05-27 20:00:00+00:00,L,2.002871630390221,0.9531738481977559
MR03441,2025-05-28 14:00:00-05:00,Short,20058.75,CAPTURED_OTHER_EXISTING,2025-05-28 19:30:00+00:00,S,6.487922533615281,1.7208818915381996
MR03442,2025-05-28 15:15:00-05:00,Long,19865.75,MISSED,,,8.948287106975899,0.21126953565594278
MR03443,2025-05-29 12:00:00-05:00,Short,20029.5,CAPTURED_OTHER_EXISTING,2025-05-29 18:30:00+00:00,S,2.9400037838983852,0.09556417653206987
MR03444,2025-05-29 13:15:00-05:00,Long,19861.75,CAPTURED_PHASE33,2025-05-29 18:45:00+00:00,RL,2.7395288218728444,0.017598686221881227
MR03445,2025-05-30 11:45:00-05:00,Long,19616.0,MISSED,,,4.03923011076933,0.40748853576487565
MR03446,2025-06-03 12:15:00-05:00,Short,20304.25,MISSED,,,4.890093255845265,0.17904231600348797
MR03447,2025-06-03 13:00:00-05:00,Long,20180.25,CAPTURED_PHASE33,2025-06-03 20:00:00+00:00,RL,2.921873041836751,0.5020400415527064
MR03448,2025-06-04 10:00:00-05:00,Short,20329.0,MISSED,,,2.250371250517759,0.2462670425094906
MR03449,2025-06-04 11:00:00-05:00,Long,20250.5,CAPTURED_PHASE33,2025-06-04 16:45:00+00:00,RL,3.0551249132066407,0.06846218292900035
MR03450,2025-06-04 13:30:00-05:00,Short,20347.5,MISSED,,,2.4589557895148357,0.05488740601595616
MR03451,2025-06-05 09:30:00-05:00,Long,20248.5,CAPTURED_OTHER_EXISTING,2025-06-05 15:30:00+00:00,L,2.502998196839687,0.7436443918146896
MR03452,2025-06-05 10:45:00-05:00,Short,20479.5,MISSED,,,6.725866467395278,0.077457195401865
MR03453,2025-06-06 10:00:00-05:00,Short,20414.5,CAPTURED_PHASE33,2025-06-06 15:30:00+00:00,RS,3.819610860674507,0.056052989569646855
MR03454,2025-06-06 11:45:00-05:00,Long,20266.5,MISSED,,,3.4850564086126696,0.5378628283905389
MR03455,2025-06-06 13:30:00-05:00,Short,20418.0,MISSED,,,2.0413381666199806,0.3542818305704098
MR03456,2025-06-09 09:30:00-05:00,Short,20435.25,MISSED,,,2.147353628422746,0.5338724490553789
MR03457,2025-06-09 13:45:00-05:00,Short,20423.75,CAPTURED_OTHER_EXISTING,2025-06-09 19:45:00+00:00,S,3.526326325565086,0.2918339028053864
MR03458,2025-06-09 15:00:00-05:00,Long,20341.25,MISSED,,,2.1192900814381446,0.32697618399331374
MR03459,2025-06-10 10:30:00-05:00,Long,20287.25,CAPTURED_PHASE33,2025-06-10 16:00:00+00:00,RL,3.315723583332948,0.16907372379601435
MR03460,2025-06-10 12:00:00-05:00,Short,20475.5,CAPTURED_OTHER_EXISTING,2025-06-10 17:30:00+00:00,S,4.136187443006998,2.7174951316374476
MR03461,2025-06-10 13:00:00-05:00,Long,20365.25,MISSED,,,5.476563176428371,0.06907376979279027
MR03462,2025-06-10 14:00:00-05:00,Short,20536.75,MISSED,,,2.503287012150579,0.027408251957853055
MR03463,2025-06-11 10:00:00-05:00,Short,20610.75,MISSED,,,3.6685638214119836,0.7735884579933965
MR03464,2025-06-11 12:00:00-05:00,Short,20563.0,CAPTURED_OTHER_EXISTING,2025-06-11 18:00:00+00:00,S,6.37775154179087,0.3560027582709868
MR03465,2025-06-12 10:00:00-05:00,Short,20521.75,CAPTURED_OTHER_EXISTING,2025-06-12 17:00:00+00:00,S,2.237212784399598,0.7373585207009911
MR03466,2025-06-13 09:30:00-05:00,Long,20166.25,MISSED,,,3.425564755503781,0.5660643633455993
MR03467,2025-06-16 15:00:00-05:00,Short,20509.0,MISSED,,,4.448380799609801,0.43857275489110714
MR03468,2025-06-17 09:45:00-05:00,Long,20389.5,CAPTURED_OTHER_EXISTING,2025-06-17 15:15:00+00:00,L,2.0393488590160462,1.6724367212014437
MR03469,2025-06-17 13:30:00-05:00,Long,20229.5,MISSED,,,2.0335157700700663,0.0716026679602136
MR03470,2025-06-18 09:30:00-05:00,Short,20417.75,CAPTURED_OTHER_EXISTING,2025-06-18 16:30:00+00:00,S,2.545568605850079,0.30586289450136606
MR03471,2025-06-19 10:45:00-05:00,Long,19995.5,MISSED,,,8.924316924013107,0.09846287478850971
MR03472,2025-06-20 09:30:00-05:00,Short,20286.0,CAPTURED_OTHER_EXISTING,2025-06-20 14:45:00+00:00,S,2.7496950459032106,1.0919841569854856
MR03473,2025-06-20 12:30:00-05:00,Long,20085.0,CAPTURED_PHASE33,2025-06-20 17:00:00+00:00,RL,2.426265168468137,0.05274489496669863
MR03474,2025-06-25 09:45:00-05:00,Short,20844.75,MISSED,,,3.9720425808923676,0.12146919207621919
MR03475,2025-06-25 12:15:00-05:00,Short,20782.75,MISSED,,,3.2082045041266296,0.21075796012510706
MR03476,2025-06-26 15:00:00-05:00,Long,20961.0,MISSED,,,3.028934090778005,0.26284138804271945
MR03477,2025-06-27 13:45:00-05:00,Long,20920.0,MISSED,,,5.236366252110974,0.15709098756332923
MR03478,2025-06-30 13:30:00-05:00,Long,21101.0,MISSED,,,6.203811498785014,0.011300203094326073
MR03479,2025-07-01 10:00:00-05:00,Long,20914.5,CAPTURED_PHASE33,2025-07-01 15:30:00+00:00,RL,4.4762028333839625,0.2473481066575808
MR03480,2025-07-01 12:45:00-05:00,Short,21082.25,MISSED,,,2.896575827814648,0.3345126940258386
MR03481,2025-07-02 14:30:00-05:00,Long,21133.25,CAPTURED_OTHER_EXISTING,2025-07-02 20:45:00+00:00,L,2.0369175381723164,0.5059858852784734
MR03482,2025-07-03 10:30:00-05:00,Short,21422.5,CAPTURED_PHASE33,2025-07-03 16:00:00+00:00,RS,3.3995978942631786,0.011331992980877262
MR03483,2025-07-07 09:45:00-05:00,Long,21202.5,MISSED,,,2.8042727597382218,2.594998673190593
MR03484,2025-07-07 12:30:00-05:00,Short,21250.0,CAPTURED_OTHER_EXISTING,2025-07-07 18:30:00+00:00,S,2.552454032011565,0.9188834515241634
MR03485,2025-07-07 14:45:00-05:00,Short,21211.25,MISSED,,,2.3860356833907734,0.11970078679217927
MR03486,2025-07-08 09:30:00-05:00,Short,21262.75,MISSED,,,3.951687812215831,1.6103698887931566
MR03487,2025-07-08 11:15:00-05:00,Short,21282.75,MISSED,,,2.7844567853254802,0.21344268040822498
MR03488,2025-07-08 13:00:00-05:00,Short,21262.75,CAPTURED_PHASE33,2025-07-08 18:30:00+00:00,RS,2.3978997281565313,0.18371005981844393
MR03489,2025-07-09 09:30:00-05:00,Short,21369.25,CAPTURED_PHASE33,2025-07-09 16:00:00+00:00,RS,2.395979176630583,0.8984921912364687
MR03490,2025-07-10 10:45:00-05:00,Short,21345.5,CAPTURED_PHASE33,2025-07-10 15:15:00+00:00,RS,2.5244424951175026,0.7109654374004395
MR03491,2025-07-11 10:15:00-05:00,Long,21228.75,CAPTURED_PHASE33,2025-07-11 15:30:00+00:00,RL,2.4609548341483825,0.06023316027635901
MR03492,2025-07-11 13:30:00-05:00,Short,21338.75,CAPTURED_OTHER_EXISTING,2025-07-11 19:00:00+00:00,S,3.422476353768923,0.08851231949402387
MR03493,2025-07-14 09:30:00-05:00,Long,21243.0,CAPTURED_OTHER_EXISTING,2025-07-14 15:00:00+00:00,L,2.715361587277756,0.21760737459020343
MR03494,2025-07-15 10:45:00-05:00,Short,21501.0,MISSED,,,2.607820091791119,0.4520221492437939
MR03495,2025-07-15 11:45:00-05:00,Long,21403.0,MISSED,,,2.779003066423271,0.4104373759640524
MR03496,2025-07-15 13:15:00-05:00,Short,21500.0,CAPTURED_OTHER_EXISTING,2025-07-15 19:00:00+00:00,S,5.955832932222714,0.2564712745933226
MR03497,2025-07-16 10:15:00-05:00,Short,21365.75,CAPTURED_PHASE33,2025-07-16 15:45:00+00:00,RS,4.308137453590729,2.620413502699516
MR03498,2025-07-16 10:30:00-05:00,Long,21155.5,CAPTURED_OTHER_EXISTING,2025-07-16 15:15:00+00:00,L,3.4099701603066626,0.5588033037374047
MR03499,2025-07-18 10:00:00-05:00,Long,21506.75,CAPTURED_OTHER_EXISTING,2025-07-18 14:45:00+00:00,L,2.443242191507899,1.7611187370259984
MR03500,2025-07-18 10:45:00-05:00,Short,21574.25,MISSED,,,3.9877896337101504,0.08946963921785593
MR03501,2025-07-21 09:30:00-05:00,Short,21744.75,MISSED,,,2.846642797133588,0.0
MR03502,2025-07-21 11:15:00-05:00,Long,21678.75,MISSED,,,2.7643233338090507,0.07471144145429867
MR03503,2025-07-21 12:30:00-05:00,Short,21743.5,MISSED,,,3.8813375509580457,0.5568163575214073
MR03504,2025-07-22 10:30:00-05:00,Short,21557.25,MISSED,,,2.053187286874033,1.3225485676711113
MR03505,2025-07-22 11:30:00-05:00,Long,21479.5,CAPTURED_OTHER_EXISTING,2025-07-22 17:30:00+00:00,L,2.7279020022242193,0.4273713136817943
MR03506,2025-07-22 12:15:00-05:00,Short,21570.75,CAPTURED_PHASE33,2025-07-22 18:00:00+00:00,RS,2.6834307906977424,0.5274329485164528
MR03507,2025-07-23 09:30:00-05:00,Long,21470.5,CAPTURED_OTHER_EXISTING,2025-07-23 15:00:00+00:00,L,5.826437093325425,0.27976629049370516
MR03508,2025-07-23 10:45:00-05:00,Short,21613.5,MISSED,,,2.6886217266409678,0.4963609341491017
MR03509,2025-07-23 14:30:00-05:00,Long,21589.0,CAPTURED_OTHER_EXISTING,2025-07-23 20:00:00+00:00,L,7.02140494996582,0.10783727738855355
MR03510,2025-07-24 10:45:00-05:00,Short,21720.5,CAPTURED_OTHER_EXISTING,2025-07-24 16:15:00+00:00,S,2.431931272017735,1.7732832191795986
MR03511,2025-07-24 11:15:00-05:00,Long,21660.0,MISSED,,,3.508324369718752,0.35326877333973544
MR03512,2025-07-24 14:15:00-05:00,Short,21744.5,CAPTURED_OTHER_EXISTING,2025-07-24 20:00:00+00:00,S,2.5241255829425153,0.25496218009520355
MR03513,2025-07-25 13:15:00-05:00,Short,21779.75,MISSED,,,3.0343433055749083,0.4668220470115243
MR03514,2025-07-25 15:00:00-05:00,Long,21727.0,MISSED,,,8.015290513245162,0.30703733820898804
MR03515,2025-07-28 09:30:00-05:00,Short,21839.0,MISSED,,,4.018753601634875,0.3625943099219436
MR03516,2025-07-28 11:15:00-05:00,Short,21829.25,MISSED,,,3.1483934307899997,0.029017450975023038
MR03517,2025-07-29 09:30:00-05:00,Short,21896.5,CAPTURED_OTHER_EXISTING,2025-07-29 15:15:00+00:00,S,6.645122711545005,0.7876761834805501
MR03518,2025-07-29 10:30:00-05:00,Long,21758.25,CAPTURED_PHASE33,2025-07-29 16:00:00+00:00,RL,2.959062975087235,0.465470580350801
MR03519,2025-07-30 09:45:00-05:00,Short,21861.25,CAPTURED_OTHER_EXISTING,2025-07-30 15:15:00+00:00,S,2.130815013150742,1.6780168228562093
MR03520,2025-07-30 13:30:00-05:00,Short,21909.5,MISSED,,,8.886069384391465,6.383274648219192
MR03521,2025-07-31 10:15:00-05:00,Long,21803.25,CAPTURED_PHASE33,2025-07-31 15:45:00+00:00,RL,2.355186113320769,2.8204964396607384
MR03522,2025-07-31 11:30:00-05:00,Short,21937.0,CAPTURED_OTHER_EXISTING,2025-07-31 17:30:00+00:00,S,9.250076335906114,0.07145981718725752
MR03523,2025-08-01 11:15:00-05:00,Short,21365.5,MISSED,,,5.193228815774143,0.2504772740727078
MR03524,2025-08-01 13:00:00-05:00,Long,21095.0,CAPTURED_OTHER_EXISTING,2025-08-01 18:30:00+00:00,L,3.061408935191547,0.016488737532449983
MR03525,2025-08-04 14:30:00-05:00,Long,21573.25,CAPTURED_OTHER_EXISTING,2025-08-04 20:15:00+00:00,L,4.549950619138138,0.17404182696156814
MR03526,2025-08-05 10:30:00-05:00,Long,21433.5,MISSED,,,2.3809523079835744,0.7613076345276633
MR03527,2025-08-05 12:45:00-05:00,Short,21572.0,CAPTURED_OTHER_EXISTING,2025-08-05 18:30:00+00:00,S,3.9434360984820205,0.24207231495632203
MR03528,2025-08-07 09:45:00-05:00,Short,21912.75,CAPTURED_OTHER_EXISTING,2025-08-07 16:45:00+00:00,S,4.79709039465638,0.6552518077017989
MR03529,2025-08-07 13:15:00-05:00,Long,21649.0,CAPTURED_PHASE33,2025-08-07 19:00:00+00:00,RL,4.248737554178779,0.5708227553705839
MR03530,2025-08-08 09:30:00-05:00,Short,22023.0,CAPTURED_OTHER_EXISTING,2025-08-08 15:00:00+00:00,S,3.543504618921521,0.9836484393661747
MR03531,2025-08-08 10:30:00-05:00,Long,21932.0,CAPTURED_PHASE33,2025-08-08 15:15:00+00:00,RL,3.7315157367631673,0.28785978540744434
MR03532,2025-08-08 12:15:00-05:00,Long,21975.25,CAPTURED_OTHER_EXISTING,2025-08-08 17:45:00+00:00,L,2.7245840965601458,0.05449168193120292
MR03533,2025-08-08 14:45:00-05:00,Long,21997.75,MISSED,,,2.780856755663702,0.07415618015103205
MR03534,2025-08-08 15:45:00-05:00,Short,22087.75,MISSED,,,3.306372552698961,0.2691233473127061
MR03535,2025-08-11 11:00:00-05:00,Short,22124.5,CAPTURED_PHASE33,2025-08-11 15:45:00+00:00,RS,5.389223702662777,0.3884125191108308
MR03536,2025-08-12 14:00:00-05:00,Long,22222.25,MISSED,,,2.2821538916268858,0.036034008815161354
MR03537,2025-08-13 09:30:00-05:00,Short,22293.25,CAPTURED_OTHER_EXISTING,2025-08-13 15:15:00+00:00,S,4.092800847838547,0.13597345009430392
MR03538,2025-08-13 11:45:00-05:00,Long,22206.0,CAPTURED_OTHER_EXISTING,2025-08-13 17:30:00+00:00,L,2.417668960910674,0.5274914096532379
MR03539,2025-08-13 13:00:00-05:00,Short,22274.25,CAPTURED_PHASE33,2025-08-13 17:45:00+00:00,RS,2.583851583379819,0.376387829075013
MR03540,2025-08-14 09:45:00-05:00,Short,22327.75,CAPTURED_PHASE33,2025-08-14 16:15:00+00:00,RS,3.3220467299616074,0.18854859818701017
MR03541,2025-08-14 10:15:00-05:00,Long,22183.0,CAPTURED_OTHER_EXISTING,2025-08-14 14:45:00+00:00,L,3.027378524891803,0.7650712033014611
MR03542,2025-08-14 12:15:00-05:00,Short,22300.0,CAPTURED_OTHER_EXISTING,2025-08-14 18:15:00+00:00,S,2.6905627883055456,0.05707254399436006
MR03543,2025-08-15 10:30:00-05:00,Long,22054.5,CAPTURED_PHASE33,2025-08-15 16:00:00+00:00,RL,3.0477276881148763,0.00885967351196185
MR03544,2025-08-18 11:45:00-05:00,Long,22042.5,CAPTURED_PHASE33,2025-08-18 17:15:00+00:00,RL,2.91249054814819,0.08694001636263253
MR03545,2025-08-19 12:45:00-05:00,Short,21837.25,MISSED,,,2.7271015884033445,0.033667920844485735
MR03546,2025-08-20 09:45:00-05:00,Long,21355.0,CAPTURED_OTHER_EXISTING,2025-08-20 15:15:00+00:00,L,6.62954145717261,0.2940522420520109
MR03547,2025-08-20 13:15:00-05:00,Long,21511.0,CAPTURED_OTHER_EXISTING,2025-08-20 19:15:00+00:00,L,3.7048586550985663,0.0409053794726971
MR03548,2025-08-21 09:30:00-05:00,Short,21665.5,CAPTURED_OTHER_EXISTING,2025-08-21 15:15:00+00:00,S,2.818774000307618,0.8866566104254009
MR03549,2025-08-21 12:15:00-05:00,Long,21439.0,CAPTURED_OTHER_EXISTING,2025-08-21 17:45:00+00:00,L,2.7800044929092325,0.1402754560642273
MR03550,2025-08-22 10:00:00-05:00,Short,21970.0,MISSED,,,2.5448955639943924,0.5267213040947
MR03551,2025-08-22 11:45:00-05:00,Long,21827.25,MISSED,,,2.4287316957919645,0.01887615307610335
MR03552,2025-08-25 09:30:00-05:00,Long,21852.5,CAPTURED_OTHER_EXISTING,2025-08-25 15:00:00+00:00,L,3.6001804595972158,0.35528096640761997
MR03553,2025-08-26 11:15:00-05:00,Short,21876.75,CAPTURED_OTHER_EXISTING,2025-08-26 17:45:00+00:00,S,3.081477542450368,0.3625267697000433
MR03554,2025-08-26 12:45:00-05:00,Long,21799.0,CAPTURED_PHASE33,2025-08-26 18:15:00+00:00,RL,4.734886216054065,0.19475110400222373
MR03555,2025-08-26 14:30:00-05:00,Long,21854.5,MISSED,,,4.20257754272014,0.07351447596594997
MR03556,2025-08-27 10:45:00-05:00,Short,21950.75,MISSED,,,4.3062734109666625,0.06625036016871788
MR03557,2025-08-27 11:30:00-05:00,Long,21862.0,CAPTURED_OTHER_EXISTING,2025-08-27 18:15:00+00:00,L,4.121717796742787,0.09502519416121699
MR03558,2025-08-27 13:15:00-05:00,Short,21977.5,MISSED,,,11.169273656199982,2.054418204516411
MR03559,2025-08-27 14:00:00-05:00,Long,21873.5,MISSED,,,5.74004769075041,6.3712147604802265
MR03560,2025-08-29 09:45:00-05:00,Long,21735.25,CAPTURED_OTHER_EXISTING,2025-08-29 16:15:00+00:00,L,2.082107458441249,0.3456462974487449
MR03561,2025-08-29 11:45:00-05:00,Short,21812.0,MISSED,,,2.792731249697512,0.0
MR03562,2025-09-01 11:45:00-05:00,Short,21826.5,MISSED,,,6.858989325551175,0.6719955758141354
MR03563,2025-09-02 10:45:00-05:00,Long,21347.0,CAPTURED_PHASE33,2025-09-02 16:45:00+00:00,RL,4.351204403074737,0.23833844342684654
MR03564,2025-09-02 13:30:00-05:00,Long,21477.5,MISSED,,,6.359491657293734,0.15332873111730014
MR03565,2025-09-03 09:45:00-05:00,Short,21845.25,MISSED,,,3.8365633550561435,0.2711061899718474
MR03566,2025-09-03 13:30:00-05:00,Long,21638.25,MISSED,,,3.9183721102908384,0.6584149857455918
MR03567,2025-09-05 10:00:00-05:00,Long,21825.0,MISSED,,,2.5274490126773466,0.31675601203267006
MR03568,2025-09-08 13:15:00-05:00,Short,22139.75,MISSED,,,2.3138994684023335,0.1873156712516175
MR03569,2025-09-09 09:30:00-05:00,Long,22046.0,CAPTURED_OTHER_EXISTING,2025-09-09 16:15:00+00:00,L,3.8961583971463067,0.32649372043125474
MR03570,2025-09-10 09:45:00-05:00,Short,22311.0,MISSED,,,3.077964813473623,0.5425189779144155
MR03571,2025-09-10 14:15:00-05:00,Long,22105.0,MISSED,,,3.333926231034694,0.029945445188934376
MR03572,2025-09-12 12:30:00-05:00,Long,22411.5,CAPTURED_OTHER_EXISTING,2025-09-12 18:00:00+00:00,L,3.4835180481552372,0.9641880311858246
MR03573,2025-09-12 13:45:00-05:00,Short,22479.0,CAPTURED_PHASE33,2025-09-12 19:45:00+00:00,RS,4.0525361015388155,0.22852647189128658
MR03574,2025-09-15 11:00:00-05:00,Short,22615.0,CAPTURED_OTHER_EXISTING,2025-09-15 16:30:00+00:00,S,2.045708974959744,0.28832139915540017
MR03575,2025-09-15 13:00:00-05:00,Short,22610.5,MISSED,,,2.16670436429026,1.989830538633912
MR03576,2025-09-15 13:30:00-05:00,Long,22565.0,CAPTURED_OTHER_EXISTING,2025-09-15 19:00:00+00:00,L,3.636217995138994,0.01425967841230978
MR03577,2025-09-17 11:30:00-05:00,Long,22454.5,CAPTURED_PHASE33,2025-09-17 18:30:00+00:00,RL,6.359362186317407,5.112428424294386
MR03578,2025-09-17 13:45:00-05:00,Long,22323.75,CAPTURED_PHASE33,2025-09-17 18:30:00+00:00,RL,3.3123255541699965,0.2208217036113331
MR03579,2025-09-18 12:00:00-05:00,Short,22874.0,MISSED,,,2.2770738701797653,0.33207327273454906
MR03580,2025-09-18 13:45:00-05:00,Short,22846.25,CAPTURED_OTHER_EXISTING,2025-09-18 19:30:00+00:00,S,2.8590242662708145,0.10031664092178295
MR03581,2025-09-19 10:30:00-05:00,Long,22785.25,MISSED,,,3.8580671895077696,0.14208179451445044
MR03582,2025-09-22 14:15:00-05:00,Short,23104.5,CAPTURED_OTHER_EXISTING,2025-09-22 19:45:00+00:00,S,2.369071571048885,0.14504519822748277
