signal_id,marker_bar_timestamp,signal_type,direction,entry_price,stop,target,realized_R
P41_00243,2020-02-12 03:00:00-06:00,MRS,Short,9347.5,9353.730596660596,9335.038806678805,0.1604982723924472
P41_00244,2020-02-12 05:30:00-06:00,MRS,Short,9353.5,9358.39997277253,9343.70005445494,1.3265379833210404
P41_00245,2020-02-12 10:30:00-06:00,MRS,Short,9374.5,9384.82481960201,9353.850360795981,-1.0
P41_00246,2020-02-12 11:00:00-06:00,MRS,Short,9374.0,9384.235112309896,9353.529775380208,-1.0
P41_00247,2020-02-12 18:00:00-06:00,MRL,Long,9368.5,9357.315538975256,9390.868922049489,-1.0
P41_00248,2020-02-12 22:00:00-06:00,MRL,Long,9365.75,9358.157757777766,9380.934484444468,-1.0
P41_00249,2020-02-12 23:30:00-06:00,MRL,Long,9355.5,9348.996801965824,9368.506396068353,-1.0
P41_00250,2020-02-13 11:15:00-06:00,MRS,Short,9400.5,9412.000712516303,9377.498574967394,2.0
P41_00251,2020-02-13 11:30:00-06:00,MRS,Short,9394.5,9406.00959019371,9371.480819612581,-1.0
P41_00252,2020-02-13 13:00:00-06:00,MRS,Short,9408.5,9420.121036919913,9385.257926160175,2.0
P41_00253,2020-02-13 13:15:00-06:00,MRS,Short,9402.5,9414.081141425633,9379.337717148734,-1.0
P41_00254,2020-02-13 13:30:00-06:00,MRS,Short,9407.25,9418.633381323802,9384.483237352397,2.0
P41_00255,2020-02-13 21:30:00-06:00,MRS,Short,9425.75,9433.9062913982,9409.4374172036,0.30651185421744725
P41_00256,2020-02-14 00:30:00-06:00,MRL,Long,9410.25,9404.498092216836,9421.753815566328,2.0
P41_00257,2020-02-14 12:00:00-06:00,MRL,Long,9379.5,9369.893833998021,9398.712332003955,-0.1561497063127095
P41_00258,2020-02-14 12:15:00-06:00,MRL,Long,9377.25,9367.861238712449,9396.027522575101,-1.0
P41_00259,2020-02-14 15:45:00-06:00,MRS,Short,9405.5,9414.309372599047,9387.881254801905,-1.0
P41_00260,2020-02-16 17:45:00-06:00,MRS,Short,9439.0,9447.803092872799,9421.393814254405,0.9087715096952406
P41_00261,2020-02-16 18:00:00-06:00,MRS,Short,9435.75,9444.24572909617,9418.758541807661,0.2942655034901217
P41_00262,2020-02-16 18:15:00-06:00,MRS,Short,9437.25,9445.567462732157,9420.615074535684,-0.09017172954683772
P41_00263,2020-02-16 20:00:00-06:00,MRS,Short,9448.0,9455.216631847123,9433.566736305756,0.5196329921548359
P41_00264,2020-02-17 06:45:00-06:00,MRL,Long,9443.5,9439.909188685138,9450.681622629725,-1.0
P41_00265,2020-02-17 07:00:00-06:00,MRL,Long,9443.25,9439.6879966362,9450.374006727601,-1.0
P41_00266,2020-02-17 08:45:00-06:00,MRL,Long,9436.75,9432.710217992422,9444.829564015157,0.7426143277959184
P41_00267,2020-02-17 17:15:00-06:00,MRL,Long,9361.75,9354.005105139591,9377.23978972082,2.0
P41_00268,2020-02-17 17:45:00-06:00,MRL,Long,9378.25,9370.417348309136,9393.915303381727,-1.0
P41_00269,2020-02-17 19:45:00-06:00,MRL,Long,9362.5,9354.832611817217,9377.834776365566,-1.0
P41_00270,2020-02-17 20:00:00-06:00,MRL,Long,9364.5,9356.804389544559,9379.891220910882,-1.0
P41_00271,2020-02-17 21:15:00-06:00,MRL,Long,9350.75,9343.270177292512,9365.709645414976,-1.0
P41_00272,2020-02-18 03:30:00-06:00,MRL,Long,9322.75,9314.771447232237,9338.707105535526,2.0
P41_00273,2020-02-18 07:45:00-06:00,MRS,Short,9356.25,9363.758506053899,9341.232987892203,-1.0
P41_00274,2020-02-18 08:15:00-06:00,MRS,Short,9358.75,9366.579719505658,9343.090560988685,-1.0
P41_00275,2020-02-18 10:00:00-06:00,MRS,Short,9382.0,9393.363031141565,9359.27393771687,2.0
P41_00276,2020-02-18 12:15:00-06:00,MRS,Short,9397.75,9408.646643078511,9375.956713842977,-1.0
P41_00277,2020-02-18 12:30:00-06:00,MRS,Short,9394.5,9405.113847144332,9373.272305711336,-1.0
P41_00278,2020-02-18 12:45:00-06:00,MRS,Short,9391.0,9401.592322348308,9369.815355303384,-1.0
P41_00279,2020-02-18 20:30:00-06:00,MRS,Short,9441.5,9448.393051949668,9427.713896100666,-1.0
P41_00280,2020-02-18 20:45:00-06:00,MRS,Short,9439.0,9445.77569109612,9425.44861780776,-1.0
P41_00281,2020-02-19 02:30:00-06:00,MRL,Long,9436.75,9430.959109306987,9448.331781386027,0.6043975245850497
P41_00282,2020-02-19 02:45:00-06:00,MRL,Long,9435.25,9429.591494356488,9446.567011287025,2.0
P41_00283,2020-02-19 07:15:00-06:00,MRS,Short,9455.75,9460.964685534685,9445.320628930629,-1.0
P41_00284,2020-02-19 09:00:00-06:00,MRS,Short,9484.0,9491.115632983065,9469.768734033869,-1.0
P41_00285,2020-02-19 10:30:00-06:00,MRS,Short,9505.0,9512.362589044113,9490.274821911773,-1.0
P41_00286,2020-02-19 12:00:00-06:00,MRS,Short,9510.0,9516.45876127014,9497.082477459719,-1.0
P41_00287,2020-02-19 18:30:00-06:00,MRS,Short,9531.0,9537.30364749621,9518.392705007578,0.5552340929761788
P41_00288,2020-02-19 18:45:00-06:00,MRS,Short,9532.25,9538.30427981791,9520.141440364181,2.0
P41_00289,2020-02-19 19:00:00-06:00,MRS,Short,9532.0,9537.903081259488,9520.193837481025,2.0
P41_00290,2020-02-19 22:00:00-06:00,MRL,Long,9473.25,9464.859714784028,9490.030570431943,2.0
P41_00291,2020-02-19 22:30:00-06:00,MRL,Long,9481.0,9473.067177543371,9496.865644913258,0.6933219582400031
P41_00292,2020-02-20 00:45:00-06:00,MRS,Short,9501.5,9508.060030170607,9488.379939658786,-1.0
P41_00293,2020-02-20 01:30:00-06:00,MRS,Short,9511.75,9518.519478420125,9498.211043159748,2.0
P41_00294,2020-02-20 02:30:00-06:00,MRL,Long,9490.75,9483.239364505487,9505.771270989026,1.0651562049369243
P41_00295,2020-02-20 02:45:00-06:00,MRL,Long,9492.5,9485.24458846938,9507.010823061239,1.1715393350368086
P41_00296,2020-02-20 05:00:00-06:00,MRL,Long,9494.0,9487.14554473071,9507.708910538578,-1.0
P41_00297,2020-02-20 05:15:00-06:00,MRL,Long,9494.5,9487.934255821374,9507.631488357252,-1.0
P41_00298,2020-02-20 07:45:00-06:00,MRL,Long,9477.25,9469.663517616927,9492.422964766147,-1.0
P41_00299,2020-02-20 08:00:00-06:00,MRL,Long,9480.0,9472.446480644288,9495.107038711421,-1.0
P41_00300,2020-02-20 08:15:00-06:00,MRL,Long,9480.0,9472.744946312554,9494.510107374892,-1.0
P41_00301,2020-02-20 10:45:00-06:00,MRL,Long,9358.75,9339.248829859269,9397.75234028146,-1.0
P41_00302,2020-02-20 17:30:00-06:00,MRL,Long,9373.25,9357.4805466427,9404.7889067146,-1.0
P41_00303,2020-02-20 20:45:00-06:00,MRL,Long,9359.25,9345.704258651182,9386.341482697637,0.4983115966989059
P41_00304,2020-02-20 21:00:00-06:00,MRL,Long,9361.5,9348.412883033241,9387.67423393352,0.1719248025149327
P41_00305,2020-02-20 23:00:00-06:00,MRL,Long,9354.75,9344.5858647635,9375.078270473,-1.0
P41_00306,2020-02-21 00:30:00-06:00,MRL,Long,9332.5,9322.89744729134,9351.70510541732,-1.0
P41_00307,2020-02-21 06:00:00-06:00,MRS,Short,9353.75,9363.589245002804,9334.071509994394,-1.0
P41_00308,2020-02-21 07:00:00-06:00,MRS,Short,9369.25,9378.722509540949,9350.304980918103,-0.4486667426016219
P41_00309,2020-02-21 07:15:00-06:00,MRS,Short,9367.5,9376.818223145166,9348.863553709667,-1.0
P41_00310,2020-02-21 09:45:00-06:00,MRL,Long,9282.25,9263.176168392327,9320.397663215348,0.47185065827985734
P41_00311,2020-02-21 10:00:00-06:00,MRL,Long,9287.5,9268.79751350716,9324.90497298568,0.37428178347728774
P41_00312,2020-02-21 13:45:00-06:00,MRL,Long,9218.75,9200.923696037482,9254.402607925036,-1.0
P41_00313,2020-02-23 21:00:00-06:00,MRL,Long,9042.5,9024.522771269212,9078.454457461576,1.3489287121584932
P41_00314,2020-02-24 03:30:00-06:00,MRL,Long,8932.25,8914.489930932828,8967.770138134345,0.38006608952195325
P41_00315,2020-02-24 12:15:00-06:00,MRL,Long,8865.5,8836.846199722422,8922.807600555156,1.0993306191447485
P41_00316,2020-02-24 14:00:00-06:00,MRS,Short,8925.5,8953.722593331897,8869.054813336208,2.0
P41_00317,2020-02-24 14:15:00-06:00,MRS,Short,8917.5,8945.005800951047,8862.488398097907,2.0
P41_00318,2020-02-24 18:30:00-06:00,MRS,Short,8927.5,8951.989586532343,8878.520826935315,-1.0
P41_00319,2020-02-24 19:45:00-06:00,MRS,Short,8967.0,8989.662769655786,8921.67446068843,1.0148803676398175
P41_00320,2020-02-25 03:30:00-06:00,MRL,Long,8921.25,8905.039093377127,8953.671813245746,-1.0
P41_00321,2020-02-25 04:45:00-06:00,MRL,Long,8883.5,8865.801693206837,8918.896613586327,-1.0
P41_00322,2020-02-25 05:00:00-06:00,MRL,Long,8880.5,8862.873893692062,8915.752212615875,2.0
P41_00323,2020-02-25 05:15:00-06:00,MRL,Long,8882.75,8865.324865571201,8917.600268857599,2.0
P41_00324,2020-02-25 13:30:00-06:00,MRL,Long,8650.25,8615.945380200066,8718.859239599868,2.0
P41_00325,2020-02-25 13:45:00-06:00,MRL,Long,8668.0,8633.480531614347,8737.038936771305,-1.0
P41_00326,2020-02-26 01:00:00-06:00,MRL,Long,8653.25,8633.567694833997,8692.614610332006,2.0
P41_00327,2020-02-26 01:15:00-06:00,MRL,Long,8657.25,8637.754823774425,8696.240352451148,2.0
P41_00328,2020-02-26 03:30:00-06:00,MRL,Long,8568.25,8540.505554592892,8623.738890814215,2.0
P41_00329,2020-02-26 07:45:00-06:00,MRS,Short,8662.25,8692.743218539932,8601.263562920136,-1.0
P41_00330,2020-02-26 08:15:00-06:00,MRS,Short,8666.75,8696.181333843104,8607.88733231379,-1.0
P41_00331,2020-02-26 09:45:00-06:00,MRS,Short,8783.25,8817.304635996283,8715.140728007436,1.4241820116736872
P41_00332,2020-02-26 21:30:00-06:00,MRL,Long,8523.25,8494.308579279246,8581.132841441507,-1.0
P41_00333,2020-02-27 01:45:00-06:00,MRS,Short,8564.25,8590.610752457382,8511.528495085237,-0.550060170833226
P41_00334,2020-02-27 02:00:00-06:00,MRS,Short,8550.75,8577.90641299614,8496.437174007719,-1.0
P41_00335,2020-02-27 02:15:00-06:00,MRS,Short,8557.75,8584.895240639273,8503.459518721453,-1.0
P41_00336,2020-02-27 03:30:00-06:00,MRS,Short,8591.0,8618.275095259189,8536.449809481623,0.5591181205815446
P41_00337,2020-02-27 07:15:00-06:00,MRL,Long,8490.25,8463.952675046892,8542.844649906214,-1.0
P41_00338,2020-02-27 07:30:00-06:00,MRL,Long,8500.0,8474.174805400686,8551.650389198627,-1.0
P41_00339,2020-02-27 11:45:00-06:00,MRS,Short,8511.5,8557.438855874248,8419.622288251501,2.0
P41_00340,2020-02-27 13:15:00-06:00,MRL,Long,8431.0,8381.628149499049,8529.743701001902,-1.0
P41_00341,2020-02-27 13:30:00-06:00,MRL,Long,8415.5,8367.51185310626,8511.47629378748,-1.0
P41_00342,2020-02-27 17:00:00-06:00,MRL,Long,8149.0,8097.429802768256,8252.140394463488,0.654447758815735
P41_00343,2020-02-27 17:15:00-06:00,MRL,Long,8184.5,8132.515173999095,8288.46965200181,-0.4568640856773601
P41_00344,2020-02-27 17:30:00-06:00,MRL,Long,8182.75,8131.706054427731,8284.837891144538,0.25958024700971594
P41_00345,2020-02-28 00:30:00-06:00,MRL,Long,7970.0,7934.1320018617225,8041.735996276556,2.0
P41_00346,2020-02-28 03:30:00-06:00,MRL,Long,7991.0,7944.67600740578,8083.6479851884405,1.4247476589104442
P41_00347,2020-02-28 04:00:00-06:00,MRL,Long,8003.5,7957.571723222331,8095.356553555339,2.0
P41_00348,2020-02-28 05:15:00-06:00,MRS,Short,8067.25,8111.738787539439,7978.272424921122,-1.0
P41_00349,2020-02-28 05:30:00-06:00,MRS,Short,8077.75,8121.712802715193,7989.824394569613,-1.0
P41_00350,2020-02-28 06:45:00-06:00,MRS,Short,8115.75,8159.320099667423,8028.609800665154,2.0
P41_00351,2020-02-28 15:45:00-06:00,MRS,Short,8323.25,8391.307942963997,8187.134114072005,2.0
P41_00352,2020-03-01 21:00:00-06:00,MRS,Short,8294.0,8343.14008901158,8195.719821976842,0.005087495872078895
P41_00353,2020-03-02 03:00:00-06:00,MRS,Short,8375.75,8410.901327658528,8305.447344682945,2.0
P41_00354,2020-03-02 06:15:00-06:00,MRL,Long,8201.75,8163.99118669963,8277.26762660074,-0.13904038663070487
P41_00355,2020-03-02 08:30:00-06:00,MRS,Short,8308.75,8350.755720471361,8224.738559057276,-1.0
P41_00356,2020-03-02 08:45:00-06:00,MRS,Short,8290.0,8332.72852615198,8204.542947696042,-1.0
P41_00357,2020-03-02 15:30:00-06:00,MRS,Short,8599.75,8650.467437882893,8498.315124234214,0.3006855361111188
P41_00358,2020-03-02 17:15:00-06:00,MRS,Short,8598.5,8643.754336198512,8507.991327602977,-1.0
P41_00359,2020-03-02 18:30:00-06:00,MRS,Short,8642.5,8681.108063349076,8565.283873301847,0.6669591211343597
P41_00360,2020-03-02 23:30:00-06:00,MRL,Long,8552.5,8527.102204112593,8603.295591774815,-1.0
P41_00361,2020-03-03 00:30:00-06:00,MRL,Long,8546.5,8522.500128244996,8594.499743510009,2.0
P41_00362,2020-03-03 07:00:00-06:00,MRL,Long,8599.5,8569.173403576058,8660.153192847883,2.0
P41_00363,2020-03-03 13:15:00-06:00,MRL,Long,8366.5,8308.950375500772,8481.599248998455,1.8940175708959286
P41_00364,2020-03-03 21:30:00-06:00,MRS,Short,8471.0,8502.242361844017,8408.515276311966,0.02400586753794403
P41_00365,2020-03-04 00:15:00-06:00,MRS,Short,8479.25,8501.46182912433,8434.82634175134,-1.0
P41_00366,2020-03-04 01:15:00-06:00,MRS,Short,8493.25,8514.78392438359,8450.18215123282,0.4759931268176678
P41_00367,2020-03-04 01:45:00-06:00,MRS,Short,8494.25,8514.823575106258,8453.102849787483,-1.0
P41_00368,2020-03-04 06:45:00-06:00,MRS,Short,8545.5,8564.54279164175,8507.414416716498,2.0
P41_00369,2020-03-04 12:30:00-06:00,MRS,Short,8611.5,8641.806749665308,8550.886500669385,-0.21447367572513748
P41_00370,2020-03-04 12:45:00-06:00,MRS,Short,8610.5,8639.941088974929,8551.617822050144,-1.0
P41_00371,2020-03-04 13:00:00-06:00,MRS,Short,8597.5,8626.833689762434,8538.832620475134,-1.0
P41_00372,2020-03-04 20:15:00-06:00,MRL,Long,8609.75,8589.698096543969,8649.853806912062,0.3989646178749025
P41_00373,2020-03-04 22:15:00-06:00,MRL,Long,8604.5,8587.996072085116,8637.507855829768,1.6208262746879782
P41_00374,2020-03-05 01:30:00-06:00,MRL,Long,8601.75,8586.747643066647,8631.754713866709,-1.0
P41_00375,2020-03-05 07:30:00-06:00,MRL,Long,8482.25,8462.051723127397,8522.646553745206,-1.0
P41_00376,2020-03-05 09:30:00-06:00,MRS,Short,8561.5,8589.853889447986,8504.79222110403,-1.0
P41_00377,2020-03-05 12:15:00-06:00,MRL,Long,8484.25,8450.218567169079,8552.312865661843,-1.0
P41_00378,2020-03-05 15:30:00-06:00,MRL,Long,8440.0,8404.073650278302,8511.852699443394,0.6401986335424851
P41_00379,2020-03-05 19:30:00-06:00,MRL,Long,8425.25,8400.275925655693,8475.198148688612,-1.0
P41_00380,2020-03-06 13:15:00-06:00,MRL,Long,8168.25,8131.5881102877875,8241.573779424425,-1.0
P41_00381,2020-03-08 19:30:00-05:00,MRL,Long,7915.25,7872.241016315096,8001.267967369808,-1.0
P41_00382,2020-03-09 11:15:00-05:00,MRS,Short,7929.0,7966.7652304831745,7853.469539033651,1.59538282248384
P41_00383,2020-03-09 19:15:00-05:00,MRS,Short,7856.0,7909.651971970787,7748.696056058427,-1.0
P41_00384,2020-03-09 20:45:00-05:00,MRS,Short,7911.5,7957.919188669307,7818.661622661386,-0.4362420063879645
P41_00385,2020-03-10 02:30:00-05:00,MRL,Long,7969.25,7940.844539101708,8026.060921796585,-1.0
P41_00386,2020-03-10 02:45:00-05:00,MRL,Long,7965.25,7936.837786308729,8022.074427382543,-1.0
P41_00387,2020-03-10 08:15:00-05:00,MRL,Long,8012.0,7980.7387768861445,8074.522446227711,-1.0
P41_00388,2020-03-10 15:30:00-05:00,MRS,Short,8102.5,8155.11076472332,7997.27847055336,0.8458345023879736
P41_00389,2020-03-10 17:00:00-05:00,MRS,Short,8050.5,8101.938937440005,7947.6221251199895,1.0060472197808794
P41_00390,2020-03-10 21:00:00-05:00,MRL,Long,7918.5,7879.613220579015,7996.27355884197,0.9129066620735037
P41_00391,2020-03-11 10:00:00-05:00,MRL,Long,7901.0,7861.904519806924,7979.190960386151,-1.0
P41_00392,2020-03-11 10:45:00-05:00,MRL,Long,7875.75,7836.625311594684,7953.999376810632,-1.0
P41_00393,2020-03-11 19:30:00-05:00,MRL,Long,7739.25,7700.110644922521,7817.528710154958,-1.0
P41_00394,2020-03-11 19:45:00-05:00,MRL,Long,7760.25,7721.120598856626,7838.508802286747,-1.0
P41_00395,2020-03-11 21:15:00-05:00,MRL,Long,7412.75,7363.829183019585,7510.59163396083,-0.005110298957192101
P41_00396,2020-03-12 21:15:00-05:00,MRL,Long,6824.0,6767.6383949915,6936.723210017001,-1.0
P41_00397,2020-03-12 22:30:00-05:00,MRL,Long,6744.5,6695.298996333519,6842.902007332961,2.0
P41_00398,2020-03-13 00:30:00-05:00,MRS,Short,7175.25,7242.810501341668,7040.128997316664,0.38854063363514946
P41_00399,2020-03-13 00:45:00-05:00,MRS,Short,7142.0,7209.770465531548,7006.459068936902,-0.32831410888924917
P41_00400,2020-03-13 02:45:00-05:00,MRS,Short,7316.0,7381.550031383343,7184.899937233315,-1.0
P41_00401,2020-03-13 03:00:00-05:00,MRS,Short,7291.75,7358.711636284533,7157.8267274309355,0.8362997547139631
P41_00402,2020-03-13 09:00:00-05:00,MRL,Long,7305.25,7259.307080707716,7397.135838584569,2.0
P41_00403,2020-03-13 11:00:00-05:00,MRL,Long,7178.5,7116.7396138959,7302.0207722082,2.0
P41_00404,2020-03-16 09:00:00-05:00,MRL,Long,7025.0,6964.643517281607,7145.712965436786,2.0
P41_00405,2020-03-16 09:15:00-05:00,MRL,Long,7039.75,6977.302908904349,7164.644182191301,2.0
P41_00406,2020-03-16 12:00:00-05:00,MRL,Long,7170.25,7101.864682222139,7307.020635555722,-1.0
P41_00407,2020-03-16 13:15:00-05:00,MRL,Long,7055.75,6995.175966289724,7176.898067420551,2.0
P41_00408,2020-03-16 15:30:00-05:00,MRL,Long,6813.25,6726.2358102000835,6987.278379599834,0.8159588701941558
P41_00409,2020-03-17 07:15:00-05:00,MRL,Long,6940.0,6881.240082985605,7057.519834028791,0.28080366410248236
P41_00410,2020-03-17 09:00:00-05:00,MRL,Long,6845.75,6773.986028399323,6989.277943201354,2.0
P41_00411,2020-03-17 13:30:00-05:00,MRS,Short,7196.25,7271.134146239256,7046.481707521489,-1.0
P41_00412,2020-03-17 19:00:00-05:00,MRL,Long,6976.75,6915.41647012863,7099.417059742741,-1.0
P41_00413,2020-03-18 17:15:00-05:00,MRS,Short,6928.25,7005.358851311862,6774.032297376277,-1.0
P41_00414,2020-03-18 19:00:00-05:00,MRS,Short,7112.75,7187.491473693971,6963.267052612057,0.8395606468361828
P41_00415,2020-03-19 02:00:00-05:00,MRS,Short,6909.75,6970.814631800488,6787.620736399023,-1.0
P41_00416,2020-03-19 03:00:00-05:00,MRS,Short,6929.5,6992.747374436531,6803.005251126939,-1.0
P41_00417,2020-03-19 09:30:00-05:00,MRS,Short,7041.25,7113.917804816271,6895.9143903674585,-1.0
P41_00418,2020-03-19 11:00:00-05:00,MRS,Short,7092.0,7165.804141597825,6944.39171680435,-1.0
P41_00419,2020-03-19 17:00:00-05:00,MRL,Long,6995.75,6929.615074592393,7128.019850815213,-1.0
P41_00420,2020-03-19 18:30:00-05:00,MRL,Long,6962.5,6907.904318541771,7071.691362916457,0.9845101034433368
P41_00421,2020-03-20 03:30:00-05:00,MRS,Short,7338.5,7379.14801398398,7257.203972032042,-1.0
P41_00422,2020-03-20 14:15:00-05:00,MRL,Long,6924.0,6864.864431602943,7042.271136794114,-1.0
P41_00423,2020-03-23 02:15:00-05:00,MRS,Short,6586.0,6623.500993360461,6510.998013279079,2.0
P41_00424,2020-03-23 05:00:00-05:00,MRS,Short,6576.25,6613.581727038385,6501.58654592323,-1.0
P41_00425,2020-03-23 08:00:00-05:00,MRS,Short,6916.25,6978.106332690428,6792.5373346191445,2.0
P41_00426,2020-03-23 18:15:00-05:00,MRS,Short,6902.5,6966.878418027355,6773.74316394529,0.283480094093729
P41_00427,2020-03-23 21:45:00-05:00,MRS,Short,7033.25,7080.693231775491,6938.363536449018,2.0
P41_00428,2020-03-24 00:15:00-05:00,MRS,Short,7000.25,7042.589898797609,6915.570202404782,-1.0
P41_00429,2020-03-24 08:30:00-05:00,MRS,Short,7129.75,7165.481322365944,7058.287355268111,-1.0
P41_00430,2020-03-24 08:45:00-05:00,MRS,Short,7125.25,7162.179085054091,7051.391829891818,-1.0
P41_00431,2020-03-24 17:45:00-05:00,MRS,Short,7376.0,7419.775217064902,7288.449565870196,2.0
P41_00432,2020-03-24 19:00:00-05:00,MRL,Long,7278.75,7237.755387134679,7360.739225730643,-1.0
P41_00433,2020-03-25 01:00:00-05:00,MRS,Short,7297.0,7342.346817988336,7206.306364023329,-1.0
P41_00434,2020-03-25 01:45:00-05:00,MRS,Short,7340.25,7384.198030838328,7252.353938323343,-1.0
P41_00435,2020-03-25 06:45:00-05:00,MRL,Long,7264.5,7216.4328623977435,7360.634275204514,0.9725979605202258
P41_00436,2020-03-25 12:45:00-05:00,MRS,Short,7482.0,7534.838479860821,7376.323040278357,0.19398741271510644
P41_00437,2020-03-25 13:15:00-05:00,MRS,Short,7460.75,7514.059390798361,7354.131218403278,0.1922738160480926
P41_00438,2020-03-25 17:00:00-05:00,MRL,Long,7295.5,7242.03823163484,7402.423536730321,-1.0
P41_00439,2020-03-26 02:15:00-05:00,MRL,Long,7160.0,7126.589022540238,7226.821954919524,-1.0
P41_00440,2020-03-26 05:45:00-05:00,MRS,Short,7194.25,7224.731579465589,7133.2868410688225,1.746956717256557
P41_00441,2020-03-26 06:30:00-05:00,MRS,Short,7195.75,7223.7448861464645,7139.760227707071,2.0
P41_00442,2020-03-26 10:00:00-05:00,MRS,Short,7449.25,7496.788671113426,7354.172657773148,-1.0
P41_00443,2020-03-26 11:00:00-05:00,MRS,Short,7501.5,7545.780133555564,7412.939732888871,-1.0
P41_00444,2020-03-26 15:30:00-05:00,MRS,Short,7638.25,7683.009380819378,7548.731238361244,0.21224601024612844
P41_00445,2020-03-26 19:00:00-05:00,MRS,Short,7652.75,7686.863219893736,7584.5235602125285,2.0
P41_00446,2020-03-26 19:15:00-05:00,MRS,Short,7638.25,7672.337275615611,7570.075448768776,2.0
P41_00447,2020-03-27 02:15:00-05:00,MRL,Long,7526.0,7495.102881346328,7587.794237307343,-1.0
P41_00448,2020-03-27 02:30:00-05:00,MRL,Long,7522.5,7492.095532678733,7583.308934642533,-1.0
P41_00449,2020-03-27 09:00:00-05:00,MRL,Long,7427.75,7390.370907866864,7502.508184266271,-1.0
P41_00450,2020-03-27 09:45:00-05:00,MRL,Long,7400.75,7364.377098973579,7473.495802052842,2.0
P41_00451,2020-03-27 12:45:00-05:00,MRS,Short,7470.0,7506.198667322153,7397.602665355695,-1.0
P41_00452,2020-03-27 13:30:00-05:00,MRS,Short,7489.25,7522.956189725499,7421.837620549002,-1.0
P41_00453,2020-03-29 18:00:00-05:00,MRL,Long,7250.25,7207.262233138855,7336.2255337222905,0.5699295820398704
P41_00454,2020-03-29 21:30:00-05:00,MRS,Short,7312.5,7342.253051578171,7252.993896843658,-0.41172247383819977
P41_00455,2020-03-29 23:30:00-05:00,MRS,Short,7343.5,7368.918489652739,7292.663020694522,-1.0
P41_00456,2020-03-30 03:15:00-05:00,MRL,Long,7323.75,7290.650263126111,7389.949473747777,2.0
P41_00457,2020-03-30 09:45:00-05:00,MRS,Short,7553.0,7586.289729091992,7486.420541816016,-1.0
